request_id,session_id,work_item_id,canonical_requirement_id,priority,primary_owner,integration_owner,work_type,axis,applicable_gates,dependencies,source_ledger,acceptance_judgement,actual_source,actual_consumer,full_call_path,test_evidence,command,exit_code,evidence_ref,development_status,verification_status,open_issue
CPF-V9-S03-REQ-20260805-001,DEVGPT-V9-S03,CPF-WP-EVENT-CORE-02-IMPLEMENTATION_CONSUMER,EVENT-CORE,P1,cpf-core contract + owning business adapter,DEVGPT-V9-S03,PRODUCT_IMPLEMENTATION,IMPLEMENTATION_CONSUMER,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,CPF-WP-EVENT-CORE-01-CONTRACT_OWNERSHIP,31_EVENT_MESSAGING_SAGA_WORK_ITEMS.csv,CPF-WP-EVENT-CORE-02-IMPLEMENTATION_CONSUMER axis=IMPLEMENTATION_CONSUMER source/consumer/error/recovery/test를 개별 판정,cpf-core/src/main/java/com/cpf/core/api/broker/*; cpf-core/src/main/java/com/cpf/core/common/broker/*; cpf-starters/messaging/reliability-jdbc/src/main/java/com/cpf/starter/messaging/reliability/*; cpf-starters/messaging/reliability-jdbc/src/main/java/com/cpf/core/common/broker/*; ReferenceMessagingEducationController; cpf-admin/frontend/src/features/reliability/ReliabilityPage.vue,Reference/business messaging consumer → CpfBrokerClient; publisher worker → named Kafka/Rabbit/JMS/IBM MQ provider; operator → reliability ADM API/UI,Domain/REF enqueue → CpfReliableBrokerClient → transactional outbox → fenced publisher worker → provider client ACK/result → published/failed/UNKNOWN → reconciler/DLQ/operator,"CpfBrokerHeaderPolicyTest; CpfReliableBrokerClientTest; provider client tests; CpfProviderBrokerPublisherTest; worker/reconciler tests; S03 provider/header/Kafka/fencing harnesses; provider_header,provider,kafka,fencing",evidence/harnesses/provider_header/javac.command.txt + run.command.txt; evidence/harnesses/provider/javac.command.txt + run.command.txt; evidence/harnesses/kafka/javac.command.txt + run.command.txt; evidence/harnesses/fencing/javac.command.txt + run.command.txt,provider_header=0/0; provider=0/0; kafka=0/0; fencing=0/0,results/DEVELOPMENT_WORK_ITEM_RESULT.csv#work_item_id=CPF-WP-EVENT-CORE-02-IMPLEMENTATION_CONSUMER,완료,완료,
CPF-V9-S03-REQ-20260805-001,DEVGPT-V9-S03,CPF-WP-EVENT-CORE-03-VERIFICATION_EVIDENCE,EVENT-CORE,P1,cpf-core contract + owning business adapter,DEVGPT-V9-S03,PRODUCT_IMPLEMENTATION,VERIFICATION_EVIDENCE,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,CPF-WP-EVENT-CORE-01-CONTRACT_OWNERSHIP;CPF-WP-EVENT-CORE-02-IMPLEMENTATION_CONSUMER,31_EVENT_MESSAGING_SAGA_WORK_ITEMS.csv,CPF-WP-EVENT-CORE-03-VERIFICATION_EVIDENCE axis=VERIFICATION_EVIDENCE source/consumer/error/recovery/test를 개별 판정,cpf-core/src/main/java/com/cpf/core/api/broker/*; cpf-core/src/main/java/com/cpf/core/common/broker/*; cpf-starters/messaging/reliability-jdbc/src/main/java/com/cpf/starter/messaging/reliability/*; cpf-starters/messaging/reliability-jdbc/src/main/java/com/cpf/core/common/broker/*; ReferenceMessagingEducationController; cpf-admin/frontend/src/features/reliability/ReliabilityPage.vue,Reference/business messaging consumer → CpfBrokerClient; publisher worker → named Kafka/Rabbit/JMS/IBM MQ provider; operator → reliability ADM API/UI,Domain/REF enqueue → CpfReliableBrokerClient → transactional outbox → fenced publisher worker → provider client ACK/result → published/failed/UNKNOWN → reconciler/DLQ/operator,"CpfBrokerHeaderPolicyTest; CpfReliableBrokerClientTest; provider client tests; CpfProviderBrokerPublisherTest; worker/reconciler tests; S03 provider/header/Kafka/fencing harnesses; provider_header,provider,kafka,fencing",evidence/harnesses/provider_header/javac.command.txt + run.command.txt; evidence/harnesses/provider/javac.command.txt + run.command.txt; evidence/harnesses/kafka/javac.command.txt + run.command.txt; evidence/harnesses/fencing/javac.command.txt + run.command.txt,provider_header=0/0; provider=0/0; kafka=0/0; fencing=0/0,results/DEVELOPMENT_WORK_ITEM_RESULT.csv#work_item_id=CPF-WP-EVENT-CORE-03-VERIFICATION_EVIDENCE,완료,재확인 필요,S03-ICR-001;S03-ICR-002;S03-ICR-003;S03-ICR-005 target integration/reverify
CPF-V9-S03-REQ-20260805-001,DEVGPT-V9-S03,CPF-WP-EVENT-CORE-04-FAILURE_RECOVERY,EVENT-CORE,P1,cpf-core contract + owning business adapter,DEVGPT-V9-S03,PRODUCT_IMPLEMENTATION,FAILURE_RECOVERY,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,CPF-WP-EVENT-CORE-01-CONTRACT_OWNERSHIP,31_EVENT_MESSAGING_SAGA_WORK_ITEMS.csv,CPF-WP-EVENT-CORE-04-FAILURE_RECOVERY axis=FAILURE_RECOVERY source/consumer/error/recovery/test를 개별 판정,cpf-core/src/main/java/com/cpf/core/api/broker/*; cpf-core/src/main/java/com/cpf/core/common/broker/*; cpf-starters/messaging/reliability-jdbc/src/main/java/com/cpf/starter/messaging/reliability/*; cpf-starters/messaging/reliability-jdbc/src/main/java/com/cpf/core/common/broker/*; ReferenceMessagingEducationController; cpf-admin/frontend/src/features/reliability/ReliabilityPage.vue,Reference/business messaging consumer → CpfBrokerClient; publisher worker → named Kafka/Rabbit/JMS/IBM MQ provider; operator → reliability ADM API/UI,Domain/REF enqueue → CpfReliableBrokerClient → transactional outbox → fenced publisher worker → provider client ACK/result → published/failed/UNKNOWN → reconciler/DLQ/operator,"CpfBrokerHeaderPolicyTest; CpfReliableBrokerClientTest; provider client tests; CpfProviderBrokerPublisherTest; worker/reconciler tests; S03 provider/header/Kafka/fencing harnesses; provider_header,provider,kafka,fencing",evidence/harnesses/provider_header/javac.command.txt + run.command.txt; evidence/harnesses/provider/javac.command.txt + run.command.txt; evidence/harnesses/kafka/javac.command.txt + run.command.txt; evidence/harnesses/fencing/javac.command.txt + run.command.txt,provider_header=0/0; provider=0/0; kafka=0/0; fencing=0/0,results/DEVELOPMENT_WORK_ITEM_RESULT.csv#work_item_id=CPF-WP-EVENT-CORE-04-FAILURE_RECOVERY,완료,완료,
CPF-V9-S03-REQ-20260805-001,DEVGPT-V9-S03,CPF-WP-EVENT-CORE-05-GENERATION_COMPATIBILITY,EVENT-CORE,P1,cpf-core contract + owning business adapter,DEVGPT-V9-S03,PRODUCT_IMPLEMENTATION,GENERATION_COMPATIBILITY,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-15-GENERATOR;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,CPF-WP-EVENT-CORE-01-CONTRACT_OWNERSHIP,31_EVENT_MESSAGING_SAGA_WORK_ITEMS.csv,CPF-WP-EVENT-CORE-05-GENERATION_COMPATIBILITY axis=GENERATION_COMPATIBILITY source/consumer/error/recovery/test를 개별 판정,cpf-core/src/main/java/com/cpf/core/api/broker/*; cpf-core/src/main/java/com/cpf/core/common/broker/*; cpf-starters/messaging/reliability-jdbc/src/main/java/com/cpf/starter/messaging/reliability/*; cpf-starters/messaging/reliability-jdbc/src/main/java/com/cpf/core/common/broker/*; ReferenceMessagingEducationController; cpf-admin/frontend/src/features/reliability/ReliabilityPage.vue,Reference/business messaging consumer → CpfBrokerClient; publisher worker → named Kafka/Rabbit/JMS/IBM MQ provider; operator → reliability ADM API/UI,Domain/REF enqueue → CpfReliableBrokerClient → transactional outbox → fenced publisher worker → provider client ACK/result → published/failed/UNKNOWN → reconciler/DLQ/operator,"CpfBrokerHeaderPolicyTest; CpfReliableBrokerClientTest; provider client tests; CpfProviderBrokerPublisherTest; worker/reconciler tests; S03 provider/header/Kafka/fencing harnesses; provider_header,provider,kafka,fencing",evidence/harnesses/provider_header/javac.command.txt + run.command.txt; evidence/harnesses/provider/javac.command.txt + run.command.txt; evidence/harnesses/kafka/javac.command.txt + run.command.txt; evidence/harnesses/fencing/javac.command.txt + run.command.txt,provider_header=0/0; provider=0/0; kafka=0/0; fencing=0/0,results/DEVELOPMENT_WORK_ITEM_RESULT.csv#work_item_id=CPF-WP-EVENT-CORE-05-GENERATION_COMPATIBILITY,부분 구현,재확인 필요,S03-ICR-001;S03-ICR-002;S03-ICR-003;S03-ICR-005 target integration/reverify
CPF-V9-S03-REQ-20260805-001,DEVGPT-V9-S03,CPF-WP-EVENT-OUTBOX-01-CONTRACT_OWNERSHIP,EVENT-OUTBOX,P0,cpf-core contract + owning business adapter,DEVGPT-V9-S03,PRODUCT_IMPLEMENTATION,CONTRACT_OWNERSHIP,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,,31_EVENT_MESSAGING_SAGA_WORK_ITEMS.csv,CPF-WP-EVENT-OUTBOX-01-CONTRACT_OWNERSHIP axis=CONTRACT_OWNERSHIP source/consumer/error/recovery/test를 개별 판정,cpf-core/src/main/java/com/cpf/core/api/broker/*; cpf-core/src/main/java/com/cpf/core/common/broker/*; cpf-starters/messaging/reliability-jdbc/src/main/java/com/cpf/starter/messaging/reliability/*; cpf-starters/messaging/reliability-jdbc/src/main/java/com/cpf/core/common/broker/*; ReferenceMessagingEducationController; cpf-admin/frontend/src/features/reliability/ReliabilityPage.vue,Reference/business messaging consumer → CpfBrokerClient; publisher worker → named Kafka/Rabbit/JMS/IBM MQ provider; operator → reliability ADM API/UI,Domain/REF enqueue → CpfReliableBrokerClient → transactional outbox → fenced publisher worker → provider client ACK/result → published/failed/UNKNOWN → reconciler/DLQ/operator,"CpfBrokerHeaderPolicyTest; CpfReliableBrokerClientTest; provider client tests; CpfProviderBrokerPublisherTest; worker/reconciler tests; S03 provider/header/Kafka/fencing harnesses; provider_header,provider,kafka,fencing",evidence/harnesses/provider_header/javac.command.txt + run.command.txt; evidence/harnesses/provider/javac.command.txt + run.command.txt; evidence/harnesses/kafka/javac.command.txt + run.command.txt; evidence/harnesses/fencing/javac.command.txt + run.command.txt,provider_header=0/0; provider=0/0; kafka=0/0; fencing=0/0,results/DEVELOPMENT_WORK_ITEM_RESULT.csv#work_item_id=CPF-WP-EVENT-OUTBOX-01-CONTRACT_OWNERSHIP,완료,완료,
CPF-V9-S03-REQ-20260805-001,DEVGPT-V9-S03,CPF-WP-EVENT-OUTBOX-02-IMPLEMENTATION_CONSUMER,EVENT-OUTBOX,P0,cpf-core contract + owning business adapter,DEVGPT-V9-S03,PRODUCT_IMPLEMENTATION,IMPLEMENTATION_CONSUMER,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,CPF-WP-EVENT-OUTBOX-01-CONTRACT_OWNERSHIP,31_EVENT_MESSAGING_SAGA_WORK_ITEMS.csv,CPF-WP-EVENT-OUTBOX-02-IMPLEMENTATION_CONSUMER axis=IMPLEMENTATION_CONSUMER source/consumer/error/recovery/test를 개별 판정,cpf-core/src/main/java/com/cpf/core/api/broker/*; cpf-core/src/main/java/com/cpf/core/common/broker/*; cpf-starters/messaging/reliability-jdbc/src/main/java/com/cpf/starter/messaging/reliability/*; cpf-starters/messaging/reliability-jdbc/src/main/java/com/cpf/core/common/broker/*; ReferenceMessagingEducationController; cpf-admin/frontend/src/features/reliability/ReliabilityPage.vue,Reference/business messaging consumer → CpfBrokerClient; publisher worker → named Kafka/Rabbit/JMS/IBM MQ provider; operator → reliability ADM API/UI,Domain/REF enqueue → CpfReliableBrokerClient → transactional outbox → fenced publisher worker → provider client ACK/result → published/failed/UNKNOWN → reconciler/DLQ/operator,"CpfBrokerHeaderPolicyTest; CpfReliableBrokerClientTest; provider client tests; CpfProviderBrokerPublisherTest; worker/reconciler tests; S03 provider/header/Kafka/fencing harnesses; provider_header,provider,kafka,fencing",evidence/harnesses/provider_header/javac.command.txt + run.command.txt; evidence/harnesses/provider/javac.command.txt + run.command.txt; evidence/harnesses/kafka/javac.command.txt + run.command.txt; evidence/harnesses/fencing/javac.command.txt + run.command.txt,provider_header=0/0; provider=0/0; kafka=0/0; fencing=0/0,results/DEVELOPMENT_WORK_ITEM_RESULT.csv#work_item_id=CPF-WP-EVENT-OUTBOX-02-IMPLEMENTATION_CONSUMER,완료,완료,
CPF-V9-S03-REQ-20260805-001,DEVGPT-V9-S03,CPF-WP-EVENT-OUTBOX-03-VERIFICATION_EVIDENCE,EVENT-OUTBOX,P0,cpf-core contract + owning business adapter,DEVGPT-V9-S03,PRODUCT_IMPLEMENTATION,VERIFICATION_EVIDENCE,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,CPF-WP-EVENT-OUTBOX-01-CONTRACT_OWNERSHIP;CPF-WP-EVENT-OUTBOX-02-IMPLEMENTATION_CONSUMER,31_EVENT_MESSAGING_SAGA_WORK_ITEMS.csv,CPF-WP-EVENT-OUTBOX-03-VERIFICATION_EVIDENCE axis=VERIFICATION_EVIDENCE source/consumer/error/recovery/test를 개별 판정,cpf-core/src/main/java/com/cpf/core/api/broker/*; cpf-core/src/main/java/com/cpf/core/common/broker/*; cpf-starters/messaging/reliability-jdbc/src/main/java/com/cpf/starter/messaging/reliability/*; cpf-starters/messaging/reliability-jdbc/src/main/java/com/cpf/core/common/broker/*; ReferenceMessagingEducationController; cpf-admin/frontend/src/features/reliability/ReliabilityPage.vue,Reference/business messaging consumer → CpfBrokerClient; publisher worker → named Kafka/Rabbit/JMS/IBM MQ provider; operator → reliability ADM API/UI,Domain/REF enqueue → CpfReliableBrokerClient → transactional outbox → fenced publisher worker → provider client ACK/result → published/failed/UNKNOWN → reconciler/DLQ/operator,"CpfBrokerHeaderPolicyTest; CpfReliableBrokerClientTest; provider client tests; CpfProviderBrokerPublisherTest; worker/reconciler tests; S03 provider/header/Kafka/fencing harnesses; provider_header,provider,kafka,fencing",evidence/harnesses/provider_header/javac.command.txt + run.command.txt; evidence/harnesses/provider/javac.command.txt + run.command.txt; evidence/harnesses/kafka/javac.command.txt + run.command.txt; evidence/harnesses/fencing/javac.command.txt + run.command.txt,provider_header=0/0; provider=0/0; kafka=0/0; fencing=0/0,results/DEVELOPMENT_WORK_ITEM_RESULT.csv#work_item_id=CPF-WP-EVENT-OUTBOX-03-VERIFICATION_EVIDENCE,완료,재확인 필요,S03-ICR-001;S03-ICR-002;S03-ICR-003;S03-ICR-005 target integration/reverify
CPF-V9-S03-REQ-20260805-001,DEVGPT-V9-S03,CPF-WP-EVENT-OUTBOX-04-FAILURE_RECOVERY,EVENT-OUTBOX,P0,cpf-core contract + owning business adapter,DEVGPT-V9-S03,PRODUCT_IMPLEMENTATION,FAILURE_RECOVERY,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,CPF-WP-EVENT-OUTBOX-01-CONTRACT_OWNERSHIP,31_EVENT_MESSAGING_SAGA_WORK_ITEMS.csv,CPF-WP-EVENT-OUTBOX-04-FAILURE_RECOVERY axis=FAILURE_RECOVERY source/consumer/error/recovery/test를 개별 판정,cpf-core/src/main/java/com/cpf/core/api/broker/*; cpf-core/src/main/java/com/cpf/core/common/broker/*; cpf-starters/messaging/reliability-jdbc/src/main/java/com/cpf/starter/messaging/reliability/*; cpf-starters/messaging/reliability-jdbc/src/main/java/com/cpf/core/common/broker/*; ReferenceMessagingEducationController; cpf-admin/frontend/src/features/reliability/ReliabilityPage.vue,Reference/business messaging consumer → CpfBrokerClient; publisher worker → named Kafka/Rabbit/JMS/IBM MQ provider; operator → reliability ADM API/UI,Domain/REF enqueue → CpfReliableBrokerClient → transactional outbox → fenced publisher worker → provider client ACK/result → published/failed/UNKNOWN → reconciler/DLQ/operator,"CpfBrokerHeaderPolicyTest; CpfReliableBrokerClientTest; provider client tests; CpfProviderBrokerPublisherTest; worker/reconciler tests; S03 provider/header/Kafka/fencing harnesses; provider_header,provider,kafka,fencing",evidence/harnesses/provider_header/javac.command.txt + run.command.txt; evidence/harnesses/provider/javac.command.txt + run.command.txt; evidence/harnesses/kafka/javac.command.txt + run.command.txt; evidence/harnesses/fencing/javac.command.txt + run.command.txt,provider_header=0/0; provider=0/0; kafka=0/0; fencing=0/0,results/DEVELOPMENT_WORK_ITEM_RESULT.csv#work_item_id=CPF-WP-EVENT-OUTBOX-04-FAILURE_RECOVERY,완료,완료,
CPF-V9-S03-REQ-20260805-001,DEVGPT-V9-S03,CPF-WP-EVENT-BROKER-01-CONTRACT_OWNERSHIP,EVENT-BROKER,P1,cpf-core contract + Starter Provider owner,DEVGPT-V9-S03,PRODUCT_IMPLEMENTATION,CONTRACT_OWNERSHIP,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-05-DB-QUERY;GATE-06-STATE-IDEMP;GATE-07-MULTI-INSTANCE;GATE-09-SECURITY;GATE-12-OBSERVABILITY;GATE-13-PERFORMANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,,31_EVENT_MESSAGING_SAGA_WORK_ITEMS.csv,CPF-WP-EVENT-BROKER-01-CONTRACT_OWNERSHIP axis=CONTRACT_OWNERSHIP source/consumer/error/recovery/test를 개별 판정,cpf-core/src/main/java/com/cpf/core/api/broker/*; cpf-core/src/main/java/com/cpf/core/common/broker/*; cpf-starters/messaging/reliability-jdbc/src/main/java/com/cpf/starter/messaging/reliability/*; cpf-starters/messaging/reliability-jdbc/src/main/java/com/cpf/core/common/broker/*; ReferenceMessagingEducationController; cpf-admin/frontend/src/features/reliability/ReliabilityPage.vue,Reference/business messaging consumer → CpfBrokerClient; publisher worker → named Kafka/Rabbit/JMS/IBM MQ provider; operator → reliability ADM API/UI,Domain/REF enqueue → CpfReliableBrokerClient → transactional outbox → fenced publisher worker → provider client ACK/result → published/failed/UNKNOWN → reconciler/DLQ/operator,"CpfBrokerHeaderPolicyTest; CpfReliableBrokerClientTest; provider client tests; CpfProviderBrokerPublisherTest; worker/reconciler tests; S03 provider/header/Kafka/fencing harnesses; provider_header,provider,kafka,fencing",evidence/harnesses/provider_header/javac.command.txt + run.command.txt; evidence/harnesses/provider/javac.command.txt + run.command.txt; evidence/harnesses/kafka/javac.command.txt + run.command.txt; evidence/harnesses/fencing/javac.command.txt + run.command.txt,provider_header=0/0; provider=0/0; kafka=0/0; fencing=0/0,results/DEVELOPMENT_WORK_ITEM_RESULT.csv#work_item_id=CPF-WP-EVENT-BROKER-01-CONTRACT_OWNERSHIP,완료,완료,
CPF-V9-S03-REQ-20260805-001,DEVGPT-V9-S03,CPF-WP-EVENT-BROKER-02-IMPLEMENTATION_CONSUMER,EVENT-BROKER,P1,cpf-core contract + Starter Provider owner,DEVGPT-V9-S03,PRODUCT_IMPLEMENTATION,IMPLEMENTATION_CONSUMER,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-05-DB-QUERY;GATE-06-STATE-IDEMP;GATE-07-MULTI-INSTANCE;GATE-09-SECURITY;GATE-12-OBSERVABILITY;GATE-13-PERFORMANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,CPF-WP-EVENT-BROKER-01-CONTRACT_OWNERSHIP,31_EVENT_MESSAGING_SAGA_WORK_ITEMS.csv,CPF-WP-EVENT-BROKER-02-IMPLEMENTATION_CONSUMER axis=IMPLEMENTATION_CONSUMER source/consumer/error/recovery/test를 개별 판정,cpf-core/src/main/java/com/cpf/core/api/broker/*; cpf-core/src/main/java/com/cpf/core/common/broker/*; cpf-starters/messaging/reliability-jdbc/src/main/java/com/cpf/starter/messaging/reliability/*; cpf-starters/messaging/reliability-jdbc/src/main/java/com/cpf/core/common/broker/*; ReferenceMessagingEducationController; cpf-admin/frontend/src/features/reliability/ReliabilityPage.vue,Reference/business messaging consumer → CpfBrokerClient; publisher worker → named Kafka/Rabbit/JMS/IBM MQ provider; operator → reliability ADM API/UI,Domain/REF enqueue → CpfReliableBrokerClient → transactional outbox → fenced publisher worker → provider client ACK/result → published/failed/UNKNOWN → reconciler/DLQ/operator,"CpfBrokerHeaderPolicyTest; CpfReliableBrokerClientTest; provider client tests; CpfProviderBrokerPublisherTest; worker/reconciler tests; S03 provider/header/Kafka/fencing harnesses; provider_header,provider,kafka,fencing",evidence/harnesses/provider_header/javac.command.txt + run.command.txt; evidence/harnesses/provider/javac.command.txt + run.command.txt; evidence/harnesses/kafka/javac.command.txt + run.command.txt; evidence/harnesses/fencing/javac.command.txt + run.command.txt,provider_header=0/0; provider=0/0; kafka=0/0; fencing=0/0,results/DEVELOPMENT_WORK_ITEM_RESULT.csv#work_item_id=CPF-WP-EVENT-BROKER-02-IMPLEMENTATION_CONSUMER,완료,완료,
CPF-V9-S03-REQ-20260805-001,DEVGPT-V9-S03,CPF-WP-EVENT-BROKER-03-VERIFICATION_EVIDENCE,EVENT-BROKER,P1,cpf-core contract + Starter Provider owner,DEVGPT-V9-S03,PRODUCT_IMPLEMENTATION,VERIFICATION_EVIDENCE,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-05-DB-QUERY;GATE-06-STATE-IDEMP;GATE-07-MULTI-INSTANCE;GATE-09-SECURITY;GATE-12-OBSERVABILITY;GATE-13-PERFORMANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,CPF-WP-EVENT-BROKER-01-CONTRACT_OWNERSHIP;CPF-WP-EVENT-BROKER-02-IMPLEMENTATION_CONSUMER,31_EVENT_MESSAGING_SAGA_WORK_ITEMS.csv,CPF-WP-EVENT-BROKER-03-VERIFICATION_EVIDENCE axis=VERIFICATION_EVIDENCE source/consumer/error/recovery/test를 개별 판정,cpf-core/src/main/java/com/cpf/core/api/broker/*; cpf-core/src/main/java/com/cpf/core/common/broker/*; cpf-starters/messaging/reliability-jdbc/src/main/java/com/cpf/starter/messaging/reliability/*; cpf-starters/messaging/reliability-jdbc/src/main/java/com/cpf/core/common/broker/*; ReferenceMessagingEducationController; cpf-admin/frontend/src/features/reliability/ReliabilityPage.vue,Reference/business messaging consumer → CpfBrokerClient; publisher worker → named Kafka/Rabbit/JMS/IBM MQ provider; operator → reliability ADM API/UI,Domain/REF enqueue → CpfReliableBrokerClient → transactional outbox → fenced publisher worker → provider client ACK/result → published/failed/UNKNOWN → reconciler/DLQ/operator,"CpfBrokerHeaderPolicyTest; CpfReliableBrokerClientTest; provider client tests; CpfProviderBrokerPublisherTest; worker/reconciler tests; S03 provider/header/Kafka/fencing harnesses; provider_header,provider,kafka,fencing",evidence/harnesses/provider_header/javac.command.txt + run.command.txt; evidence/harnesses/provider/javac.command.txt + run.command.txt; evidence/harnesses/kafka/javac.command.txt + run.command.txt; evidence/harnesses/fencing/javac.command.txt + run.command.txt,provider_header=0/0; provider=0/0; kafka=0/0; fencing=0/0,results/DEVELOPMENT_WORK_ITEM_RESULT.csv#work_item_id=CPF-WP-EVENT-BROKER-03-VERIFICATION_EVIDENCE,완료,재확인 필요,S03-ICR-001;S03-ICR-002;S03-ICR-003;S03-ICR-005 target integration/reverify
CPF-V9-S03-REQ-20260805-001,DEVGPT-V9-S03,CPF-WP-EVENT-BROKER-04-FAILURE_RECOVERY,EVENT-BROKER,P1,cpf-core contract + Starter Provider owner,DEVGPT-V9-S03,PRODUCT_IMPLEMENTATION,FAILURE_RECOVERY,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-05-DB-QUERY;GATE-06-STATE-IDEMP;GATE-07-MULTI-INSTANCE;GATE-08-UNKNOWN-RECOVERY;GATE-09-SECURITY;GATE-12-OBSERVABILITY;GATE-13-PERFORMANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,CPF-WP-EVENT-BROKER-01-CONTRACT_OWNERSHIP,31_EVENT_MESSAGING_SAGA_WORK_ITEMS.csv,CPF-WP-EVENT-BROKER-04-FAILURE_RECOVERY axis=FAILURE_RECOVERY source/consumer/error/recovery/test를 개별 판정,cpf-core/src/main/java/com/cpf/core/api/broker/*; cpf-core/src/main/java/com/cpf/core/common/broker/*; cpf-starters/messaging/reliability-jdbc/src/main/java/com/cpf/starter/messaging/reliability/*; cpf-starters/messaging/reliability-jdbc/src/main/java/com/cpf/core/common/broker/*; ReferenceMessagingEducationController; cpf-admin/frontend/src/features/reliability/ReliabilityPage.vue,Reference/business messaging consumer → CpfBrokerClient; publisher worker → named Kafka/Rabbit/JMS/IBM MQ provider; operator → reliability ADM API/UI,Domain/REF enqueue → CpfReliableBrokerClient → transactional outbox → fenced publisher worker → provider client ACK/result → published/failed/UNKNOWN → reconciler/DLQ/operator,"CpfBrokerHeaderPolicyTest; CpfReliableBrokerClientTest; provider client tests; CpfProviderBrokerPublisherTest; worker/reconciler tests; S03 provider/header/Kafka/fencing harnesses; provider_header,provider,kafka,fencing",evidence/harnesses/provider_header/javac.command.txt + run.command.txt; evidence/harnesses/provider/javac.command.txt + run.command.txt; evidence/harnesses/kafka/javac.command.txt + run.command.txt; evidence/harnesses/fencing/javac.command.txt + run.command.txt,provider_header=0/0; provider=0/0; kafka=0/0; fencing=0/0,results/DEVELOPMENT_WORK_ITEM_RESULT.csv#work_item_id=CPF-WP-EVENT-BROKER-04-FAILURE_RECOVERY,완료,완료,
