work_item_id,requirement_id,canonical_requirement_id,mapped_axis,mapping_rule
CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,CPF-FR-002601,DB-FRESH,CONTRACT_OWNERSHIP,FALLBACK_FROM_OPERATIONS_SECURITY
CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,CPF-FR-002602,DB-FRESH,CONTRACT_OWNERSHIP,FALLBACK_FROM_OPERATIONS_SECURITY
CPF-WP-DB-FRESH-05-DATA_MIGRATION,CPF-FR-002603,DB-FRESH,DATA_MIGRATION,PRIMARY_AXIS
CPF-WP-DB-FRESH-05-DATA_MIGRATION,CPF-FR-002604,DB-FRESH,DATA_MIGRATION,PRIMARY_AXIS
CPF-WP-DB-FRESH-05-DATA_MIGRATION,CPF-FR-002605,DB-FRESH,DATA_MIGRATION,PRIMARY_AXIS
CPF-WP-DB-FRESH-05-DATA_MIGRATION,CPF-FR-002606,DB-FRESH,DATA_MIGRATION,PRIMARY_AXIS
CPF-WP-DB-FRESH-05-DATA_MIGRATION,CPF-FR-002607,DB-FRESH,DATA_MIGRATION,PRIMARY_AXIS
CPF-WP-DB-FRESH-05-DATA_MIGRATION,CPF-FR-002608,DB-FRESH,DATA_MIGRATION,PRIMARY_AXIS
CPF-WP-DB-FRESH-06-GENERATION_COMPATIBILITY,CPF-FR-002609,DB-FRESH,GENERATION_COMPATIBILITY,PRIMARY_AXIS
CPF-WP-DB-FRESH-06-GENERATION_COMPATIBILITY,CPF-FR-002610,DB-FRESH,GENERATION_COMPATIBILITY,PRIMARY_AXIS
CPF-WP-DB-FRESH-06-GENERATION_COMPATIBILITY,CPF-FR-002611,DB-FRESH,GENERATION_COMPATIBILITY,PRIMARY_AXIS
CPF-WP-DB-FRESH-06-GENERATION_COMPATIBILITY,CPF-FR-002612,DB-FRESH,GENERATION_COMPATIBILITY,PRIMARY_AXIS
CPF-WP-DB-FRESH-06-GENERATION_COMPATIBILITY,CPF-FR-002613,DB-FRESH,GENERATION_COMPATIBILITY,PRIMARY_AXIS
CPF-WP-DB-FRESH-06-GENERATION_COMPATIBILITY,CPF-FR-002614,DB-FRESH,GENERATION_COMPATIBILITY,PRIMARY_AXIS
CPF-WP-DB-FRESH-06-GENERATION_COMPATIBILITY,CPF-FR-002615,DB-FRESH,GENERATION_COMPATIBILITY,PRIMARY_AXIS
CPF-WP-DB-FRESH-06-GENERATION_COMPATIBILITY,CPF-FR-002616,DB-FRESH,GENERATION_COMPATIBILITY,PRIMARY_AXIS
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-FR-002617,DB-FRESH,VERIFICATION_EVIDENCE,PRIMARY_AXIS
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-FR-002618,DB-FRESH,VERIFICATION_EVIDENCE,PRIMARY_AXIS
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-FR-002619,DB-FRESH,VERIFICATION_EVIDENCE,PRIMARY_AXIS
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-FR-002620,DB-FRESH,VERIFICATION_EVIDENCE,PRIMARY_AXIS
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-FR-002621,DB-FRESH,VERIFICATION_EVIDENCE,PRIMARY_AXIS
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-FR-002622,DB-FRESH,VERIFICATION_EVIDENCE,PRIMARY_AXIS
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-FR-002623,DB-FRESH,VERIFICATION_EVIDENCE,PRIMARY_AXIS
CPF-WP-DB-MIGRATION-02-IMPLEMENTATION_CONSUMER,CPF-FR-002624,DB-MIGRATION,IMPLEMENTATION_CONSUMER,PRIMARY_AXIS
CPF-WP-DB-MIGRATION-01-CONTRACT_OWNERSHIP,CPF-FR-002625,DB-MIGRATION,CONTRACT_OWNERSHIP,PRIMARY_AXIS
CPF-WP-DB-MIGRATION-02-IMPLEMENTATION_CONSUMER,CPF-FR-002626,DB-MIGRATION,IMPLEMENTATION_CONSUMER,PRIMARY_AXIS
CPF-WP-DB-MIGRATION-01-CONTRACT_OWNERSHIP,CPF-FR-002627,DB-MIGRATION,CONTRACT_OWNERSHIP,PRIMARY_AXIS
CPF-WP-DB-MIGRATION-01-CONTRACT_OWNERSHIP,CPF-FR-002628,DB-MIGRATION,CONTRACT_OWNERSHIP,PRIMARY_AXIS
CPF-WP-DB-MIGRATION-02-IMPLEMENTATION_CONSUMER,CPF-FR-002629,DB-MIGRATION,IMPLEMENTATION_CONSUMER,PRIMARY_AXIS
CPF-WP-DB-MIGRATION-01-CONTRACT_OWNERSHIP,CPF-FR-002630,DB-MIGRATION,CONTRACT_OWNERSHIP,PRIMARY_AXIS
CPF-WP-DB-MIGRATION-01-CONTRACT_OWNERSHIP,CPF-FR-002631,DB-MIGRATION,CONTRACT_OWNERSHIP,PRIMARY_AXIS
CPF-WP-DB-MIGRATION-01-CONTRACT_OWNERSHIP,CPF-FR-002632,DB-MIGRATION,CONTRACT_OWNERSHIP,PRIMARY_AXIS
CPF-WP-DB-MIGRATION-03-VERIFICATION_EVIDENCE,CPF-FR-002633,DB-MIGRATION,VERIFICATION_EVIDENCE,PRIMARY_AXIS
CPF-WP-DB-MIGRATION-02-IMPLEMENTATION_CONSUMER,CPF-FR-002634,DB-MIGRATION,IMPLEMENTATION_CONSUMER,PRIMARY_AXIS
CPF-WP-DB-MIGRATION-02-IMPLEMENTATION_CONSUMER,CPF-FR-002635,DB-MIGRATION,IMPLEMENTATION_CONSUMER,PRIMARY_AXIS
CPF-WP-DB-MIGRATION-02-IMPLEMENTATION_CONSUMER,CPF-FR-002636,DB-MIGRATION,IMPLEMENTATION_CONSUMER,PRIMARY_AXIS
CPF-WP-DB-MIGRATION-02-IMPLEMENTATION_CONSUMER,CPF-FR-002637,DB-MIGRATION,IMPLEMENTATION_CONSUMER,PRIMARY_AXIS
CPF-WP-DB-MIGRATION-04-FAILURE_RECOVERY,CPF-FR-002638,DB-MIGRATION,FAILURE_RECOVERY,PRIMARY_AXIS
CPF-WP-DB-MIGRATION-04-FAILURE_RECOVERY,CPF-FR-002639,DB-MIGRATION,FAILURE_RECOVERY,PRIMARY_AXIS
CPF-WP-DB-MIGRATION-04-FAILURE_RECOVERY,CPF-FR-002640,DB-MIGRATION,FAILURE_RECOVERY,PRIMARY_AXIS
CPF-WP-DB-MIGRATION-04-FAILURE_RECOVERY,CPF-FR-002641,DB-MIGRATION,FAILURE_RECOVERY,PRIMARY_AXIS
CPF-WP-DB-MIGRATION-04-FAILURE_RECOVERY,CPF-FR-002642,DB-MIGRATION,FAILURE_RECOVERY,PRIMARY_AXIS
CPF-WP-DB-MIGRATION-04-FAILURE_RECOVERY,CPF-FR-002643,DB-MIGRATION,FAILURE_RECOVERY,PRIMARY_AXIS
CPF-WP-DB-MIGRATION-04-FAILURE_RECOVERY,CPF-FR-002644,DB-MIGRATION,FAILURE_RECOVERY,PRIMARY_AXIS
CPF-WP-DB-MIGRATION-04-FAILURE_RECOVERY,CPF-FR-002645,DB-MIGRATION,FAILURE_RECOVERY,PRIMARY_AXIS
CPF-WP-DB-MIGRATION-04-FAILURE_RECOVERY,CPF-FR-002646,DB-MIGRATION,FAILURE_RECOVERY,PRIMARY_AXIS
CPF-WP-DB-MIGRATION-04-FAILURE_RECOVERY,CPF-FR-002647,DB-MIGRATION,FAILURE_RECOVERY,PRIMARY_AXIS
CPF-WP-DB-MIGRATION-04-FAILURE_RECOVERY,CPF-FR-002648,DB-MIGRATION,FAILURE_RECOVERY,PRIMARY_AXIS
CPF-WP-DB-MIGRATION-01-CONTRACT_OWNERSHIP,CPF-FR-002649,DB-MIGRATION,CONTRACT_OWNERSHIP,PRIMARY_AXIS
CPF-WP-DB-MIGRATION-06-GENERATION_COMPATIBILITY,CPF-FR-002650,DB-MIGRATION,GENERATION_COMPATIBILITY,PRIMARY_AXIS
CPF-WP-DB-MIGRATION-01-CONTRACT_OWNERSHIP,CPF-FR-002651,DB-MIGRATION,CONTRACT_OWNERSHIP,FALLBACK_FROM_OPERATIONS_SECURITY
CPF-WP-DB-MIGRATION-01-CONTRACT_OWNERSHIP,CPF-FR-002652,DB-MIGRATION,CONTRACT_OWNERSHIP,FALLBACK_FROM_OPERATIONS_SECURITY
CPF-WP-DB-MIGRATION-01-CONTRACT_OWNERSHIP,CPF-FR-002653,DB-MIGRATION,CONTRACT_OWNERSHIP,FALLBACK_FROM_OPERATIONS_SECURITY
CPF-WP-DB-MIGRATION-01-CONTRACT_OWNERSHIP,CPF-FR-002654,DB-MIGRATION,CONTRACT_OWNERSHIP,FALLBACK_FROM_OPERATIONS_SECURITY
CPF-WP-DB-MIGRATION-01-CONTRACT_OWNERSHIP,CPF-FR-002655,DB-MIGRATION,CONTRACT_OWNERSHIP,FALLBACK_FROM_OPERATIONS_SECURITY
CPF-WP-DB-MIGRATION-01-CONTRACT_OWNERSHIP,CPF-FR-002656,DB-MIGRATION,CONTRACT_OWNERSHIP,FALLBACK_FROM_OPERATIONS_SECURITY
CPF-WP-DB-MIGRATION-01-CONTRACT_OWNERSHIP,CPF-FR-002657,DB-MIGRATION,CONTRACT_OWNERSHIP,FALLBACK_FROM_OPERATIONS_SECURITY
CPF-WP-DB-MIGRATION-01-CONTRACT_OWNERSHIP,CPF-FR-002658,DB-MIGRATION,CONTRACT_OWNERSHIP,FALLBACK_FROM_OPERATIONS_SECURITY
CPF-WP-DB-MIGRATION-01-CONTRACT_OWNERSHIP,CPF-FR-002659,DB-MIGRATION,CONTRACT_OWNERSHIP,FALLBACK_FROM_OPERATIONS_SECURITY
CPF-WP-DB-MIGRATION-01-CONTRACT_OWNERSHIP,CPF-FR-002660,DB-MIGRATION,CONTRACT_OWNERSHIP,FALLBACK_FROM_OPERATIONS_SECURITY
CPF-WP-DB-MIGRATION-01-CONTRACT_OWNERSHIP,CPF-FR-002661,DB-MIGRATION,CONTRACT_OWNERSHIP,FALLBACK_FROM_OPERATIONS_SECURITY
CPF-WP-DB-MIGRATION-01-CONTRACT_OWNERSHIP,CPF-FR-002662,DB-MIGRATION,CONTRACT_OWNERSHIP,FALLBACK_FROM_OPERATIONS_SECURITY
CPF-WP-DB-MIGRATION-01-CONTRACT_OWNERSHIP,CPF-FR-002663,DB-MIGRATION,CONTRACT_OWNERSHIP,FALLBACK_FROM_OPERATIONS_SECURITY
CPF-WP-DB-MIGRATION-05-DATA_MIGRATION,CPF-FR-002664,DB-MIGRATION,DATA_MIGRATION,PRIMARY_AXIS
CPF-WP-DB-MIGRATION-05-DATA_MIGRATION,CPF-FR-002665,DB-MIGRATION,DATA_MIGRATION,PRIMARY_AXIS
CPF-WP-DB-MIGRATION-05-DATA_MIGRATION,CPF-FR-002666,DB-MIGRATION,DATA_MIGRATION,PRIMARY_AXIS
CPF-WP-DB-MIGRATION-05-DATA_MIGRATION,CPF-FR-002667,DB-MIGRATION,DATA_MIGRATION,PRIMARY_AXIS
CPF-WP-DB-MIGRATION-05-DATA_MIGRATION,CPF-FR-002668,DB-MIGRATION,DATA_MIGRATION,PRIMARY_AXIS
CPF-WP-DB-MIGRATION-05-DATA_MIGRATION,CPF-FR-002669,DB-MIGRATION,DATA_MIGRATION,PRIMARY_AXIS
CPF-WP-DB-MIGRATION-06-GENERATION_COMPATIBILITY,CPF-FR-002670,DB-MIGRATION,GENERATION_COMPATIBILITY,PRIMARY_AXIS
CPF-WP-DB-MIGRATION-06-GENERATION_COMPATIBILITY,CPF-FR-002671,DB-MIGRATION,GENERATION_COMPATIBILITY,PRIMARY_AXIS
CPF-WP-DB-MIGRATION-06-GENERATION_COMPATIBILITY,CPF-FR-002672,DB-MIGRATION,GENERATION_COMPATIBILITY,PRIMARY_AXIS
CPF-WP-DB-MIGRATION-06-GENERATION_COMPATIBILITY,CPF-FR-002673,DB-MIGRATION,GENERATION_COMPATIBILITY,PRIMARY_AXIS
CPF-WP-DB-MIGRATION-06-GENERATION_COMPATIBILITY,CPF-FR-002674,DB-MIGRATION,GENERATION_COMPATIBILITY,PRIMARY_AXIS
CPF-WP-DB-MIGRATION-06-GENERATION_COMPATIBILITY,CPF-FR-002675,DB-MIGRATION,GENERATION_COMPATIBILITY,PRIMARY_AXIS
CPF-WP-DB-MIGRATION-06-GENERATION_COMPATIBILITY,CPF-FR-002676,DB-MIGRATION,GENERATION_COMPATIBILITY,PRIMARY_AXIS
CPF-WP-DB-MIGRATION-06-GENERATION_COMPATIBILITY,CPF-FR-002677,DB-MIGRATION,GENERATION_COMPATIBILITY,PRIMARY_AXIS
CPF-WP-DB-MIGRATION-03-VERIFICATION_EVIDENCE,CPF-FR-002678,DB-MIGRATION,VERIFICATION_EVIDENCE,PRIMARY_AXIS
CPF-WP-DB-MIGRATION-03-VERIFICATION_EVIDENCE,CPF-FR-002679,DB-MIGRATION,VERIFICATION_EVIDENCE,PRIMARY_AXIS
CPF-WP-DB-MIGRATION-03-VERIFICATION_EVIDENCE,CPF-FR-002680,DB-MIGRATION,VERIFICATION_EVIDENCE,PRIMARY_AXIS
CPF-WP-DB-MIGRATION-03-VERIFICATION_EVIDENCE,CPF-FR-002681,DB-MIGRATION,VERIFICATION_EVIDENCE,PRIMARY_AXIS
CPF-WP-DB-MIGRATION-03-VERIFICATION_EVIDENCE,CPF-FR-002682,DB-MIGRATION,VERIFICATION_EVIDENCE,PRIMARY_AXIS
CPF-WP-DB-MIGRATION-03-VERIFICATION_EVIDENCE,CPF-FR-002683,DB-MIGRATION,VERIFICATION_EVIDENCE,PRIMARY_AXIS
CPF-WP-DB-MIGRATION-03-VERIFICATION_EVIDENCE,CPF-FR-002684,DB-MIGRATION,VERIFICATION_EVIDENCE,PRIMARY_AXIS
CPF-WP-DB-ROLLBACK-02-IMPLEMENTATION_CONSUMER,CPF-FR-002685,DB-ROLLBACK,IMPLEMENTATION_CONSUMER,PRIMARY_AXIS
CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP,CPF-FR-002686,DB-ROLLBACK,CONTRACT_OWNERSHIP,PRIMARY_AXIS
CPF-WP-DB-ROLLBACK-02-IMPLEMENTATION_CONSUMER,CPF-FR-002687,DB-ROLLBACK,IMPLEMENTATION_CONSUMER,PRIMARY_AXIS
CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP,CPF-FR-002688,DB-ROLLBACK,CONTRACT_OWNERSHIP,PRIMARY_AXIS
CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP,CPF-FR-002689,DB-ROLLBACK,CONTRACT_OWNERSHIP,PRIMARY_AXIS
CPF-WP-DB-ROLLBACK-02-IMPLEMENTATION_CONSUMER,CPF-FR-002690,DB-ROLLBACK,IMPLEMENTATION_CONSUMER,PRIMARY_AXIS
CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP,CPF-FR-002691,DB-ROLLBACK,CONTRACT_OWNERSHIP,PRIMARY_AXIS
CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP,CPF-FR-002692,DB-ROLLBACK,CONTRACT_OWNERSHIP,PRIMARY_AXIS
CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP,CPF-FR-002693,DB-ROLLBACK,CONTRACT_OWNERSHIP,PRIMARY_AXIS
CPF-WP-DB-ROLLBACK-03-VERIFICATION_EVIDENCE,CPF-FR-002694,DB-ROLLBACK,VERIFICATION_EVIDENCE,PRIMARY_AXIS
CPF-WP-DB-ROLLBACK-02-IMPLEMENTATION_CONSUMER,CPF-FR-002695,DB-ROLLBACK,IMPLEMENTATION_CONSUMER,PRIMARY_AXIS
CPF-WP-DB-ROLLBACK-02-IMPLEMENTATION_CONSUMER,CPF-FR-002696,DB-ROLLBACK,IMPLEMENTATION_CONSUMER,PRIMARY_AXIS
CPF-WP-DB-ROLLBACK-02-IMPLEMENTATION_CONSUMER,CPF-FR-002697,DB-ROLLBACK,IMPLEMENTATION_CONSUMER,PRIMARY_AXIS
CPF-WP-DB-ROLLBACK-02-IMPLEMENTATION_CONSUMER,CPF-FR-002698,DB-ROLLBACK,IMPLEMENTATION_CONSUMER,PRIMARY_AXIS
CPF-WP-DB-ROLLBACK-04-FAILURE_RECOVERY,CPF-FR-002699,DB-ROLLBACK,FAILURE_RECOVERY,PRIMARY_AXIS
CPF-WP-DB-ROLLBACK-04-FAILURE_RECOVERY,CPF-FR-002700,DB-ROLLBACK,FAILURE_RECOVERY,PRIMARY_AXIS
CPF-WP-DB-ROLLBACK-04-FAILURE_RECOVERY,CPF-FR-002701,DB-ROLLBACK,FAILURE_RECOVERY,PRIMARY_AXIS
CPF-WP-DB-ROLLBACK-04-FAILURE_RECOVERY,CPF-FR-002702,DB-ROLLBACK,FAILURE_RECOVERY,PRIMARY_AXIS
CPF-WP-DB-ROLLBACK-04-FAILURE_RECOVERY,CPF-FR-002703,DB-ROLLBACK,FAILURE_RECOVERY,PRIMARY_AXIS
CPF-WP-DB-ROLLBACK-04-FAILURE_RECOVERY,CPF-FR-002704,DB-ROLLBACK,FAILURE_RECOVERY,PRIMARY_AXIS
CPF-WP-DB-ROLLBACK-04-FAILURE_RECOVERY,CPF-FR-002705,DB-ROLLBACK,FAILURE_RECOVERY,PRIMARY_AXIS
CPF-WP-DB-ROLLBACK-04-FAILURE_RECOVERY,CPF-FR-002706,DB-ROLLBACK,FAILURE_RECOVERY,PRIMARY_AXIS
CPF-WP-DB-ROLLBACK-04-FAILURE_RECOVERY,CPF-FR-002707,DB-ROLLBACK,FAILURE_RECOVERY,PRIMARY_AXIS
CPF-WP-DB-ROLLBACK-04-FAILURE_RECOVERY,CPF-FR-002708,DB-ROLLBACK,FAILURE_RECOVERY,PRIMARY_AXIS
CPF-WP-DB-ROLLBACK-04-FAILURE_RECOVERY,CPF-FR-002709,DB-ROLLBACK,FAILURE_RECOVERY,PRIMARY_AXIS
CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP,CPF-FR-002710,DB-ROLLBACK,CONTRACT_OWNERSHIP,PRIMARY_AXIS
CPF-WP-DB-ROLLBACK-05-DATA_MIGRATION,CPF-FR-002711,DB-ROLLBACK,DATA_MIGRATION,FALLBACK_FROM_GENERATION_COMPATIBILITY
CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP,CPF-FR-002712,DB-ROLLBACK,CONTRACT_OWNERSHIP,FALLBACK_FROM_OPERATIONS_SECURITY
CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP,CPF-FR-002713,DB-ROLLBACK,CONTRACT_OWNERSHIP,FALLBACK_FROM_OPERATIONS_SECURITY
CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP,CPF-FR-002714,DB-ROLLBACK,CONTRACT_OWNERSHIP,FALLBACK_FROM_OPERATIONS_SECURITY
CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP,CPF-FR-002715,DB-ROLLBACK,CONTRACT_OWNERSHIP,FALLBACK_FROM_OPERATIONS_SECURITY
CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP,CPF-FR-002716,DB-ROLLBACK,CONTRACT_OWNERSHIP,FALLBACK_FROM_OPERATIONS_SECURITY
CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP,CPF-FR-002717,DB-ROLLBACK,CONTRACT_OWNERSHIP,FALLBACK_FROM_OPERATIONS_SECURITY
CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP,CPF-FR-002718,DB-ROLLBACK,CONTRACT_OWNERSHIP,FALLBACK_FROM_OPERATIONS_SECURITY
CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP,CPF-FR-002719,DB-ROLLBACK,CONTRACT_OWNERSHIP,FALLBACK_FROM_OPERATIONS_SECURITY
CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP,CPF-FR-002720,DB-ROLLBACK,CONTRACT_OWNERSHIP,FALLBACK_FROM_OPERATIONS_SECURITY
CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP,CPF-FR-002721,DB-ROLLBACK,CONTRACT_OWNERSHIP,FALLBACK_FROM_OPERATIONS_SECURITY
CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP,CPF-FR-002722,DB-ROLLBACK,CONTRACT_OWNERSHIP,FALLBACK_FROM_OPERATIONS_SECURITY
CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP,CPF-FR-002723,DB-ROLLBACK,CONTRACT_OWNERSHIP,FALLBACK_FROM_OPERATIONS_SECURITY
CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP,CPF-FR-002724,DB-ROLLBACK,CONTRACT_OWNERSHIP,FALLBACK_FROM_OPERATIONS_SECURITY
CPF-WP-DB-ROLLBACK-05-DATA_MIGRATION,CPF-FR-002725,DB-ROLLBACK,DATA_MIGRATION,PRIMARY_AXIS
CPF-WP-DB-ROLLBACK-05-DATA_MIGRATION,CPF-FR-002726,DB-ROLLBACK,DATA_MIGRATION,PRIMARY_AXIS
CPF-WP-DB-ROLLBACK-05-DATA_MIGRATION,CPF-FR-002727,DB-ROLLBACK,DATA_MIGRATION,PRIMARY_AXIS
CPF-WP-DB-ROLLBACK-05-DATA_MIGRATION,CPF-FR-002728,DB-ROLLBACK,DATA_MIGRATION,PRIMARY_AXIS
CPF-WP-DB-ROLLBACK-05-DATA_MIGRATION,CPF-FR-002729,DB-ROLLBACK,DATA_MIGRATION,PRIMARY_AXIS
CPF-WP-DB-ROLLBACK-05-DATA_MIGRATION,CPF-FR-002730,DB-ROLLBACK,DATA_MIGRATION,PRIMARY_AXIS
CPF-WP-DB-ROLLBACK-05-DATA_MIGRATION,CPF-FR-002731,DB-ROLLBACK,DATA_MIGRATION,FALLBACK_FROM_GENERATION_COMPATIBILITY
CPF-WP-DB-ROLLBACK-05-DATA_MIGRATION,CPF-FR-002732,DB-ROLLBACK,DATA_MIGRATION,FALLBACK_FROM_GENERATION_COMPATIBILITY
CPF-WP-DB-ROLLBACK-05-DATA_MIGRATION,CPF-FR-002733,DB-ROLLBACK,DATA_MIGRATION,FALLBACK_FROM_GENERATION_COMPATIBILITY
CPF-WP-DB-ROLLBACK-05-DATA_MIGRATION,CPF-FR-002734,DB-ROLLBACK,DATA_MIGRATION,FALLBACK_FROM_GENERATION_COMPATIBILITY
CPF-WP-DB-ROLLBACK-05-DATA_MIGRATION,CPF-FR-002735,DB-ROLLBACK,DATA_MIGRATION,FALLBACK_FROM_GENERATION_COMPATIBILITY
CPF-WP-DB-ROLLBACK-05-DATA_MIGRATION,CPF-FR-002736,DB-ROLLBACK,DATA_MIGRATION,FALLBACK_FROM_GENERATION_COMPATIBILITY
CPF-WP-DB-ROLLBACK-05-DATA_MIGRATION,CPF-FR-002737,DB-ROLLBACK,DATA_MIGRATION,FALLBACK_FROM_GENERATION_COMPATIBILITY
CPF-WP-DB-ROLLBACK-05-DATA_MIGRATION,CPF-FR-002738,DB-ROLLBACK,DATA_MIGRATION,FALLBACK_FROM_GENERATION_COMPATIBILITY
CPF-WP-DB-ROLLBACK-03-VERIFICATION_EVIDENCE,CPF-FR-002739,DB-ROLLBACK,VERIFICATION_EVIDENCE,PRIMARY_AXIS
CPF-WP-DB-ROLLBACK-03-VERIFICATION_EVIDENCE,CPF-FR-002740,DB-ROLLBACK,VERIFICATION_EVIDENCE,PRIMARY_AXIS
CPF-WP-DB-ROLLBACK-03-VERIFICATION_EVIDENCE,CPF-FR-002741,DB-ROLLBACK,VERIFICATION_EVIDENCE,PRIMARY_AXIS
CPF-WP-DB-ROLLBACK-03-VERIFICATION_EVIDENCE,CPF-FR-002742,DB-ROLLBACK,VERIFICATION_EVIDENCE,PRIMARY_AXIS
CPF-WP-DB-ROLLBACK-03-VERIFICATION_EVIDENCE,CPF-FR-002743,DB-ROLLBACK,VERIFICATION_EVIDENCE,PRIMARY_AXIS
CPF-WP-DB-ROLLBACK-03-VERIFICATION_EVIDENCE,CPF-FR-002744,DB-ROLLBACK,VERIFICATION_EVIDENCE,PRIMARY_AXIS
CPF-WP-DB-ROLLBACK-03-VERIFICATION_EVIDENCE,CPF-FR-002745,DB-ROLLBACK,VERIFICATION_EVIDENCE,PRIMARY_AXIS
CPF-WP-DB-BACKUP-02-IMPLEMENTATION_CONSUMER,CPF-FR-002746,DB-BACKUP,IMPLEMENTATION_CONSUMER,PRIMARY_AXIS
CPF-WP-DB-BACKUP-01-CONTRACT_OWNERSHIP,CPF-FR-002747,DB-BACKUP,CONTRACT_OWNERSHIP,PRIMARY_AXIS
CPF-WP-DB-BACKUP-02-IMPLEMENTATION_CONSUMER,CPF-FR-002748,DB-BACKUP,IMPLEMENTATION_CONSUMER,PRIMARY_AXIS
CPF-WP-DB-BACKUP-01-CONTRACT_OWNERSHIP,CPF-FR-002749,DB-BACKUP,CONTRACT_OWNERSHIP,PRIMARY_AXIS
CPF-WP-DB-BACKUP-01-CONTRACT_OWNERSHIP,CPF-FR-002750,DB-BACKUP,CONTRACT_OWNERSHIP,PRIMARY_AXIS
CPF-WP-DB-BACKUP-02-IMPLEMENTATION_CONSUMER,CPF-FR-002751,DB-BACKUP,IMPLEMENTATION_CONSUMER,PRIMARY_AXIS
CPF-WP-DB-BACKUP-01-CONTRACT_OWNERSHIP,CPF-FR-002752,DB-BACKUP,CONTRACT_OWNERSHIP,PRIMARY_AXIS
CPF-WP-DB-BACKUP-01-CONTRACT_OWNERSHIP,CPF-FR-002753,DB-BACKUP,CONTRACT_OWNERSHIP,PRIMARY_AXIS
CPF-WP-DB-BACKUP-01-CONTRACT_OWNERSHIP,CPF-FR-002754,DB-BACKUP,CONTRACT_OWNERSHIP,PRIMARY_AXIS
CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,CPF-FR-002755,DB-BACKUP,VERIFICATION_EVIDENCE,PRIMARY_AXIS
CPF-WP-DB-BACKUP-02-IMPLEMENTATION_CONSUMER,CPF-FR-002756,DB-BACKUP,IMPLEMENTATION_CONSUMER,PRIMARY_AXIS
CPF-WP-DB-BACKUP-02-IMPLEMENTATION_CONSUMER,CPF-FR-002757,DB-BACKUP,IMPLEMENTATION_CONSUMER,PRIMARY_AXIS
CPF-WP-DB-BACKUP-02-IMPLEMENTATION_CONSUMER,CPF-FR-002758,DB-BACKUP,IMPLEMENTATION_CONSUMER,PRIMARY_AXIS
CPF-WP-DB-BACKUP-02-IMPLEMENTATION_CONSUMER,CPF-FR-002759,DB-BACKUP,IMPLEMENTATION_CONSUMER,PRIMARY_AXIS
CPF-WP-DB-BACKUP-04-FAILURE_RECOVERY,CPF-FR-002760,DB-BACKUP,FAILURE_RECOVERY,PRIMARY_AXIS
CPF-WP-DB-BACKUP-04-FAILURE_RECOVERY,CPF-FR-002761,DB-BACKUP,FAILURE_RECOVERY,PRIMARY_AXIS
CPF-WP-DB-BACKUP-04-FAILURE_RECOVERY,CPF-FR-002762,DB-BACKUP,FAILURE_RECOVERY,PRIMARY_AXIS
CPF-WP-DB-BACKUP-04-FAILURE_RECOVERY,CPF-FR-002763,DB-BACKUP,FAILURE_RECOVERY,PRIMARY_AXIS
CPF-WP-DB-BACKUP-04-FAILURE_RECOVERY,CPF-FR-002764,DB-BACKUP,FAILURE_RECOVERY,PRIMARY_AXIS
CPF-WP-DB-BACKUP-04-FAILURE_RECOVERY,CPF-FR-002765,DB-BACKUP,FAILURE_RECOVERY,PRIMARY_AXIS
CPF-WP-DB-BACKUP-04-FAILURE_RECOVERY,CPF-FR-002766,DB-BACKUP,FAILURE_RECOVERY,PRIMARY_AXIS
