requirement_id,canonical_requirement_id,work_item_id,mapped_axis,mapping_rule,priority,capability,feature,function_type,requirement,acceptance_criteria,actual_consumer,verification_method,source_basis,change_target,development_status_master,verification_status_master,baseline_sha
CPF-FR-003061,DATA-LINEAGE,CPF-WP-DATA-LINEAGE-02-IMPLEMENTATION_CONSUMER,IMPLEMENTATION_CONSUMER,PRIMARY_AXIS,P0,DATA-LINEAGE,상태 Catalog,STATE,"[DATA-LINEAGE / 상태 Catalog] 입력 source→처리→저장→외부전달의 dataset/field lineage·quality rule·reconciliation·owner·audit 연결을 제공한다. 이를 위해 허용 상태, terminal 상태, UNKNOWN 상태와 상태 의미를 단일 Catalog로 정의한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.",DB·Module Owner가 실제 제품 경로에서 상태 Catalog 기능을 사용할 때 입력 source→처리→저장→외부전달의 dataset/field lineage·quality rule·reconciliation·owner·audit 연결을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,모든 DB Consumer,STATE Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,CPF_FINAL_TARGET_REQUIREMENTS.md::DATA-LINEAGE; 공통 상세 기능::STATE,cpf-tools/db + owning module; Public API/SPI/Internal·SQL·Config·Frontend·Script·Test·Docs,재확인 필요,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
CPF-FR-003062,DATA-LINEAGE,CPF-WP-DATA-LINEAGE-02-IMPLEMENTATION_CONSUMER,IMPLEMENTATION_CONSUMER,PRIMARY_AXIS,P0,DATA-LINEAGE,상태 전이,TRANSITION,[DATA-LINEAGE / 상태 전이] 입력 source→처리→저장→외부전달의 dataset/field lineage·quality rule·reconciliation·owner·audit 연결을 제공한다. 이를 위해 행위자·선행상태·명령·후행상태·거부조건·version 조건을 명시한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,DB·Module Owner가 실제 제품 경로에서 상태 전이 기능을 사용할 때 입력 source→처리→저장→외부전달의 dataset/field lineage·quality rule·reconciliation·owner·audit 연결을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,모든 DB Consumer,TRANSITION Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,CPF_FINAL_TARGET_REQUIREMENTS.md::DATA-LINEAGE; 공통 상세 기능::TRANSITION,cpf-tools/db + owning module; Public API/SPI/Internal·SQL·Config·Frontend·Script·Test·Docs,재확인 필요,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
CPF-FR-003063,DATA-LINEAGE,CPF-WP-DATA-LINEAGE-02-IMPLEMENTATION_CONSUMER,IMPLEMENTATION_CONSUMER,PRIMARY_AXIS,P0,DATA-LINEAGE,명령 실행,COMMAND,[DATA-LINEAGE / 명령 실행] 입력 source→처리→저장→외부전달의 dataset/field lineage·quality rule·reconciliation·owner·audit 연결을 제공한다. 이를 위해 명령 수신→검증→권한→저장/전달→결과 확정의 단계별 흐름을 구현한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,DB·Module Owner가 실제 제품 경로에서 명령 실행 기능을 사용할 때 입력 source→처리→저장→외부전달의 dataset/field lineage·quality rule·reconciliation·owner·audit 연결을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,모든 DB Consumer,COMMAND Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,CPF_FINAL_TARGET_REQUIREMENTS.md::DATA-LINEAGE; 공통 상세 기능::COMMAND,cpf-tools/db + owning module; Public API/SPI/Internal·SQL·Config·Frontend·Script·Test·Docs,재확인 필요,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
CPF-FR-003064,DATA-LINEAGE,CPF-WP-DATA-LINEAGE-02-IMPLEMENTATION_CONSUMER,IMPLEMENTATION_CONSUMER,PRIMARY_AXIS,P0,DATA-LINEAGE,조회·검색,QUERY,[DATA-LINEAGE / 조회·검색] 입력 source→처리→저장→외부전달의 dataset/field lineage·quality rule·reconciliation·owner·audit 연결을 제공한다. 이를 위해 검색조건·Paging·Sort·Filter·Projection·상세·이력 조회를 실제 저장소와 연결한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,DB·Module Owner가 실제 제품 경로에서 조회·검색 기능을 사용할 때 입력 source→처리→저장→외부전달의 dataset/field lineage·quality rule·reconciliation·owner·audit 연결을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,모든 DB Consumer,QUERY Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,CPF_FINAL_TARGET_REQUIREMENTS.md::DATA-LINEAGE; 공통 상세 기능::QUERY,cpf-tools/db + owning module; Public API/SPI/Internal·SQL·Config·Frontend·Script·Test·Docs,재확인 필요,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
CPF-FR-003065,DATA-LINEAGE,CPF-WP-DATA-LINEAGE-02-IMPLEMENTATION_CONSUMER,IMPLEMENTATION_CONSUMER,FALLBACK_FROM_FAILURE_RECOVERY,P0,DATA-LINEAGE,멱등성,IDEMPOTENCY,[DATA-LINEAGE / 멱등성] 입력 source→처리→저장→외부전달의 dataset/field lineage·quality rule·reconciliation·owner·audit 연결을 제공한다. 이를 위해 operationId/idempotency key·canonical hash·scope·TTL·replay·conflict를 구현한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,DB·Module Owner가 실제 제품 경로에서 멱등성 기능을 사용할 때 입력 source→처리→저장→외부전달의 dataset/field lineage·quality rule·reconciliation·owner·audit 연결을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,모든 DB Consumer,IDEMPOTENCY Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,CPF_FINAL_TARGET_REQUIREMENTS.md::DATA-LINEAGE; 공통 상세 기능::IDEMPOTENCY,cpf-tools/db + owning module; Public API/SPI/Internal·SQL·Config·Frontend·Script·Test·Docs,재확인 필요,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
CPF-FR-003066,DATA-LINEAGE,CPF-WP-DATA-LINEAGE-02-IMPLEMENTATION_CONSUMER,IMPLEMENTATION_CONSUMER,FALLBACK_FROM_FAILURE_RECOVERY,P0,DATA-LINEAGE,동시성,CONCURRENCY,[DATA-LINEAGE / 동시성] 입력 source→처리→저장→외부전달의 dataset/field lineage·quality rule·reconciliation·owner·audit 연결을 제공한다. 이를 위해 동시 명령·lost update·race·duplicate에 optimistic lock/CAS/lease/fencing을 적용한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,DB·Module Owner가 실제 제품 경로에서 동시성 기능을 사용할 때 입력 source→처리→저장→외부전달의 dataset/field lineage·quality rule·reconciliation·owner·audit 연결을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,모든 DB Consumer,CONCURRENCY Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,CPF_FINAL_TARGET_REQUIREMENTS.md::DATA-LINEAGE; 공통 상세 기능::CONCURRENCY,cpf-tools/db + owning module; Public API/SPI/Internal·SQL·Config·Frontend·Script·Test·Docs,재확인 필요,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
CPF-FR-003067,DATA-LINEAGE,CPF-WP-DATA-LINEAGE-02-IMPLEMENTATION_CONSUMER,IMPLEMENTATION_CONSUMER,FALLBACK_FROM_FAILURE_RECOVERY,P0,DATA-LINEAGE,Timeout Budget,DEADLINE,[DATA-LINEAGE / Timeout Budget] 입력 source→처리→저장→외부전달의 dataset/field lineage·quality rule·reconciliation·owner·audit 연결을 제공한다. 이를 위해 전체 deadline을 하위 호출·DB·Broker·File·Process에 배분하고 초과를 전파한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,DB·Module Owner가 실제 제품 경로에서 Timeout Budget 기능을 사용할 때 입력 source→처리→저장→외부전달의 dataset/field lineage·quality rule·reconciliation·owner·audit 연결을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,모든 DB Consumer,DEADLINE Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,CPF_FINAL_TARGET_REQUIREMENTS.md::DATA-LINEAGE; 공통 상세 기능::DEADLINE,cpf-tools/db + owning module; Public API/SPI/Internal·SQL·Config·Frontend·Script·Test·Docs,재확인 필요,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
CPF-FR-003068,DATA-LINEAGE,CPF-WP-DATA-LINEAGE-02-IMPLEMENTATION_CONSUMER,IMPLEMENTATION_CONSUMER,FALLBACK_FROM_FAILURE_RECOVERY,P0,DATA-LINEAGE,재시도,RETRY,[DATA-LINEAGE / 재시도] 입력 source→처리→저장→외부전달의 dataset/field lineage·quality rule·reconciliation·owner·audit 연결을 제공한다. 이를 위해 retry 가능 단계·최대 횟수·backoff·jitter·budget·storm 방지를 정의한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,DB·Module Owner가 실제 제품 경로에서 재시도 기능을 사용할 때 입력 source→처리→저장→외부전달의 dataset/field lineage·quality rule·reconciliation·owner·audit 연결을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,모든 DB Consumer,RETRY Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,CPF_FINAL_TARGET_REQUIREMENTS.md::DATA-LINEAGE; 공통 상세 기능::RETRY,cpf-tools/db + owning module; Public API/SPI/Internal·SQL·Config·Frontend·Script·Test·Docs,재확인 필요,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
CPF-FR-003069,DATA-LINEAGE,CPF-WP-DATA-LINEAGE-02-IMPLEMENTATION_CONSUMER,IMPLEMENTATION_CONSUMER,FALLBACK_FROM_FAILURE_RECOVERY,P0,DATA-LINEAGE,Circuit·Bulkhead,CIRCUIT,[DATA-LINEAGE / Circuit·Bulkhead] 입력 source→처리→저장→외부전달의 dataset/field lineage·quality rule·reconciliation·owner·audit 연결을 제공한다. 이를 위해 회로 상태·격리 단위·동시성 한도·queue/backpressure·복구 probe를 구현한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,DB·Module Owner가 실제 제품 경로에서 Circuit·Bulkhead 기능을 사용할 때 입력 source→처리→저장→외부전달의 dataset/field lineage·quality rule·reconciliation·owner·audit 연결을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,모든 DB Consumer,CIRCUIT Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,CPF_FINAL_TARGET_REQUIREMENTS.md::DATA-LINEAGE; 공통 상세 기능::CIRCUIT,cpf-tools/db + owning module; Public API/SPI/Internal·SQL·Config·Frontend·Script·Test·Docs,재확인 필요,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
CPF-FR-003070,DATA-LINEAGE,CPF-WP-DATA-LINEAGE-02-IMPLEMENTATION_CONSUMER,IMPLEMENTATION_CONSUMER,FALLBACK_FROM_FAILURE_RECOVERY,P0,DATA-LINEAGE,결과 불명,UNKNOWN,[DATA-LINEAGE / 결과 불명] 입력 source→처리→저장→외부전달의 dataset/field lineage·quality rule·reconciliation·owner·audit 연결을 제공한다. 이를 위해 side effect 전후·commit 전후·ACK/응답 유실을 UNKNOWN으로 보존하고 임의 확정을 금지한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,DB·Module Owner가 실제 제품 경로에서 결과 불명 기능을 사용할 때 입력 source→처리→저장→외부전달의 dataset/field lineage·quality rule·reconciliation·owner·audit 연결을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,모든 DB Consumer,UNKNOWN Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,CPF_FINAL_TARGET_REQUIREMENTS.md::DATA-LINEAGE; 공통 상세 기능::UNKNOWN,cpf-tools/db + owning module; Public API/SPI/Internal·SQL·Config·Frontend·Script·Test·Docs,재확인 필요,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
CPF-FR-003071,DATA-LINEAGE,CPF-WP-DATA-LINEAGE-02-IMPLEMENTATION_CONSUMER,IMPLEMENTATION_CONSUMER,FALLBACK_FROM_FAILURE_RECOVERY,P0,DATA-LINEAGE,대사,RECONCILE,[DATA-LINEAGE / 대사] 입력 source→처리→저장→외부전달의 dataset/field lineage·quality rule·reconciliation·owner·audit 연결을 제공한다. 이를 위해 Owner 조회·callback·ledger·file ack를 이용해 actual 상태를 확정한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,DB·Module Owner가 실제 제품 경로에서 대사 기능을 사용할 때 입력 source→처리→저장→외부전달의 dataset/field lineage·quality rule·reconciliation·owner·audit 연결을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,모든 DB Consumer,RECONCILE Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,CPF_FINAL_TARGET_REQUIREMENTS.md::DATA-LINEAGE; 공통 상세 기능::RECONCILE,cpf-tools/db + owning module; Public API/SPI/Internal·SQL·Config·Frontend·Script·Test·Docs,재확인 필요,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
CPF-FR-003072,DATA-LINEAGE,CPF-WP-DATA-LINEAGE-02-IMPLEMENTATION_CONSUMER,IMPLEMENTATION_CONSUMER,FALLBACK_FROM_FAILURE_RECOVERY,P0,DATA-LINEAGE,복구,RECOVERY,[DATA-LINEAGE / 복구] 입력 source→처리→저장→외부전달의 dataset/field lineage·quality rule·reconciliation·owner·audit 연결을 제공한다. 이를 위해 restart·reprocess·manual recovery·runbook·검증·종결 조건을 제공한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,DB·Module Owner가 실제 제품 경로에서 복구 기능을 사용할 때 입력 source→처리→저장→외부전달의 dataset/field lineage·quality rule·reconciliation·owner·audit 연결을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,모든 DB Consumer,RECOVERY Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,CPF_FINAL_TARGET_REQUIREMENTS.md::DATA-LINEAGE; 공통 상세 기능::RECOVERY,cpf-tools/db + owning module; Public API/SPI/Internal·SQL·Config·Frontend·Script·Test·Docs,재확인 필요,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
CPF-FR-003073,DATA-LINEAGE,CPF-WP-DATA-LINEAGE-02-IMPLEMENTATION_CONSUMER,IMPLEMENTATION_CONSUMER,FALLBACK_FROM_FAILURE_RECOVERY,P0,DATA-LINEAGE,보상,COMPENSATION,[DATA-LINEAGE / 보상] 입력 source→처리→저장→외부전달의 dataset/field lineage·quality rule·reconciliation·owner·audit 연결을 제공한다. 이를 위해 보상 가능성·역순·부분 보상·보상 멱등성·보상 실패를 관리한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,DB·Module Owner가 실제 제품 경로에서 보상 기능을 사용할 때 입력 source→처리→저장→외부전달의 dataset/field lineage·quality rule·reconciliation·owner·audit 연결을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,모든 DB Consumer,COMPENSATION Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,CPF_FINAL_TARGET_REQUIREMENTS.md::DATA-LINEAGE; 공통 상세 기능::COMPENSATION,cpf-tools/db + owning module; Public API/SPI/Internal·SQL·Config·Frontend·Script·Test·Docs,재확인 필요,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
CPF-FR-003074,DATA-LINEAGE,CPF-WP-DATA-LINEAGE-02-IMPLEMENTATION_CONSUMER,IMPLEMENTATION_CONSUMER,FALLBACK_FROM_FAILURE_RECOVERY,P0,DATA-LINEAGE,Rollback·Forward Recovery,ROLLBACK,[DATA-LINEAGE / Rollback·Forward Recovery] 입력 source→처리→저장→외부전달의 dataset/field lineage·quality rule·reconciliation·owner·audit 연결을 제공한다. 이를 위해 변경 전 snapshot·rollback 가능성·데이터 보존·forward recovery를 정의한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,DB·Module Owner가 실제 제품 경로에서 Rollback·Forward Recovery 기능을 사용할 때 입력 source→처리→저장→외부전달의 dataset/field lineage·quality rule·reconciliation·owner·audit 연결을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,모든 DB Consumer,ROLLBACK Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,CPF_FINAL_TARGET_REQUIREMENTS.md::DATA-LINEAGE; 공통 상세 기능::ROLLBACK,cpf-tools/db + owning module; Public API/SPI/Internal·SQL·Config·Frontend·Script·Test·Docs,재확인 필요,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
CPF-FR-003075,DATA-LINEAGE,CPF-WP-DATA-LINEAGE-02-IMPLEMENTATION_CONSUMER,IMPLEMENTATION_CONSUMER,FALLBACK_FROM_FAILURE_RECOVERY,P0,DATA-LINEAGE,다중 인스턴스,MULTI_INSTANCE,[DATA-LINEAGE / 다중 인스턴스] 입력 source→처리→저장→외부전달의 dataset/field lineage·quality rule·reconciliation·owner·audit 연결을 제공한다. 이를 위해 공유 상태·lease·fencing·rebalance·failover·rejoin·stale writer를 처리한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,DB·Module Owner가 실제 제품 경로에서 다중 인스턴스 기능을 사용할 때 입력 source→처리→저장→외부전달의 dataset/field lineage·quality rule·reconciliation·owner·audit 연결을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,모든 DB Consumer,MULTI_INSTANCE Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,CPF_FINAL_TARGET_REQUIREMENTS.md::DATA-LINEAGE; 공통 상세 기능::MULTI_INSTANCE,cpf-tools/db + owning module; Public API/SPI/Internal·SQL·Config·Frontend·Script·Test·Docs,재확인 필요,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
CPF-FR-003076,DATA-LINEAGE,CPF-WP-DATA-LINEAGE-01-CONTRACT_OWNERSHIP,CONTRACT_OWNERSHIP,PRIMARY_AXIS,P0,DATA-LINEAGE,Local/Remote 동등성,LOCAL_REMOTE,[DATA-LINEAGE / Local/Remote 동등성] 입력 source→처리→저장→외부전달의 dataset/field lineage·quality rule·reconciliation·owner·audit 연결을 제공한다. 이를 위해 동일 JVM과 분리 WAS에서 DTO·Header·권한·오류·추적·복구 의미를 동일하게 한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,DB·Module Owner가 실제 제품 경로에서 Local/Remote 동등성 기능을 사용할 때 입력 source→처리→저장→외부전달의 dataset/field lineage·quality rule·reconciliation·owner·audit 연결을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,모든 DB Consumer,LOCAL_REMOTE Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,CPF_FINAL_TARGET_REQUIREMENTS.md::DATA-LINEAGE; 공통 상세 기능::LOCAL_REMOTE,cpf-tools/db + owning module; Public API/SPI/Internal·SQL·Config·Frontend·Script·Test·Docs,재확인 필요,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
CPF-FR-003077,DATA-LINEAGE,CPF-WP-DATA-LINEAGE-05-DATA_MIGRATION,DATA_MIGRATION,FALLBACK_FROM_GENERATION_COMPATIBILITY,P0,DATA-LINEAGE,혼합 버전 호환,MIXED_VERSION,[DATA-LINEAGE / 혼합 버전 호환] 입력 source→처리→저장→외부전달의 dataset/field lineage·quality rule·reconciliation·owner·audit 연결을 제공한다. 이를 위해 rolling 중 구/신 버전 API·Message·DB·Config 호환과 fail-closed 범위를 정의한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,DB·Module Owner가 실제 제품 경로에서 혼합 버전 호환 기능을 사용할 때 입력 source→처리→저장→외부전달의 dataset/field lineage·quality rule·reconciliation·owner·audit 연결을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,모든 DB Consumer,MIXED_VERSION Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,CPF_FINAL_TARGET_REQUIREMENTS.md::DATA-LINEAGE; 공통 상세 기능::MIXED_VERSION,cpf-tools/db + owning module; Public API/SPI/Internal·SQL·Config·Frontend·Script·Test·Docs,재확인 필요,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
CPF-FR-003078,DATA-LINEAGE,CPF-WP-DATA-LINEAGE-04-OPERATIONS_SECURITY,OPERATIONS_SECURITY,PRIMARY_AXIS,P0,DATA-LINEAGE,인증,AUTHN,[DATA-LINEAGE / 인증] 입력 source→처리→저장→외부전달의 dataset/field lineage·quality rule·reconciliation·owner·audit 연결을 제공한다. 이를 위해 사용자·운영자·Service Identity를 검증하고 신뢰경계를 넘는 위조 입력을 거부한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,DB·Module Owner가 실제 제품 경로에서 인증 기능을 사용할 때 입력 source→처리→저장→외부전달의 dataset/field lineage·quality rule·reconciliation·owner·audit 연결을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,모든 DB Consumer,AUTHN Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,CPF_FINAL_TARGET_REQUIREMENTS.md::DATA-LINEAGE; 공통 상세 기능::AUTHN,cpf-tools/db + owning module; Public API/SPI/Internal·SQL·Config·Frontend·Script·Test·Docs,재확인 필요,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
CPF-FR-003079,DATA-LINEAGE,CPF-WP-DATA-LINEAGE-04-OPERATIONS_SECURITY,OPERATIONS_SECURITY,PRIMARY_AXIS,P0,DATA-LINEAGE,권한,AUTHZ,[DATA-LINEAGE / 권한] 입력 source→처리→저장→외부전달의 dataset/field lineage·quality rule·reconciliation·owner·audit 연결을 제공한다. 이를 위해 Resource·Action·Field·Command 권한을 Server에서 강제하고 UI 표시와 일치시킨다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,DB·Module Owner가 실제 제품 경로에서 권한 기능을 사용할 때 입력 source→처리→저장→외부전달의 dataset/field lineage·quality rule·reconciliation·owner·audit 연결을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,모든 DB Consumer,AUTHZ Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,CPF_FINAL_TARGET_REQUIREMENTS.md::DATA-LINEAGE; 공통 상세 기능::AUTHZ,cpf-tools/db + owning module; Public API/SPI/Internal·SQL·Config·Frontend·Script·Test·Docs,재확인 필요,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
CPF-FR-003080,DATA-LINEAGE,CPF-WP-DATA-LINEAGE-04-OPERATIONS_SECURITY,OPERATIONS_SECURITY,PRIMARY_AXIS,P0,DATA-LINEAGE,Data Scope,DATA_SCOPE,[DATA-LINEAGE / Data Scope] 입력 source→처리→저장→외부전달의 dataset/field lineage·quality rule·reconciliation·owner·audit 연결을 제공한다. 이를 위해 OWN·ORGANIZATION·DESCENDANTS·ROLE·DOMAIN·ALL 범위를 Query·Command Target에 적용한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,DB·Module Owner가 실제 제품 경로에서 Data Scope 기능을 사용할 때 입력 source→처리→저장→외부전달의 dataset/field lineage·quality rule·reconciliation·owner·audit 연결을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,모든 DB Consumer,DATA_SCOPE Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,CPF_FINAL_TARGET_REQUIREMENTS.md::DATA-LINEAGE; 공통 상세 기능::DATA_SCOPE,cpf-tools/db + owning module; Public API/SPI/Internal·SQL·Config·Frontend·Script·Test·Docs,재확인 필요,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
CPF-FR-003081,DATA-LINEAGE,CPF-WP-DATA-LINEAGE-04-OPERATIONS_SECURITY,OPERATIONS_SECURITY,PRIMARY_AXIS,P0,DATA-LINEAGE,Masking·Privacy,MASKING,[DATA-LINEAGE / Masking·Privacy] 입력 source→처리→저장→외부전달의 dataset/field lineage·quality rule·reconciliation·owner·audit 연결을 제공한다. 이를 위해 PII/Secret/Credential을 분류하고 목록·상세·로그·다운로드·Evidence에 정책을 적용한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,DB·Module Owner가 실제 제품 경로에서 Masking·Privacy 기능을 사용할 때 입력 source→처리→저장→외부전달의 dataset/field lineage·quality rule·reconciliation·owner·audit 연결을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,모든 DB Consumer,MASKING Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,CPF_FINAL_TARGET_REQUIREMENTS.md::DATA-LINEAGE; 공통 상세 기능::MASKING,cpf-tools/db + owning module; Public API/SPI/Internal·SQL·Config·Frontend·Script·Test·Docs,재확인 필요,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
