request_id,session_local_tracking_id,work_item_id,canonical_requirement_id,priority,primary_owner,integration_owner,axis,applicable_gates,dependencies
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DB-MIGRATION-01-CONTRACT_OWNERSHIP,DB-MIGRATION,P0,cpf-tools DB + owning module,S06 Root Publication,CONTRACT_OWNERSHIP,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-08-UNKNOWN-RECOVERY;GATE-13-PERFORMANCE;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DB-MIGRATION-02-IMPLEMENTATION_CONSUMER,DB-MIGRATION,P0,cpf-tools DB + owning module,S06 Root Publication,IMPLEMENTATION_CONSUMER,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-08-UNKNOWN-RECOVERY;GATE-13-PERFORMANCE;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,CPF-WP-DB-MIGRATION-01-CONTRACT_OWNERSHIP
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DB-MIGRATION-03-VERIFICATION_EVIDENCE,DB-MIGRATION,P0,cpf-tools DB + owning module,S06 Root Publication,VERIFICATION_EVIDENCE,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-08-UNKNOWN-RECOVERY;GATE-13-PERFORMANCE;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,CPF-WP-DB-MIGRATION-01-CONTRACT_OWNERSHIP;CPF-WP-DB-MIGRATION-02-IMPLEMENTATION_CONSUMER
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DB-MIGRATION-04-FAILURE_RECOVERY,DB-MIGRATION,P0,cpf-tools DB + owning module,S06 Root Publication,FAILURE_RECOVERY,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-13-PERFORMANCE;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,CPF-WP-DB-MIGRATION-01-CONTRACT_OWNERSHIP
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DB-MIGRATION-05-DATA_MIGRATION,DB-MIGRATION,P0,cpf-tools DB + owning module,S06 Root Publication,DATA_MIGRATION,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-08-UNKNOWN-RECOVERY;GATE-13-PERFORMANCE;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,CPF-WP-DB-MIGRATION-01-CONTRACT_OWNERSHIP
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DB-MIGRATION-06-GENERATION_COMPATIBILITY,DB-MIGRATION,P0,cpf-tools DB + owning module,S06 Root Publication,GENERATION_COMPATIBILITY,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-08-UNKNOWN-RECOVERY;GATE-13-PERFORMANCE;GATE-15-GENERATOR;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,CPF-WP-DB-MIGRATION-01-CONTRACT_OWNERSHIP
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP,DB-ROLLBACK,P0,cpf-tools DB + owning module,S06 Root Publication,CONTRACT_OWNERSHIP,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-08-UNKNOWN-RECOVERY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DB-ROLLBACK-02-IMPLEMENTATION_CONSUMER,DB-ROLLBACK,P0,cpf-tools DB + owning module,S06 Root Publication,IMPLEMENTATION_CONSUMER,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-08-UNKNOWN-RECOVERY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DB-ROLLBACK-03-VERIFICATION_EVIDENCE,DB-ROLLBACK,P0,cpf-tools DB + owning module,S06 Root Publication,VERIFICATION_EVIDENCE,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-08-UNKNOWN-RECOVERY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP;CPF-WP-DB-ROLLBACK-02-IMPLEMENTATION_CONSUMER
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DB-ROLLBACK-04-FAILURE_RECOVERY,DB-ROLLBACK,P0,cpf-tools DB + owning module,S06 Root Publication,FAILURE_RECOVERY,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DB-ROLLBACK-05-DATA_MIGRATION,DB-ROLLBACK,P0,cpf-tools DB + owning module,S06 Root Publication,DATA_MIGRATION,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-08-UNKNOWN-RECOVERY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DB-BACKUP-01-CONTRACT_OWNERSHIP,DB-BACKUP,P0,cpf-tools DB + owning module,S06 Root Publication,CONTRACT_OWNERSHIP,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-10-CRYPTO-PRIVACY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DB-BACKUP-02-IMPLEMENTATION_CONSUMER,DB-BACKUP,P0,cpf-tools DB + owning module,S06 Root Publication,IMPLEMENTATION_CONSUMER,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-10-CRYPTO-PRIVACY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,CPF-WP-DB-BACKUP-01-CONTRACT_OWNERSHIP
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,DB-BACKUP,P0,cpf-tools DB + owning module,S06 Root Publication,VERIFICATION_EVIDENCE,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-10-CRYPTO-PRIVACY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,CPF-WP-DB-BACKUP-01-CONTRACT_OWNERSHIP;CPF-WP-DB-BACKUP-02-IMPLEMENTATION_CONSUMER
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DB-BACKUP-04-FAILURE_RECOVERY,DB-BACKUP,P0,cpf-tools DB + owning module,S06 Root Publication,FAILURE_RECOVERY,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-10-CRYPTO-PRIVACY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,CPF-WP-DB-BACKUP-01-CONTRACT_OWNERSHIP
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DB-BACKUP-05-DATA_MIGRATION,DB-BACKUP,P0,cpf-tools DB + owning module,S06 Root Publication,DATA_MIGRATION,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-10-CRYPTO-PRIVACY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,CPF-WP-DB-BACKUP-01-CONTRACT_OWNERSHIP
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DB-MULTI-VENDOR-01-CONTRACT_OWNERSHIP,DB-MULTI-VENDOR,P1,cpf-tools DB + owning module,S06 Generator,CONTRACT_OWNERSHIP,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-08-UNKNOWN-RECOVERY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DB-MULTI-VENDOR-02-IMPLEMENTATION_CONSUMER,DB-MULTI-VENDOR,P1,cpf-tools DB + owning module,S06 Generator,IMPLEMENTATION_CONSUMER,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-08-UNKNOWN-RECOVERY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,CPF-WP-DB-MULTI-VENDOR-01-CONTRACT_OWNERSHIP
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DB-MULTI-VENDOR-03-VERIFICATION_EVIDENCE,DB-MULTI-VENDOR,P1,cpf-tools DB + owning module,S06 Generator,VERIFICATION_EVIDENCE,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-08-UNKNOWN-RECOVERY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,CPF-WP-DB-MULTI-VENDOR-01-CONTRACT_OWNERSHIP;CPF-WP-DB-MULTI-VENDOR-02-IMPLEMENTATION_CONSUMER
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DB-MULTI-VENDOR-04-FAILURE_RECOVERY,DB-MULTI-VENDOR,P1,cpf-tools DB + owning module,S06 Generator,FAILURE_RECOVERY,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,CPF-WP-DB-MULTI-VENDOR-01-CONTRACT_OWNERSHIP
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DB-MULTI-VENDOR-05-DATA_MIGRATION,DB-MULTI-VENDOR,P1,cpf-tools DB + owning module,S06 Generator,DATA_MIGRATION,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-08-UNKNOWN-RECOVERY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,CPF-WP-DB-MULTI-VENDOR-01-CONTRACT_OWNERSHIP
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DB-SQL-01-CONTRACT_OWNERSHIP,DB-SQL,P1,cpf-tools DB + owning module,S06 Generator,CONTRACT_OWNERSHIP,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-13-PERFORMANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DB-SQL-02-IMPLEMENTATION_CONSUMER,DB-SQL,P1,cpf-tools DB + owning module,S06 Generator,IMPLEMENTATION_CONSUMER,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-13-PERFORMANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,CPF-WP-DB-SQL-01-CONTRACT_OWNERSHIP
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,DB-SQL,P1,cpf-tools DB + owning module,S06 Generator,VERIFICATION_EVIDENCE,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-13-PERFORMANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,CPF-WP-DB-SQL-01-CONTRACT_OWNERSHIP;CPF-WP-DB-SQL-02-IMPLEMENTATION_CONSUMER
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DB-SQL-04-DATA_MIGRATION,DB-SQL,P1,cpf-tools DB + owning module,S06 Generator,DATA_MIGRATION,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-13-PERFORMANCE;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,CPF-WP-DB-SQL-01-CONTRACT_OWNERSHIP
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DB-PERF-01-CONTRACT_OWNERSHIP,DB-PERF,P1,cpf-tools DB + owning module,S06 QA Runtime,CONTRACT_OWNERSHIP,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-12-OBSERVABILITY;GATE-13-PERFORMANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DB-PERF-02-IMPLEMENTATION_CONSUMER,DB-PERF,P1,cpf-tools DB + owning module,S06 QA Runtime,IMPLEMENTATION_CONSUMER,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-12-OBSERVABILITY;GATE-13-PERFORMANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,CPF-WP-DB-PERF-01-CONTRACT_OWNERSHIP
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DB-PERF-03-VERIFICATION_EVIDENCE,DB-PERF,P1,cpf-tools DB + owning module,S06 QA Runtime,VERIFICATION_EVIDENCE,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-12-OBSERVABILITY;GATE-13-PERFORMANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,CPF-WP-DB-PERF-01-CONTRACT_OWNERSHIP;CPF-WP-DB-PERF-02-IMPLEMENTATION_CONSUMER
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DB-PERF-04-FAILURE_RECOVERY,DB-PERF,P1,cpf-tools DB + owning module,S06 QA Runtime,FAILURE_RECOVERY,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-12-OBSERVABILITY;GATE-13-PERFORMANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,CPF-WP-DB-PERF-01-CONTRACT_OWNERSHIP
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DB-PERF-05-DATA_MIGRATION,DB-PERF,P1,cpf-tools DB + owning module,S06 QA Runtime,DATA_MIGRATION,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-12-OBSERVABILITY;GATE-13-PERFORMANCE;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,CPF-WP-DB-PERF-01-CONTRACT_OWNERSHIP
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DB-MULTI-01-CONTRACT_OWNERSHIP,DB-MULTI,P1,cpf-tools DB + owning module,S01 Transaction + S06 QA Runtime,CONTRACT_OWNERSHIP,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-06-STATE-IDEMP;GATE-07-MULTI-INSTANCE;GATE-08-UNKNOWN-RECOVERY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DB-MULTI-02-IMPLEMENTATION_CONSUMER,DB-MULTI,P1,cpf-tools DB + owning module,S01 Transaction + S06 QA Runtime,IMPLEMENTATION_CONSUMER,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-06-STATE-IDEMP;GATE-07-MULTI-INSTANCE;GATE-08-UNKNOWN-RECOVERY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,CPF-WP-DB-MULTI-01-CONTRACT_OWNERSHIP
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DB-MULTI-03-VERIFICATION_EVIDENCE,DB-MULTI,P1,cpf-tools DB + owning module,S01 Transaction + S06 QA Runtime,VERIFICATION_EVIDENCE,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-06-STATE-IDEMP;GATE-07-MULTI-INSTANCE;GATE-08-UNKNOWN-RECOVERY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,CPF-WP-DB-MULTI-01-CONTRACT_OWNERSHIP;CPF-WP-DB-MULTI-02-IMPLEMENTATION_CONSUMER
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DB-MULTI-04-FAILURE_RECOVERY,DB-MULTI,P1,cpf-tools DB + owning module,S01 Transaction + S06 QA Runtime,FAILURE_RECOVERY,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-06-STATE-IDEMP;GATE-07-MULTI-INSTANCE;GATE-08-UNKNOWN-RECOVERY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,CPF-WP-DB-MULTI-01-CONTRACT_OWNERSHIP
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DB-MULTI-05-DATA_MIGRATION,DB-MULTI,P1,cpf-tools DB + owning module,S01 Transaction + S06 QA Runtime,DATA_MIGRATION,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-06-STATE-IDEMP;GATE-07-MULTI-INSTANCE;GATE-08-UNKNOWN-RECOVERY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,CPF-WP-DB-MULTI-01-CONTRACT_OWNERSHIP
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DATA-LINEAGE-01-CONTRACT_OWNERSHIP,DATA-LINEAGE,P2,cpf-tools DB + owning module,S05 Operations UI,CONTRACT_OWNERSHIP,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-11-OPS-AUDIT;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DATA-LINEAGE-02-IMPLEMENTATION_CONSUMER,DATA-LINEAGE,P2,cpf-tools DB + owning module,S05 Operations UI,IMPLEMENTATION_CONSUMER,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-11-OPS-AUDIT;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,CPF-WP-DATA-LINEAGE-01-CONTRACT_OWNERSHIP
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DATA-LINEAGE-03-VERIFICATION_EVIDENCE,DATA-LINEAGE,P2,cpf-tools DB + owning module,S05 Operations UI,VERIFICATION_EVIDENCE,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-11-OPS-AUDIT;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,CPF-WP-DATA-LINEAGE-01-CONTRACT_OWNERSHIP;CPF-WP-DATA-LINEAGE-02-IMPLEMENTATION_CONSUMER
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DATA-LINEAGE-04-OPERATIONS_SECURITY,DATA-LINEAGE,P2,cpf-tools DB + owning module,S05 Operations UI,OPERATIONS_SECURITY,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-09-SECURITY;GATE-11-OPS-AUDIT;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,CPF-WP-DATA-LINEAGE-01-CONTRACT_OWNERSHIP
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DATA-LINEAGE-05-DATA_MIGRATION,DATA-LINEAGE,P2,cpf-tools DB + owning module,S05 Operations UI,DATA_MIGRATION,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-11-OPS-AUDIT;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,CPF-WP-DATA-LINEAGE-01-CONTRACT_OWNERSHIP
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DATA-RETENTION-01-CONTRACT_OWNERSHIP,DATA-RETENTION,P2,cpf-tools DB + owning module,S02 Batch Retention,CONTRACT_OWNERSHIP,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DATA-RETENTION-02-IMPLEMENTATION_CONSUMER,DATA-RETENTION,P2,cpf-tools DB + owning module,S02 Batch Retention,IMPLEMENTATION_CONSUMER,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,CPF-WP-DATA-RETENTION-01-CONTRACT_OWNERSHIP
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DATA-RETENTION-03-VERIFICATION_EVIDENCE,DATA-RETENTION,P2,cpf-tools DB + owning module,S02 Batch Retention,VERIFICATION_EVIDENCE,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,CPF-WP-DATA-RETENTION-01-CONTRACT_OWNERSHIP;CPF-WP-DATA-RETENTION-02-IMPLEMENTATION_CONSUMER
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DATA-RETENTION-04-FAILURE_RECOVERY,DATA-RETENTION,P2,cpf-tools DB + owning module,S02 Batch Retention,FAILURE_RECOVERY,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,CPF-WP-DATA-RETENTION-01-CONTRACT_OWNERSHIP
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DATA-RETENTION-05-DATA_MIGRATION,DATA-RETENTION,P2,cpf-tools DB + owning module,S02 Batch Retention,DATA_MIGRATION,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,CPF-WP-DATA-RETENTION-01-CONTRACT_OWNERSHIP
