request_id,session_local_tracking_id,work_item_id,supporting_work_item_ids,canonical_requirement_id,requirement_id,engineering_gates,primary_owner,integration_owner,owner_module,owner_package,mapping_basis,mapping_score
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-CODE-04-OPERATIONS_SECURITY,CPF-WP-CMN-CODE-01-CONTRACT_OWNERSHIP;CPF-WP-CMN-CODE-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-CODE-03-VERIFICATION_EVIDENCE;CPF-WP-CMN-CODE-05-DATA_MIGRATION;CPF-WP-CMN-CODE-06-GENERATION_COMPATIBILITY,CMN-CODE,CPF-FR-002237,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-09-SECURITY;GATE-11-OPS-AUDIT;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,cpf-common,S03 durable outbox + S05 Admin/API,cpf-common,com.cpf.common,SEMANTIC_AXIS_SCORE,102
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-CODE-04-OPERATIONS_SECURITY,CPF-WP-CMN-CODE-01-CONTRACT_OWNERSHIP;CPF-WP-CMN-CODE-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-CODE-03-VERIFICATION_EVIDENCE;CPF-WP-CMN-CODE-05-DATA_MIGRATION;CPF-WP-CMN-CODE-06-GENERATION_COMPATIBILITY,CMN-CODE,CPF-FR-002238,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-09-SECURITY;GATE-11-OPS-AUDIT;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,cpf-common,S03 durable outbox + S05 Admin/API,cpf-common,com.cpf.common,SEMANTIC_AXIS_SCORE,94
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-CODE-04-OPERATIONS_SECURITY,CPF-WP-CMN-CODE-01-CONTRACT_OWNERSHIP;CPF-WP-CMN-CODE-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-CODE-03-VERIFICATION_EVIDENCE;CPF-WP-CMN-CODE-05-DATA_MIGRATION;CPF-WP-CMN-CODE-06-GENERATION_COMPATIBILITY,CMN-CODE,CPF-FR-002239,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-09-SECURITY;GATE-11-OPS-AUDIT;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,cpf-common,S03 durable outbox + S05 Admin/API,cpf-common,com.cpf.common,SEMANTIC_AXIS_SCORE,94
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-CODE-04-OPERATIONS_SECURITY,CPF-WP-CMN-CODE-01-CONTRACT_OWNERSHIP;CPF-WP-CMN-CODE-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-CODE-03-VERIFICATION_EVIDENCE;CPF-WP-CMN-CODE-05-DATA_MIGRATION;CPF-WP-CMN-CODE-06-GENERATION_COMPATIBILITY,CMN-CODE,CPF-FR-002240,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-09-SECURITY;GATE-11-OPS-AUDIT;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,cpf-common,S03 durable outbox + S05 Admin/API,cpf-common,com.cpf.common,SEMANTIC_AXIS_SCORE,94
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-CODE-04-OPERATIONS_SECURITY,CPF-WP-CMN-CODE-01-CONTRACT_OWNERSHIP;CPF-WP-CMN-CODE-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-CODE-03-VERIFICATION_EVIDENCE;CPF-WP-CMN-CODE-05-DATA_MIGRATION;CPF-WP-CMN-CODE-06-GENERATION_COMPATIBILITY,CMN-CODE,CPF-FR-002241,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-09-SECURITY;GATE-11-OPS-AUDIT;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,cpf-common,S03 durable outbox + S05 Admin/API,cpf-common,com.cpf.common,SEMANTIC_AXIS_SCORE,94
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-CODE-04-OPERATIONS_SECURITY,CPF-WP-CMN-CODE-01-CONTRACT_OWNERSHIP;CPF-WP-CMN-CODE-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-CODE-03-VERIFICATION_EVIDENCE;CPF-WP-CMN-CODE-05-DATA_MIGRATION;CPF-WP-CMN-CODE-06-GENERATION_COMPATIBILITY,CMN-CODE,CPF-FR-002242,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-09-SECURITY;GATE-11-OPS-AUDIT;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,cpf-common,S03 durable outbox + S05 Admin/API,cpf-common,com.cpf.common,SEMANTIC_AXIS_SCORE,94
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-CODE-04-OPERATIONS_SECURITY,CPF-WP-CMN-CODE-01-CONTRACT_OWNERSHIP;CPF-WP-CMN-CODE-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-CODE-03-VERIFICATION_EVIDENCE;CPF-WP-CMN-CODE-05-DATA_MIGRATION;CPF-WP-CMN-CODE-06-GENERATION_COMPATIBILITY,CMN-CODE,CPF-FR-002243,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-09-SECURITY;GATE-11-OPS-AUDIT;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,cpf-common,S03 durable outbox + S05 Admin/API,cpf-common,com.cpf.common,SEMANTIC_AXIS_SCORE,98
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-CODE-04-OPERATIONS_SECURITY,CPF-WP-CMN-CODE-01-CONTRACT_OWNERSHIP;CPF-WP-CMN-CODE-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-CODE-03-VERIFICATION_EVIDENCE;CPF-WP-CMN-CODE-05-DATA_MIGRATION;CPF-WP-CMN-CODE-06-GENERATION_COMPATIBILITY,CMN-CODE,CPF-FR-002244,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-09-SECURITY;GATE-11-OPS-AUDIT;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,cpf-common,S03 durable outbox + S05 Admin/API,cpf-common,com.cpf.common,SEMANTIC_AXIS_SCORE,102
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-CODE-04-OPERATIONS_SECURITY,CPF-WP-CMN-CODE-01-CONTRACT_OWNERSHIP;CPF-WP-CMN-CODE-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-CODE-03-VERIFICATION_EVIDENCE;CPF-WP-CMN-CODE-05-DATA_MIGRATION;CPF-WP-CMN-CODE-06-GENERATION_COMPATIBILITY,CMN-CODE,CPF-FR-002245,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-09-SECURITY;GATE-11-OPS-AUDIT;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,cpf-common,S03 durable outbox + S05 Admin/API,cpf-common,com.cpf.common,SEMANTIC_AXIS_SCORE,102
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-CODE-04-OPERATIONS_SECURITY,CPF-WP-CMN-CODE-01-CONTRACT_OWNERSHIP;CPF-WP-CMN-CODE-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-CODE-03-VERIFICATION_EVIDENCE;CPF-WP-CMN-CODE-05-DATA_MIGRATION;CPF-WP-CMN-CODE-06-GENERATION_COMPATIBILITY,CMN-CODE,CPF-FR-002246,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-09-SECURITY;GATE-11-OPS-AUDIT;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,cpf-common,S03 durable outbox + S05 Admin/API,cpf-common,com.cpf.common,SEMANTIC_AXIS_SCORE,98
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-CODE-04-OPERATIONS_SECURITY,CPF-WP-CMN-CODE-01-CONTRACT_OWNERSHIP;CPF-WP-CMN-CODE-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-CODE-03-VERIFICATION_EVIDENCE;CPF-WP-CMN-CODE-05-DATA_MIGRATION;CPF-WP-CMN-CODE-06-GENERATION_COMPATIBILITY,CMN-CODE,CPF-FR-002247,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-09-SECURITY;GATE-11-OPS-AUDIT;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,cpf-common,S03 durable outbox + S05 Admin/API,cpf-common,com.cpf.common,SEMANTIC_AXIS_SCORE,94
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-CODE-04-OPERATIONS_SECURITY,CPF-WP-CMN-CODE-01-CONTRACT_OWNERSHIP;CPF-WP-CMN-CODE-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-CODE-03-VERIFICATION_EVIDENCE;CPF-WP-CMN-CODE-05-DATA_MIGRATION;CPF-WP-CMN-CODE-06-GENERATION_COMPATIBILITY,CMN-CODE,CPF-FR-002248,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-09-SECURITY;GATE-11-OPS-AUDIT;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,cpf-common,S03 durable outbox + S05 Admin/API,cpf-common,com.cpf.common,SEMANTIC_AXIS_SCORE,106
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-CODE-04-OPERATIONS_SECURITY,CPF-WP-CMN-CODE-01-CONTRACT_OWNERSHIP;CPF-WP-CMN-CODE-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-CODE-03-VERIFICATION_EVIDENCE;CPF-WP-CMN-CODE-05-DATA_MIGRATION;CPF-WP-CMN-CODE-06-GENERATION_COMPATIBILITY,CMN-CODE,CPF-FR-002249,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-09-SECURITY;GATE-11-OPS-AUDIT;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,cpf-common,S03 durable outbox + S05 Admin/API,cpf-common,com.cpf.common,SEMANTIC_AXIS_SCORE,98
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-CODE-04-OPERATIONS_SECURITY,CPF-WP-CMN-CODE-01-CONTRACT_OWNERSHIP;CPF-WP-CMN-CODE-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-CODE-03-VERIFICATION_EVIDENCE;CPF-WP-CMN-CODE-05-DATA_MIGRATION;CPF-WP-CMN-CODE-06-GENERATION_COMPATIBILITY,CMN-CODE,CPF-FR-002250,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-09-SECURITY;GATE-11-OPS-AUDIT;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,cpf-common,S03 durable outbox + S05 Admin/API,cpf-common,com.cpf.common,SEMANTIC_AXIS_SCORE,98
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-CODE-04-OPERATIONS_SECURITY,CPF-WP-CMN-CODE-01-CONTRACT_OWNERSHIP;CPF-WP-CMN-CODE-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-CODE-03-VERIFICATION_EVIDENCE;CPF-WP-CMN-CODE-05-DATA_MIGRATION;CPF-WP-CMN-CODE-06-GENERATION_COMPATIBILITY,CMN-CODE,CPF-FR-002251,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-09-SECURITY;GATE-11-OPS-AUDIT;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,cpf-common,S03 durable outbox + S05 Admin/API,cpf-common,com.cpf.common,SEMANTIC_AXIS_SCORE,94
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-CODE-04-OPERATIONS_SECURITY,CPF-WP-CMN-CODE-01-CONTRACT_OWNERSHIP;CPF-WP-CMN-CODE-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-CODE-03-VERIFICATION_EVIDENCE;CPF-WP-CMN-CODE-05-DATA_MIGRATION;CPF-WP-CMN-CODE-06-GENERATION_COMPATIBILITY,CMN-CODE,CPF-FR-002252,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-09-SECURITY;GATE-11-OPS-AUDIT;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,cpf-common,S03 durable outbox + S05 Admin/API,cpf-common,com.cpf.common,SEMANTIC_AXIS_SCORE,94
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-CODE-04-OPERATIONS_SECURITY,CPF-WP-CMN-CODE-01-CONTRACT_OWNERSHIP;CPF-WP-CMN-CODE-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-CODE-03-VERIFICATION_EVIDENCE;CPF-WP-CMN-CODE-05-DATA_MIGRATION;CPF-WP-CMN-CODE-06-GENERATION_COMPATIBILITY,CMN-CODE,CPF-FR-002253,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-09-SECURITY;GATE-11-OPS-AUDIT;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,cpf-common,S03 durable outbox + S05 Admin/API,cpf-common,com.cpf.common,SEMANTIC_AXIS_SCORE,98
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-CODE-04-OPERATIONS_SECURITY,CPF-WP-CMN-CODE-01-CONTRACT_OWNERSHIP;CPF-WP-CMN-CODE-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-CODE-03-VERIFICATION_EVIDENCE;CPF-WP-CMN-CODE-05-DATA_MIGRATION;CPF-WP-CMN-CODE-06-GENERATION_COMPATIBILITY,CMN-CODE,CPF-FR-002254,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-09-SECURITY;GATE-11-OPS-AUDIT;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,cpf-common,S03 durable outbox + S05 Admin/API,cpf-common,com.cpf.common,SEMANTIC_AXIS_SCORE,94
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-CODE-04-OPERATIONS_SECURITY,CPF-WP-CMN-CODE-01-CONTRACT_OWNERSHIP;CPF-WP-CMN-CODE-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-CODE-03-VERIFICATION_EVIDENCE;CPF-WP-CMN-CODE-05-DATA_MIGRATION;CPF-WP-CMN-CODE-06-GENERATION_COMPATIBILITY,CMN-CODE,CPF-FR-002255,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-09-SECURITY;GATE-11-OPS-AUDIT;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,cpf-common,S03 durable outbox + S05 Admin/API,cpf-common,com.cpf.common,SEMANTIC_AXIS_SCORE,94
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-CODE-04-OPERATIONS_SECURITY,CPF-WP-CMN-CODE-01-CONTRACT_OWNERSHIP;CPF-WP-CMN-CODE-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-CODE-03-VERIFICATION_EVIDENCE;CPF-WP-CMN-CODE-05-DATA_MIGRATION;CPF-WP-CMN-CODE-06-GENERATION_COMPATIBILITY,CMN-CODE,CPF-FR-002256,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-09-SECURITY;GATE-11-OPS-AUDIT;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,cpf-common,S03 durable outbox + S05 Admin/API,cpf-common,com.cpf.common,SEMANTIC_AXIS_SCORE,98
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-CODE-04-OPERATIONS_SECURITY,CPF-WP-CMN-CODE-01-CONTRACT_OWNERSHIP;CPF-WP-CMN-CODE-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-CODE-03-VERIFICATION_EVIDENCE;CPF-WP-CMN-CODE-05-DATA_MIGRATION;CPF-WP-CMN-CODE-06-GENERATION_COMPATIBILITY,CMN-CODE,CPF-FR-002257,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-09-SECURITY;GATE-11-OPS-AUDIT;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,cpf-common,S03 durable outbox + S05 Admin/API,cpf-common,com.cpf.common,SEMANTIC_AXIS_SCORE,98
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-MSG-03-VERIFICATION_EVIDENCE,CPF-WP-CMN-MSG-01-CONTRACT_OWNERSHIP;CPF-WP-CMN-MSG-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-MSG-04-DATA_MIGRATION;CPF-WP-CMN-MSG-05-GENERATION_COMPATIBILITY,CMN-MSG,CPF-FR-002258,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-common,S03 durable outbox + S05 Admin/API,cpf-common,com.cpf.common,SEMANTIC_AXIS_SCORE,76
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-MSG-01-CONTRACT_OWNERSHIP,CPF-WP-CMN-MSG-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-MSG-03-VERIFICATION_EVIDENCE;CPF-WP-CMN-MSG-04-DATA_MIGRATION;CPF-WP-CMN-MSG-05-GENERATION_COMPATIBILITY,CMN-MSG,CPF-FR-002259,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-common,S03 durable outbox + S05 Admin/API,cpf-common,com.cpf.common,SEMANTIC_AXIS_SCORE,90
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-MSG-03-VERIFICATION_EVIDENCE,CPF-WP-CMN-MSG-01-CONTRACT_OWNERSHIP;CPF-WP-CMN-MSG-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-MSG-04-DATA_MIGRATION;CPF-WP-CMN-MSG-05-GENERATION_COMPATIBILITY,CMN-MSG,CPF-FR-002260,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-common,S03 durable outbox + S05 Admin/API,cpf-common,com.cpf.common,SEMANTIC_AXIS_SCORE,80
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-MSG-01-CONTRACT_OWNERSHIP,CPF-WP-CMN-MSG-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-MSG-03-VERIFICATION_EVIDENCE;CPF-WP-CMN-MSG-04-DATA_MIGRATION;CPF-WP-CMN-MSG-05-GENERATION_COMPATIBILITY,CMN-MSG,CPF-FR-002261,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-common,S03 durable outbox + S05 Admin/API,cpf-common,com.cpf.common,SEMANTIC_AXIS_SCORE,78
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-MSG-01-CONTRACT_OWNERSHIP,CPF-WP-CMN-MSG-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-MSG-03-VERIFICATION_EVIDENCE;CPF-WP-CMN-MSG-04-DATA_MIGRATION;CPF-WP-CMN-MSG-05-GENERATION_COMPATIBILITY,CMN-MSG,CPF-FR-002262,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-common,S03 durable outbox + S05 Admin/API,cpf-common,com.cpf.common,SEMANTIC_AXIS_SCORE,90
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-MSG-01-CONTRACT_OWNERSHIP,CPF-WP-CMN-MSG-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-MSG-03-VERIFICATION_EVIDENCE;CPF-WP-CMN-MSG-04-DATA_MIGRATION;CPF-WP-CMN-MSG-05-GENERATION_COMPATIBILITY,CMN-MSG,CPF-FR-002263,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-common,S03 durable outbox + S05 Admin/API,cpf-common,com.cpf.common,SEMANTIC_AXIS_SCORE,78
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-MSG-01-CONTRACT_OWNERSHIP,CPF-WP-CMN-MSG-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-MSG-03-VERIFICATION_EVIDENCE;CPF-WP-CMN-MSG-04-DATA_MIGRATION;CPF-WP-CMN-MSG-05-GENERATION_COMPATIBILITY,CMN-MSG,CPF-FR-002264,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-common,S03 durable outbox + S05 Admin/API,cpf-common,com.cpf.common,SEMANTIC_AXIS_SCORE,86
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-MSG-01-CONTRACT_OWNERSHIP,CPF-WP-CMN-MSG-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-MSG-03-VERIFICATION_EVIDENCE;CPF-WP-CMN-MSG-04-DATA_MIGRATION;CPF-WP-CMN-MSG-05-GENERATION_COMPATIBILITY,CMN-MSG,CPF-FR-002265,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-common,S03 durable outbox + S05 Admin/API,cpf-common,com.cpf.common,SEMANTIC_AXIS_SCORE,82
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-MSG-03-VERIFICATION_EVIDENCE,CPF-WP-CMN-MSG-01-CONTRACT_OWNERSHIP;CPF-WP-CMN-MSG-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-MSG-04-DATA_MIGRATION;CPF-WP-CMN-MSG-05-GENERATION_COMPATIBILITY,CMN-MSG,CPF-FR-002266,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-common,S03 durable outbox + S05 Admin/API,cpf-common,com.cpf.common,SEMANTIC_AXIS_SCORE,80
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-MSG-03-VERIFICATION_EVIDENCE,CPF-WP-CMN-MSG-01-CONTRACT_OWNERSHIP;CPF-WP-CMN-MSG-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-MSG-04-DATA_MIGRATION;CPF-WP-CMN-MSG-05-GENERATION_COMPATIBILITY,CMN-MSG,CPF-FR-002267,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-common,S03 durable outbox + S05 Admin/API,cpf-common,com.cpf.common,SEMANTIC_AXIS_SCORE,80
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-MSG-01-CONTRACT_OWNERSHIP,CPF-WP-CMN-MSG-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-MSG-03-VERIFICATION_EVIDENCE;CPF-WP-CMN-MSG-04-DATA_MIGRATION;CPF-WP-CMN-MSG-05-GENERATION_COMPATIBILITY,CMN-MSG,CPF-FR-002268,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-common,S03 durable outbox + S05 Admin/API,cpf-common,com.cpf.common,SEMANTIC_AXIS_SCORE,78
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-MSG-03-VERIFICATION_EVIDENCE,CPF-WP-CMN-MSG-01-CONTRACT_OWNERSHIP;CPF-WP-CMN-MSG-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-MSG-04-DATA_MIGRATION;CPF-WP-CMN-MSG-05-GENERATION_COMPATIBILITY,CMN-MSG,CPF-FR-002269,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-common,S03 durable outbox + S05 Admin/API,cpf-common,com.cpf.common,SEMANTIC_AXIS_SCORE,80
