path,change_type,artifact_class,baseline_comparison,sha256,bytes,reason
cpf-tools/db/runtime-template/cmn/template/select-audit.sql,REFERENCE_UNCHANGED,PRODUCT_SOURCE,subset exact-SHA fixture comparison,9750526967da381778ef4383114a61d789d15e149a85f49ab77b9fcae1664856,279,S04 Data Platform/Vendor DB/Migration lifecycle implementation or regression protection
cpf-tools/db/runtime-template/cmn/template/select-version.sql,REFERENCE_UNCHANGED,PRODUCT_SOURCE,subset exact-SHA fixture comparison,9c7fc43a4d05d247797780cdcc395e30dfe7a6659ade0f100a19e0e26645445c,221,S04 Data Platform/Vendor DB/Migration lifecycle implementation or regression protection
cpf-tools/db/runtime-template/cmn/template/supersede.sql,REFERENCE_UNCHANGED,PRODUCT_SOURCE,subset exact-SHA fixture comparison,318212266824c7b535630dc38875a9ac72d5f68f402beae32370e17b4b153653,266,S04 Data Platform/Vendor DB/Migration lifecycle implementation or regression protection
cpf-tools/db/tests/test_cmn_calendar_durable_outbox.py,MODIFY,PRODUCT_TEST,subset exact-SHA fixture comparison,0fe78f9d2f38564347c69d9422ccc7a32eca4bfb6e4e763b23c0ad76f7a7fc4d,2369,S04 Data Platform/Vendor DB/Migration lifecycle implementation or regression protection
cpf-tools/db/tests/test_cmn_code_message_durable_cache.py,REFERENCE_UNCHANGED,PRODUCT_TEST,subset exact-SHA fixture comparison,2cae526c45f75060c2027cea5df1271c55bdd44133f933890d691a0fa24c0afd,2061,S04 Data Platform/Vendor DB/Migration lifecycle implementation or regression protection
cpf-tools/db/tests/test_cmn_extension_contract.py,REFERENCE_UNCHANGED,PRODUCT_TEST,subset exact-SHA fixture comparison,229848899dd6200063be36d4a1787133e7b2b671d28978632c1b50b947a7027a,1485,S04 Data Platform/Vendor DB/Migration lifecycle implementation or regression protection
cpf-tools/db/tests/test_cmn_sample_db_portability.py,REFERENCE_UNCHANGED,PRODUCT_TEST,subset exact-SHA fixture comparison,62d6ba267e430620c2242f78caa8d6184d117596f86fbd914e9bf4de929c7d39,2841,S04 Data Platform/Vendor DB/Migration lifecycle implementation or regression protection
cpf-tools/db/tests/test_cmn_template_persistence.py,MODIFY,PRODUCT_TEST,subset exact-SHA fixture comparison,0dd7223cfb18da435b6d2401cf18bfd687557f07d86c2bf1c130c5bdff27538e,5574,S04 Data Platform/Vendor DB/Migration lifecycle implementation or regression protection
cpf-tools/db/tests/test_migration_lifecycle_simulator.py,REFERENCE_UNCHANGED,PRODUCT_TEST,subset exact-SHA fixture comparison,c0bb336cfdda6b82794e5635624d541ae6537dd2d7b2b54bcdd4dd9f81241ffb,2559,S04 Data Platform/Vendor DB/Migration lifecycle implementation or regression protection
cpf-tools/db/tests/test_verify_migration_lifecycle.py,MODIFY,PRODUCT_TEST,subset exact-SHA fixture comparison,a857130839f34462a078542a8525051bbadfdd21c460ef42e352df4b0e882903,31639,S04 Data Platform/Vendor DB/Migration lifecycle implementation or regression protection
cpf-tools/db/vendor/mariadb/install/04_cmn_template_definition.sql,MODIFY,PRODUCT_SOURCE,subset exact-SHA fixture comparison,13a12d4ddfbfe1928895da7f4c5d38f489649b4366f3eeb0aecc45a20b9eaae1,2845,S04 Data Platform/Vendor DB/Migration lifecycle implementation or regression protection
cpf-tools/db/vendor/mariadb/migration/flyway/V101__cmn_template_definition.sql,MODIFY,PRODUCT_SOURCE,subset exact-SHA fixture comparison,13a12d4ddfbfe1928895da7f4c5d38f489649b4366f3eeb0aecc45a20b9eaae1,2845,S04 Data Platform/Vendor DB/Migration lifecycle implementation or regression protection
cpf-tools/db/vendor/mariadb/migration/flyway/checksums.sha256,MODIFY,PRODUCT_SOURCE,subset exact-SHA fixture comparison,fa265e13ef766836b0115c336c836fcd883dbaf986b4182fcfd52f95e4223d4e,10005,S04 Data Platform/Vendor DB/Migration lifecycle implementation or regression protection
cpf-tools/db/vendor/mariadb/rollback/R101__cmn_template_definition.sql,REFERENCE_UNCHANGED,PRODUCT_SOURCE,subset exact-SHA fixture comparison,06eac01df2d9f58af673ada063a98336155bfa4d01e6e8e8946e86dd8f8a33f7,87,S04 Data Platform/Vendor DB/Migration lifecycle implementation or regression protection
cpf-tools/db/vendor/mariadb/source/20_cmn_schema.sql,MODIFY,PRODUCT_SOURCE,subset exact-SHA fixture comparison,0e46e86816e9632114a7df6ec7e69ce23a5958af50085f2641b0626372791cd4,6381,S04 Data Platform/Vendor DB/Migration lifecycle implementation or regression protection
cpf-tools/db/vendor/mariadb/verify/V101__cmn_template_definition.sql,MODIFY,PRODUCT_SOURCE,subset exact-SHA fixture comparison,e98a6df79df938d8f2efba9cec31784c095136be7fa2fc15a7b17c3fff2336c0,147,S04 Data Platform/Vendor DB/Migration lifecycle implementation or regression protection
cpf-tools/db/vendor/oracle/install/04_cmn_template_definition.sql,MODIFY,PRODUCT_SOURCE,subset exact-SHA fixture comparison,96476aeee8cfa714f8a037d9ecf9a909e66a5bc1f7e9bc21c31f302e5db9fe02,2519,S04 Data Platform/Vendor DB/Migration lifecycle implementation or regression protection
cpf-tools/db/vendor/oracle/migration/flyway/cmnDB/V101__cmn_template_definition.sql,MODIFY,PRODUCT_SOURCE,subset exact-SHA fixture comparison,96476aeee8cfa714f8a037d9ecf9a909e66a5bc1f7e9bc21c31f302e5db9fe02,2519,S04 Data Platform/Vendor DB/Migration lifecycle implementation or regression protection
cpf-tools/db/vendor/oracle/migration/flyway/cmnDB/checksums.sha256,MODIFY,PRODUCT_SOURCE,subset exact-SHA fixture comparison,08dbc9b8a234465c09b034861b147e83d4a250fd6b432b3339309b9f0e15bb50,294,S04 Data Platform/Vendor DB/Migration lifecycle implementation or regression protection
cpf-tools/db/vendor/oracle/rollback/cmnDB/R101__cmn_template_definition.sql,MODIFY,PRODUCT_SOURCE,subset exact-SHA fixture comparison,2041fa1faefaed91035ac800f13cc7edeacbdb2fb2db2c2efde9b73a1754e0c1,107,S04 Data Platform/Vendor DB/Migration lifecycle implementation or regression protection
cpf-tools/db/vendor/oracle/source/20_cmn_schema.sql,MODIFY,PRODUCT_SOURCE,subset exact-SHA fixture comparison,c4197671e58fa37605b24ecb53e6cb6983827a08b2b41a58c5f314e34cf7c737,7620,S04 Data Platform/Vendor DB/Migration lifecycle implementation or regression protection
cpf-tools/db/vendor/oracle/verify/V101__cmn_template_definition.sql,MODIFY,PRODUCT_SOURCE,subset exact-SHA fixture comparison,0fe7dd2050c372d196afdce25ec49d0897a926e1536abf3cb0afc0b1cf4efb57,105,S04 Data Platform/Vendor DB/Migration lifecycle implementation or regression protection
cpf-tools/db/vendor/postgresql/install/04_cmn_template_definition.sql,MODIFY,PRODUCT_SOURCE,subset exact-SHA fixture comparison,5133da3658b1cbd69659bd243a1e3b6c64746047a95c507d1e4e621cd2845b6e,2436,S04 Data Platform/Vendor DB/Migration lifecycle implementation or regression protection
cpf-tools/db/vendor/postgresql/migration/flyway/cmnDB/V101__cmn_template_definition.sql,MODIFY,PRODUCT_SOURCE,subset exact-SHA fixture comparison,5133da3658b1cbd69659bd243a1e3b6c64746047a95c507d1e4e621cd2845b6e,2436,S04 Data Platform/Vendor DB/Migration lifecycle implementation or regression protection
cpf-tools/db/vendor/postgresql/migration/flyway/cmnDB/checksums.sha256,MODIFY,PRODUCT_SOURCE,subset exact-SHA fixture comparison,1e65319b5ee04cbd3c5d3d77c03f572ac721d14ff7a155a6dccc9a7a8e56a58e,294,S04 Data Platform/Vendor DB/Migration lifecycle implementation or regression protection
cpf-tools/db/vendor/postgresql/rollback/cmnDB/R101__cmn_template_definition.sql,REFERENCE_UNCHANGED,PRODUCT_SOURCE,subset exact-SHA fixture comparison,06eac01df2d9f58af673ada063a98336155bfa4d01e6e8e8946e86dd8f8a33f7,87,S04 Data Platform/Vendor DB/Migration lifecycle implementation or regression protection
cpf-tools/db/vendor/postgresql/source/20_cmn_schema.sql,MODIFY,PRODUCT_SOURCE,subset exact-SHA fixture comparison,ce340c34cda1eaab1b44a4689eefae62569861f812b9572f576f71e1725e047e,7887,S04 Data Platform/Vendor DB/Migration lifecycle implementation or regression protection
cpf-tools/db/vendor/postgresql/verify/V101__cmn_template_definition.sql,MODIFY,PRODUCT_SOURCE,subset exact-SHA fixture comparison,bf9c2e5c5fa23c893f9b95e322f7999794d7e1462e4d7935567e01ae29733480,119,S04 Data Platform/Vendor DB/Migration lifecycle implementation or regression protection
cpf-tools/db/verify_migration_lifecycle.py,REFERENCE_UNCHANGED,PRODUCT_SOURCE,subset exact-SHA fixture comparison,e2ef44a32cbe0f4c79fbe1f3c952e6877cb6ec2012bebc2b7ae59ae0795a0173,34714,S04 Data Platform/Vendor DB/Migration lifecycle implementation or regression protection
cpf-tools/scripts/check-official-db-vendor-readiness.ps1,REFERENCE_UNCHANGED,PRODUCT_SOURCE,subset exact-SHA fixture comparison,9b267072976e660bed3dc0eb6eefa774afe5bfbab2b24f4af711a8231c37fe1b,7622,S04 Data Platform/Vendor DB/Migration lifecycle implementation or regression protection
cpf-tools/scripts/check-sql-standard.ps1,REFERENCE_UNCHANGED,PRODUCT_SOURCE,subset exact-SHA fixture comparison,e7f09f5abdda98a6bdd2d56a8a5a200d3e611658039cdcd4e1beda022848a331,16416,S04 Data Platform/Vendor DB/Migration lifecycle implementation or regression protection
cpf-tools/scripts/generate-cpf-data-retention-sql.py,REFERENCE_UNCHANGED,PRODUCT_SOURCE,subset exact-SHA fixture comparison,2f2026323d3759bbcaf8c6f67df1d8b58ba1c4b3e5125ede58dbd971b80b446c,9216,S04 Data Platform/Vendor DB/Migration lifecycle implementation or regression protection
cpf-tools/scripts/invoke-cpf-data-observability-gate.ps1,REFERENCE_UNCHANGED,PRODUCT_SOURCE,subset exact-SHA fixture comparison,808ccae8891beb94413886b1d952e2488f7a9aab5fa35b656df3b54cb104974d,3845,S04 Data Platform/Vendor DB/Migration lifecycle implementation or regression protection
cpf-tools/scripts/invoke-cpf-datasource-runtime-gate.ps1,REFERENCE_UNCHANGED,PRODUCT_SOURCE,subset exact-SHA fixture comparison,b8292bd517dd05d1979b5baca2d883f1f07108561b7ee4f37db2506b8841a097,3845,S04 Data Platform/Vendor DB/Migration lifecycle implementation or regression protection
cpf-tools/scripts/invoke-cpf-db-performance-gate.ps1,REFERENCE_UNCHANGED,PRODUCT_SOURCE,subset exact-SHA fixture comparison,fb6fc5c1829deb0a1f82f2be6847e6c230e929de0797a486f58d32d289a7fa1a,3895,S04 Data Platform/Vendor DB/Migration lifecycle implementation or regression protection
cpf-tools/scripts/invoke-cpf-pitr-restore.ps1,REFERENCE_UNCHANGED,PRODUCT_SOURCE,subset exact-SHA fixture comparison,7ec4bca7f4f6b8dae8721b685b911e5f618dff7f52b8fe11221c2eb7845531fa,14904,S04 Data Platform/Vendor DB/Migration lifecycle implementation or regression protection
cpf-tools/scripts/invoke-cpf-qa34-db-runtime-matrix.ps1,REFERENCE_UNCHANGED,PRODUCT_SOURCE,subset exact-SHA fixture comparison,a1a536fcc78d46aa4f0c6e01265cc2ac827f99ac4ac01d5f255e75e7516f0e4d,10793,S04 Data Platform/Vendor DB/Migration lifecycle implementation or regression protection
cpf-tools/scripts/run-db-vendor-lifecycle.ps1,REFERENCE_UNCHANGED,PRODUCT_SOURCE,subset exact-SHA fixture comparison,1f0336c97c8ea117477c2202acc1920a35316af18639eff7b6bfd791eed46e8f,4489,S04 Data Platform/Vendor DB/Migration lifecycle implementation or regression protection
cpf-tools/scripts/simulate-cpf-migration-lifecycle.py,REFERENCE_UNCHANGED,PRODUCT_SOURCE,subset exact-SHA fixture comparison,eaddc2a9d958b7a757ed5fd2e989b70e3037ef9d2a064221ac56dd65a04539a2,6434,S04 Data Platform/Vendor DB/Migration lifecycle implementation or regression protection
cpf-tools/scripts/tests/test_cmn_runtime_query_contract.py,REFERENCE_UNCHANGED,PRODUCT_TEST,subset exact-SHA fixture comparison,57b53b23bac811dea92303b4d3ad1d94a26785520d46e66bb2ec0601992fba05,3488,S04 Data Platform/Vendor DB/Migration lifecycle implementation or regression protection
cpf-tools/scripts/tests/test_data_retention_generator.py,REFERENCE_UNCHANGED,PRODUCT_TEST,subset exact-SHA fixture comparison,98e61a139f9838f0bff570bc0d6f0d529b3f56bed48ce661bf386b41e2f953f8,2993,S04 Data Platform/Vendor DB/Migration lifecycle implementation or regression protection
cpf-tools/scripts/tests/test_db_evidence_verifiers.py,REFERENCE_UNCHANGED,PRODUCT_TEST,subset exact-SHA fixture comparison,a282d18d277f86cd12dffb52f574ddef0eacdc1044815d192505b023a3a9fab4,14332,S04 Data Platform/Vendor DB/Migration lifecycle implementation or regression protection
cpf-tools/scripts/tests/test_sql_standard_canonical_discovery.py,REFERENCE_UNCHANGED,PRODUCT_TEST,subset exact-SHA fixture comparison,056624ebeec3c707edfcc6e45685f0bb1259923e807a37f1bb6c0209258520b0,615,S04 Data Platform/Vendor DB/Migration lifecycle implementation or regression protection
cpf-tools/scripts/verify-cpf-cmn-runtime-query-contract.py,REFERENCE_UNCHANGED,PRODUCT_SOURCE,subset exact-SHA fixture comparison,621823f7bf77e38b32c002aa4512eea2ded3efcef600bec5dbb572a36ee79bfb,7037,S04 Data Platform/Vendor DB/Migration lifecycle implementation or regression protection
cpf-tools/scripts/verify-cpf-data-observability-evidence.py,REFERENCE_UNCHANGED,PRODUCT_SOURCE,subset exact-SHA fixture comparison,4aa181a865db203bcd7a9b5494a975cd82896861ffefd148b74e211d0dde71e4,14233,S04 Data Platform/Vendor DB/Migration lifecycle implementation or regression protection
cpf-tools/scripts/verify-cpf-datasource-runtime-evidence.py,REFERENCE_UNCHANGED,PRODUCT_SOURCE,subset exact-SHA fixture comparison,8c5bfab0bbc15c4931a72ecb728cdaf402a82784a0de87edaaf2ecfb7f66c40f,13161,S04 Data Platform/Vendor DB/Migration lifecycle implementation or regression protection
cpf-tools/scripts/verify-cpf-db-development-contract.py,REFERENCE_UNCHANGED,PRODUCT_SOURCE,subset exact-SHA fixture comparison,2d1b8acd5d5f61c033e644a22067ce637fb34509dc6a007ac24a4da032fabb2b,13059,S04 Data Platform/Vendor DB/Migration lifecycle implementation or regression protection
cpf-tools/scripts/verify-cpf-db-lifecycle-contract.py,REFERENCE_UNCHANGED,PRODUCT_SOURCE,subset exact-SHA fixture comparison,d18ca2278ecb4633171892aea3edd040b630881f35319809afa5ddcd553bc5f8,4772,S04 Data Platform/Vendor DB/Migration lifecycle implementation or regression protection
cpf-tools/scripts/verify-cpf-db-operability-evidence.py,REFERENCE_UNCHANGED,PRODUCT_SOURCE,subset exact-SHA fixture comparison,4107dc63683ab10ca43ba6b30add652127fda380b46e46bcff75b24fdd61da5f,8231,S04 Data Platform/Vendor DB/Migration lifecycle implementation or regression protection
cpf-tools/scripts/verify-cpf-db-performance-evidence.py,REFERENCE_UNCHANGED,PRODUCT_SOURCE,subset exact-SHA fixture comparison,534fef86a1890476c811dc12a67119fe323c3896d02d07682e3230bd7c4d0e04,9076,S04 Data Platform/Vendor DB/Migration lifecycle implementation or regression protection
cpf-tools/scripts/verify-cpf-db-schema-governance.py,REFERENCE_UNCHANGED,PRODUCT_SOURCE,subset exact-SHA fixture comparison,25b90876534d4ca147e474ff4ddf99aca59fe26e34940e67bf5f96d4026f645f,10841,S04 Data Platform/Vendor DB/Migration lifecycle implementation or regression protection
cpf-tools/scripts/verify-cpf-db-vendor-manifest.py,REFERENCE_UNCHANGED,PRODUCT_SOURCE,subset exact-SHA fixture comparison,45c44eea32f6d89d32eeb34702d8d3d38cfb7cbd8f0ec923b7f7fec5698b7af2,6111,S04 Data Platform/Vendor DB/Migration lifecycle implementation or regression protection
cpf-tools/scripts/verify-cpf-db-vendor-semantic-parity.py,MODIFY,PRODUCT_SOURCE,subset exact-SHA fixture comparison,649163e798e41b82135e42df70638abe1bc689e124f78d41a1e695d14fda2931,19771,S04 Data Platform/Vendor DB/Migration lifecycle implementation or regression protection
