campaign_id,campaign_baseline_sha,assignment_revision,session_id,path,artifact_kind,change_action,existed_at_baseline,baseline_sha256,final_sha256,integration_required,integration_status,cleanup_eligible,cleanup_reason,cleanup_command,retained_reason,owner,notes
CPF-V8-DEVGPT-6C-09dd686c,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c,1,DEVGPT-6C,cpf-core/src/main/java/com/cpf/core/api/runtimecontrol/CpfRuntimeAck.java,PRODUCT_REQUIRED,MODIFY,true,e10ffcb785dade42312c458667f11724516180af28b0114ca118788d6fccfd50,a4cff2515dfa317d21e0e950910a36e3cb06d93c2606e94d44fabab9ccff07a3,true,PENDING_USER_APPLY,false,,,Product source/test required,cpf-core runtimecontrol public-contract owner / DEVGPT-6C assigned integration,Exact baseline 09dd686; central V8 state untouched.
CPF-V8-DEVGPT-6C-09dd686c,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c,1,DEVGPT-6C,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/evidence/V8_DB_STATIC_VALIDATION.json,EVIDENCE_RETAINED,ADD,false,,7cfd7481aa18bfbf1c38f203f7249eae9741f0b37c67d8b95be830005142c98b,false,RETAIN_WITH_SESSION_RESULT,false,,,V8 evidence and append-only session result,V8 session result owner / DEVGPT-6C,Exact baseline 09dd686; central V8 state untouched.
CPF-V8-DEVGPT-6C-09dd686c,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c,1,DEVGPT-6C,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/evidence/V8_ENVIRONMENT.json,EVIDENCE_RETAINED,ADD,false,,3ff5af48101c88e50a0c87acac37fae6d1a37b33921b3864a91df35ac0544b53,false,RETAIN_WITH_SESSION_RESULT,false,,,V8 evidence and append-only session result,V8 session result owner / DEVGPT-6C,Exact baseline 09dd686; central V8 state untouched.
CPF-V8-DEVGPT-6C-09dd686c,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c,1,DEVGPT-6C,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/evidence/V8_FEATURE_COMPILE.txt,EVIDENCE_RETAINED,ADD,false,,7abd5483603a360ed3636f791321498a51a53cd701d66b5e9aa1fc95cac3bf61,false,RETAIN_WITH_SESSION_RESULT,false,,,V8 evidence and append-only session result,V8 session result owner / DEVGPT-6C,Exact baseline 09dd686; central V8 state untouched.
CPF-V8-DEVGPT-6C-09dd686c,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c,1,DEVGPT-6C,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/evidence/V8_FEATURE_FLAG_HARNESS.txt,EVIDENCE_RETAINED,ADD,false,,fe5e179bb78fbfbcd5ae6bef05a0b8c30926f788b4eefe84ec7f59c7e774c205,false,RETAIN_WITH_SESSION_RESULT,false,,,V8 evidence and append-only session result,V8 session result owner / DEVGPT-6C,Exact baseline 09dd686; central V8 state untouched.
CPF-V8-DEVGPT-6C-09dd686c,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c,1,DEVGPT-6C,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/evidence/V8_FENCE_RECOVERY_HARNESS.txt,EVIDENCE_RETAINED,ADD,false,,3f8ea3bcc9d75562cbc553f777bf757dbe04f52d9c83f6d04f0f507432fd4dd1,false,RETAIN_WITH_SESSION_RESULT,false,,,V8 evidence and append-only session result,V8 session result owner / DEVGPT-6C,Exact baseline 09dd686; central V8 state untouched.
CPF-V8-DEVGPT-6C-09dd686c,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c,1,DEVGPT-6C,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/evidence/V8_HYGIENE_VALIDATION.json,EVIDENCE_RETAINED,ADD,false,,e9854c6f78d8da32f7beea264c99f69d6f0c02015b6e554a494cccc87b0da9a4,false,RETAIN_WITH_SESSION_RESULT,false,,,V8 evidence and append-only session result,V8 session result owner / DEVGPT-6C,Exact baseline 09dd686; central V8 state untouched.
CPF-V8-DEVGPT-6C-09dd686c,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c,1,DEVGPT-6C,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/evidence/V8_JDBC_PLACEHOLDERS.txt,EVIDENCE_RETAINED,ADD,false,,818eae5c58a88069124d8248a32acd6953326d0ed91fa9c5cd83e28f1b3a50b8,false,RETAIN_WITH_SESSION_RESULT,false,,,V8 evidence and append-only session result,V8 session result owner / DEVGPT-6C,Exact baseline 09dd686; central V8 state untouched.
CPF-V8-DEVGPT-6C-09dd686c,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c,1,DEVGPT-6C,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/evidence/V8_MAIN_COMPILE.txt,EVIDENCE_RETAINED,ADD,false,,7e906ddc685a2085825a1a78e9c63b2d1735b9cbc540f91a08e94c072a2de9da,false,RETAIN_WITH_SESSION_RESULT,false,,,V8 evidence and append-only session result,V8 session result owner / DEVGPT-6C,Exact baseline 09dd686; central V8 state untouched.
CPF-V8-DEVGPT-6C-09dd686c,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c,1,DEVGPT-6C,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/evidence/V8_OPENAPI_NEGATIVE_GATE.json,EVIDENCE_RETAINED,ADD,false,,02f184a7e6b0b42ad1487e1ff019c27c198b06dd7b076ba3cab71b5e1f4d1351,false,RETAIN_WITH_SESSION_RESULT,false,,,V8 evidence and append-only session result,V8 session result owner / DEVGPT-6C,Exact baseline 09dd686; central V8 state untouched.
CPF-V8-DEVGPT-6C-09dd686c,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c,1,DEVGPT-6C,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/evidence/V8_PACKAGE_INTEGRITY_VALIDATION.json,EVIDENCE_RETAINED,ADD,false,,b3d8fb211394925a8762073e27ca523535c31582c995c37e04affaccf233be19,false,RETAIN_WITH_SESSION_RESULT,false,,,V8 evidence and append-only session result,V8 session result owner / DEVGPT-6C,Exact baseline 09dd686; central V8 state untouched.
CPF-V8-DEVGPT-6C-09dd686c,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c,1,DEVGPT-6C,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/evidence/V8_PROCESS_KILL_HARNESS.txt,EVIDENCE_RETAINED,ADD,false,,d1b56a1d5b0ad4560885fb7d693d1a3c847065fd23da9e5b6b6661cd64a5b276,false,RETAIN_WITH_SESSION_RESULT,false,,,V8 evidence and append-only session result,V8 session result owner / DEVGPT-6C,Exact baseline 09dd686; central V8 state untouched.
CPF-V8-DEVGPT-6C-09dd686c,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c,1,DEVGPT-6C,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/evidence/V8_SCOPE_VALIDATION.json,EVIDENCE_RETAINED,ADD,false,,c9dc056611c84005aa69fbf90e06347b039250d250b83cafc07fb7ab21361c5b,false,RETAIN_WITH_SESSION_RESULT,false,,,V8 evidence and append-only session result,V8 session result owner / DEVGPT-6C,Exact baseline 09dd686; central V8 state untouched.
CPF-V8-DEVGPT-6C-09dd686c,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c,1,DEVGPT-6C,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/evidence/V8_SOURCE_SEMANTIC_VALIDATION.json,EVIDENCE_RETAINED,ADD,false,,78dab38e7ce593472ddcbf9c86f757722d16b44e00c80d46f8c86f5b8442808f,false,RETAIN_WITH_SESSION_RESULT,false,,,V8 evidence and append-only session result,V8 session result owner / DEVGPT-6C,Exact baseline 09dd686; central V8 state untouched.
CPF-V8-DEVGPT-6C-09dd686c,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c,1,DEVGPT-6C,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/evidence/V8_SQL_CONTRACTS.txt,EVIDENCE_RETAINED,ADD,false,,1e89af21f359b5da9bcddc4a2078fdc232b9f1305d888a7aecc075a8319aa2ff,false,RETAIN_WITH_SESSION_RESULT,false,,,V8 evidence and append-only session result,V8 session result owner / DEVGPT-6C,Exact baseline 09dd686; central V8 state untouched.
CPF-V8-DEVGPT-6C-09dd686c,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c,1,DEVGPT-6C,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/evidence/V8_SQL_SCHEMA.txt,EVIDENCE_RETAINED,ADD,false,,8233a981220f300c421cfea55cf604d5931df28bae37dc6734ba21ac9d36b01b,false,RETAIN_WITH_SESSION_RESULT,false,,,V8 evidence and append-only session result,V8 session result owner / DEVGPT-6C,Exact baseline 09dd686; central V8 state untouched.
CPF-V8-DEVGPT-6C-09dd686c,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c,1,DEVGPT-6C,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/evidence/V8_STATE_TRANSITION_HARNESS.txt,EVIDENCE_RETAINED,ADD,false,,4756e56fed5427d08be56a035ae7702fcfc2bd1ce6685cc583072a6f28b73743,false,RETAIN_WITH_SESSION_RESULT,false,,,V8 evidence and append-only session result,V8 session result owner / DEVGPT-6C,Exact baseline 09dd686; central V8 state untouched.
CPF-V8-DEVGPT-6C-09dd686c,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c,1,DEVGPT-6C,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/evidence/V8_TEST_COMPILE.txt,EVIDENCE_RETAINED,ADD,false,,abb9606a200c140766916462b931936bce600f562ace1b4b787d069678a58724,false,RETAIN_WITH_SESSION_RESULT,false,,,V8 evidence and append-only session result,V8 session result owner / DEVGPT-6C,Exact baseline 09dd686; central V8 state untouched.
CPF-V8-DEVGPT-6C-09dd686c,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c,1,DEVGPT-6C,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/evidence/V8_VENDOR_FORWARD_PARITY.txt,EVIDENCE_RETAINED,ADD,false,,bbf1fc1b211787edbe8220c9b1489d82e581f5f0437e40cf0b690dd44dce3cd4,false,RETAIN_WITH_SESSION_RESULT,false,,,V8 evidence and append-only session result,V8 session result owner / DEVGPT-6C,Exact baseline 09dd686; central V8 state untouched.
CPF-V8-DEVGPT-6C-09dd686c,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c,1,DEVGPT-6C,cpf-starters/platform-operations/feature-flag-openfeature/src/main/java/com/cpf/starter/platform/operations/feature/flag/openfeature/internal/CpfFeatureFlagAutoConfiguration.java,PRODUCT_REQUIRED,MODIFY,true,818141a15d13cf2ce553c8e2f1c377a4edd071a6ea3bda30e7393d7ee56c48b2,3f25d314baebc71b000e100128fa998d05e5a7f3b29c762046325b5f6184f2cb,true,PENDING_USER_APPLY,false,,,Product source/test required,feature-flag runtime-config connected slice / DEVGPT-6C,Exact baseline 09dd686; central V8 state untouched.
CPF-V8-DEVGPT-6C-09dd686c,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c,1,DEVGPT-6C,cpf-starters/platform-operations/feature-flag-openfeature/src/main/java/com/cpf/starter/platform/operations/feature/flag/openfeature/internal/CpfFeatureFlagRuntimeChangeApplier.java,PRODUCT_REQUIRED,ADD,false,,6f9be909061b76f78de53a7a93d90c3ee15972bf20532a53e0569fc97ae20773,true,PENDING_USER_APPLY,false,,,Product source/test required,feature-flag runtime-config connected slice / DEVGPT-6C,Exact baseline 09dd686; central V8 state untouched.
CPF-V8-DEVGPT-6C-09dd686c,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c,1,DEVGPT-6C,cpf-starters/platform-operations/feature-flag-openfeature/src/test/java/com/cpf/starter/platform/operations/feature/flag/openfeature/internal/CpfFeatureFlagRuntimeChangeApplierTest.java,PRODUCT_REQUIRED,ADD,false,,209435e8bedcae41113c45d4339fa58e8681117ea3313d5f171c015e0e8aedfc,true,PENDING_USER_APPLY,false,,,Product source/test required,feature-flag runtime-config connected slice / DEVGPT-6C,Exact baseline 09dd686; central V8 state untouched.
CPF-V8-DEVGPT-6C-09dd686c,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c,1,DEVGPT-6C,cpf-starters/platform-operations/runtime-control-client/src/main/java/com/cpf/core/common/runtimecontrol/CpfRuntimeApplyGuard.java,PRODUCT_REQUIRED,MODIFY,true,0b6ad19ddb94cb9f41e6b80442befed7dbfcf53cc7d589223b5ab727f9ec2a16,21c8923beec6bdec419b990bebd0ee8988b9e34cf288b36c67c4257ca98eac3d,true,PENDING_USER_APPLY,false,,,Product source/test required,runtime-control-client capability owner / DEVGPT-6C,Exact baseline 09dd686; central V8 state untouched.
CPF-V8-DEVGPT-6C-09dd686c,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c,1,DEVGPT-6C,cpf-starters/platform-operations/runtime-control-client/src/main/java/com/cpf/core/common/runtimecontrol/CpfRuntimeCanonicalHash.java,PRODUCT_REQUIRED,MODIFY,true,ef68f3b99ffd76c3b66d36f222990f1f15837c280bc092ecd63136f562350287,175b2bc1ce0f0e020b42430df3aa3139d4000cde08595cb90e79eb958d53bdb2,true,PENDING_USER_APPLY,false,,,Product source/test required,runtime-control-client capability owner / DEVGPT-6C,Exact baseline 09dd686; central V8 state untouched.
CPF-V8-DEVGPT-6C-09dd686c,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c,1,DEVGPT-6C,cpf-starters/platform-operations/runtime-control-client/src/main/java/com/cpf/core/common/runtimecontrol/CpfRuntimeControlAgent.java,PRODUCT_REQUIRED,MODIFY,true,b20c1195ea71b79b539a29e24e03b5bac379771952d4be7ac83e63818d340744,023a0f3f82b8e6fb7582f50cfaaea302413670d392b2905468502e800887496d,true,PENDING_USER_APPLY,false,,,Product source/test required,runtime-control-client capability owner / DEVGPT-6C,Exact baseline 09dd686; central V8 state untouched.
CPF-V8-DEVGPT-6C-09dd686c,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c,1,DEVGPT-6C,cpf-starters/platform-operations/runtime-control-client/src/main/java/com/cpf/core/common/runtimecontrol/CpfRuntimeControlPlaneRepository.java,PRODUCT_REQUIRED,MODIFY,true,a498527d19417457159a06aceaaab6bbe75353e03ad5963f99b1df1451f27d2e,b89699d7a3c4bb33a4ec43a798a6f6f63fe975f50b50350d5ff773989df243fa,true,PENDING_USER_APPLY,false,,,Product source/test required,runtime-control-client capability owner / DEVGPT-6C,Exact baseline 09dd686; central V8 state untouched.
CPF-V8-DEVGPT-6C-09dd686c,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c,1,DEVGPT-6C,cpf-starters/platform-operations/runtime-control-client/src/main/java/com/cpf/core/common/runtimecontrol/CpfRuntimeControlPlaneService.java,PRODUCT_REQUIRED,MODIFY,true,e2272a4331483d1d5a692ce330092cc535b977228b9710c4485a700a5ccc277d,f00b1d184803f72113ce4e2194d649c3cefb3fa8155da5c729a9e2ab40c178aa,true,PENDING_USER_APPLY,false,,,Product source/test required,runtime-control-client capability owner / DEVGPT-6C,Exact baseline 09dd686; central V8 state untouched.
CPF-V8-DEVGPT-6C-09dd686c,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c,1,DEVGPT-6C,cpf-starters/platform-operations/runtime-control-client/src/main/java/com/cpf/core/common/runtimecontrol/CpfRuntimeControlReconciler.java,PRODUCT_REQUIRED,MODIFY,true,64bc6e510e193db8e1f21fd111a7b3fb1eefea4e9e99de30881bdbb0bce9bf11,ab0a0d5e92ce3b872b535f09eb75a1382defda1e62cec5f1ec994c5902d623cb,true,PENDING_USER_APPLY,false,,,Product source/test required,runtime-control-client capability owner / DEVGPT-6C,Exact baseline 09dd686; central V8 state untouched.
CPF-V8-DEVGPT-6C-09dd686c,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c,1,DEVGPT-6C,cpf-starters/platform-operations/runtime-control-client/src/main/java/com/cpf/core/common/runtimecontrol/CpfRuntimeHttpControlPlaneClient.java,PRODUCT_REQUIRED,MODIFY,true,42ac9ad7c9e91fd81291794b8fe5c7a745319ad3c468ed5e4b61de741db0bbc7,699d705da5c6bfb13b62f64a6a7904af896913874d5b1dfc211580106e7e0d97,true,PENDING_USER_APPLY,false,,,Product source/test required,runtime-control-client capability owner / DEVGPT-6C,Exact baseline 09dd686; central V8 state untouched.
CPF-V8-DEVGPT-6C-09dd686c,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c,1,DEVGPT-6C,cpf-starters/platform-operations/runtime-control-client/src/main/java/com/cpf/core/common/runtimecontrol/CpfRuntimeInstanceInboxStore.java,PRODUCT_REQUIRED,MODIFY,true,d46778aed5db29f7a1e3952b463397bdc1c6b0022277984dade927ebe1b3e858,30072ee24a68082a833b3d9cbd94235ecd37859898dc27fbf021696eb70ed3e8,true,PENDING_USER_APPLY,false,,,Product source/test required,runtime-control-client capability owner / DEVGPT-6C,Exact baseline 09dd686; central V8 state untouched.
CPF-V8-DEVGPT-6C-09dd686c,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c,1,DEVGPT-6C,cpf-starters/platform-operations/runtime-control-client/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfReconciliationRuntimeApplier.java,PRODUCT_REQUIRED,MODIFY,true,dc8802f2a286a35d63695728fc14f50e13fc864dcf56c76e3782e8853806a6ed,a6b0b9110f277b63f1255eaa9193cab7b86ef7ced3d10d65f01cd99c19bc1d7d,true,PENDING_USER_APPLY,false,,,Product source/test required,runtime-control-client capability owner / DEVGPT-6C,Exact baseline 09dd686; central V8 state untouched.
CPF-V8-DEVGPT-6C-09dd686c,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c,1,DEVGPT-6C,cpf-starters/platform-operations/runtime-control-client/src/main/java/com/cpf/core/config/CpfRuntimeControlAutoConfiguration.java,PRODUCT_REQUIRED,MODIFY,true,f2d1c9754100aadbd40ff903d592b10d0c33e52b68ded2882e1c6fa6a526673f,df59e5a98f9c86e0c1007f427e85036fb48b5c452e94d7051d5efdec41ac892d,true,PENDING_USER_APPLY,false,,,Product source/test required,runtime-control-client capability owner / DEVGPT-6C,Exact baseline 09dd686; central V8 state untouched.
CPF-V8-DEVGPT-6C-09dd686c,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c,1,DEVGPT-6C,cpf-starters/platform-operations/runtime-control-client/src/main/resources/META-INF/additional-spring-configuration-metadata.json,PRODUCT_REQUIRED,MODIFY,true,d93c722296658e63c31b59e0bbaa30c7aef648adfbdb035b496e7df9587f7227,ae500186bb9dd3e74e06e3cf43dc54678cdbc23efccd3180318cde45b93aa4b6,true,PENDING_USER_APPLY,false,,,Product source/test required,runtime-control-client capability owner / DEVGPT-6C,Exact baseline 09dd686; central V8 state untouched.
CPF-V8-DEVGPT-6C-09dd686c,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c,1,DEVGPT-6C,cpf-starters/platform-operations/runtime-control-client/src/test/java/com/cpf/core/common/runtimecontrol/CpfRuntimeApplyGuardTest.java,PRODUCT_REQUIRED,MODIFY,true,988c86031fc26280e0475aa84e9e15e19a1c8421125fe3408deaa81f3211b4b1,958dd91af0219abc7bf0061c8384f875d1c422377eb5c31a4ddc773ab8773afb,true,PENDING_USER_APPLY,false,,,Product source/test required,runtime-control-client capability owner / DEVGPT-6C,Exact baseline 09dd686; central V8 state untouched.
CPF-V8-DEVGPT-6C-09dd686c,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c,1,DEVGPT-6C,cpf-starters/platform-operations/runtime-control-client/src/test/java/com/cpf/core/common/runtimecontrol/CpfRuntimeAutoRollbackPolicyTest.java,PRODUCT_REQUIRED,MODIFY,true,1d0f389782e66362d911f2b187d8c1749e57e078a0cb615ff423d1b646cff4d1,2a055864bb1d83f749c3a3a60e661b114d0e554a3b0c22882a5a460455b17a30,true,PENDING_USER_APPLY,false,,,Product source/test required,runtime-control-client capability owner / DEVGPT-6C,Exact baseline 09dd686; central V8 state untouched.
CPF-V8-DEVGPT-6C-09dd686c,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c,1,DEVGPT-6C,cpf-starters/platform-operations/runtime-control-client/src/test/java/com/cpf/core/common/runtimecontrol/CpfRuntimeCanonicalHashTest.java,PRODUCT_REQUIRED,MODIFY,true,d9664d5a1cd0869c2048e0dae6f1b537d2aefffba5398d4dbe7c6f0b1bb86d10,a9cb97414c1231f01b0a4fd4c68a0eeefb7a399b216204de5d2bb6a7fff267a9,true,PENDING_USER_APPLY,false,,,Product source/test required,runtime-control-client capability owner / DEVGPT-6C,Exact baseline 09dd686; central V8 state untouched.
CPF-V8-DEVGPT-6C-09dd686c,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c,1,DEVGPT-6C,cpf-starters/platform-operations/runtime-control-client/src/test/java/com/cpf/core/common/runtimecontrol/CpfRuntimeControlAgentApplyGuardTest.java,PRODUCT_REQUIRED,MODIFY,true,64ca48e1051d1a465101e95ec22eb0b4517342e31c1603fb45bedc56eb60ca9c,e3cb7a71e4c83136b19381079c364ea88e85c6a1dd5be51b8b9f914e0bdb7318,true,PENDING_USER_APPLY,false,,,Product source/test required,runtime-control-client capability owner / DEVGPT-6C,Exact baseline 09dd686; central V8 state untouched.
CPF-V8-DEVGPT-6C-09dd686c,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c,1,DEVGPT-6C,cpf-starters/platform-operations/runtime-control-client/src/test/java/com/cpf/core/common/runtimecontrol/CpfRuntimeControlAgentLifecycleTest.java,PRODUCT_REQUIRED,ADD,false,,9b974edfa12369beb44f9dd7dc12084c9bf2e031688d8e98ca1733fd14c7ad6f,true,PENDING_USER_APPLY,false,,,Product source/test required,runtime-control-client capability owner / DEVGPT-6C,Exact baseline 09dd686; central V8 state untouched.
CPF-V8-DEVGPT-6C-09dd686c,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c,1,DEVGPT-6C,cpf-starters/platform-operations/runtime-control-client/src/test/java/com/cpf/core/common/runtimecontrol/CpfRuntimeControlPlaneAckReplayContractTest.java,PRODUCT_REQUIRED,ADD,false,,ed27f14c0f982057087095f87f6c2866dda622d079b43b4d9e90230b1d25afd3,true,PENDING_USER_APPLY,false,,,Product source/test required,runtime-control-client capability owner / DEVGPT-6C,Exact baseline 09dd686; central V8 state untouched.
CPF-V8-DEVGPT-6C-09dd686c,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c,1,DEVGPT-6C,cpf-starters/platform-operations/runtime-control-client/src/test/java/com/cpf/core/common/runtimecontrol/CpfRuntimeControlPlaneAuditContractTest.java,PRODUCT_REQUIRED,ADD,false,,84d119906ed17848daeba6d618d8e91965f0b078b73c8b64411007a2aa0ac4e4,true,PENDING_USER_APPLY,false,,,Product source/test required,runtime-control-client capability owner / DEVGPT-6C,Exact baseline 09dd686; central V8 state untouched.
CPF-V8-DEVGPT-6C-09dd686c,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c,1,DEVGPT-6C,cpf-starters/platform-operations/runtime-control-client/src/test/java/com/cpf/core/common/runtimecontrol/CpfRuntimeControlPlaneDataMappingTest.java,PRODUCT_REQUIRED,ADD,false,,2a186cae614932eccaedda323fb9bc59ca4aaab6841810df1482eba6fc8690f8,true,PENDING_USER_APPLY,false,,,Product source/test required,runtime-control-client capability owner / DEVGPT-6C,Exact baseline 09dd686; central V8 state untouched.
CPF-V8-DEVGPT-6C-09dd686c,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c,1,DEVGPT-6C,cpf-starters/platform-operations/runtime-control-client/src/test/java/com/cpf/core/common/runtimecontrol/CpfRuntimeControlPlaneGroupContractTest.java,PRODUCT_REQUIRED,ADD,false,,7bfeded3b536bb50ad2702a704c51ef693eb57222f12e7fe0e8d1490bd62ad82,true,PENDING_USER_APPLY,false,,,Product source/test required,runtime-control-client capability owner / DEVGPT-6C,Exact baseline 09dd686; central V8 state untouched.
CPF-V8-DEVGPT-6C-09dd686c,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c,1,DEVGPT-6C,cpf-starters/platform-operations/runtime-control-client/src/test/java/com/cpf/core/common/runtimecontrol/CpfRuntimeControlPlaneRepositoryLifecycleTest.java,PRODUCT_REQUIRED,ADD,false,,cfac1b54d17bd99ad302642a2a5edd87b6a77431134e726b882a41607c213752,true,PENDING_USER_APPLY,false,,,Product source/test required,runtime-control-client capability owner / DEVGPT-6C,Exact baseline 09dd686; central V8 state untouched.
CPF-V8-DEVGPT-6C-09dd686c,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c,1,DEVGPT-6C,cpf-starters/platform-operations/runtime-control-client/src/test/java/com/cpf/core/common/runtimecontrol/CpfRuntimeControlPlaneRepositoryRateLimitTest.java,PRODUCT_REQUIRED,ADD,false,,4a526af4892bb4e6abc3687948b10badd8fe592c69612ac6b5e7820e9a8d78ac,true,PENDING_USER_APPLY,false,,,Product source/test required,runtime-control-client capability owner / DEVGPT-6C,Exact baseline 09dd686; central V8 state untouched.
CPF-V8-DEVGPT-6C-09dd686c,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c,1,DEVGPT-6C,cpf-starters/platform-operations/runtime-control-client/src/test/java/com/cpf/core/common/runtimecontrol/CpfRuntimeControlPlaneRepositorySafetyTest.java,PRODUCT_REQUIRED,ADD,false,,fd1f3d179be934fa19a1d2c236758a8db2de355dfd1cd2145c468ea8b8f2081d,true,PENDING_USER_APPLY,false,,,Product source/test required,runtime-control-client capability owner / DEVGPT-6C,Exact baseline 09dd686; central V8 state untouched.
CPF-V8-DEVGPT-6C-09dd686c,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c,1,DEVGPT-6C,cpf-starters/platform-operations/runtime-control-client/src/test/java/com/cpf/core/common/runtimecontrol/CpfRuntimeControlPlaneServiceIdempotencyTest.java,PRODUCT_REQUIRED,ADD,false,,2ff72224a60daaeff854aacbec08972b57e95151877320e2a2c2e16a3ddf209b,true,PENDING_USER_APPLY,false,,,Product source/test required,runtime-control-client capability owner / DEVGPT-6C,Exact baseline 09dd686; central V8 state untouched.
CPF-V8-DEVGPT-6C-09dd686c,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c,1,DEVGPT-6C,cpf-starters/platform-operations/runtime-control-client/src/test/java/com/cpf/core/common/runtimecontrol/CpfRuntimeControlPlaneServiceValidationTest.java,PRODUCT_REQUIRED,ADD,false,,893ad6b400d427164a2c615fe6aabf359cb5e9bc65a020d40eeb1acc2d8f367d,true,PENDING_USER_APPLY,false,,,Product source/test required,runtime-control-client capability owner / DEVGPT-6C,Exact baseline 09dd686; central V8 state untouched.
