campaign_id,session_id,scenario_id,requirement_id,canonical_requirement_id,primary_entity_id,scenario_class,개발GPT_자체검수상태,test_method,assertion_ref,verification_type,actual_result,evidence_ref,remaining_gap
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-010546,CPF-FR-021625,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,ZERO_TARGET,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Message Catalog ZERO_TARGET: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-010547,CPF-FR-021625,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,OVERBROAD,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Message Catalog OVERBROAD: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-010548,CPF-FR-021625,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,OFFLINE,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Message Catalog OFFLINE: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-010549,CPF-FR-021625,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,PARTIAL,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Message Catalog PARTIAL: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-010550,CPF-FR-021625,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,OUT_OF_ORDER,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Message Catalog OUT_OF_ORDER: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-010551,CPF-FR-021625,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,DUPLICATE,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Message Catalog DUPLICATE: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-010552,CPF-FR-021625,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,RESTART,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Message Catalog RESTART: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-010553,CPF-FR-021635,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,SINGLE,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Response Code SINGLE: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-010554,CPF-FR-021635,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,GROUP,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Response Code GROUP: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-010555,CPF-FR-021635,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,ALL,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Response Code ALL: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-010556,CPF-FR-021635,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,ZERO_TARGET,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Response Code ZERO_TARGET: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-010557,CPF-FR-021635,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,OVERBROAD,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Response Code OVERBROAD: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-010558,CPF-FR-021635,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,OFFLINE,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Response Code OFFLINE: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-010559,CPF-FR-021635,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,PARTIAL,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Response Code PARTIAL: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-010560,CPF-FR-021635,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,OUT_OF_ORDER,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Response Code OUT_OF_ORDER: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-010561,CPF-FR-021635,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,DUPLICATE,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Response Code DUPLICATE: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-010562,CPF-FR-021635,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,RESTART,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Response Code RESTART: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-010563,CPF-FR-021645,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,SINGLE,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Business Calendar SINGLE: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-010564,CPF-FR-021645,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,GROUP,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Business Calendar GROUP: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-010565,CPF-FR-021645,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,ALL,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Business Calendar ALL: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-010566,CPF-FR-021645,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,ZERO_TARGET,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Business Calendar ZERO_TARGET: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-010567,CPF-FR-021645,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,OVERBROAD,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Business Calendar OVERBROAD: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-010568,CPF-FR-021645,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,OFFLINE,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Business Calendar OFFLINE: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-010569,CPF-FR-021645,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,PARTIAL,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Business Calendar PARTIAL: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-010570,CPF-FR-021645,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,OUT_OF_ORDER,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Business Calendar OUT_OF_ORDER: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-010571,CPF-FR-021645,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,DUPLICATE,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Business Calendar DUPLICATE: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-010572,CPF-FR-021645,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,RESTART,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Business Calendar RESTART: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-010573,CPF-FR-021655,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,SINGLE,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Permission Manifest SINGLE: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-010574,CPF-FR-021655,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,GROUP,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Permission Manifest GROUP: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-010575,CPF-FR-021655,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,ALL,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Permission Manifest ALL: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-010576,CPF-FR-021655,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,ZERO_TARGET,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Permission Manifest ZERO_TARGET: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-010577,CPF-FR-021655,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,OVERBROAD,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Permission Manifest OVERBROAD: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-010578,CPF-FR-021655,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,OFFLINE,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Permission Manifest OFFLINE: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-010579,CPF-FR-021655,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,PARTIAL,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Permission Manifest PARTIAL: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-010580,CPF-FR-021655,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,OUT_OF_ORDER,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Permission Manifest OUT_OF_ORDER: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-010581,CPF-FR-021655,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,DUPLICATE,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Permission Manifest DUPLICATE: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-010582,CPF-FR-021655,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,RESTART,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Permission Manifest RESTART: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-010583,CPF-FR-021665,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,SINGLE,완료,Java21 capability applier harness,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",ALTERNATIVE,Feature Flag SINGLE: strict apply/idempotent replay substitute assertion PASS.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/evidence/V8_FEATURE_FLAG_HARNESS.txt,Java25/actual multi-instance DB/browser difference remains.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-010584,CPF-FR-021665,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,GROUP,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Feature Flag GROUP: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-010585,CPF-FR-021665,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,ALL,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Feature Flag ALL: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-010586,CPF-FR-021665,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,ZERO_TARGET,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Feature Flag ZERO_TARGET: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
