path,action,baseline_sha256,final_sha256,source_identity,note
cpf-docs/governance/development-harness/evidence/devgpt/current/executions/DEVGPT_FULL_PYTEST_FINAL.log,ADD,,4b3e8e1d45c24d58b69573c09edbdfe9a727f4d902e995f65fde74a2edd4e30c,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/devgpt/current/executions/FRONTEND_STATIC_CONTRACTS.log,ADD,,ff252ea643bea00508d3b79e73b2f52cb7956c9b1683ade3f3cf4dceb538b223,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/devgpt/current/executions/HARNESS_FINAL_GATES.log,ADD,,5ff464dc8702b52c8bb51ad1bd233930ae9f34419d1b417fc2598fc623aa56e9,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/devgpt/current/executions/HARNESS_NEGATIVE_23.log,ADD,,225723f716f489bce8a8d0ce03ebcb1dfb42034776eaefd9484c64657e62e834,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/devgpt/current/executions/HARNESS_NEGATIVE_23_FINAL_EXACT.log,ADD,,44bcef64eb633bd966ab5666dc3fb8605de39dbf87bc06dc3ad0aba410538c2f,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/devgpt/current/executions/HARNESS_NEGATIVE_27_FINAL.log,ADD,,eaee8e56a401488be8072d48d6d6d4dfc92e6b5fe93fd4eb690b7a855d03eaa8,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/devgpt/current/executions/HARNESS_POST_LEDGER_GATES.log,ADD,,5087c7f97b7ef114310e6edc2ec4297d5ae30ed91d9a0daf24f20cbfa7df430e,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/devgpt/current/executions/HARNESS_STATIC_FINAL_EXACT.log,ADD,,d20141ebb3bea25326b3afe44f29c632d77ed51cc15a377d0e01678c96ea89c0,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/devgpt/current/executions/NXT3_GARBAGE_FINAL.log,ADD,,9ba33959c7256a232b8dfeefaccb65e4325bb8f57b2a401ca318c55547286450,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/devgpt/current/executions/NXT3_HYGIENE_FINAL.log,ADD,,4eef32205295cc1a33108a13668fa1a43c80be8decbc28d6777e3fac66d1890f,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/devgpt/current/executions/NXT3_LAYOUT_FINAL.log,ADD,,3d70d77771a1b0c234c3968db244312512dd3cbbb8c87871083535b47414be02,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/devgpt/current/executions/OPEN_GIT_ACTUAL_ATTEMPT.log,ADD,,2df8a496cb06af31ed3b9eb497c929f2b324b7425bff573e668f8ea761166d9f,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/platform/current/generated/domain-generator/verification/cpf-customx/db3/mariadb/10_empty_install.sql,ADD,,45d54daf86a81f4b34e53a90665dd5b6fab32dd8ca5df562db165e6b399f6749,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/platform/current/generated/domain-generator/verification/cpf-customx/db3/mariadb/20_product_seed.sql,ADD,,74086489d8a6568d188fd6c9d598cd677e04cd4ab7995d75e5ceabc064a09b03,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/platform/current/generated/domain-generator/verification/cpf-customx/db3/mariadb/90_verify.sql,ADD,,5afae06a9bff9737f743473f3ac4e0dc6d11900fa3426e88bc089e35d89fa481,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/platform/current/generated/domain-generator/verification/cpf-customx/db3/mariadb/R1__remove_customx_domain.sql,ADD,,a98313e8f928578480b30eb6d92b76a2ac20dc8a587ff3d470def6f12abf8700,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/platform/current/generated/domain-generator/verification/cpf-customx/db3/mariadb/V1__customx_domain.sql,ADD,,45d54daf86a81f4b34e53a90665dd5b6fab32dd8ca5df562db165e6b399f6749,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/platform/current/generated/domain-generator/verification/cpf-customx/db3/oracle/10_empty_install.sql,ADD,,27b718301a8d6cab553f955bfd5f71ed0e9fb1266967bfa88864675ee842de47,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/platform/current/generated/domain-generator/verification/cpf-customx/db3/oracle/20_product_seed.sql,ADD,,74086489d8a6568d188fd6c9d598cd677e04cd4ab7995d75e5ceabc064a09b03,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/platform/current/generated/domain-generator/verification/cpf-customx/db3/oracle/90_verify.sql,ADD,,bc10652ac92ff0224290b28b9086c53e9612c9cd0046dd85c415fd0850f6ee7b,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/platform/current/generated/domain-generator/verification/cpf-customx/db3/oracle/R1__remove_customx_domain.sql,ADD,,90cece94b8ab19906797d07fc988c80b75734ff6a26eb847bbeca4caf5ba8ea4,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/platform/current/generated/domain-generator/verification/cpf-customx/db3/oracle/V1__customx_domain.sql,ADD,,27b718301a8d6cab553f955bfd5f71ed0e9fb1266967bfa88864675ee842de47,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/platform/current/generated/domain-generator/verification/cpf-customx/db3/postgresql/10_empty_install.sql,ADD,,e6d1f09a0409a9029b1a3cb5813a95438e60906090f4d010075d1def07180ff8,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/platform/current/generated/domain-generator/verification/cpf-customx/db3/postgresql/20_product_seed.sql,ADD,,74086489d8a6568d188fd6c9d598cd677e04cd4ab7995d75e5ceabc064a09b03,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/platform/current/generated/domain-generator/verification/cpf-customx/db3/postgresql/90_verify.sql,ADD,,6b3fb7722735cfda713e7f57eecf533d5558e8c32a5f61fbad2dd1e1d6859681,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/platform/current/generated/domain-generator/verification/cpf-customx/db3/postgresql/R1__remove_customx_domain.sql,ADD,,3ad5f37743f0db20cf127e1531b72659fefb7b7f189c915254fc54547464b9f2,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/platform/current/generated/domain-generator/verification/cpf-customx/db3/postgresql/V1__customx_domain.sql,ADD,,e6d1f09a0409a9029b1a3cb5813a95438e60906090f4d010075d1def07180ff8,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/platform/current/generated/domain-generator/verification/cpf-customx/generation-state.json,ADD,,03591dc9296c39009ee6b89ce94cc349b67b59a52c3592b468bdfe2fa29e4750,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/platform/current/generated/domain-generator/verification/cpf-customx/verify-result.json,ADD,,50b4080717e45332114246c71c83c13c8a0dc6073e533529ec941d0c41fcf639,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/platform/current/generated/domain-generator/verification/cpf-external/db3/mariadb/10_empty_install.sql,ADD,,f573a9b6c7ea40afd1e0f34e87c6342aefc9a759507f030bb2190e925520a766,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/platform/current/generated/domain-generator/verification/cpf-external/db3/mariadb/20_product_seed.sql,ADD,,74086489d8a6568d188fd6c9d598cd677e04cd4ab7995d75e5ceabc064a09b03,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/platform/current/generated/domain-generator/verification/cpf-external/db3/mariadb/90_verify.sql,ADD,,4759ac9c9da64620c7fb79093038a1a64133db2e5e6b7b5306e4d85b980fe01b,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/platform/current/generated/domain-generator/verification/cpf-external/db3/mariadb/R1__remove_external_domain.sql,ADD,,d0cc23dffb692c5ad1e22b960fa2a52a62d6b4d82e26925d418169feb77ce8e6,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/platform/current/generated/domain-generator/verification/cpf-external/db3/mariadb/V1__external_domain.sql,ADD,,f573a9b6c7ea40afd1e0f34e87c6342aefc9a759507f030bb2190e925520a766,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/platform/current/generated/domain-generator/verification/cpf-external/db3/oracle/10_empty_install.sql,ADD,,c1276f52d897d4c9193c09fb097f71309e9847918b6efab362fcef619929ae5b,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/platform/current/generated/domain-generator/verification/cpf-external/db3/oracle/20_product_seed.sql,ADD,,74086489d8a6568d188fd6c9d598cd677e04cd4ab7995d75e5ceabc064a09b03,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/platform/current/generated/domain-generator/verification/cpf-external/db3/oracle/90_verify.sql,ADD,,e98f201b1cee0144e9de7cc7cba82941ae649a61adf50c6a4a73f351c6ffb9b4,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/platform/current/generated/domain-generator/verification/cpf-external/db3/oracle/R1__remove_external_domain.sql,ADD,,fc7aff0d4da47fdb6405429a658d6fcf81bf0a7b64a5433f7a767aecc4504c50,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/platform/current/generated/domain-generator/verification/cpf-external/db3/oracle/V1__external_domain.sql,ADD,,c1276f52d897d4c9193c09fb097f71309e9847918b6efab362fcef619929ae5b,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/platform/current/generated/domain-generator/verification/cpf-external/db3/postgresql/10_empty_install.sql,ADD,,6d2f594aa71466bd0176725dba1dc92bf22897e19ea3adc4d1f9627f9594a63b,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/platform/current/generated/domain-generator/verification/cpf-external/db3/postgresql/20_product_seed.sql,ADD,,74086489d8a6568d188fd6c9d598cd677e04cd4ab7995d75e5ceabc064a09b03,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/platform/current/generated/domain-generator/verification/cpf-external/db3/postgresql/90_verify.sql,ADD,,7d8decbb71b6cdb9aa246c52887bb590e218df7823fe5c8937aea33e74e1ccb9,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/platform/current/generated/domain-generator/verification/cpf-external/db3/postgresql/R1__remove_external_domain.sql,ADD,,e0dd96dbac58c0a121af1d6736d38ae96e1c094d537880cf696a2ba9b9ff0af9,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/platform/current/generated/domain-generator/verification/cpf-external/db3/postgresql/V1__external_domain.sql,ADD,,6d2f594aa71466bd0176725dba1dc92bf22897e19ea3adc4d1f9627f9594a63b,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/platform/current/generated/domain-generator/verification/cpf-external/verify-result.json,ADD,,c6d24f9592c20c7aedc4231a3660a626166bcfb96d30da8ce608ef9cee1e6c29,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/platform/current/generated/domain-generator/verification/cpf-fullx/db3/mariadb/10_empty_install.sql,ADD,,ec57fb0a8701c473b26bb4cad549eb65a86a6e2e627979f2e666694fb766fccf,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/platform/current/generated/domain-generator/verification/cpf-fullx/db3/mariadb/20_product_seed.sql,ADD,,74086489d8a6568d188fd6c9d598cd677e04cd4ab7995d75e5ceabc064a09b03,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/platform/current/generated/domain-generator/verification/cpf-fullx/db3/mariadb/90_verify.sql,ADD,,3ad77cc5b9ba2a0e1ae2407f37abc6706d8a32f3d1cd07f4a5cef93ac6ae50b9,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/platform/current/generated/domain-generator/verification/cpf-fullx/db3/mariadb/R1__remove_fullx_domain.sql,ADD,,9e3bfab376b3edb6e42f55b700744b6c61494240a075e3f09e722457509a63d8,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/platform/current/generated/domain-generator/verification/cpf-fullx/db3/mariadb/V1__fullx_domain.sql,ADD,,ec57fb0a8701c473b26bb4cad549eb65a86a6e2e627979f2e666694fb766fccf,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/platform/current/generated/domain-generator/verification/cpf-fullx/db3/oracle/10_empty_install.sql,ADD,,fcd3cf907429393dde87ec17ef5ac83ba353442cc3553f97b808c4047cfc71aa,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/platform/current/generated/domain-generator/verification/cpf-fullx/db3/oracle/20_product_seed.sql,ADD,,74086489d8a6568d188fd6c9d598cd677e04cd4ab7995d75e5ceabc064a09b03,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/platform/current/generated/domain-generator/verification/cpf-fullx/db3/oracle/90_verify.sql,ADD,,9a2eca7ee19a74707e133f16c6533ece232bfec8945c1111927dca8acca3a3fc,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/platform/current/generated/domain-generator/verification/cpf-fullx/db3/oracle/R1__remove_fullx_domain.sql,ADD,,e9258b34d7dbb2b06f407ca4fe96625734128dd9d213aec28a7609cb74a6590d,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/platform/current/generated/domain-generator/verification/cpf-fullx/db3/oracle/V1__fullx_domain.sql,ADD,,fcd3cf907429393dde87ec17ef5ac83ba353442cc3553f97b808c4047cfc71aa,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/platform/current/generated/domain-generator/verification/cpf-fullx/db3/postgresql/10_empty_install.sql,ADD,,ca0644cc02da70c22307b2212f5ac0df93ddc0857cb632e0dfc9f7bf411f763e,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/platform/current/generated/domain-generator/verification/cpf-fullx/db3/postgresql/20_product_seed.sql,ADD,,74086489d8a6568d188fd6c9d598cd677e04cd4ab7995d75e5ceabc064a09b03,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/platform/current/generated/domain-generator/verification/cpf-fullx/db3/postgresql/90_verify.sql,ADD,,3d11a0939c708ed2bb2507091d36ccf8a19c8dc46c5e49b717f7fed5314acb3f,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/platform/current/generated/domain-generator/verification/cpf-fullx/db3/postgresql/R1__remove_fullx_domain.sql,ADD,,d808b29deae48fc9f0e233bacd406a9dc9b15c475db14e08bc905cd1c632efea,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/platform/current/generated/domain-generator/verification/cpf-fullx/db3/postgresql/V1__fullx_domain.sql,ADD,,ca0644cc02da70c22307b2212f5ac0df93ddc0857cb632e0dfc9f7bf411f763e,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/platform/current/generated/domain-generator/verification/cpf-fullx/generation-state.json,ADD,,54b07f5562144eefcf9a47c4e84cc8884806e82592c13ccee8ec8f30fcceaa27,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/platform/current/generated/domain-generator/verification/cpf-fullx/verify-result.json,ADD,,1200cc5752385e13a6641a721b34914b9bd8b71c4098acee811a74289729600d,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/platform/current/generated/domain-generator/verification/cpf-member/db3/mariadb/10_empty_install.sql,ADD,,0caa42bbbc960afa1684e25b2567ffff77c6480cb7f03ac8d588cb7c65350663,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/platform/current/generated/domain-generator/verification/cpf-member/db3/mariadb/20_product_seed.sql,ADD,,74086489d8a6568d188fd6c9d598cd677e04cd4ab7995d75e5ceabc064a09b03,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/platform/current/generated/domain-generator/verification/cpf-member/db3/mariadb/90_verify.sql,ADD,,3604f724bc12a109398e71c4eddeb1caf93efdd5700aaa83ea1cf9c938259f41,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/platform/current/generated/domain-generator/verification/cpf-member/db3/mariadb/R1__remove_member_domain.sql,ADD,,9630a6ac1b83145d4cf87eaff88e02c5d79d00c4e4652db061f42c7ceb95977b,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/platform/current/generated/domain-generator/verification/cpf-member/db3/mariadb/V1__member_domain.sql,ADD,,0caa42bbbc960afa1684e25b2567ffff77c6480cb7f03ac8d588cb7c65350663,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/platform/current/generated/domain-generator/verification/cpf-member/db3/oracle/10_empty_install.sql,ADD,,0626715cfa2002d63e60861bec7d640066ed00f447914446a2fae72c907bce8e,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/platform/current/generated/domain-generator/verification/cpf-member/db3/oracle/20_product_seed.sql,ADD,,74086489d8a6568d188fd6c9d598cd677e04cd4ab7995d75e5ceabc064a09b03,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/platform/current/generated/domain-generator/verification/cpf-member/db3/oracle/90_verify.sql,ADD,,c92c26286a9356789ec7c85f3b936dff46f055445ca1ae218257132f6515d66a,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/platform/current/generated/domain-generator/verification/cpf-member/db3/oracle/R1__remove_member_domain.sql,ADD,,9b7ed44c5fed885fdb77bdbb9ddd18713063c212f0f607b8acb182b764ef1b9d,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/platform/current/generated/domain-generator/verification/cpf-member/db3/oracle/V1__member_domain.sql,ADD,,0626715cfa2002d63e60861bec7d640066ed00f447914446a2fae72c907bce8e,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/platform/current/generated/domain-generator/verification/cpf-member/db3/postgresql/10_empty_install.sql,ADD,,db8960b444fe1d788b8dd189f35d5661eafb06a569a95317ec96b04ae87c4792,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/platform/current/generated/domain-generator/verification/cpf-member/db3/postgresql/20_product_seed.sql,ADD,,74086489d8a6568d188fd6c9d598cd677e04cd4ab7995d75e5ceabc064a09b03,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/platform/current/generated/domain-generator/verification/cpf-member/db3/postgresql/90_verify.sql,ADD,,ac31579912d52f17a97da358d9a4260634c7982d4f6e5079cdbcf494633e0a81,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/platform/current/generated/domain-generator/verification/cpf-member/db3/postgresql/R1__remove_member_domain.sql,ADD,,1e0edbee71db88425ee2b2f059c7101ad9c9060288e897c7dfd559b45b0920c0,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/platform/current/generated/domain-generator/verification/cpf-member/db3/postgresql/V1__member_domain.sql,ADD,,db8960b444fe1d788b8dd189f35d5661eafb06a569a95317ec96b04ae87c4792,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/platform/current/generated/domain-generator/verification/cpf-member/verify-result.json,ADD,,a9762e59b9bd363e9421b3ff6913469beea0dd8142cdc0b025834320efa3807d,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/platform/current/generated/domain-generator/verification/cpf-mini/db3/mariadb/10_empty_install.sql,ADD,,f3f21dff4bfaa8ba1dd34cce2d709e8a4584f6fd49ba170350c1702e2e93b336,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/platform/current/generated/domain-generator/verification/cpf-mini/db3/mariadb/20_product_seed.sql,ADD,,74086489d8a6568d188fd6c9d598cd677e04cd4ab7995d75e5ceabc064a09b03,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
cpf-docs/governance/development-harness/evidence/platform/current/generated/domain-generator/verification/cpf-mini/db3/mariadb/90_verify.sql,ADD,,f11838041e29d3127a2cfc461d08bbabb06b7cb6a6bdbc6ac6f7d04f962aa359,d54e64e446d99e0601bf36205e492e3568bb56fd0d80bff5e54793249394f97f,CPF C Dev/QA Harness currentization and root-cause closure
