entity_id,entity_type,canonical_requirement_id,priority,owner_module,owner_package,개발GPT_작업대상상태,개발GPT_작업대상사유,개발GPT_수행상태,개발GPT_자체검수상태,개발GPT_완료기준SHA,개발GPT_완료revision,qa_reopen_action,qa_reopen_revision,impact_invalidated,impact_reason,evidence_valid,dependency_blocked,external_blocked,owner_resolved,assigned_session_id,assignment_revision,changed_paths,evidence_ref,open_issue,next_action,state_revision,updated_at,updated_by
CPF-WP-DB-FRESH-04-FAILURE_RECOVERY,WORK_PACKAGE,DB-FRESH,P0,cpf-tools DB + owning module,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-DB-FRESH-05-DATA_MIGRATION,WORK_PACKAGE,DB-FRESH,P0,cpf-tools DB + owning module,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-DB-FRESH-06-GENERATION_COMPATIBILITY,WORK_PACKAGE,DB-FRESH,P0,cpf-tools DB + owning module,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-DB-MIGRATION-01-CONTRACT_OWNERSHIP,WORK_PACKAGE,DB-MIGRATION,P0,cpf-tools DB + owning module,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-DB-MIGRATION-02-IMPLEMENTATION_CONSUMER,WORK_PACKAGE,DB-MIGRATION,P0,cpf-tools DB + owning module,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-DB-MIGRATION-03-VERIFICATION_EVIDENCE,WORK_PACKAGE,DB-MIGRATION,P0,cpf-tools DB + owning module,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-DB-MIGRATION-04-FAILURE_RECOVERY,WORK_PACKAGE,DB-MIGRATION,P0,cpf-tools DB + owning module,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-DB-MIGRATION-05-DATA_MIGRATION,WORK_PACKAGE,DB-MIGRATION,P0,cpf-tools DB + owning module,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-DB-MIGRATION-06-GENERATION_COMPATIBILITY,WORK_PACKAGE,DB-MIGRATION,P0,cpf-tools DB + owning module,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP,WORK_PACKAGE,DB-ROLLBACK,P0,cpf-tools DB + owning module,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-DB-ROLLBACK-02-IMPLEMENTATION_CONSUMER,WORK_PACKAGE,DB-ROLLBACK,P0,cpf-tools DB + owning module,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-DB-ROLLBACK-03-VERIFICATION_EVIDENCE,WORK_PACKAGE,DB-ROLLBACK,P0,cpf-tools DB + owning module,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-DB-ROLLBACK-04-FAILURE_RECOVERY,WORK_PACKAGE,DB-ROLLBACK,P0,cpf-tools DB + owning module,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-DB-ROLLBACK-05-DATA_MIGRATION,WORK_PACKAGE,DB-ROLLBACK,P0,cpf-tools DB + owning module,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-DB-BACKUP-01-CONTRACT_OWNERSHIP,WORK_PACKAGE,DB-BACKUP,P0,cpf-tools DB + owning module,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-DB-BACKUP-02-IMPLEMENTATION_CONSUMER,WORK_PACKAGE,DB-BACKUP,P0,cpf-tools DB + owning module,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,WORK_PACKAGE,DB-BACKUP,P0,cpf-tools DB + owning module,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-DB-BACKUP-04-FAILURE_RECOVERY,WORK_PACKAGE,DB-BACKUP,P0,cpf-tools DB + owning module,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-DB-BACKUP-05-DATA_MIGRATION,WORK_PACKAGE,DB-BACKUP,P0,cpf-tools DB + owning module,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-DB-MULTI-VENDOR-01-CONTRACT_OWNERSHIP,WORK_PACKAGE,DB-MULTI-VENDOR,P1,cpf-tools DB + owning module,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-DB-MULTI-VENDOR-02-IMPLEMENTATION_CONSUMER,WORK_PACKAGE,DB-MULTI-VENDOR,P1,cpf-tools DB + owning module,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-DB-MULTI-VENDOR-03-VERIFICATION_EVIDENCE,WORK_PACKAGE,DB-MULTI-VENDOR,P1,cpf-tools DB + owning module,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-DB-MULTI-VENDOR-04-FAILURE_RECOVERY,WORK_PACKAGE,DB-MULTI-VENDOR,P1,cpf-tools DB + owning module,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-DB-MULTI-VENDOR-05-DATA_MIGRATION,WORK_PACKAGE,DB-MULTI-VENDOR,P1,cpf-tools DB + owning module,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-DB-SQL-01-CONTRACT_OWNERSHIP,WORK_PACKAGE,DB-SQL,P1,cpf-tools DB + owning module,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-DB-SQL-02-IMPLEMENTATION_CONSUMER,WORK_PACKAGE,DB-SQL,P1,cpf-tools DB + owning module,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,WORK_PACKAGE,DB-SQL,P1,cpf-tools DB + owning module,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-DB-SQL-04-DATA_MIGRATION,WORK_PACKAGE,DB-SQL,P1,cpf-tools DB + owning module,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-DB-PERF-01-CONTRACT_OWNERSHIP,WORK_PACKAGE,DB-PERF,P1,cpf-tools DB + owning module,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-DB-PERF-02-IMPLEMENTATION_CONSUMER,WORK_PACKAGE,DB-PERF,P1,cpf-tools DB + owning module,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-DB-PERF-03-VERIFICATION_EVIDENCE,WORK_PACKAGE,DB-PERF,P1,cpf-tools DB + owning module,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-DB-PERF-04-FAILURE_RECOVERY,WORK_PACKAGE,DB-PERF,P1,cpf-tools DB + owning module,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-DB-PERF-05-DATA_MIGRATION,WORK_PACKAGE,DB-PERF,P1,cpf-tools DB + owning module,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-DB-MULTI-01-CONTRACT_OWNERSHIP,WORK_PACKAGE,DB-MULTI,P1,cpf-tools DB + owning module,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-DB-MULTI-02-IMPLEMENTATION_CONSUMER,WORK_PACKAGE,DB-MULTI,P1,cpf-tools DB + owning module,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-DB-MULTI-03-VERIFICATION_EVIDENCE,WORK_PACKAGE,DB-MULTI,P1,cpf-tools DB + owning module,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-DB-MULTI-04-FAILURE_RECOVERY,WORK_PACKAGE,DB-MULTI,P1,cpf-tools DB + owning module,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-DB-MULTI-05-DATA_MIGRATION,WORK_PACKAGE,DB-MULTI,P1,cpf-tools DB + owning module,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-DATA-LINEAGE-01-CONTRACT_OWNERSHIP,WORK_PACKAGE,DATA-LINEAGE,P2,cpf-tools DB + owning module,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-DATA-LINEAGE-02-IMPLEMENTATION_CONSUMER,WORK_PACKAGE,DATA-LINEAGE,P2,cpf-tools DB + owning module,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-DATA-LINEAGE-03-VERIFICATION_EVIDENCE,WORK_PACKAGE,DATA-LINEAGE,P2,cpf-tools DB + owning module,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-DATA-LINEAGE-04-OPERATIONS_SECURITY,WORK_PACKAGE,DATA-LINEAGE,P2,cpf-tools DB + owning module,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-DATA-LINEAGE-05-DATA_MIGRATION,WORK_PACKAGE,DATA-LINEAGE,P2,cpf-tools DB + owning module,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-DATA-RETENTION-01-CONTRACT_OWNERSHIP,WORK_PACKAGE,DATA-RETENTION,P2,cpf-tools DB + owning module,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-DATA-RETENTION-02-IMPLEMENTATION_CONSUMER,WORK_PACKAGE,DATA-RETENTION,P2,cpf-tools DB + owning module,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-DATA-RETENTION-03-VERIFICATION_EVIDENCE,WORK_PACKAGE,DATA-RETENTION,P2,cpf-tools DB + owning module,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-DATA-RETENTION-04-FAILURE_RECOVERY,WORK_PACKAGE,DATA-RETENTION,P2,cpf-tools DB + owning module,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-DATA-RETENTION-05-DATA_MIGRATION,WORK_PACKAGE,DATA-RETENTION,P2,cpf-tools DB + owning module,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-GWY-ENTRY-01-CONTRACT_OWNERSHIP,WORK_PACKAGE,GWY-ENTRY,P1,cpf-gateway,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-GWY-ENTRY-02-IMPLEMENTATION_CONSUMER,WORK_PACKAGE,GWY-ENTRY,P1,cpf-gateway,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-GWY-ENTRY-03-VERIFICATION_EVIDENCE,WORK_PACKAGE,GWY-ENTRY,P1,cpf-gateway,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-GWY-ENTRY-04-FAILURE_RECOVERY,WORK_PACKAGE,GWY-ENTRY,P1,cpf-gateway,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-GWY-ENTRY-05-DATA_MIGRATION,WORK_PACKAGE,GWY-ENTRY,P1,cpf-gateway,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-GWY-ROUTING-01-CONTRACT_OWNERSHIP,WORK_PACKAGE,GWY-ROUTING,P1,cpf-gateway,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-GWY-ROUTING-02-IMPLEMENTATION_CONSUMER,WORK_PACKAGE,GWY-ROUTING,P1,cpf-gateway,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-GWY-ROUTING-03-VERIFICATION_EVIDENCE,WORK_PACKAGE,GWY-ROUTING,P1,cpf-gateway,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-GWY-ROUTING-04-FAILURE_RECOVERY,WORK_PACKAGE,GWY-ROUTING,P1,cpf-gateway,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-GWY-ROUTING-05-DATA_MIGRATION,WORK_PACKAGE,GWY-ROUTING,P1,cpf-gateway,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-GWY-ROUTING-06-GENERATION_COMPATIBILITY,WORK_PACKAGE,GWY-ROUTING,P1,cpf-gateway,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-GWY-TRUST-01-CONTRACT_OWNERSHIP,WORK_PACKAGE,GWY-TRUST,P1,cpf-gateway,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-GWY-TRUST-02-IMPLEMENTATION_CONSUMER,WORK_PACKAGE,GWY-TRUST,P1,cpf-gateway,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-GWY-TRUST-03-VERIFICATION_EVIDENCE,WORK_PACKAGE,GWY-TRUST,P1,cpf-gateway,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-GWY-TRUST-04-FAILURE_RECOVERY,WORK_PACKAGE,GWY-TRUST,P1,cpf-gateway,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-GWY-RESILIENCE-01-CONTRACT_OWNERSHIP,WORK_PACKAGE,GWY-RESILIENCE,P1,cpf-gateway,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-GWY-RESILIENCE-02-IMPLEMENTATION_CONSUMER,WORK_PACKAGE,GWY-RESILIENCE,P1,cpf-gateway,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-GWY-RESILIENCE-03-VERIFICATION_EVIDENCE,WORK_PACKAGE,GWY-RESILIENCE,P1,cpf-gateway,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-GWY-RESILIENCE-04-FAILURE_RECOVERY,WORK_PACKAGE,GWY-RESILIENCE,P1,cpf-gateway,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
