from_entity_id,to_entity_id,dependency_type,mandatory,reason
CPF-WP-CORE-FIXED-01-CONTRACT_OWNERSHIP,CPF-WP-CORE-FIXED-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-CORE-FIXED-02-IMPLEMENTATION_CONSUMER,CPF-WP-CORE-FIXED-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-CORE-FIXED-01-CONTRACT_OWNERSHIP,CPF-WP-CORE-FIXED-04-GENERATION_COMPATIBILITY,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-CORE-FILE-01-CONTRACT_OWNERSHIP,CPF-WP-CORE-FILE-02-IMPLEMENTATION_CONSUMER,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-CORE-FILE-01-CONTRACT_OWNERSHIP,CPF-WP-CORE-FILE-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-CORE-FILE-02-IMPLEMENTATION_CONSUMER,CPF-WP-CORE-FILE-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-CORE-FILE-01-CONTRACT_OWNERSHIP,CPF-WP-CORE-FILE-04-FAILURE_RECOVERY,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-CORE-FILE-01-CONTRACT_OWNERSHIP,CPF-WP-CORE-FILE-05-DATA_MIGRATION,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-CORE-MESSAGE-01-CONTRACT_OWNERSHIP,CPF-WP-CORE-MESSAGE-02-IMPLEMENTATION_CONSUMER,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-CORE-MESSAGE-01-CONTRACT_OWNERSHIP,CPF-WP-CORE-MESSAGE-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-CORE-MESSAGE-02-IMPLEMENTATION_CONSUMER,CPF-WP-CORE-MESSAGE-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-CORE-MESSAGE-01-CONTRACT_OWNERSHIP,CPF-WP-CORE-MESSAGE-04-FAILURE_RECOVERY,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-CORE-MESSAGE-01-CONTRACT_OWNERSHIP,CPF-WP-CORE-MESSAGE-05-DATA_MIGRATION,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-CORE-MESSAGE-01-CONTRACT_OWNERSHIP,CPF-WP-CORE-MESSAGE-06-GENERATION_COMPATIBILITY,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-ARCH-STARTER-01-CONTRACT_OWNERSHIP,CPF-WP-ARCH-STARTER-02-IMPLEMENTATION_CONSUMER,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-ARCH-STARTER-01-CONTRACT_OWNERSHIP,CPF-WP-ARCH-STARTER-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-ARCH-STARTER-02-IMPLEMENTATION_CONSUMER,CPF-WP-ARCH-STARTER-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-ARCH-STARTER-01-CONTRACT_OWNERSHIP,CPF-WP-ARCH-STARTER-04-FAILURE_RECOVERY,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-ARCH-STARTER-01-CONTRACT_OWNERSHIP,CPF-WP-ARCH-STARTER-05-GENERATION_COMPATIBILITY,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-CMN-EXTENSION-01-CONTRACT_OWNERSHIP,CPF-WP-CMN-EXTENSION-02-IMPLEMENTATION_CONSUMER,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-CMN-EXTENSION-01-CONTRACT_OWNERSHIP,CPF-WP-CMN-EXTENSION-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-CMN-EXTENSION-02-IMPLEMENTATION_CONSUMER,CPF-WP-CMN-EXTENSION-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-CMN-EXTENSION-01-CONTRACT_OWNERSHIP,CPF-WP-CMN-EXTENSION-04-OPERATIONS_SECURITY,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-CMN-EXTENSION-01-CONTRACT_OWNERSHIP,CPF-WP-CMN-EXTENSION-05-DATA_MIGRATION,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-CMN-SAMPLE-DB-01-CONTRACT_OWNERSHIP,CPF-WP-CMN-SAMPLE-DB-02-IMPLEMENTATION_CONSUMER,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-CMN-SAMPLE-DB-01-CONTRACT_OWNERSHIP,CPF-WP-CMN-SAMPLE-DB-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-CMN-SAMPLE-DB-02-IMPLEMENTATION_CONSUMER,CPF-WP-CMN-SAMPLE-DB-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-CMN-SAMPLE-DB-01-CONTRACT_OWNERSHIP,CPF-WP-CMN-SAMPLE-DB-04-FAILURE_RECOVERY,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-CMN-SAMPLE-DB-01-CONTRACT_OWNERSHIP,CPF-WP-CMN-SAMPLE-DB-05-DATA_MIGRATION,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-CMN-CODE-01-CONTRACT_OWNERSHIP,CPF-WP-CMN-CODE-02-IMPLEMENTATION_CONSUMER,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-CMN-CODE-01-CONTRACT_OWNERSHIP,CPF-WP-CMN-CODE-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-CMN-CODE-02-IMPLEMENTATION_CONSUMER,CPF-WP-CMN-CODE-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-CMN-CODE-01-CONTRACT_OWNERSHIP,CPF-WP-CMN-CODE-04-OPERATIONS_SECURITY,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-CMN-CODE-01-CONTRACT_OWNERSHIP,CPF-WP-CMN-CODE-05-DATA_MIGRATION,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-CMN-CODE-01-CONTRACT_OWNERSHIP,CPF-WP-CMN-CODE-06-GENERATION_COMPATIBILITY,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-CMN-MSG-01-CONTRACT_OWNERSHIP,CPF-WP-CMN-MSG-02-IMPLEMENTATION_CONSUMER,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-CMN-MSG-01-CONTRACT_OWNERSHIP,CPF-WP-CMN-MSG-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-CMN-MSG-02-IMPLEMENTATION_CONSUMER,CPF-WP-CMN-MSG-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-CMN-MSG-01-CONTRACT_OWNERSHIP,CPF-WP-CMN-MSG-04-DATA_MIGRATION,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-CMN-MSG-01-CONTRACT_OWNERSHIP,CPF-WP-CMN-MSG-05-GENERATION_COMPATIBILITY,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-CMN-CALENDAR-01-CONTRACT_OWNERSHIP,CPF-WP-CMN-CALENDAR-02-IMPLEMENTATION_CONSUMER,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-CMN-CALENDAR-01-CONTRACT_OWNERSHIP,CPF-WP-CMN-CALENDAR-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-CMN-CALENDAR-02-IMPLEMENTATION_CONSUMER,CPF-WP-CMN-CALENDAR-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-CMN-CALENDAR-01-CONTRACT_OWNERSHIP,CPF-WP-CMN-CALENDAR-04-FAILURE_RECOVERY,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-CMN-CALENDAR-01-CONTRACT_OWNERSHIP,CPF-WP-CMN-CALENDAR-05-DATA_MIGRATION,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-CMN-TEMPLATE-01-CONTRACT_OWNERSHIP,CPF-WP-CMN-TEMPLATE-02-IMPLEMENTATION_CONSUMER,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-CMN-TEMPLATE-01-CONTRACT_OWNERSHIP,CPF-WP-CMN-TEMPLATE-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-CMN-TEMPLATE-02-IMPLEMENTATION_CONSUMER,CPF-WP-CMN-TEMPLATE-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-CMN-TEMPLATE-01-CONTRACT_OWNERSHIP,CPF-WP-CMN-TEMPLATE-04-FAILURE_RECOVERY,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-CMN-TEMPLATE-01-CONTRACT_OWNERSHIP,CPF-WP-CMN-TEMPLATE-05-OPERATIONS_SECURITY,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-CMN-TEMPLATE-01-CONTRACT_OWNERSHIP,CPF-WP-CMN-TEMPLATE-06-DATA_MIGRATION,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-CMN-TEMPLATE-01-CONTRACT_OWNERSHIP,CPF-WP-CMN-TEMPLATE-07-GENERATION_COMPATIBILITY,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-DB-OWNERSHIP-01-CONTRACT_OWNERSHIP,CPF-WP-DB-OWNERSHIP-02-IMPLEMENTATION_CONSUMER,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-DB-OWNERSHIP-01-CONTRACT_OWNERSHIP,CPF-WP-DB-OWNERSHIP-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-DB-OWNERSHIP-02-IMPLEMENTATION_CONSUMER,CPF-WP-DB-OWNERSHIP-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-DB-OWNERSHIP-01-CONTRACT_OWNERSHIP,CPF-WP-DB-OWNERSHIP-04-OPERATIONS_SECURITY,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-DB-OWNERSHIP-01-CONTRACT_OWNERSHIP,CPF-WP-DB-OWNERSHIP-05-DATA_MIGRATION,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-DB-INSTALL-01-CONTRACT_OWNERSHIP,CPF-WP-DB-INSTALL-02-IMPLEMENTATION_CONSUMER,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-DB-INSTALL-01-CONTRACT_OWNERSHIP,CPF-WP-DB-INSTALL-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-DB-INSTALL-02-IMPLEMENTATION_CONSUMER,CPF-WP-DB-INSTALL-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-DB-INSTALL-01-CONTRACT_OWNERSHIP,CPF-WP-DB-INSTALL-04-DATA_MIGRATION,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,CPF-WP-DB-FRESH-02-IMPLEMENTATION_CONSUMER,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-DB-FRESH-02-IMPLEMENTATION_CONSUMER,CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,CPF-WP-DB-FRESH-04-FAILURE_RECOVERY,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,CPF-WP-DB-FRESH-05-DATA_MIGRATION,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,CPF-WP-DB-FRESH-06-GENERATION_COMPATIBILITY,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-DB-MIGRATION-01-CONTRACT_OWNERSHIP,CPF-WP-DB-MIGRATION-02-IMPLEMENTATION_CONSUMER,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-DB-MIGRATION-01-CONTRACT_OWNERSHIP,CPF-WP-DB-MIGRATION-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-DB-MIGRATION-02-IMPLEMENTATION_CONSUMER,CPF-WP-DB-MIGRATION-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-DB-MIGRATION-01-CONTRACT_OWNERSHIP,CPF-WP-DB-MIGRATION-04-FAILURE_RECOVERY,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-DB-MIGRATION-01-CONTRACT_OWNERSHIP,CPF-WP-DB-MIGRATION-05-DATA_MIGRATION,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-DB-MIGRATION-01-CONTRACT_OWNERSHIP,CPF-WP-DB-MIGRATION-06-GENERATION_COMPATIBILITY,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP,CPF-WP-DB-ROLLBACK-02-IMPLEMENTATION_CONSUMER,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP,CPF-WP-DB-ROLLBACK-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-DB-ROLLBACK-02-IMPLEMENTATION_CONSUMER,CPF-WP-DB-ROLLBACK-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP,CPF-WP-DB-ROLLBACK-04-FAILURE_RECOVERY,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP,CPF-WP-DB-ROLLBACK-05-DATA_MIGRATION,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-DB-BACKUP-01-CONTRACT_OWNERSHIP,CPF-WP-DB-BACKUP-02-IMPLEMENTATION_CONSUMER,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-DB-BACKUP-01-CONTRACT_OWNERSHIP,CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-DB-BACKUP-02-IMPLEMENTATION_CONSUMER,CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-DB-BACKUP-01-CONTRACT_OWNERSHIP,CPF-WP-DB-BACKUP-04-FAILURE_RECOVERY,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-DB-BACKUP-01-CONTRACT_OWNERSHIP,CPF-WP-DB-BACKUP-05-DATA_MIGRATION,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-DB-MULTI-VENDOR-01-CONTRACT_OWNERSHIP,CPF-WP-DB-MULTI-VENDOR-02-IMPLEMENTATION_CONSUMER,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-DB-MULTI-VENDOR-01-CONTRACT_OWNERSHIP,CPF-WP-DB-MULTI-VENDOR-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-DB-MULTI-VENDOR-02-IMPLEMENTATION_CONSUMER,CPF-WP-DB-MULTI-VENDOR-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-DB-MULTI-VENDOR-01-CONTRACT_OWNERSHIP,CPF-WP-DB-MULTI-VENDOR-04-FAILURE_RECOVERY,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-DB-MULTI-VENDOR-01-CONTRACT_OWNERSHIP,CPF-WP-DB-MULTI-VENDOR-05-DATA_MIGRATION,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-DB-SQL-01-CONTRACT_OWNERSHIP,CPF-WP-DB-SQL-02-IMPLEMENTATION_CONSUMER,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-DB-SQL-01-CONTRACT_OWNERSHIP,CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-DB-SQL-02-IMPLEMENTATION_CONSUMER,CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-DB-SQL-01-CONTRACT_OWNERSHIP,CPF-WP-DB-SQL-04-DATA_MIGRATION,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-DB-PERF-01-CONTRACT_OWNERSHIP,CPF-WP-DB-PERF-02-IMPLEMENTATION_CONSUMER,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-DB-PERF-01-CONTRACT_OWNERSHIP,CPF-WP-DB-PERF-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-DB-PERF-02-IMPLEMENTATION_CONSUMER,CPF-WP-DB-PERF-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-DB-PERF-01-CONTRACT_OWNERSHIP,CPF-WP-DB-PERF-04-FAILURE_RECOVERY,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-DB-PERF-01-CONTRACT_OWNERSHIP,CPF-WP-DB-PERF-05-DATA_MIGRATION,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-DB-MULTI-01-CONTRACT_OWNERSHIP,CPF-WP-DB-MULTI-02-IMPLEMENTATION_CONSUMER,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-DB-MULTI-01-CONTRACT_OWNERSHIP,CPF-WP-DB-MULTI-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-DB-MULTI-02-IMPLEMENTATION_CONSUMER,CPF-WP-DB-MULTI-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-DB-MULTI-01-CONTRACT_OWNERSHIP,CPF-WP-DB-MULTI-04-FAILURE_RECOVERY,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-DB-MULTI-01-CONTRACT_OWNERSHIP,CPF-WP-DB-MULTI-05-DATA_MIGRATION,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-DATA-LINEAGE-01-CONTRACT_OWNERSHIP,CPF-WP-DATA-LINEAGE-02-IMPLEMENTATION_CONSUMER,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-DATA-LINEAGE-01-CONTRACT_OWNERSHIP,CPF-WP-DATA-LINEAGE-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-DATA-LINEAGE-02-IMPLEMENTATION_CONSUMER,CPF-WP-DATA-LINEAGE-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-DATA-LINEAGE-01-CONTRACT_OWNERSHIP,CPF-WP-DATA-LINEAGE-04-OPERATIONS_SECURITY,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-DATA-LINEAGE-01-CONTRACT_OWNERSHIP,CPF-WP-DATA-LINEAGE-05-DATA_MIGRATION,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-DATA-RETENTION-01-CONTRACT_OWNERSHIP,CPF-WP-DATA-RETENTION-02-IMPLEMENTATION_CONSUMER,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-DATA-RETENTION-01-CONTRACT_OWNERSHIP,CPF-WP-DATA-RETENTION-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-DATA-RETENTION-02-IMPLEMENTATION_CONSUMER,CPF-WP-DATA-RETENTION-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-DATA-RETENTION-01-CONTRACT_OWNERSHIP,CPF-WP-DATA-RETENTION-04-FAILURE_RECOVERY,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-DATA-RETENTION-01-CONTRACT_OWNERSHIP,CPF-WP-DATA-RETENTION-05-DATA_MIGRATION,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-GWY-ENTRY-01-CONTRACT_OWNERSHIP,CPF-WP-GWY-ENTRY-02-IMPLEMENTATION_CONSUMER,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-GWY-ENTRY-01-CONTRACT_OWNERSHIP,CPF-WP-GWY-ENTRY-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-GWY-ENTRY-02-IMPLEMENTATION_CONSUMER,CPF-WP-GWY-ENTRY-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-GWY-ENTRY-01-CONTRACT_OWNERSHIP,CPF-WP-GWY-ENTRY-04-FAILURE_RECOVERY,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-GWY-ENTRY-01-CONTRACT_OWNERSHIP,CPF-WP-GWY-ENTRY-05-DATA_MIGRATION,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-GWY-ROUTING-01-CONTRACT_OWNERSHIP,CPF-WP-GWY-ROUTING-02-IMPLEMENTATION_CONSUMER,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-GWY-ROUTING-01-CONTRACT_OWNERSHIP,CPF-WP-GWY-ROUTING-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-GWY-ROUTING-02-IMPLEMENTATION_CONSUMER,CPF-WP-GWY-ROUTING-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-GWY-ROUTING-01-CONTRACT_OWNERSHIP,CPF-WP-GWY-ROUTING-04-FAILURE_RECOVERY,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-GWY-ROUTING-01-CONTRACT_OWNERSHIP,CPF-WP-GWY-ROUTING-05-DATA_MIGRATION,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-GWY-ROUTING-01-CONTRACT_OWNERSHIP,CPF-WP-GWY-ROUTING-06-GENERATION_COMPATIBILITY,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-GWY-TRUST-01-CONTRACT_OWNERSHIP,CPF-WP-GWY-TRUST-02-IMPLEMENTATION_CONSUMER,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-GWY-TRUST-01-CONTRACT_OWNERSHIP,CPF-WP-GWY-TRUST-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-GWY-TRUST-02-IMPLEMENTATION_CONSUMER,CPF-WP-GWY-TRUST-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-GWY-TRUST-01-CONTRACT_OWNERSHIP,CPF-WP-GWY-TRUST-04-FAILURE_RECOVERY,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-GWY-RESILIENCE-01-CONTRACT_OWNERSHIP,CPF-WP-GWY-RESILIENCE-02-IMPLEMENTATION_CONSUMER,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-GWY-RESILIENCE-01-CONTRACT_OWNERSHIP,CPF-WP-GWY-RESILIENCE-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-GWY-RESILIENCE-02-IMPLEMENTATION_CONSUMER,CPF-WP-GWY-RESILIENCE-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-GWY-RESILIENCE-01-CONTRACT_OWNERSHIP,CPF-WP-GWY-RESILIENCE-04-FAILURE_RECOVERY,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-API-LIMIT-01-CONTRACT_OWNERSHIP,CPF-WP-API-LIMIT-02-IMPLEMENTATION_CONSUMER,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-API-LIMIT-01-CONTRACT_OWNERSHIP,CPF-WP-API-LIMIT-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-API-LIMIT-02-IMPLEMENTATION_CONSUMER,CPF-WP-API-LIMIT-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-API-LIMIT-01-CONTRACT_OWNERSHIP,CPF-WP-API-LIMIT-04-FAILURE_RECOVERY,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-EXS-INST-01-CONTRACT_OWNERSHIP,CPF-WP-EXS-INST-02-IMPLEMENTATION_CONSUMER,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
