exact_id,requirement_id,source_path,architecture_decision,development_status,verification_status,overall_status,qa_status,basis_sha,developer_basis_sha,consumer_path,test_path,qa_comment
EDU-DEV-32,EDU-DEV-32,cpf-reference/src/main/java/com/cpf/reference/online/security/cryptography/EduDev32Handler.java,,재검수 요청,재확인 필요,재확인 필요,재확인 필요,b4b6b18b43e9ff83436ceb8b1816b31594e8d6eb,08d8beb4a664039904c30aeac07115a04707924a,CPF_EDU_BUSINESS_RECORD,cpf-reference/src/test/java/com/cpf/reference/online/security/cryptography/EduDev32ConcurrencyTest.java;cpf-reference/src/test/java/com/cpf/reference/online/security/cryptography/EduDev32FailureTest.java;cpf-reference/src/test/java/com/cpf/reference/online/security/cryptography/EduDev32IntegrationTest.java;cpf-reference/src/test/java/com/cpf/reference/online/security/cryptography/EduDev32RecoveryTest.java;cpf-reference/src/test/java/com/cpf/reference/online/security/cryptography/EduDev32UnitTest.java,Inventory/source classification reviewed; developer prior-SHA PASS not inherited. Individual target runtime is not current-SHA proven.
EDU-DEV-33,EDU-DEV-33,cpf-reference/src/main/java/com/cpf/reference/online/security/session/EduDev33Handler.java,,재검수 요청,재확인 필요,재확인 필요,재확인 필요,b4b6b18b43e9ff83436ceb8b1816b31594e8d6eb,08d8beb4a664039904c30aeac07115a04707924a,CPF_EDU_BUSINESS_RECORD,cpf-reference/src/test/java/com/cpf/reference/online/security/session/EduDev33ConcurrencyTest.java;cpf-reference/src/test/java/com/cpf/reference/online/security/session/EduDev33FailureTest.java;cpf-reference/src/test/java/com/cpf/reference/online/security/session/EduDev33IntegrationTest.java;cpf-reference/src/test/java/com/cpf/reference/online/security/session/EduDev33RecoveryTest.java;cpf-reference/src/test/java/com/cpf/reference/online/security/session/EduDev33UnitTest.java,Inventory/source classification reviewed; developer prior-SHA PASS not inherited. Individual target runtime is not current-SHA proven.
EDU-DEV-34,EDU-DEV-34,cpf-reference/src/main/java/com/cpf/reference/online/api/quota/EduDev34Handler.java,,재검수 요청,재확인 필요,재확인 필요,재확인 필요,b4b6b18b43e9ff83436ceb8b1816b31594e8d6eb,08d8beb4a664039904c30aeac07115a04707924a,CPF_EDU_BUSINESS_RECORD,cpf-reference/src/test/java/com/cpf/reference/online/api/quota/EduDev34ConcurrencyTest.java;cpf-reference/src/test/java/com/cpf/reference/online/api/quota/EduDev34FailureTest.java;cpf-reference/src/test/java/com/cpf/reference/online/api/quota/EduDev34IntegrationTest.java;cpf-reference/src/test/java/com/cpf/reference/online/api/quota/EduDev34RecoveryTest.java;cpf-reference/src/test/java/com/cpf/reference/online/api/quota/EduDev34UnitTest.java,Inventory/source classification reviewed; developer prior-SHA PASS not inherited. Individual target runtime is not current-SHA proven.
EDU-DEV-35,EDU-DEV-35,cpf-reference/src/main/java/com/cpf/reference/online/runtime/featuretoggle/EduDev35Handler.java,,재검수 요청,재확인 필요,재확인 필요,재확인 필요,b4b6b18b43e9ff83436ceb8b1816b31594e8d6eb,08d8beb4a664039904c30aeac07115a04707924a,CPF_EDU_BUSINESS_RECORD,cpf-reference/src/test/java/com/cpf/reference/online/runtime/featuretoggle/EduDev35ConcurrencyTest.java;cpf-reference/src/test/java/com/cpf/reference/online/runtime/featuretoggle/EduDev35FailureTest.java;cpf-reference/src/test/java/com/cpf/reference/online/runtime/featuretoggle/EduDev35IntegrationTest.java;cpf-reference/src/test/java/com/cpf/reference/online/runtime/featuretoggle/EduDev35RecoveryTest.java;cpf-reference/src/test/java/com/cpf/reference/online/runtime/featuretoggle/EduDev35UnitTest.java,Inventory/source classification reviewed; developer prior-SHA PASS not inherited. Individual target runtime is not current-SHA proven.
EDU-DEV-36,EDU-DEV-36,cpf-reference/src/main/java/com/cpf/reference/online/cache/consistency/EduDev36Handler.java,,재검수 요청,재확인 필요,재확인 필요,재확인 필요,b4b6b18b43e9ff83436ceb8b1816b31594e8d6eb,08d8beb4a664039904c30aeac07115a04707924a,CPF_EDU_BUSINESS_RECORD,cpf-reference/src/test/java/com/cpf/reference/online/cache/consistency/EduDev36ConcurrencyTest.java;cpf-reference/src/test/java/com/cpf/reference/online/cache/consistency/EduDev36FailureTest.java;cpf-reference/src/test/java/com/cpf/reference/online/cache/consistency/EduDev36IntegrationTest.java;cpf-reference/src/test/java/com/cpf/reference/online/cache/consistency/EduDev36RecoveryTest.java;cpf-reference/src/test/java/com/cpf/reference/online/cache/consistency/EduDev36UnitTest.java,Inventory/source classification reviewed; developer prior-SHA PASS not inherited. Individual target runtime is not current-SHA proven.
EDU-DEV-37,EDU-DEV-37,cpf-reference/src/main/java/com/cpf/reference/online/concurrency/lease/EduDev37Handler.java,,재검수 요청,재확인 필요,재확인 필요,재확인 필요,b4b6b18b43e9ff83436ceb8b1816b31594e8d6eb,08d8beb4a664039904c30aeac07115a04707924a,CPF_EDU_BUSINESS_RECORD,cpf-reference/src/test/java/com/cpf/reference/online/concurrency/lease/EduDev37ConcurrencyTest.java;cpf-reference/src/test/java/com/cpf/reference/online/concurrency/lease/EduDev37FailureTest.java;cpf-reference/src/test/java/com/cpf/reference/online/concurrency/lease/EduDev37IntegrationTest.java;cpf-reference/src/test/java/com/cpf/reference/online/concurrency/lease/EduDev37RecoveryTest.java;cpf-reference/src/test/java/com/cpf/reference/online/concurrency/lease/EduDev37UnitTest.java,Inventory/source classification reviewed; developer prior-SHA PASS not inherited. Individual target runtime is not current-SHA proven.
EDU-DEV-38,EDU-DEV-38,cpf-reference/src/main/java/com/cpf/reference/online/security/multitenancy/EduDev38Handler.java,,재검수 요청,재확인 필요,재확인 필요,재확인 필요,b4b6b18b43e9ff83436ceb8b1816b31594e8d6eb,08d8beb4a664039904c30aeac07115a04707924a,CPF_EDU_BUSINESS_RECORD,cpf-reference/src/test/java/com/cpf/reference/online/security/multitenancy/EduDev38ConcurrencyTest.java;cpf-reference/src/test/java/com/cpf/reference/online/security/multitenancy/EduDev38FailureTest.java;cpf-reference/src/test/java/com/cpf/reference/online/security/multitenancy/EduDev38IntegrationTest.java;cpf-reference/src/test/java/com/cpf/reference/online/security/multitenancy/EduDev38RecoveryTest.java;cpf-reference/src/test/java/com/cpf/reference/online/security/multitenancy/EduDev38UnitTest.java,Inventory/source classification reviewed; developer prior-SHA PASS not inherited. Individual target runtime is not current-SHA proven.
EDU-DEV-39,EDU-DEV-39,cpf-reference/src/main/java/com/cpf/reference/online/calendar/businessday/EduDev39Handler.java,,재검수 요청,재확인 필요,재확인 필요,재확인 필요,b4b6b18b43e9ff83436ceb8b1816b31594e8d6eb,08d8beb4a664039904c30aeac07115a04707924a,CPF_EDU_BUSINESS_RECORD,cpf-reference/src/test/java/com/cpf/reference/online/calendar/businessday/EduDev39ConcurrencyTest.java;cpf-reference/src/test/java/com/cpf/reference/online/calendar/businessday/EduDev39FailureTest.java;cpf-reference/src/test/java/com/cpf/reference/online/calendar/businessday/EduDev39IntegrationTest.java;cpf-reference/src/test/java/com/cpf/reference/online/calendar/businessday/EduDev39RecoveryTest.java;cpf-reference/src/test/java/com/cpf/reference/online/calendar/businessday/EduDev39UnitTest.java,Inventory/source classification reviewed; developer prior-SHA PASS not inherited. Individual target runtime is not current-SHA proven.
EDU-DEV-40,EDU-DEV-40,cpf-reference/src/main/java/com/cpf/reference/online/money/exchange/EduDev40Handler.java,,재검수 요청,재확인 필요,재확인 필요,재확인 필요,b4b6b18b43e9ff83436ceb8b1816b31594e8d6eb,08d8beb4a664039904c30aeac07115a04707924a,CPF_EDU_BUSINESS_RECORD,cpf-reference/src/test/java/com/cpf/reference/online/money/exchange/EduDev40ConcurrencyTest.java;cpf-reference/src/test/java/com/cpf/reference/online/money/exchange/EduDev40FailureTest.java;cpf-reference/src/test/java/com/cpf/reference/online/money/exchange/EduDev40IntegrationTest.java;cpf-reference/src/test/java/com/cpf/reference/online/money/exchange/EduDev40RecoveryTest.java;cpf-reference/src/test/java/com/cpf/reference/online/money/exchange/EduDev40UnitTest.java,Inventory/source classification reviewed; developer prior-SHA PASS not inherited. Individual target runtime is not current-SHA proven.
EDU-DEV-41,EDU-DEV-41,cpf-reference/src/main/java/com/cpf/reference/online/audit/evidence/EduDev41Handler.java,,재검수 요청,재확인 필요,재확인 필요,재확인 필요,b4b6b18b43e9ff83436ceb8b1816b31594e8d6eb,08d8beb4a664039904c30aeac07115a04707924a,cpf-reference EDU file store,cpf-reference/src/test/java/com/cpf/reference/online/audit/evidence/EduDev41ConcurrencyTest.java;cpf-reference/src/test/java/com/cpf/reference/online/audit/evidence/EduDev41FailureTest.java;cpf-reference/src/test/java/com/cpf/reference/online/audit/evidence/EduDev41IntegrationTest.java;cpf-reference/src/test/java/com/cpf/reference/online/audit/evidence/EduDev41RecoveryTest.java;cpf-reference/src/test/java/com/cpf/reference/online/audit/evidence/EduDev41UnitTest.java,Inventory/source classification reviewed; developer prior-SHA PASS not inherited. Individual target runtime is not current-SHA proven.
EDU-DEV-42,EDU-DEV-42,cpf-reference/src/main/java/com/cpf/reference/online/observability/correlation/EduDev42Handler.java,,재검수 요청,재확인 필요,재확인 필요,재확인 필요,b4b6b18b43e9ff83436ceb8b1816b31594e8d6eb,08d8beb4a664039904c30aeac07115a04707924a,CPF_EDU_BUSINESS_RECORD,cpf-reference/src/test/java/com/cpf/reference/online/observability/correlation/EduDev42ConcurrencyTest.java;cpf-reference/src/test/java/com/cpf/reference/online/observability/correlation/EduDev42FailureTest.java;cpf-reference/src/test/java/com/cpf/reference/online/observability/correlation/EduDev42IntegrationTest.java;cpf-reference/src/test/java/com/cpf/reference/online/observability/correlation/EduDev42RecoveryTest.java;cpf-reference/src/test/java/com/cpf/reference/online/observability/correlation/EduDev42UnitTest.java,Inventory/source classification reviewed; developer prior-SHA PASS not inherited. Individual target runtime is not current-SHA proven.
EDU-DEV-43,EDU-DEV-43,cpf-reference/src/main/java/com/cpf/reference/online/api/versioning/EduDev43Handler.java,,재검수 요청,재확인 필요,재확인 필요,재확인 필요,b4b6b18b43e9ff83436ceb8b1816b31594e8d6eb,08d8beb4a664039904c30aeac07115a04707924a,CPF_EDU_BUSINESS_RECORD,cpf-reference/src/test/java/com/cpf/reference/online/api/versioning/EduDev43ConcurrencyTest.java;cpf-reference/src/test/java/com/cpf/reference/online/api/versioning/EduDev43FailureTest.java;cpf-reference/src/test/java/com/cpf/reference/online/api/versioning/EduDev43IntegrationTest.java;cpf-reference/src/test/java/com/cpf/reference/online/api/versioning/EduDev43RecoveryTest.java;cpf-reference/src/test/java/com/cpf/reference/online/api/versioning/EduDev43UnitTest.java,Inventory/source classification reviewed; developer prior-SHA PASS not inherited. Individual target runtime is not current-SHA proven.
EDU-DEV-44,EDU-DEV-44,cpf-reference/src/main/java/com/cpf/reference/online/messaging/schema/EduDev44Handler.java,,재검수 요청,재확인 필요,재확인 필요,재확인 필요,b4b6b18b43e9ff83436ceb8b1816b31594e8d6eb,08d8beb4a664039904c30aeac07115a04707924a,CPF_EDU_OUTBOX,cpf-reference/src/test/java/com/cpf/reference/online/messaging/schema/EduDev44ConcurrencyTest.java;cpf-reference/src/test/java/com/cpf/reference/online/messaging/schema/EduDev44FailureTest.java;cpf-reference/src/test/java/com/cpf/reference/online/messaging/schema/EduDev44IntegrationTest.java;cpf-reference/src/test/java/com/cpf/reference/online/messaging/schema/EduDev44RecoveryTest.java;cpf-reference/src/test/java/com/cpf/reference/online/messaging/schema/EduDev44UnitTest.java,Inventory/source classification reviewed; developer prior-SHA PASS not inherited. Individual target runtime is not current-SHA proven.
EDU-DEV-45,EDU-DEV-45,cpf-reference/src/main/java/com/cpf/reference/online/query/searchindex/EduDev45Handler.java,,재검수 요청,재확인 필요,재확인 필요,재확인 필요,b4b6b18b43e9ff83436ceb8b1816b31594e8d6eb,08d8beb4a664039904c30aeac07115a04707924a,CPF_EDU_BUSINESS_RECORD,cpf-reference/src/test/java/com/cpf/reference/online/query/searchindex/EduDev45ConcurrencyTest.java;cpf-reference/src/test/java/com/cpf/reference/online/query/searchindex/EduDev45FailureTest.java;cpf-reference/src/test/java/com/cpf/reference/online/query/searchindex/EduDev45IntegrationTest.java;cpf-reference/src/test/java/com/cpf/reference/online/query/searchindex/EduDev45RecoveryTest.java;cpf-reference/src/test/java/com/cpf/reference/online/query/searchindex/EduDev45UnitTest.java,Inventory/source classification reviewed; developer prior-SHA PASS not inherited. Individual target runtime is not current-SHA proven.
EDU-BAT-01,EDU-BAT-01,cpf-reference/src/main/java/com/cpf/reference/batch/tasklet/close/EduBat01Handler.java,,재검수 요청,재확인 필요,재확인 필요,재확인 필요,b4b6b18b43e9ff83436ceb8b1816b31594e8d6eb,08d8beb4a664039904c30aeac07115a04707924a,eduBat01Job,cpf-reference/src/test/java/com/cpf/reference/batch/tasklet/close/EduBat01ConcurrencyTest.java;cpf-reference/src/test/java/com/cpf/reference/batch/tasklet/close/EduBat01FailureTest.java;cpf-reference/src/test/java/com/cpf/reference/batch/tasklet/close/EduBat01IntegrationTest.java;cpf-reference/src/test/java/com/cpf/reference/batch/tasklet/close/EduBat01RecoveryTest.java;cpf-reference/src/test/java/com/cpf/reference/batch/tasklet/close/EduBat01UnitTest.java,Inventory/source classification reviewed; developer prior-SHA PASS not inherited. Individual target runtime is not current-SHA proven.
EDU-BAT-02,EDU-BAT-02,cpf-reference/src/main/java/com/cpf/reference/batch/chunk/membergrade/EduBat02Handler.java,,재검수 요청,재확인 필요,재확인 필요,재확인 필요,b4b6b18b43e9ff83436ceb8b1816b31594e8d6eb,08d8beb4a664039904c30aeac07115a04707924a,eduBat02Job,cpf-reference/src/test/java/com/cpf/reference/batch/chunk/membergrade/EduBat02ConcurrencyTest.java;cpf-reference/src/test/java/com/cpf/reference/batch/chunk/membergrade/EduBat02FailureTest.java;cpf-reference/src/test/java/com/cpf/reference/batch/chunk/membergrade/EduBat02IntegrationTest.java;cpf-reference/src/test/java/com/cpf/reference/batch/chunk/membergrade/EduBat02RecoveryTest.java;cpf-reference/src/test/java/com/cpf/reference/batch/chunk/membergrade/EduBat02UnitTest.java,Inventory/source classification reviewed; developer prior-SHA PASS not inherited. Individual target runtime is not current-SHA proven.
EDU-BAT-03,EDU-BAT-03,cpf-reference/src/main/java/com/cpf/reference/batch/file/csv/EduBat03Handler.java,,재검수 요청,재확인 필요,재확인 필요,재확인 필요,b4b6b18b43e9ff83436ceb8b1816b31594e8d6eb,08d8beb4a664039904c30aeac07115a04707924a,eduBat03Job,cpf-reference/src/test/java/com/cpf/reference/batch/file/csv/EduBat03ConcurrencyTest.java;cpf-reference/src/test/java/com/cpf/reference/batch/file/csv/EduBat03FailureTest.java;cpf-reference/src/test/java/com/cpf/reference/batch/file/csv/EduBat03IntegrationTest.java;cpf-reference/src/test/java/com/cpf/reference/batch/file/csv/EduBat03RecoveryTest.java;cpf-reference/src/test/java/com/cpf/reference/batch/file/csv/EduBat03UnitTest.java,Inventory/source classification reviewed; developer prior-SHA PASS not inherited. Individual target runtime is not current-SHA proven.
EDU-BAT-04,EDU-BAT-04,cpf-reference/src/main/java/com/cpf/reference/batch/partition/range/EduBat04Handler.java,,재검수 요청,재확인 필요,재확인 필요,재확인 필요,b4b6b18b43e9ff83436ceb8b1816b31594e8d6eb,08d8beb4a664039904c30aeac07115a04707924a,eduBat04Job,cpf-reference/src/test/java/com/cpf/reference/batch/partition/range/EduBat04ConcurrencyTest.java;cpf-reference/src/test/java/com/cpf/reference/batch/partition/range/EduBat04FailureTest.java;cpf-reference/src/test/java/com/cpf/reference/batch/partition/range/EduBat04IntegrationTest.java;cpf-reference/src/test/java/com/cpf/reference/batch/partition/range/EduBat04RecoveryTest.java;cpf-reference/src/test/java/com/cpf/reference/batch/partition/range/EduBat04UnitTest.java,Inventory/source classification reviewed; developer prior-SHA PASS not inherited. Individual target runtime is not current-SHA proven.
EDU-BAT-05,EDU-BAT-05,cpf-reference/src/main/java/com/cpf/reference/batch/remote/worker/EduBat05Handler.java,,재검수 요청,재확인 필요,재확인 필요,재확인 필요,b4b6b18b43e9ff83436ceb8b1816b31594e8d6eb,08d8beb4a664039904c30aeac07115a04707924a,eduBat05Job,cpf-reference/src/test/java/com/cpf/reference/batch/remote/worker/EduBat05ConcurrencyTest.java;cpf-reference/src/test/java/com/cpf/reference/batch/remote/worker/EduBat05FailureTest.java;cpf-reference/src/test/java/com/cpf/reference/batch/remote/worker/EduBat05IntegrationTest.java;cpf-reference/src/test/java/com/cpf/reference/batch/remote/worker/EduBat05RecoveryTest.java;cpf-reference/src/test/java/com/cpf/reference/batch/remote/worker/EduBat05UnitTest.java,Inventory/source classification reviewed; developer prior-SHA PASS not inherited. Individual target runtime is not current-SHA proven.
EDU-BAT-06,EDU-BAT-06,cpf-reference/src/main/java/com/cpf/reference/batch/centercut/approval/EduBat06Handler.java,,재검수 요청,재확인 필요,재확인 필요,재확인 필요,b4b6b18b43e9ff83436ceb8b1816b31594e8d6eb,08d8beb4a664039904c30aeac07115a04707924a,eduBat06Job,cpf-reference/src/test/java/com/cpf/reference/batch/centercut/approval/EduBat06ConcurrencyTest.java;cpf-reference/src/test/java/com/cpf/reference/batch/centercut/approval/EduBat06FailureTest.java;cpf-reference/src/test/java/com/cpf/reference/batch/centercut/approval/EduBat06IntegrationTest.java;cpf-reference/src/test/java/com/cpf/reference/batch/centercut/approval/EduBat06RecoveryTest.java;cpf-reference/src/test/java/com/cpf/reference/batch/centercut/approval/EduBat06UnitTest.java,Inventory/source classification reviewed; developer prior-SHA PASS not inherited. Individual target runtime is not current-SHA proven.
EDU-BAT-07,EDU-BAT-07,cpf-reference/src/main/java/com/cpf/reference/batch/scheduler/businessday/EduBat07Handler.java,,재검수 요청,재확인 필요,재확인 필요,재확인 필요,b4b6b18b43e9ff83436ceb8b1816b31594e8d6eb,08d8beb4a664039904c30aeac07115a04707924a,eduBat07Job,cpf-reference/src/test/java/com/cpf/reference/batch/scheduler/businessday/EduBat07ConcurrencyTest.java;cpf-reference/src/test/java/com/cpf/reference/batch/scheduler/businessday/EduBat07FailureTest.java;cpf-reference/src/test/java/com/cpf/reference/batch/scheduler/businessday/EduBat07IntegrationTest.java;cpf-reference/src/test/java/com/cpf/reference/batch/scheduler/businessday/EduBat07RecoveryTest.java;cpf-reference/src/test/java/com/cpf/reference/batch/scheduler/businessday/EduBat07UnitTest.java,Inventory/source classification reviewed; developer prior-SHA PASS not inherited. Individual target runtime is not current-SHA proven.
EDU-BAT-08,EDU-BAT-08,cpf-reference/src/main/java/com/cpf/reference/batch/jobpack/version/EduBat08Handler.java,,재검수 요청,재확인 필요,재확인 필요,재확인 필요,b4b6b18b43e9ff83436ceb8b1816b31594e8d6eb,08d8beb4a664039904c30aeac07115a04707924a,eduBat08Job,cpf-reference/src/test/java/com/cpf/reference/batch/jobpack/version/EduBat08ConcurrencyTest.java;cpf-reference/src/test/java/com/cpf/reference/batch/jobpack/version/EduBat08FailureTest.java;cpf-reference/src/test/java/com/cpf/reference/batch/jobpack/version/EduBat08IntegrationTest.java;cpf-reference/src/test/java/com/cpf/reference/batch/jobpack/version/EduBat08RecoveryTest.java;cpf-reference/src/test/java/com/cpf/reference/batch/jobpack/version/EduBat08UnitTest.java,Inventory/source classification reviewed; developer prior-SHA PASS not inherited. Individual target runtime is not current-SHA proven.
EDU-BAT-09,EDU-BAT-09,cpf-reference/src/main/java/com/cpf/reference/batch/recovery/restart/EduBat09Handler.java,,재검수 요청,재확인 필요,재확인 필요,재확인 필요,b4b6b18b43e9ff83436ceb8b1816b31594e8d6eb,08d8beb4a664039904c30aeac07115a04707924a,eduBat09Job,cpf-reference/src/test/java/com/cpf/reference/batch/recovery/restart/EduBat09ConcurrencyTest.java;cpf-reference/src/test/java/com/cpf/reference/batch/recovery/restart/EduBat09FailureTest.java;cpf-reference/src/test/java/com/cpf/reference/batch/recovery/restart/EduBat09IntegrationTest.java;cpf-reference/src/test/java/com/cpf/reference/batch/recovery/restart/EduBat09RecoveryTest.java;cpf-reference/src/test/java/com/cpf/reference/batch/recovery/restart/EduBat09UnitTest.java,Inventory/source classification reviewed; developer prior-SHA PASS not inherited. Individual target runtime is not current-SHA proven.
EDU-BAT-10,EDU-BAT-10,cpf-reference/src/main/java/com/cpf/reference/batch/reconcile/requestloss/EduBat10Handler.java,,재검수 요청,재확인 필요,재확인 필요,재확인 필요,b4b6b18b43e9ff83436ceb8b1816b31594e8d6eb,08d8beb4a664039904c30aeac07115a04707924a,eduBat10Job,cpf-reference/src/test/java/com/cpf/reference/batch/reconcile/requestloss/EduBat10ConcurrencyTest.java;cpf-reference/src/test/java/com/cpf/reference/batch/reconcile/requestloss/EduBat10FailureTest.java;cpf-reference/src/test/java/com/cpf/reference/batch/reconcile/requestloss/EduBat10IntegrationTest.java;cpf-reference/src/test/java/com/cpf/reference/batch/reconcile/requestloss/EduBat10RecoveryTest.java;cpf-reference/src/test/java/com/cpf/reference/batch/reconcile/requestloss/EduBat10UnitTest.java,Inventory/source classification reviewed; developer prior-SHA PASS not inherited. Individual target runtime is not current-SHA proven.
EDU-BAT-11,EDU-BAT-11,cpf-reference/src/main/java/com/cpf/reference/batch/flow/conditional/EduBat11Handler.java,,재검수 요청,재확인 필요,재확인 필요,재확인 필요,b4b6b18b43e9ff83436ceb8b1816b31594e8d6eb,08d8beb4a664039904c30aeac07115a04707924a,eduBat11Job,cpf-reference/src/test/java/com/cpf/reference/batch/flow/conditional/EduBat11ConcurrencyTest.java;cpf-reference/src/test/java/com/cpf/reference/batch/flow/conditional/EduBat11FailureTest.java;cpf-reference/src/test/java/com/cpf/reference/batch/flow/conditional/EduBat11IntegrationTest.java;cpf-reference/src/test/java/com/cpf/reference/batch/flow/conditional/EduBat11RecoveryTest.java;cpf-reference/src/test/java/com/cpf/reference/batch/flow/conditional/EduBat11UnitTest.java,Inventory/source classification reviewed; developer prior-SHA PASS not inherited. Individual target runtime is not current-SHA proven.
EDU-BAT-12,EDU-BAT-12,cpf-reference/src/main/java/com/cpf/reference/batch/faulttolerance/retryskip/EduBat12Handler.java,,재검수 요청,재확인 필요,재확인 필요,재확인 필요,b4b6b18b43e9ff83436ceb8b1816b31594e8d6eb,08d8beb4a664039904c30aeac07115a04707924a,eduBat12Job,cpf-reference/src/test/java/com/cpf/reference/batch/faulttolerance/retryskip/EduBat12ConcurrencyTest.java;cpf-reference/src/test/java/com/cpf/reference/batch/faulttolerance/retryskip/EduBat12FailureTest.java;cpf-reference/src/test/java/com/cpf/reference/batch/faulttolerance/retryskip/EduBat12IntegrationTest.java;cpf-reference/src/test/java/com/cpf/reference/batch/faulttolerance/retryskip/EduBat12RecoveryTest.java;cpf-reference/src/test/java/com/cpf/reference/batch/faulttolerance/retryskip/EduBat12UnitTest.java,Inventory/source classification reviewed; developer prior-SHA PASS not inherited. Individual target runtime is not current-SHA proven.
EDU-BAT-13,EDU-BAT-13,cpf-reference/src/main/java/com/cpf/reference/batch/checkpoint/writercommit/EduBat13Handler.java,,재검수 요청,재확인 필요,재확인 필요,재확인 필요,b4b6b18b43e9ff83436ceb8b1816b31594e8d6eb,08d8beb4a664039904c30aeac07115a04707924a,eduBat13Job,cpf-reference/src/test/java/com/cpf/reference/batch/checkpoint/writercommit/EduBat13ConcurrencyTest.java;cpf-reference/src/test/java/com/cpf/reference/batch/checkpoint/writercommit/EduBat13FailureTest.java;cpf-reference/src/test/java/com/cpf/reference/batch/checkpoint/writercommit/EduBat13IntegrationTest.java;cpf-reference/src/test/java/com/cpf/reference/batch/checkpoint/writercommit/EduBat13RecoveryTest.java;cpf-reference/src/test/java/com/cpf/reference/batch/checkpoint/writercommit/EduBat13UnitTest.java,Inventory/source classification reviewed; developer prior-SHA PASS not inherited. Individual target runtime is not current-SHA proven.
EDU-BAT-14,EDU-BAT-14,cpf-reference/src/main/java/com/cpf/reference/batch/instance/parameter/EduBat14Handler.java,,재검수 요청,재확인 필요,재확인 필요,재확인 필요,b4b6b18b43e9ff83436ceb8b1816b31594e8d6eb,08d8beb4a664039904c30aeac07115a04707924a,eduBat14Job,cpf-reference/src/test/java/com/cpf/reference/batch/instance/parameter/EduBat14ConcurrencyTest.java;cpf-reference/src/test/java/com/cpf/reference/batch/instance/parameter/EduBat14FailureTest.java;cpf-reference/src/test/java/com/cpf/reference/batch/instance/parameter/EduBat14IntegrationTest.java;cpf-reference/src/test/java/com/cpf/reference/batch/instance/parameter/EduBat14RecoveryTest.java;cpf-reference/src/test/java/com/cpf/reference/batch/instance/parameter/EduBat14UnitTest.java,Inventory/source classification reviewed; developer prior-SHA PASS not inherited. Individual target runtime is not current-SHA proven.
EDU-BAT-15,EDU-BAT-15,cpf-reference/src/main/java/com/cpf/reference/batch/backfill/latearrival/EduBat15Handler.java,,재검수 요청,재확인 필요,재확인 필요,재확인 필요,b4b6b18b43e9ff83436ceb8b1816b31594e8d6eb,08d8beb4a664039904c30aeac07115a04707924a,eduBat15Job,cpf-reference/src/test/java/com/cpf/reference/batch/backfill/latearrival/EduBat15ConcurrencyTest.java;cpf-reference/src/test/java/com/cpf/reference/batch/backfill/latearrival/EduBat15FailureTest.java;cpf-reference/src/test/java/com/cpf/reference/batch/backfill/latearrival/EduBat15IntegrationTest.java;cpf-reference/src/test/java/com/cpf/reference/batch/backfill/latearrival/EduBat15RecoveryTest.java;cpf-reference/src/test/java/com/cpf/reference/batch/backfill/latearrival/EduBat15UnitTest.java,Inventory/source classification reviewed; developer prior-SHA PASS not inherited. Individual target runtime is not current-SHA proven.
EDU-BAT-16,EDU-BAT-16,cpf-reference/src/main/java/com/cpf/reference/batch/incremental/watermark/EduBat16Handler.java,,재검수 요청,재확인 필요,재확인 필요,재확인 필요,b4b6b18b43e9ff83436ceb8b1816b31594e8d6eb,08d8beb4a664039904c30aeac07115a04707924a,eduBat16Job,cpf-reference/src/test/java/com/cpf/reference/batch/incremental/watermark/EduBat16ConcurrencyTest.java;cpf-reference/src/test/java/com/cpf/reference/batch/incremental/watermark/EduBat16FailureTest.java;cpf-reference/src/test/java/com/cpf/reference/batch/incremental/watermark/EduBat16IntegrationTest.java;cpf-reference/src/test/java/com/cpf/reference/batch/incremental/watermark/EduBat16RecoveryTest.java;cpf-reference/src/test/java/com/cpf/reference/batch/incremental/watermark/EduBat16UnitTest.java,Inventory/source classification reviewed; developer prior-SHA PASS not inherited. Individual target runtime is not current-SHA proven.
EDU-BAT-17,EDU-BAT-17,cpf-reference/src/main/java/com/cpf/reference/batch/file/secureoutput/EduBat17Handler.java,,재검수 요청,재확인 필요,재확인 필요,재확인 필요,b4b6b18b43e9ff83436ceb8b1816b31594e8d6eb,08d8beb4a664039904c30aeac07115a04707924a,eduBat17Job,cpf-reference/src/test/java/com/cpf/reference/batch/file/secureoutput/EduBat17ConcurrencyTest.java;cpf-reference/src/test/java/com/cpf/reference/batch/file/secureoutput/EduBat17FailureTest.java;cpf-reference/src/test/java/com/cpf/reference/batch/file/secureoutput/EduBat17IntegrationTest.java;cpf-reference/src/test/java/com/cpf/reference/batch/file/secureoutput/EduBat17RecoveryTest.java;cpf-reference/src/test/java/com/cpf/reference/batch/file/secureoutput/EduBat17UnitTest.java,Inventory/source classification reviewed; developer prior-SHA PASS not inherited. Individual target runtime is not current-SHA proven.
