record_type,record_id,work_package,priority,category,title,requested_status,result_status,source_status,validation_status,root_cause_group,related_defect_ids,changed_files,validation_command,evidence_path,base_sha,head_sha,completion_blocker_actual,notes
Requirement,QA31-ADM-004,WP05,P1,ADMUsability,Breadcrumb·최근·즐겨찾기,OPEN,부분 구현,보완 개발,제한 검증,RC-06 ADM Capability-aware Operations UX,QA31-D021;QA31-D022;QA31-D023,cpf-admin/frontend/src/App.vue;cpf-admin/frontend/src/styles/adm.css;cpf-admin/frontend/src/features/gateway-operations/GatewayOperationsPage.vue;cpf-admin/frontend/src/components/parameters/ReferenceCatalogSelect.vue;cpf-admin/src/main/java/com/cpf/admin/opr/parameter/AdmParameterReferenceCatalogAdapter.java;cpf-admin/src/main/java/com/cpf/admin/opr/service/AdmLogExportService.java,python cpf-tools/scripts/verify-cpf-qa31-development.py --root . --mode report,cpf-docs/evidence/current/qa31-frontend-typescript-parse.json,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,사용자 적용·Push 후 exact SHA와 요구 환경의 실제 검증 필요,"권한 기반 메뉴 검색·최근·즐겨찾기, Reference Paging, Capability 표시, Durable Log Export를 보완. Browser E2E 미검증."
Requirement,QA31-ADM-005,WP05,P1,ADMUsability,Saved Filter,OPEN,미검증,기존 구현 재확인 필요,미검증,RC-06 ADM Capability-aware Operations UX,QA31-D021;QA31-D022;QA31-D023,,재접속/권한 변경,,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,사용자 적용·Push 후 exact SHA와 요구 환경의 실제 검증 필요,"권한 기반 메뉴 검색·최근·즐겨찾기, Reference Paging, Capability 표시, Durable Log Export를 보완. Browser E2E 미검증."
Requirement,QA31-ADM-006,WP05,P1,ADMUsability,Table 개인화,OPEN,미검증,기존 구현 재확인 필요,미검증,RC-06 ADM Capability-aware Operations UX,QA31-D021;QA31-D022;QA31-D023,,unknown column migration,,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,사용자 적용·Push 후 exact SHA와 요구 환경의 실제 검증 필요,"권한 기반 메뉴 검색·최근·즐겨찾기, Reference Paging, Capability 표시, Durable Log Export를 보완. Browser E2E 미검증."
Requirement,QA31-ADM-007,WP05,P0,ADMUsability,상태 신뢰도,OPEN,부분 구현,보완 개발,제한 검증,RC-06 ADM Capability-aware Operations UX,QA31-D021;QA31-D022;QA31-D023,cpf-admin/frontend/src/App.vue;cpf-admin/frontend/src/styles/adm.css;cpf-admin/frontend/src/features/gateway-operations/GatewayOperationsPage.vue;cpf-admin/frontend/src/components/parameters/ReferenceCatalogSelect.vue;cpf-admin/src/main/java/com/cpf/admin/opr/parameter/AdmParameterReferenceCatalogAdapter.java;cpf-admin/src/main/java/com/cpf/admin/opr/service/AdmLogExportService.java,python cpf-tools/scripts/verify-cpf-qa31-development.py --root . --mode report,cpf-docs/evidence/current/qa31-frontend-typescript-parse.json,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,사용자 적용·Push 후 exact SHA와 요구 환경의 실제 검증 필요,"권한 기반 메뉴 검색·최근·즐겨찾기, Reference Paging, Capability 표시, Durable Log Export를 보완. Browser E2E 미검증."
Requirement,QA31-ADM-008,WP05,P1,ADMUsability,Detail Drawer/Page,OPEN,미검증,기존 구현 재확인 필요,미검증,RC-06 ADM Capability-aware Operations UX,QA31-D021;QA31-D022;QA31-D023,,새로고침/직접 URL,,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,사용자 적용·Push 후 exact SHA와 요구 환경의 실제 검증 필요,"권한 기반 메뉴 검색·최근·즐겨찾기, Reference Paging, Capability 표시, Durable Log Export를 보완. Browser E2E 미검증."
Requirement,QA31-ADM-009,WP05,P1,ADMUsability,Timeline,OPEN,미검증,기존 구현 재확인 필요,미검증,RC-06 ADM Capability-aware Operations UX,QA31-D021;QA31-D022;QA31-D023,,partial/missing span,,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,사용자 적용·Push 후 exact SHA와 요구 환경의 실제 검증 필요,"권한 기반 메뉴 검색·최근·즐겨찾기, Reference Paging, Capability 표시, Durable Log Export를 보완. Browser E2E 미검증."
Requirement,QA31-ADM-010,WP05,P1,ADMUsability,Diff Preview,OPEN,미검증,기존 구현 재확인 필요,미검증,RC-06 ADM Capability-aware Operations UX,QA31-D021;QA31-D022;QA31-D023,,concurrent version conflict,,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,사용자 적용·Push 후 exact SHA와 요구 환경의 실제 검증 필요,"권한 기반 메뉴 검색·최근·즐겨찾기, Reference Paging, Capability 표시, Durable Log Export를 보완. Browser E2E 미검증."
Requirement,QA31-ADM-011,WP05,P1,ADMUsability,Dry-run/Simulation,OPEN,미검증,기존 구현 재확인 필요,미검증,RC-06 ADM Capability-aware Operations UX,QA31-D021;QA31-D022;QA31-D023,,invalid/partial impact,,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,사용자 적용·Push 후 exact SHA와 요구 환경의 실제 검증 필요,"권한 기반 메뉴 검색·최근·즐겨찾기, Reference Paging, Capability 표시, Durable Log Export를 보완. Browser E2E 미검증."
Requirement,QA31-ADM-012,WP05,P0,ADMUsability,위험조치 UX,OPEN,부분 구현,보완 개발,제한 검증,RC-06 ADM Capability-aware Operations UX,QA31-D021;QA31-D022;QA31-D023,cpf-admin/frontend/src/App.vue;cpf-admin/frontend/src/styles/adm.css;cpf-admin/frontend/src/features/gateway-operations/GatewayOperationsPage.vue;cpf-admin/frontend/src/components/parameters/ReferenceCatalogSelect.vue;cpf-admin/src/main/java/com/cpf/admin/opr/parameter/AdmParameterReferenceCatalogAdapter.java;cpf-admin/src/main/java/com/cpf/admin/opr/service/AdmLogExportService.java,python cpf-tools/scripts/verify-cpf-qa31-development.py --root . --mode report,cpf-docs/evidence/current/qa31-frontend-typescript-parse.json,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,사용자 적용·Push 후 exact SHA와 요구 환경의 실제 검증 필요,"권한 기반 메뉴 검색·최근·즐겨찾기, Reference Paging, Capability 표시, Durable Log Export를 보완. Browser E2E 미검증."
Requirement,QA31-ADM-013,WP05,P0,ADMUsability,Async 진행,OPEN,미검증,기존 구현 재확인 필요,미검증,RC-06 ADM Capability-aware Operations UX,QA31-D021;QA31-D022;QA31-D023,,disconnect/reconnect/stale,,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,사용자 적용·Push 후 exact SHA와 요구 환경의 실제 검증 필요,"권한 기반 메뉴 검색·최근·즐겨찾기, Reference Paging, Capability 표시, Durable Log Export를 보완. Browser E2E 미검증."
Requirement,QA31-ADM-014,WP05,P1,ADMUsability,Bulk Action,OPEN,미검증,기존 구현 재확인 필요,미검증,RC-06 ADM Capability-aware Operations UX,QA31-D021;QA31-D022;QA31-D023,,mixed permission/conflict,,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,사용자 적용·Push 후 exact SHA와 요구 환경의 실제 검증 필요,"권한 기반 메뉴 검색·최근·즐겨찾기, Reference Paging, Capability 표시, Durable Log Export를 보완. Browser E2E 미검증."
Requirement,QA31-ADM-015,WP05,P0,ADMUsability,Recovery Workspace,OPEN,미검증,기존 구현 재확인 필요,미검증,RC-06 ADM Capability-aware Operations UX,QA31-D021;QA31-D022;QA31-D023,,owner down/retry,,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,사용자 적용·Push 후 exact SHA와 요구 환경의 실제 검증 필요,"권한 기반 메뉴 검색·최근·즐겨찾기, Reference Paging, Capability 표시, Durable Log Export를 보완. Browser E2E 미검증."
Requirement,QA31-ADM-016,WP05,P1,ADMUsability,Error UX,OPEN,미검증,기존 구현 재확인 필요,미검증,RC-06 ADM Capability-aware Operations UX,QA31-D021;QA31-D022;QA31-D023,,validation/conflict/timeout/unknown,,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,사용자 적용·Push 후 exact SHA와 요구 환경의 실제 검증 필요,"권한 기반 메뉴 검색·최근·즐겨찾기, Reference Paging, Capability 표시, Durable Log Export를 보완. Browser E2E 미검증."
Requirement,QA31-ADM-017,WP05,P1,ADMUsability,접근성·Keyboard,OPEN,미검증,기존 구현 재확인 필요,미검증,RC-06 ADM Capability-aware Operations UX,QA31-D021;QA31-D022;QA31-D023,,axe/keyboard E2E,,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,사용자 적용·Push 후 exact SHA와 요구 환경의 실제 검증 필요,"권한 기반 메뉴 검색·최근·즐겨찾기, Reference Paging, Capability 표시, Durable Log Export를 보완. Browser E2E 미검증."
Requirement,QA31-ADM-018,WP05,P0,ADMUsability,Browser 회귀,OPEN,미검증,기존 구현 재확인 필요,미검증,RC-06 ADM Capability-aware Operations UX,QA31-D021;QA31-D022;QA31-D023,,menu/search/detail/approval/async/recovery,,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,사용자 적용·Push 후 exact SHA와 요구 환경의 실제 검증 필요,"권한 기반 메뉴 검색·최근·즐겨찾기, Reference Paging, Capability 표시, Durable Log Export를 보완. Browser E2E 미검증."
Requirement,QA31-BZA-001,WP06,P1,BZARegression,조직 Hierarchy·유효기간,OPEN,미검증,기존 구현 재확인 필요,미검증,RC-07 BZA Directory·Approval·PII,SELF-BZA-001;SELF-BZA-002,,tree/history E2E,,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,사용자 적용·Push 후 exact SHA와 요구 환경의 실제 검증 필요,기존 BZA Source·Frontend·Test의 수직 Coverage Gate를 추가했으나 Browser·DB 동시성 실행은 미검증.
Requirement,QA31-BZA-002,WP06,P1,BZARegression,직원 복수 Assignment,OPEN,미검증,기존 구현 재확인 필요,미검증,RC-07 BZA Directory·Approval·PII,SELF-BZA-001;SELF-BZA-002,,overlap/expiry,,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,사용자 적용·Push 후 exact SHA와 요구 환경의 실제 검증 필요,기존 BZA Source·Frontend·Test의 수직 Coverage Gate를 추가했으나 Browser·DB 동시성 실행은 미검증.
Requirement,QA31-BZA-003,WP06,P1,BZARegression,Identity/Profile 분리,OPEN,미검증,기존 구현 재확인 필요,미검증,RC-07 BZA Directory·Approval·PII,SELF-BZA-001;SELF-BZA-002,,pending/active/retired,,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,사용자 적용·Push 후 exact SHA와 요구 환경의 실제 검증 필요,기존 BZA Source·Frontend·Test의 수직 Coverage Gate를 추가했으나 Browser·DB 동시성 실행은 미검증.
Requirement,QA31-BZA-004,WP06,P1,BZARegression,Masked/Raw PII,OPEN,미검증,기존 구현 재확인 필요,미검증,RC-07 BZA Directory·Approval·PII,SELF-BZA-001;SELF-BZA-002,,direct URL/no-store,,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,사용자 적용·Push 후 exact SHA와 요구 환경의 실제 검증 필요,기존 BZA Source·Frontend·Test의 수직 Coverage Gate를 추가했으나 Browser·DB 동시성 실행은 미검증.
Requirement,QA31-BZA-005,WP06,P1,BZARegression,Approval Simulation,OPEN,미검증,기존 구현 재확인 필요,미검증,RC-07 BZA Directory·Approval·PII,SELF-BZA-001;SELF-BZA-002,,policy version/participants,,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,사용자 적용·Push 후 exact SHA와 요구 환경의 실제 검증 필요,기존 BZA Source·Frontend·Test의 수직 Coverage Gate를 추가했으나 Browser·DB 동시성 실행은 미검증.
Requirement,QA31-BZA-006,WP06,P1,BZARegression,동시 승인·Idempotency,OPEN,미검증,기존 구현 재확인 필요,미검증,RC-07 BZA Directory·Approval·PII,SELF-BZA-001;SELF-BZA-002,,parallel decisions,,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,사용자 적용·Push 후 exact SHA와 요구 환경의 실제 검증 필요,기존 BZA Source·Frontend·Test의 수직 Coverage Gate를 추가했으나 Browser·DB 동시성 실행은 미검증.
Requirement,QA31-BZA-007,WP06,P1,BZARegression,위임·만료·Escalation,OPEN,미검증,기존 구현 재확인 필요,미검증,RC-07 BZA Directory·Approval·PII,SELF-BZA-001;SELF-BZA-002,,time-based scenarios,,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,사용자 적용·Push 후 exact SHA와 요구 환경의 실제 검증 필요,기존 BZA Source·Frontend·Test의 수직 Coverage Gate를 추가했으나 Browser·DB 동시성 실행은 미검증.
Requirement,QA31-BZA-008,WP06,P1,BZARegression,Browser E2E,OPEN,미검증,기존 구현 재확인 필요,미검증,RC-07 BZA Directory·Approval·PII,SELF-BZA-001;SELF-BZA-002,,permission/direct URL,,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,사용자 적용·Push 후 exact SHA와 요구 환경의 실제 검증 필요,기존 BZA Source·Frontend·Test의 수직 Coverage Gate를 추가했으나 Browser·DB 동시성 실행은 미검증.
Requirement,QA31-EDU-001,WP07,P1,EDUReference,EDU Profile 격리,OPEN,미검증,기존 구현 재확인 필요,미검증,RC-08 Reference EDU Consumer Coverage,SELF-EDU-001;QA31-D017,,prod profile sample route 0,,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,사용자 적용·Push 후 exact SHA와 요구 환경의 실제 검증 필요,기존 Reference Sample을 중복 생성하지 않고 30개 Coverage Gate로 고정하며 FILE_PROCESS 실행 Consumer Sample을 추가. 전체 Gradle 실행 미검증.
Requirement,QA31-EDU-002,WP07,P1,EDUReference,표준 Header/Context,OPEN,미검증,기존 구현 재확인 필요,미검증,RC-08 Reference EDU Consumer Coverage,SELF-EDU-001;QA31-D017,,header/trace assertions,,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,사용자 적용·Push 후 exact SHA와 요구 환경의 실제 검증 필요,기존 Reference Sample을 중복 생성하지 않고 30개 Coverage Gate로 고정하며 FILE_PROCESS 실행 Consumer Sample을 추가. 전체 Gradle 실행 미검증.
Requirement,QA31-EDU-003,WP07,P1,EDUReference,표준 Error/Validation,OPEN,미검증,기존 구현 재확인 필요,미검증,RC-08 Reference EDU Consumer Coverage,SELF-EDU-001;QA31-D017,,error envelope tests,,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,사용자 적용·Push 후 exact SHA와 요구 환경의 실제 검증 필요,기존 Reference Sample을 중복 생성하지 않고 30개 Coverage Gate로 고정하며 FILE_PROCESS 실행 Consumer Sample을 추가. 전체 Gradle 실행 미검증.
Requirement,QA31-EDU-004,WP07,P1,EDUReference,Local/Remote Parity,OPEN,미검증,기존 구현 재확인 필요,미검증,RC-08 Reference EDU Consumer Coverage,SELF-EDU-001;QA31-D017,,contract parity,,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,사용자 적용·Push 후 exact SHA와 요구 환경의 실제 검증 필요,기존 Reference Sample을 중복 생성하지 않고 30개 Coverage Gate로 고정하며 FILE_PROCESS 실행 Consumer Sample을 추가. 전체 Gradle 실행 미검증.
Requirement,QA31-EDU-005,WP07,P1,EDUReference,Timeout Budget,OPEN,미검증,기존 구현 재확인 필요,미검증,RC-08 Reference EDU Consumer Coverage,SELF-EDU-001;QA31-D017,,budget propagation,,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,사용자 적용·Push 후 exact SHA와 요구 환경의 실제 검증 필요,기존 Reference Sample을 중복 생성하지 않고 30개 Coverage Gate로 고정하며 FILE_PROCESS 실행 Consumer Sample을 추가. 전체 Gradle 실행 미검증.
Requirement,QA31-EDU-006,WP07,P1,EDUReference,Retry/Circuit/Bulkhead,OPEN,미검증,기존 구현 재확인 필요,미검증,RC-08 Reference EDU Consumer Coverage,SELF-EDU-001;QA31-D017,,storm prevention tests,,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,사용자 적용·Push 후 exact SHA와 요구 환경의 실제 검증 필요,기존 Reference Sample을 중복 생성하지 않고 30개 Coverage Gate로 고정하며 FILE_PROCESS 실행 Consumer Sample을 추가. 전체 Gradle 실행 미검증.
Requirement,QA31-EDU-007,WP07,P1,EDUReference,Idempotency,OPEN,미검증,기존 구현 재확인 필요,미검증,RC-08 Reference EDU Consumer Coverage,SELF-EDU-001;QA31-D017,,concurrent duplicate,,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,사용자 적용·Push 후 exact SHA와 요구 환경의 실제 검증 필요,기존 Reference Sample을 중복 생성하지 않고 30개 Coverage Gate로 고정하며 FILE_PROCESS 실행 Consumer Sample을 추가. 전체 Gradle 실행 미검증.
Requirement,QA31-EDU-008,WP07,P1,EDUReference,Optimistic Lock,OPEN,미검증,기존 구현 재확인 필요,미검증,RC-08 Reference EDU Consumer Coverage,SELF-EDU-001;QA31-D017,,parallel update,,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,사용자 적용·Push 후 exact SHA와 요구 환경의 실제 검증 필요,기존 Reference Sample을 중복 생성하지 않고 30개 Coverage Gate로 고정하며 FILE_PROCESS 실행 Consumer Sample을 추가. 전체 Gradle 실행 미검증.
Requirement,QA31-EDU-009,WP07,P1,EDUReference,Unknown/Reconciliation,OPEN,미검증,기존 구현 재확인 필요,미검증,RC-08 Reference EDU Consumer Coverage,SELF-EDU-001;QA31-D017,,unknown recovery,,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,사용자 적용·Push 후 exact SHA와 요구 환경의 실제 검증 필요,기존 Reference Sample을 중복 생성하지 않고 30개 Coverage Gate로 고정하며 FILE_PROCESS 실행 Consumer Sample을 추가. 전체 Gradle 실행 미검증.
Requirement,QA31-EDU-010,WP07,P1,EDUReference,Compensation Hook,OPEN,미검증,기존 구현 재확인 필요,미검증,RC-08 Reference EDU Consumer Coverage,SELF-EDU-001;QA31-D017,,compensation idempotency,,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,사용자 적용·Push 후 exact SHA와 요구 환경의 실제 검증 필요,기존 Reference Sample을 중복 생성하지 않고 30개 Coverage Gate로 고정하며 FILE_PROCESS 실행 Consumer Sample을 추가. 전체 Gradle 실행 미검증.
Requirement,QA31-EDU-011,WP07,P1,EDUReference,CRUD/Search/Paging,OPEN,미검증,기존 구현 재확인 필요,미검증,RC-08 Reference EDU Consumer Coverage,SELF-EDU-001;QA31-D017,,3 vendor tests,,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,사용자 적용·Push 후 exact SHA와 요구 환경의 실제 검증 필요,기존 Reference Sample을 중복 생성하지 않고 30개 Coverage Gate로 고정하며 FILE_PROCESS 실행 Consumer Sample을 추가. 전체 Gradle 실행 미검증.
Requirement,QA31-EDU-012,WP07,P1,EDUReference,Transaction Commit/Rollback,OPEN,미검증,기존 구현 재확인 필요,미검증,RC-08 Reference EDU Consumer Coverage,SELF-EDU-001;QA31-D017,,forced rollback,,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,사용자 적용·Push 후 exact SHA와 요구 환경의 실제 검증 필요,기존 Reference Sample을 중복 생성하지 않고 30개 Coverage Gate로 고정하며 FILE_PROCESS 실행 Consumer Sample을 추가. 전체 Gradle 실행 미검증.
Requirement,QA31-EDU-013,WP07,P1,EDUReference,File/Attachment,OPEN,미검증,기존 구현 재확인 필요,미검증,RC-08 Reference EDU Consumer Coverage,SELF-EDU-001;QA31-D017,,traversal/checksum,,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,사용자 적용·Push 후 exact SHA와 요구 환경의 실제 검증 필요,기존 Reference Sample을 중복 생성하지 않고 30개 Coverage Gate로 고정하며 FILE_PROCESS 실행 Consumer Sample을 추가. 전체 Gradle 실행 미검증.
Requirement,QA31-EDU-014,WP07,P1,EDUReference,Compression,OPEN,미검증,기존 구현 재확인 필요,미검증,RC-08 Reference EDU Consumer Coverage,SELF-EDU-001;QA31-D017,,zip slip/bomb limits,,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,사용자 적용·Push 후 exact SHA와 요구 환경의 실제 검증 필요,기존 Reference Sample을 중복 생성하지 않고 30개 Coverage Gate로 고정하며 FILE_PROCESS 실행 Consumer Sample을 추가. 전체 Gradle 실행 미검증.
Requirement,QA31-EDU-015,WP07,P1,EDUReference,Messaging Outbox/Inbox,OPEN,미검증,기존 구현 재확인 필요,미검증,RC-08 Reference EDU Consumer Coverage,SELF-EDU-001;QA31-D017,,duplicate/restart,,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,사용자 적용·Push 후 exact SHA와 요구 환경의 실제 검증 필요,기존 Reference Sample을 중복 생성하지 않고 30개 Coverage Gate로 고정하며 FILE_PROCESS 실행 Consumer Sample을 추가. 전체 Gradle 실행 미검증.
Requirement,QA31-EDU-016,WP07,P1,EDUReference,DLQ/Replay,OPEN,미검증,기존 구현 재확인 필요,미검증,RC-08 Reference EDU Consumer Coverage,SELF-EDU-001;QA31-D017,,replay audit,,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,사용자 적용·Push 후 exact SHA와 요구 환경의 실제 검증 필요,기존 Reference Sample을 중복 생성하지 않고 30개 Coverage Gate로 고정하며 FILE_PROCESS 실행 Consumer Sample을 추가. 전체 Gradle 실행 미검증.
Requirement,QA31-EDU-017,WP07,P1,EDUReference,Fixed-length Message,OPEN,미검증,기존 구현 재확인 필요,미검증,RC-08 Reference EDU Consumer Coverage,SELF-EDU-001;QA31-D017,,encoding/byte boundary,,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,사용자 적용·Push 후 exact SHA와 요구 환경의 실제 검증 필요,기존 Reference Sample을 중복 생성하지 않고 30개 Coverage Gate로 고정하며 FILE_PROCESS 실행 Consumer Sample을 추가. 전체 Gradle 실행 미검증.
Requirement,QA31-EDU-018,WP07,P1,EDUReference,Async 202/Polling/SSE,OPEN,미검증,기존 구현 재확인 필요,미검증,RC-08 Reference EDU Consumer Coverage,SELF-EDU-001;QA31-D017,,disconnect fallback,,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,사용자 적용·Push 후 exact SHA와 요구 환경의 실제 검증 필요,기존 Reference Sample을 중복 생성하지 않고 30개 Coverage Gate로 고정하며 FILE_PROCESS 실행 Consumer Sample을 추가. 전체 Gradle 실행 미검증.
Requirement,QA31-EDU-019,WP07,P1,EDUReference,Security/RBAC/ABAC,OPEN,미검증,기존 구현 재확인 필요,미검증,RC-08 Reference EDU Consumer Coverage,SELF-EDU-001;QA31-D017,,permission matrix,,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,사용자 적용·Push 후 exact SHA와 요구 환경의 실제 검증 필요,기존 Reference Sample을 중복 생성하지 않고 30개 Coverage Gate로 고정하며 FILE_PROCESS 실행 Consumer Sample을 추가. 전체 Gradle 실행 미검증.
Requirement,QA31-EDU-020,WP07,P1,EDUReference,Masking/Audit,OPEN,미검증,기존 구현 재확인 필요,미검증,RC-08 Reference EDU Consumer Coverage,SELF-EDU-001;QA31-D017,,no-store/redaction,,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,사용자 적용·Push 후 exact SHA와 요구 환경의 실제 검증 필요,기존 Reference Sample을 중복 생성하지 않고 30개 Coverage Gate로 고정하며 FILE_PROCESS 실행 Consumer Sample을 추가. 전체 Gradle 실행 미검증.
Requirement,QA31-EDU-021,WP07,P1,EDUReference,Dynamic Config,OPEN,미검증,기존 구현 재확인 필요,미검증,RC-08 Reference EDU Consumer Coverage,SELF-EDU-001;QA31-D017,,rollback/audit,,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,사용자 적용·Push 후 exact SHA와 요구 환경의 실제 검증 필요,기존 Reference Sample을 중복 생성하지 않고 30개 Coverage Gate로 고정하며 FILE_PROCESS 실행 Consumer Sample을 추가. 전체 Gradle 실행 미검증.
Requirement,QA31-EDU-022,WP07,P1,EDUReference,Log/Metrics/Trace,OPEN,미검증,기존 구현 재확인 필요,미검증,RC-08 Reference EDU Consumer Coverage,SELF-EDU-001;QA31-D017,,correlation evidence,,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,사용자 적용·Push 후 exact SHA와 요구 환경의 실제 검증 필요,기존 Reference Sample을 중복 생성하지 않고 30개 Coverage Gate로 고정하며 FILE_PROCESS 실행 Consumer Sample을 추가. 전체 Gradle 실행 미검증.
Requirement,QA31-EDU-023,WP07,P1,EDUReference,Gateway Sample,OPEN,미검증,기존 구현 재확인 필요,미검증,RC-08 Reference EDU Consumer Coverage,SELF-EDU-001;QA31-D017,,target down/failover,,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,사용자 적용·Push 후 exact SHA와 요구 환경의 실제 검증 필요,기존 Reference Sample을 중복 생성하지 않고 30개 Coverage Gate로 고정하며 FILE_PROCESS 실행 Consumer Sample을 추가. 전체 Gradle 실행 미검증.
Requirement,QA31-EDU-024,WP07,P1,EDUReference,Batch Definition Sample,OPEN,미검증,기존 구현 재확인 필요,미검증,RC-08 Reference EDU Consumer Coverage,SELF-EDU-001;QA31-D017,,v1/v2 isolation,,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,사용자 적용·Push 후 exact SHA와 요구 환경의 실제 검증 필요,기존 Reference Sample을 중복 생성하지 않고 30개 Coverage Gate로 고정하며 FILE_PROCESS 실행 Consumer Sample을 추가. 전체 Gradle 실행 미검증.
Requirement,QA31-EDU-025,WP07,P1,EDUReference,Batch Executor Samples,OPEN,부분 구현,보완 개발,제한 검증,RC-08 Reference EDU Consumer Coverage,SELF-EDU-001;QA31-D017,cpf-reference/src/main/java/com/cpf/reference/edu/batch/ReferenceCsvFileProcessHandler.java;cpf-reference/src/test/java/com/cpf/reference/edu/batch/ReferenceCsvFileProcessHandlerTest.java;cpf-tools/scripts/verify-cpf-reference-qa31-coverage.py,python cpf-tools/scripts/verify-cpf-qa31-development.py --root . --mode report,cpf-docs/evidence/current/qa31-pure-java-validation.json,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,사용자 적용·Push 후 exact SHA와 요구 환경의 실제 검증 필요,기존 Reference Sample을 중복 생성하지 않고 30개 Coverage Gate로 고정하며 FILE_PROCESS 실행 Consumer Sample을 추가. 전체 Gradle 실행 미검증.
