path,status,reason,protected
cpf-member/batch/src/main/java/com/customer/member/batch/MemberBatchApplication.java,READY_TO_DELETE,Generated Domain package root를 domain.name 직접 package로 currentize하여 com.customer legacy path 제거,N
cpf-member/batch/src/main/java/com/customer/member/batch/domaincall/DefaultExternalDomainClient.java,READY_TO_DELETE,Generated Domain package root를 domain.name 직접 package로 currentize하여 com.customer legacy path 제거,N
cpf-member/batch/src/main/java/com/customer/member/batch/domaincall/DomainDependencySampleService.java,READY_TO_DELETE,Generated Domain package root를 domain.name 직접 package로 currentize하여 com.customer legacy path 제거,N
cpf-member/batch/src/main/java/com/customer/member/batch/domaincall/ExternalDomainClient.java,READY_TO_DELETE,Generated Domain package root를 domain.name 직접 package로 currentize하여 com.customer legacy path 제거,N
cpf-member/batch/src/main/java/com/customer/member/batch/domaincall/MemberDomainPingOperation.java,READY_TO_DELETE,Generated Domain package root를 domain.name 직접 package로 currentize하여 com.customer legacy path 제거,N
cpf-member/batch/src/main/java/com/customer/member/batch/job/SampleBatchJob.java,READY_TO_DELETE,Generated Domain package root를 domain.name 직접 package로 currentize하여 com.customer legacy path 제거,N
cpf-member/batch/src/main/java/com/customer/member/batch/service/SampleBatchService.java,READY_TO_DELETE,Generated Domain package root를 domain.name 직접 package로 currentize하여 com.customer legacy path 제거,N
cpf-member/batch/src/main/java/member/batch/MemberBatchApplication.java,READY_TO_DELETE,Generated Domain은 Online 업무 Source만 생성하며 Batch는 초기 프로젝트 구성에서 cpf-starter-batch로 별도 선택; 공유 domain module도 불필요,N
cpf-member/batch/src/main/java/member/batch/domaincall/DefaultExternalDomainClient.java,READY_TO_DELETE,Generated Domain은 Online 업무 Source만 생성하며 Batch는 초기 프로젝트 구성에서 cpf-starter-batch로 별도 선택; 공유 domain module도 불필요,N
cpf-member/batch/src/main/java/member/batch/domaincall/DomainDependencySampleService.java,READY_TO_DELETE,Generated Domain은 Online 업무 Source만 생성하며 Batch는 초기 프로젝트 구성에서 cpf-starter-batch로 별도 선택; 공유 domain module도 불필요,N
cpf-member/batch/src/main/java/member/batch/domaincall/ExternalDomainClient.java,READY_TO_DELETE,Generated Domain은 Online 업무 Source만 생성하며 Batch는 초기 프로젝트 구성에서 cpf-starter-batch로 별도 선택; 공유 domain module도 불필요,N
cpf-member/batch/src/main/java/member/batch/domaincall/MemberDomainPingOperation.java,READY_TO_DELETE,Generated Domain은 Online 업무 Source만 생성하며 Batch는 초기 프로젝트 구성에서 cpf-starter-batch로 별도 선택; 공유 domain module도 불필요,N
cpf-member/batch/src/main/java/member/batch/job/SampleBatchJob.java,READY_TO_DELETE,Generated Domain은 Online 업무 Source만 생성하며 Batch는 초기 프로젝트 구성에서 cpf-starter-batch로 별도 선택; 공유 domain module도 불필요,N
cpf-member/batch/src/main/java/member/batch/service/SampleBatchService.java,READY_TO_DELETE,Generated Domain은 Online 업무 Source만 생성하며 Batch는 초기 프로젝트 구성에서 cpf-starter-batch로 별도 선택; 공유 domain module도 불필요,N
cpf-member/batch/src/main/resources/META-INF/cpf/generated-domain.properties,READY_TO_DELETE,Generated Domain은 Online 업무 Source만 생성하며 Batch는 초기 프로젝트 구성에서 cpf-starter-batch로 별도 선택; 공유 domain module도 불필요,N
cpf-member/batch/src/main/resources/application-dev.yml,READY_TO_DELETE,Generated Domain은 Online 업무 Source만 생성하며 Batch는 초기 프로젝트 구성에서 cpf-starter-batch로 별도 선택; 공유 domain module도 불필요,N
cpf-member/batch/src/main/resources/application-local.yml,READY_TO_DELETE,Generated Domain은 Online 업무 Source만 생성하며 Batch는 초기 프로젝트 구성에서 cpf-starter-batch로 별도 선택; 공유 domain module도 불필요,N
cpf-member/batch/src/main/resources/application-prod.yml,READY_TO_DELETE,Generated Domain은 Online 업무 Source만 생성하며 Batch는 초기 프로젝트 구성에서 cpf-starter-batch로 별도 선택; 공유 domain module도 불필요,N
cpf-member/batch/src/main/resources/application-stg.yml,READY_TO_DELETE,Generated Domain은 Online 업무 Source만 생성하며 Batch는 초기 프로젝트 구성에서 cpf-starter-batch로 별도 선택; 공유 domain module도 불필요,N
cpf-member/batch/src/main/resources/application-test.yml,READY_TO_DELETE,Generated Domain은 Online 업무 Source만 생성하며 Batch는 초기 프로젝트 구성에서 cpf-starter-batch로 별도 선택; 공유 domain module도 불필요,N
cpf-member/batch/src/main/resources/application.yml,READY_TO_DELETE,Generated Domain은 Online 업무 Source만 생성하며 Batch는 초기 프로젝트 구성에서 cpf-starter-batch로 별도 선택; 공유 domain module도 불필요,N
cpf-member/batch/src/test/java/com/customer/member/batch/job/SampleBatchJobContractTest.java,READY_TO_DELETE,Generated Domain package root를 domain.name 직접 package로 currentize하여 com.customer legacy path 제거,N
cpf-member/batch/src/test/java/member/batch/job/SampleBatchJobContractTest.java,READY_TO_DELETE,Generated Domain은 Online 업무 Source만 생성하며 Batch는 초기 프로젝트 구성에서 cpf-starter-batch로 별도 선택; 공유 domain module도 불필요,N
cpf-member/domain/build.gradle,READY_TO_DELETE,Generated Domain은 Online 업무 Source만 생성하며 Batch는 초기 프로젝트 구성에서 cpf-starter-batch로 별도 선택; 공유 domain module도 불필요,N
cpf-member/domain/src/main/java/com/customer/member/domain/audit/DomainAuditLogger.java,READY_TO_DELETE,Generated Domain package root를 domain.name 직접 package로 currentize하여 com.customer legacy path 제거,N
cpf-member/domain/src/main/java/com/customer/member/domain/base/MemberBaseRepository.java,READY_TO_DELETE,Generated Domain package root를 domain.name 직접 package로 currentize하여 com.customer legacy path 제거,N
cpf-member/domain/src/main/java/com/customer/member/domain/base/MemberBaseService.java,READY_TO_DELETE,Generated Domain package root를 domain.name 직접 package로 currentize하여 com.customer legacy path 제거,N
cpf-member/domain/src/main/java/com/customer/member/domain/mapper/SampleTransactionMapper.java,READY_TO_DELETE,Generated Domain package root를 domain.name 직접 package로 currentize하여 com.customer legacy path 제거,N
cpf-member/domain/src/main/java/com/customer/member/domain/model/CreateSampleRequest.java,READY_TO_DELETE,Generated Domain package root를 domain.name 직접 package로 currentize하여 com.customer legacy path 제거,N
cpf-member/domain/src/main/java/com/customer/member/domain/model/DeleteSampleRequest.java,READY_TO_DELETE,Generated Domain package root를 domain.name 직접 package로 currentize하여 com.customer legacy path 제거,N
cpf-member/domain/src/main/java/com/customer/member/domain/model/SampleIdempotencyRecord.java,READY_TO_DELETE,Generated Domain package root를 domain.name 직접 package로 currentize하여 com.customer legacy path 제거,N
cpf-member/domain/src/main/java/com/customer/member/domain/model/SampleItem.java,READY_TO_DELETE,Generated Domain package root를 domain.name 직접 package로 currentize하여 com.customer legacy path 제거,N
cpf-member/domain/src/main/java/com/customer/member/domain/model/SamplePage.java,READY_TO_DELETE,Generated Domain package root를 domain.name 직접 package로 currentize하여 com.customer legacy path 제거,N
cpf-member/domain/src/main/java/com/customer/member/domain/model/SampleSearchRequest.java,READY_TO_DELETE,Generated Domain package root를 domain.name 직접 package로 currentize하여 com.customer legacy path 제거,N
cpf-member/domain/src/main/java/com/customer/member/domain/model/SampleSlice.java,READY_TO_DELETE,Generated Domain package root를 domain.name 직접 package로 currentize하여 com.customer legacy path 제거,N
cpf-member/domain/src/main/java/com/customer/member/domain/model/UpdateSampleRequest.java,READY_TO_DELETE,Generated Domain package root를 domain.name 직접 package로 currentize하여 com.customer legacy path 제거,N
cpf-member/domain/src/main/java/com/customer/member/domain/policy/SampleTransactionPolicy.java,READY_TO_DELETE,Generated Domain package root를 domain.name 직접 package로 currentize하여 com.customer legacy path 제거,N
cpf-member/domain/src/main/java/com/customer/member/domain/repository/SampleTransactionRepository.java,READY_TO_DELETE,Generated Domain package root를 domain.name 직접 package로 currentize하여 com.customer legacy path 제거,N
cpf-member/domain/src/main/java/member/domain/audit/DomainAuditLogger.java,READY_TO_DELETE,Generated Domain은 Online 업무 Source만 생성하며 Batch는 초기 프로젝트 구성에서 cpf-starter-batch로 별도 선택; 공유 domain module도 불필요,N
cpf-member/domain/src/main/java/member/domain/base/MemberBaseRepository.java,READY_TO_DELETE,Generated Domain은 Online 업무 Source만 생성하며 Batch는 초기 프로젝트 구성에서 cpf-starter-batch로 별도 선택; 공유 domain module도 불필요,N
cpf-member/domain/src/main/java/member/domain/base/MemberBaseService.java,READY_TO_DELETE,Generated Domain은 Online 업무 Source만 생성하며 Batch는 초기 프로젝트 구성에서 cpf-starter-batch로 별도 선택; 공유 domain module도 불필요,N
cpf-member/domain/src/main/java/member/domain/mapper/SampleTransactionMapper.java,READY_TO_DELETE,Generated Domain은 Online 업무 Source만 생성하며 Batch는 초기 프로젝트 구성에서 cpf-starter-batch로 별도 선택; 공유 domain module도 불필요,N
cpf-member/domain/src/main/java/member/domain/model/CreateSampleRequest.java,READY_TO_DELETE,Generated Domain은 Online 업무 Source만 생성하며 Batch는 초기 프로젝트 구성에서 cpf-starter-batch로 별도 선택; 공유 domain module도 불필요,N
cpf-member/domain/src/main/java/member/domain/model/DeleteSampleRequest.java,READY_TO_DELETE,Generated Domain은 Online 업무 Source만 생성하며 Batch는 초기 프로젝트 구성에서 cpf-starter-batch로 별도 선택; 공유 domain module도 불필요,N
cpf-member/domain/src/main/java/member/domain/model/SampleIdempotencyRecord.java,READY_TO_DELETE,Generated Domain은 Online 업무 Source만 생성하며 Batch는 초기 프로젝트 구성에서 cpf-starter-batch로 별도 선택; 공유 domain module도 불필요,N
cpf-member/domain/src/main/java/member/domain/model/SampleItem.java,READY_TO_DELETE,Generated Domain은 Online 업무 Source만 생성하며 Batch는 초기 프로젝트 구성에서 cpf-starter-batch로 별도 선택; 공유 domain module도 불필요,N
cpf-member/domain/src/main/java/member/domain/model/SamplePage.java,READY_TO_DELETE,Generated Domain은 Online 업무 Source만 생성하며 Batch는 초기 프로젝트 구성에서 cpf-starter-batch로 별도 선택; 공유 domain module도 불필요,N
cpf-member/domain/src/main/java/member/domain/model/SampleSearchRequest.java,READY_TO_DELETE,Generated Domain은 Online 업무 Source만 생성하며 Batch는 초기 프로젝트 구성에서 cpf-starter-batch로 별도 선택; 공유 domain module도 불필요,N
cpf-member/domain/src/main/java/member/domain/model/SampleSlice.java,READY_TO_DELETE,Generated Domain은 Online 업무 Source만 생성하며 Batch는 초기 프로젝트 구성에서 cpf-starter-batch로 별도 선택; 공유 domain module도 불필요,N
cpf-member/domain/src/main/java/member/domain/model/UpdateSampleRequest.java,READY_TO_DELETE,Generated Domain은 Online 업무 Source만 생성하며 Batch는 초기 프로젝트 구성에서 cpf-starter-batch로 별도 선택; 공유 domain module도 불필요,N
cpf-member/domain/src/main/java/member/domain/policy/SampleTransactionPolicy.java,READY_TO_DELETE,Generated Domain은 Online 업무 Source만 생성하며 Batch는 초기 프로젝트 구성에서 cpf-starter-batch로 별도 선택; 공유 domain module도 불필요,N
cpf-member/domain/src/main/java/member/domain/repository/SampleTransactionRepository.java,READY_TO_DELETE,Generated Domain은 Online 업무 Source만 생성하며 Batch는 초기 프로젝트 구성에서 cpf-starter-batch로 별도 선택; 공유 domain module도 불필요,N
cpf-member/domain/src/test/java/com/customer/member/domain/policy/SampleTransactionPolicyTest.java,READY_TO_DELETE,Generated Domain package root를 domain.name 직접 package로 currentize하여 com.customer legacy path 제거,N
cpf-member/domain/src/test/java/member/domain/policy/SampleTransactionPolicyTest.java,READY_TO_DELETE,Generated Domain은 Online 업무 Source만 생성하며 Batch는 초기 프로젝트 구성에서 cpf-starter-batch로 별도 선택; 공유 domain module도 불필요,N
cpf-member/online/src/main/java/com/customer/member/online/MemberOnlineApplication.java,READY_TO_DELETE,Generated Domain package root를 domain.name 직접 package로 currentize하여 com.customer legacy path 제거,N
cpf-member/online/src/main/java/com/customer/member/online/base/MemberBaseController.java,READY_TO_DELETE,Generated Domain package root를 domain.name 직접 package로 currentize하여 com.customer legacy path 제거,N
cpf-member/online/src/main/java/com/customer/member/online/controller/SampleTransactionController.java,READY_TO_DELETE,Generated Domain package root를 domain.name 직접 package로 currentize하여 com.customer legacy path 제거,N
cpf-member/online/src/main/java/com/customer/member/online/domaincall/DefaultExternalDomainClient.java,READY_TO_DELETE,Generated Domain package root를 domain.name 직접 package로 currentize하여 com.customer legacy path 제거,N
cpf-member/online/src/main/java/com/customer/member/online/domaincall/DomainDependencySampleService.java,READY_TO_DELETE,Generated Domain package root를 domain.name 직접 package로 currentize하여 com.customer legacy path 제거,N
cpf-member/online/src/main/java/com/customer/member/online/domaincall/ExternalDomainClient.java,READY_TO_DELETE,Generated Domain package root를 domain.name 직접 package로 currentize하여 com.customer legacy path 제거,N
cpf-member/online/src/main/java/com/customer/member/online/domaincall/MemberDomainPingOperation.java,READY_TO_DELETE,Generated Domain package root를 domain.name 직접 package로 currentize하여 com.customer legacy path 제거,N
cpf-member/online/src/main/java/com/customer/member/online/service/SampleTransactionService.java,READY_TO_DELETE,Generated Domain package root를 domain.name 직접 package로 currentize하여 com.customer legacy path 제거,N
cpf-member/online/src/test/java/com/customer/member/online/controller/SampleTransactionControllerContractTest.java,READY_TO_DELETE,Generated Domain package root를 domain.name 직접 package로 currentize하여 com.customer legacy path 제거,N
cpf-starters/base/runtime/src/main/java/com/cpf/foundation/service/logging/DefaultCpfLogPolicyVersionManager.java,READY_TO_DELETE,실행 type은 cpf-platform-operations-observability owner로 이전되었고 원경로는 tracked-delete 금지를 위한 package-only migration tombstone,N
cpf-starters/base/runtime/src/main/java/com/cpf/foundation/service/remotelog/DefaultCpfRemoteLogBundleJobManager.java,READY_TO_DELETE,실행 type은 cpf-platform-operations-observability owner로 이전되었고 원경로는 tracked-delete 금지를 위한 package-only migration tombstone,N
cpf-starters/base/runtime/src/main/java/com/cpf/foundation/service/security/DefaultCpfSensitiveDataAccessManager.java,READY_TO_DELETE,실행 type은 cpf-security owner로 이전되었고 원경로는 tracked-delete 금지를 위한 package-only migration tombstone,N
cpf-starters/base/runtime/src/main/java/com/cpf/foundation/service/state/DefaultCpfStateOperations.java,READY_TO_DELETE,실행 type은 cpf-starter-integration-resilience owner로 이전되었고 원경로는 tracked-delete 금지를 위한 package-only migration tombstone,N
cpf-starters/data/cache/spring-data-redis/src/main/java/com/cpf/data/cache/api/CpfCacheHealth.java,READY_TO_DELETE,중립 Cache API contract는 cpf-data owner로 이전되었고 원경로는 tracked-delete 금지를 위한 package-only migration tombstone,N
cpf-starters/data/cache/spring-data-redis/src/main/java/com/cpf/data/cache/api/CpfCacheInvalidationEvent.java,READY_TO_DELETE,중립 Cache API contract는 cpf-data owner로 이전되었고 원경로는 tracked-delete 금지를 위한 package-only migration tombstone,N
cpf-starters/data/cache/spring-data-redis/src/main/java/com/cpf/data/cache/api/CpfCacheInvalidationPort.java,READY_TO_DELETE,중립 Cache API contract는 cpf-data owner로 이전되었고 원경로는 tracked-delete 금지를 위한 package-only migration tombstone,N
cpf-starters/data/cache/spring-data-redis/src/main/java/com/cpf/data/cache/api/CpfCacheKey.java,READY_TO_DELETE,중립 Cache API contract는 cpf-data owner로 이전되었고 원경로는 tracked-delete 금지를 위한 package-only migration tombstone,N
cpf-starters/data/cache/spring-data-redis/src/main/java/com/cpf/data/cache/api/CpfCacheMetricsSnapshot.java,READY_TO_DELETE,중립 Cache API contract는 cpf-data owner로 이전되었고 원경로는 tracked-delete 금지를 위한 package-only migration tombstone,N
cpf-starters/data/cache/spring-data-redis/src/main/java/com/cpf/data/cache/api/CpfCachePort.java,READY_TO_DELETE,중립 Cache API contract는 cpf-data owner로 이전되었고 원경로는 tracked-delete 금지를 위한 package-only migration tombstone,N
cpf-starters/data/cache/spring-data-redis/src/main/java/com/cpf/data/cache/api/CpfCacheValue.java,READY_TO_DELETE,중립 Cache API contract는 cpf-data owner로 이전되었고 원경로는 tracked-delete 금지를 위한 package-only migration tombstone,N
cpf-starters/data/cache/spring-data-redis/src/main/java/com/cpf/data/cache/api/CpfDistributedLockPort.java,READY_TO_DELETE,중립 Cache API contract는 cpf-data owner로 이전되었고 원경로는 tracked-delete 금지를 위한 package-only migration tombstone,N
cpf-starters/data/cache/spring-data-redis/src/main/java/com/cpf/data/cache/api/CpfLockToken.java,READY_TO_DELETE,중립 Cache API contract는 cpf-data owner로 이전되었고 원경로는 tracked-delete 금지를 위한 package-only migration tombstone,N
cpf-starters/data/cache/valkey/src/main/java/com/cpf/data/cache/CpfCacheInvalidationCoordinator.java,READY_TO_DELETE,Redis/Valkey 공통 Runtime이 cpf-cache-spring-data-redis internal owner로 이전되어 active class/test가 없는 package-only migration tombstone,N
cpf-starters/data/cache/valkey/src/main/java/com/cpf/data/cache/CpfJdbcCacheInvalidationStore.java,READY_TO_DELETE,Redis/Valkey 공통 Runtime이 cpf-cache-spring-data-redis internal owner로 이전되어 active class/test가 없는 package-only migration tombstone,N
cpf-starters/data/cache/valkey/src/main/java/com/cpf/data/cache/CpfRedisCacheProvider.java,READY_TO_DELETE,Redis/Valkey 공통 Runtime이 cpf-cache-spring-data-redis internal owner로 이전되어 active class/test가 없는 package-only migration tombstone,N
cpf-starters/data/cache/valkey/src/main/java/com/cpf/data/cache/CpfRedisConnectionFactoryBuilder.java,READY_TO_DELETE,Redis/Valkey 공통 Runtime이 cpf-cache-spring-data-redis internal owner로 이전되어 active class/test가 없는 package-only migration tombstone,N
cpf-starters/data/cache/valkey/src/main/java/com/cpf/data/cache/CpfRedisProperties.java,READY_TO_DELETE,Redis/Valkey 공통 Runtime이 cpf-cache-spring-data-redis internal owner로 이전되어 active class/test가 없는 package-only migration tombstone,N
cpf-starters/data/cache/valkey/src/test/java/com/cpf/data/cache/CpfCacheInvalidationCoordinatorTest.java,READY_TO_DELETE,Redis/Valkey 공통 Runtime이 cpf-cache-spring-data-redis internal owner로 이전되어 active class/test가 없는 package-only migration tombstone,N
cpf-starters/platform-operations/src/main/java/com/cpf/platform/operations/channelregistry/adapter/JdbcCpfChannelRegistryAdapter.java,READY_TO_DELETE,실행 type은 cpf-starter-platform-operations-channel-registry-jdbc owner로 이전되었고 원경로는 tracked-delete 금지를 위한 package-only migration tombstone,N
cpf-starters/platform-operations/src/main/java/com/cpf/platform/operations/reconciliation/CpfReconciliationWorker.java,READY_TO_DELETE,실행 type은 cpf-starter-integration-resilience owner로 이전되었고 원경로는 tracked-delete 금지를 위한 package-only migration tombstone,N
cpf-starters/platform-operations/src/main/java/com/cpf/platform/operations/reconciliation/JdbcCpfReconciliationRepository.java,READY_TO_DELETE,실행 type은 cpf-starter-integration-resilience owner로 이전되었고 원경로는 tracked-delete 금지를 위한 package-only migration tombstone,N
cpf-tools/db/metadata/CPF_V69_V72_MIGRATION_MANIFEST_20260729_04.json,READY_TO_DELETE,현재 canonical baseline migration checksum/manifest로 대체된 미사용 과거 DB 보조 metadata를 제거,N
cpf-tools/db/metadata/CPF_V69_V72_SHA256SUMS_20260729_04.txt,READY_TO_DELETE,현재 canonical baseline migration checksum/manifest로 대체된 미사용 과거 DB 보조 metadata를 제거,N
cpf-tools/db/vendor/mariadb/runtime/bat/repository/execution-remote-message-unknown-retry.sql,READY_TO_DELETE,canonical key execution-remote-message-reconcile-unknown-retry로 대체되었고 Java Consumer 0인 orphan generated SQL,N
cpf-tools/db/vendor/mariadb/runtime/bat/repository/scheduler-trigger-unknown-retry.sql,READY_TO_DELETE,BAT canonical query contract와 Java Consumer가 없는 orphan generated SQL,N
cpf-tools/db/vendor/oracle/runtime/bat/repository/execution-remote-message-unknown-retry.sql,READY_TO_DELETE,canonical key execution-remote-message-reconcile-unknown-retry로 대체되었고 Java Consumer 0인 orphan generated SQL,N
cpf-tools/db/vendor/oracle/runtime/bat/repository/scheduler-trigger-unknown-retry.sql,READY_TO_DELETE,BAT canonical query contract와 Java Consumer가 없는 orphan generated SQL,N
cpf-tools/db/vendor/postgresql/runtime/bat/repository/execution-remote-message-unknown-retry.sql,READY_TO_DELETE,canonical key execution-remote-message-reconcile-unknown-retry로 대체되었고 Java Consumer 0인 orphan generated SQL,N
cpf-tools/db/vendor/postgresql/runtime/bat/repository/scheduler-trigger-unknown-retry.sql,READY_TO_DELETE,BAT canonical query contract와 Java Consumer가 없는 orphan generated SQL,N
cpf-tools/generator/create-domain-jobpack.ps1,READY_TO_DELETE,Generated Domain과 Batch Capability를 분리: Batch는 초기 프로젝트 구성에서 cpf-starter-batch로 별도 선택하며 Domain Generator JobPack surface를 폐기,N
cpf-tools/governance/tools/build-cpf-requirement-development-traceability.py,READY_TO_DELETE,현재 canonical requirement/evidence/final verification 체인으로 대체되었고 active Consumer가 없는 역사/캠페인 전용 tool을 제거,N
cpf-tools/governance/tools/export-requirement-traceability.ps1,READY_TO_DELETE,현재 canonical requirement/evidence/final verification 체인으로 대체되었고 active Consumer가 없는 역사/캠페인 전용 tool을 제거,N
cpf-tools/testing/performance/cpf-r6-release-performance-profile.json,READY_TO_DELETE,강화된 성능 기준을 canonical cpf-performance-profile.json에 병합하여 R6 전용 profile을 제거,N
cpf-tools/testing/tools/tests/test_build_cpf_requirement_development_traceability.py,READY_TO_DELETE,삭제된 역사/캠페인 전용 tool만 보호하던 stale test로 현재 canonical test chain에 대체되어 제거,N
cpf-tools/testing/tools/tests/test_r4_exact_head_validation_script.py,READY_TO_DELETE,삭제된 역사/캠페인 전용 tool만 보호하던 stale test로 현재 canonical test chain에 대체되어 제거,N
cpf-tools/testing/tools/tests/test_run_cpf_r4_substitute_validation.py,READY_TO_DELETE,삭제된 역사/캠페인 전용 tool만 보호하던 stale test로 현재 canonical test chain에 대체되어 제거,N
cpf-tools/verification/security/r6-negative-corpus.schema.json,READY_TO_DELETE,현행 cpf-negative-corpus.schema.json으로 안정 이름 currentization 완료,N
cpf-tools/verification/tools/check-report-matrix-evidence-consistency.ps1,READY_TO_DELETE,현재 canonical requirement/evidence/final verification 체인으로 대체되었고 active Consumer가 없는 역사/캠페인 전용 tool을 제거,N
cpf-tools/verification/tools/export-final-worktree-manifest.ps1,READY_TO_DELETE,현재 canonical requirement/evidence/final verification 체인으로 대체되었고 active Consumer가 없는 역사/캠페인 전용 tool을 제거,N
cpf-tools/verification/tools/generate-verification-docx.ps1,READY_TO_DELETE,현재 canonical requirement/evidence/final verification 체인으로 대체되었고 active Consumer가 없는 역사/캠페인 전용 tool을 제거,N
cpf-tools/verification/tools/invoke-cpf-evidence-command.ps1,READY_TO_DELETE,현재 canonical requirement/evidence/final verification 체인으로 대체되었고 active Consumer가 없는 역사/캠페인 전용 tool을 제거,N
cpf-tools/verification/tools/run-cpf-r4-exact-head-validation.ps1,READY_TO_DELETE,현재 canonical requirement/evidence/final verification 체인으로 대체되었고 active Consumer가 없는 역사/캠페인 전용 tool을 제거,N
cpf-tools/verification/tools/run-cpf-r4-substitute-validation.py,READY_TO_DELETE,현재 canonical requirement/evidence/final verification 체인으로 대체되었고 active Consumer가 없는 역사/캠페인 전용 tool을 제거,N
cpf-tools/verification/tools/verify-cpf-final-target-document-consistency.py,READY_TO_DELETE,현재 canonical requirement/evidence/final verification 체인으로 대체되었고 active Consumer가 없는 역사/캠페인 전용 tool을 제거,N
cpf-tools/verification/tools/verify-cpf-guide-content.py,READY_TO_DELETE,현재 canonical requirement/evidence/final verification 체인으로 대체되었고 active Consumer가 없는 역사/캠페인 전용 tool을 제거,N
cpf-tools/verification/tools/verify-cpf-guide-system.ps1,READY_TO_DELETE,현재 canonical requirement/evidence/final verification 체인으로 대체되었고 active Consumer가 없는 역사/캠페인 전용 tool을 제거,N
cpf-tools/verification/tools/verify-cpf-self-development-request.py,READY_TO_DELETE,현재 canonical requirement/evidence/final verification 체인으로 대체되었고 active Consumer가 없는 역사/캠페인 전용 tool을 제거,N
deploy/runtimes/batch/agent/install-host-agent.ps1,READY_TO_DELETE,D-009 canonical install-batch-agent.ps1로 위임하는 비활성 호환 shim,N
deploy/runtimes/batch/agent/install-host-agent.sh,READY_TO_DELETE,D-009 canonical install-batch-agent.sh로 위임하는 비활성 호환 shim,N
deploy/runtimes/batch/config/cpf-batch-control-server.properties,READY_TO_DELETE,D-009 canonical CONTROL_PLANE artifact로 대체된 비활성 legacy config이며 active installer Consumer 0,N
deploy/runtimes/batch/config/cpf-batch-host-agent.properties,READY_TO_DELETE,D-009 canonical AGENT artifact로 대체된 비활성 legacy config이며 active installer Consumer 0,N
deploy/runtimes/batch/config/cpf-center-cut-runner.properties,READY_TO_DELETE,D-009 canonical cpf-batch-center-cut config로 대체된 비활성 legacy config이며 active installer Consumer 0,N
deploy/runtimes/batch/systemd/cpf-center-cut-runner.service,READY_TO_DELETE,D-009 canonical cpf-batch-center-cut service로 대체된 비활성 legacy unit이며 active installer Consumer 0,N
cpf-starters/platform-operations/health/src/main/java/com/cpf/starter/platform/operations/health/CpfRuntimeHealthService.java,READY_TO_DELETE,stale pre-canonical Health package; catalog packageBase is com.cpf.platform.operations.health,N
cpf-starters/platform-operations/health/src/main/java/com/cpf/starter/platform/operations/health/CpfHealthProperties.java,READY_TO_DELETE,stale pre-canonical Health package; catalog packageBase is com.cpf.platform.operations.health,N
cpf-starters/platform-operations/health/src/main/java/com/cpf/starter/platform/operations/health/CpfDrainWebFilter.java,READY_TO_DELETE,stale pre-canonical Health package; catalog packageBase is com.cpf.platform.operations.health,N
cpf-starters/platform-operations/health/src/main/java/com/cpf/starter/platform/operations/health/CpfHealthEndpoint.java,READY_TO_DELETE,stale pre-canonical Health package; catalog packageBase is com.cpf.platform.operations.health,N
cpf-starters/platform-operations/health/src/main/java/com/cpf/starter/platform/operations/health/CpfDrainAuditSink.java,READY_TO_DELETE,stale pre-canonical Health package; catalog packageBase is com.cpf.platform.operations.health,N
cpf-starters/platform-operations/health/src/main/java/com/cpf/starter/platform/operations/health/Slf4jCpfDrainAuditSink.java,READY_TO_DELETE,stale pre-canonical Health package; catalog packageBase is com.cpf.platform.operations.health,N
cpf-starters/platform-operations/health/src/main/java/com/cpf/starter/platform/operations/health/CpfHealthReporter.java,READY_TO_DELETE,stale pre-canonical Health package; catalog packageBase is com.cpf.platform.operations.health,N
cpf-starters/platform-operations/health/src/main/java/com/cpf/starter/platform/operations/health/CpfHealthAutoConfiguration.java,READY_TO_DELETE,stale pre-canonical Health package; catalog packageBase is com.cpf.platform.operations.health,N
cpf-starters/platform-operations/health/src/main/java/com/cpf/starter/platform/operations/health/CpfDrainManager.java,READY_TO_DELETE,stale pre-canonical Health package; catalog packageBase is com.cpf.platform.operations.health,N
cpf-starters/platform-operations/health/src/main/java/com/cpf/starter/platform/operations/health/CpfDependencyHealthCheck.java,READY_TO_DELETE,stale pre-canonical Health package; catalog packageBase is com.cpf.platform.operations.health,N
cpf-starters/platform-operations/health/src/test/java/com/cpf/starter/platform/operations/health/CpfDrainManagerTest.java,READY_TO_DELETE,stale duplicate Health tests; canonical package test retained,N
cpf-starters/platform-operations/runtime-health/jdbc/src/main/java/com/cpf/starter/platform/health/jdbc/CpfRuntimeHealthJdbcAutoConfiguration.java,READY_TO_DELETE,stale duplicate Runtime Health JDBC package; catalog packageBase canonicalized,N
cpf-starters/platform-operations/runtime-health/jdbc/src/main/java/com/cpf/starter/platform/health/jdbc/JdbcCpfRuntimeHealthRegistry.java,READY_TO_DELETE,stale duplicate Runtime Health JDBC package; catalog packageBase canonicalized,N
cpf-starters/data/persistence/jdbc/src/main/java/com/cpf/common/config/CmnSampleDataSourceConfig.java,READY_TO_DELETE,stale duplicate JDBC config package; canonical owner is com.cpf.data.persistence.jdbc.config,N
cpf-starters/data/persistence/jdbc/src/main/java/com/cpf/common/config/CmnDataSourceConfig.java,READY_TO_DELETE,stale duplicate JDBC config package; canonical owner is com.cpf.data.persistence.jdbc.config,N
cpf-starters/data/persistence/jdbc/src/test/java/com/cpf/common/config/CmnDataSourceContextTest.java,READY_TO_DELETE,stale duplicate JDBC config tests; canonical package retained,N
