id,path,category,decision,reason,canonical_evidence,approved
GARB-0094,cpf-biz-admin/frontend/src/features/attachments/AttachmentsPage.contract.test.ts,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0095,cpf-biz-admin/frontend/src/features/attachments/AttachmentsPage.vue,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0096,cpf-biz-admin/frontend/src/features/attachments/attachmentWorkflow.test.ts,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0097,cpf-biz-admin/frontend/src/features/attachments/attachmentWorkflow.ts,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0098,cpf-biz-admin/frontend/src/features/audits/AuditsPage.vue,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0099,cpf-biz-admin/frontend/src/features/auth/session.test.ts,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0100,cpf-biz-admin/frontend/src/features/auth/session.ts,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0101,cpf-biz-admin/frontend/src/features/authorization/MenusPage.vue,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0102,cpf-biz-admin/frontend/src/features/authorization/PermissionsPage.vue,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0103,cpf-biz-admin/frontend/src/features/common-catalog/CommonCatalogPage.vue,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0104,cpf-biz-admin/frontend/src/features/dashboard/DashboardPage.vue,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0105,cpf-biz-admin/frontend/src/features/download-audits/DownloadAuditsPage.vue,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0106,cpf-biz-admin/frontend/src/features/downloads/DownloadsPage.vue,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0107,cpf-biz-admin/frontend/src/features/employees/EmployeesPage.vue,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0108,cpf-biz-admin/frontend/src/features/errors/RouteStatusPage.vue,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0109,cpf-biz-admin/frontend/src/features/job-titles/JobTitlesPage.vue,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0110,cpf-biz-admin/frontend/src/features/menus/MenusPage.vue,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0111,cpf-biz-admin/frontend/src/features/menus/menuTree.test.ts,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0112,cpf-biz-admin/frontend/src/features/menus/menuTree.ts,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0113,cpf-biz-admin/frontend/src/features/notifications/NotificationsPage.vue,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0114,cpf-biz-admin/frontend/src/features/organization-responsibilities/OrganizationResponsibilitiesPage.vue,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0115,cpf-biz-admin/frontend/src/features/organizations/OrganizationsPage.vue,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0116,cpf-biz-admin/frontend/src/features/permission-tools/PermissionToolsPage.vue,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0117,cpf-biz-admin/frontend/src/features/permissions/PermissionsPage.vue,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0118,cpf-biz-admin/frontend/src/features/positions/PositionsPage.vue,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0119,cpf-biz-admin/frontend/src/features/roles/RolesPage.vue,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0120,cpf-biz-admin/frontend/src/features/saved-searches/SavedSearchesPage.vue,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0121,cpf-biz-admin/frontend/src/features/sessions/SessionsPage.contract.test.ts,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0122,cpf-biz-admin/frontend/src/features/sessions/SessionsPage.vue,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0123,cpf-biz-admin/frontend/src/features/sessions/sessionWorkflow.test.ts,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0124,cpf-biz-admin/frontend/src/features/sessions/sessionWorkflow.ts,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0125,cpf-biz-admin/frontend/src/features/settings/SettingsPage.vue,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0126,cpf-biz-admin/frontend/src/features/user-roles/UserRolesPage.vue,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0127,cpf-biz-admin/frontend/src/features/users/UsersPage.vue,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0128,cpf-biz-admin/frontend/src/generated/.cpf-openapi-source.json,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0129,cpf-biz-admin/frontend/src/generated/bza-route-operation-contract.ts,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0130,cpf-biz-admin/frontend/src/generated/cpf-api.ts,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0131,cpf-biz-admin/frontend/src/generated/cpf-operation-contract.ts,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0132,cpf-biz-admin/frontend/src/generated/orval/cpf-api.ts,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0133,cpf-biz-admin/frontend/src/generated/orval/model/actionRule.ts,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0134,cpf-biz-admin/frontend/src/generated/orval/model/adminUserRequest.ts,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0135,cpf-biz-admin/frontend/src/generated/orval/model/apiPermission.ts,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0136,cpf-biz-admin/frontend/src/generated/orval/model/approvalState.ts,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0137,cpf-biz-admin/frontend/src/generated/orval/model/assignmentRequest.ts,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0138,cpf-biz-admin/frontend/src/generated/orval/model/attachmentDownload.ts,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0139,cpf-biz-admin/frontend/src/generated/orval/model/attachmentSecurityRequest.ts,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0140,cpf-biz-admin/frontend/src/generated/orval/model/bootstrapResult.ts,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0141,cpf-biz-admin/frontend/src/generated/orval/model/bzaApprovalDelegationsParams.ts,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0142,cpf-biz-admin/frontend/src/generated/orval/model/bzaApprovalDirectoryEntry.ts,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0143,cpf-biz-admin/frontend/src/generated/orval/model/bzaApprovalExpireDueParams.ts,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0144,cpf-biz-admin/frontend/src/generated/orval/model/bzaApprovalInboxParams.ts,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0145,cpf-biz-admin/frontend/src/generated/orval/model/bzaApprovalPoliciesParams.ts,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0146,cpf-biz-admin/frontend/src/generated/orval/model/bzaApprovalPolicySimulateRequest.ts,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0147,cpf-biz-admin/frontend/src/generated/orval/model/bzaApprovalSubmissionsParams.ts,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0148,cpf-biz-admin/frontend/src/generated/orval/model/bzaAuthLoginHistoriesParams.ts,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0149,cpf-biz-admin/frontend/src/generated/orval/model/bzaAuthRevokeSessionParams.ts,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0150,cpf-biz-admin/frontend/src/generated/orval/model/bzaAuthSessionsParams.ts,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0151,cpf-biz-admin/frontend/src/generated/orval/model/bzaAuthorizationResult.ts,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0152,cpf-biz-admin/frontend/src/generated/orval/model/bzaBackofficeFindBusinessAuditsParams.ts,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0153,cpf-biz-admin/frontend/src/generated/orval/model/bzaBackofficeFindEffectivePermissionsParams.ts,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0154,cpf-biz-admin/frontend/src/generated/orval/model/bzaBackofficeFindEmployeesPageParams.ts,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0155,cpf-biz-admin/frontend/src/generated/orval/model/bzaBackofficeFindEmployeesParams.ts,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0156,cpf-biz-admin/frontend/src/generated/orval/model/bzaBackofficeFindOrganizationsPageParams.ts,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0157,cpf-biz-admin/frontend/src/generated/orval/model/bzaCommonCatalogRefreshParams.ts,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0158,cpf-biz-admin/frontend/src/generated/orval/model/bzaCommonDetailRequest.ts,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0159,cpf-biz-admin/frontend/src/generated/orval/model/bzaCommonMessageCreateParams.ts,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0160,cpf-biz-admin/frontend/src/generated/orval/model/bzaCommonMessageDisableParams.ts,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0161,cpf-biz-admin/frontend/src/generated/orval/model/bzaCommonMessageSearchParams.ts,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0162,cpf-biz-admin/frontend/src/generated/orval/model/bzaCommonMessageUpdateParams.ts,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0163,cpf-biz-admin/frontend/src/generated/orval/model/bzaCommonResponseCodeCreateParams.ts,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0164,cpf-biz-admin/frontend/src/generated/orval/model/bzaCommonResponseCodeDisableParams.ts,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0165,cpf-biz-admin/frontend/src/generated/orval/model/bzaCommonResponseCodeSearchParams.ts,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0166,cpf-biz-admin/frontend/src/generated/orval/model/bzaCommonResponseCodeUpdateParams.ts,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0167,cpf-biz-admin/frontend/src/generated/orval/model/bzaCommonSearchParams.ts,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0168,cpf-biz-admin/frontend/src/generated/orval/model/bzaCurrentOperatorResponse.ts,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0169,cpf-biz-admin/frontend/src/generated/orval/model/bzaDirectoryFindAssignmentsPageParams.ts,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0170,cpf-biz-admin/frontend/src/generated/orval/model/bzaDirectoryFindAssignmentsParams.ts,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0171,cpf-biz-admin/frontend/src/generated/orval/model/bzaDirectoryFindJobTitlesPageParams.ts,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0172,cpf-biz-admin/frontend/src/generated/orval/model/bzaDirectoryFindPositionsPageParams.ts,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0173,cpf-biz-admin/frontend/src/generated/orval/model/bzaDirectoryFindResponsibilitiesPageParams.ts,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0174,cpf-biz-admin/frontend/src/generated/orval/model/bzaDirectoryFindResponsibilitiesParams.ts,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0175,cpf-biz-admin/frontend/src/generated/orval/model/bzaDirectoryFindUserRolesPageParams.ts,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
GARB-0176,cpf-biz-admin/frontend/src/generated/orval/model/bzaDirectoryFindUserRolesParams.ts,LEGACY_EMBEDDED_BZA_FRONTEND,DELETE,Legacy BZA product surface replaced by canonical cpf-backoffice (MBW generated-domain contract) and cpf-backoffice-web (DB-less channel/BFF reference).,cpf-docs/deliverables/DELETE_MANIFEST.csv,true
