request_id,requirement_id,canonical_requirement_id,primary_work_item_id,mapping_basis,mapping_score,manual_review_required,priority,owner_module,owner_package,acceptance_criteria
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-004897,BAT-AGENT,CPF-WP-BAT-AGENT-04-FAILURE_RECOVERY,DEVGPT_MANUAL_SEMANTIC_REVIEW,100,false,P0,cpf-batch,com.cpf.batch,Batch 개발자·운영자가 실제 제품 경로에서 Timeout Budget 기능을 사용할 때 Agent pool·capability·zone·lease·heartbeat·drain·takeover·artifact/config·process tree·output budget을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-004898,BAT-AGENT,CPF-WP-BAT-AGENT-03-VERIFICATION_EVIDENCE,SEMANTIC_AXIS_SCORE,68,false,P0,cpf-batch,com.cpf.batch,Batch 개발자·운영자가 실제 제품 경로에서 재시도 기능을 사용할 때 Agent pool·capability·zone·lease·heartbeat·drain·takeover·artifact/config·process tree·output budget을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-004899,BAT-AGENT,CPF-WP-BAT-AGENT-03-VERIFICATION_EVIDENCE,SEMANTIC_AXIS_SCORE,64,false,P0,cpf-batch,com.cpf.batch,Batch 개발자·운영자가 실제 제품 경로에서 Circuit·Bulkhead 기능을 사용할 때 Agent pool·capability·zone·lease·heartbeat·drain·takeover·artifact/config·process tree·output budget을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-004900,BAT-AGENT,CPF-WP-BAT-AGENT-04-FAILURE_RECOVERY,DEVGPT_MANUAL_SEMANTIC_REVIEW,100,false,P0,cpf-batch,com.cpf.batch,Batch 개발자·운영자가 실제 제품 경로에서 결과 불명 기능을 사용할 때 Agent pool·capability·zone·lease·heartbeat·drain·takeover·artifact/config·process tree·output budget을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-004901,BAT-AGENT,CPF-WP-BAT-AGENT-03-VERIFICATION_EVIDENCE,SEMANTIC_AXIS_SCORE,68,false,P0,cpf-batch,com.cpf.batch,Batch 개발자·운영자가 실제 제품 경로에서 대사 기능을 사용할 때 Agent pool·capability·zone·lease·heartbeat·drain·takeover·artifact/config·process tree·output budget을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-004902,BAT-AGENT,CPF-WP-BAT-AGENT-03-VERIFICATION_EVIDENCE,SEMANTIC_AXIS_SCORE,64,false,P0,cpf-batch,com.cpf.batch,Batch 개발자·운영자가 실제 제품 경로에서 복구 기능을 사용할 때 Agent pool·capability·zone·lease·heartbeat·drain·takeover·artifact/config·process tree·output budget을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-004903,BAT-AGENT,CPF-WP-BAT-AGENT-04-FAILURE_RECOVERY,DEVGPT_MANUAL_SEMANTIC_REVIEW,100,false,P0,cpf-batch,com.cpf.batch,Batch 개발자·운영자가 실제 제품 경로에서 보상 기능을 사용할 때 Agent pool·capability·zone·lease·heartbeat·drain·takeover·artifact/config·process tree·output budget을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-004904,BAT-AGENT,CPF-WP-BAT-AGENT-03-VERIFICATION_EVIDENCE,SEMANTIC_AXIS_SCORE,64,false,P0,cpf-batch,com.cpf.batch,Batch 개발자·운영자가 실제 제품 경로에서 Rollback·Forward Recovery 기능을 사용할 때 Agent pool·capability·zone·lease·heartbeat·drain·takeover·artifact/config·process tree·output budget을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-004905,BAT-AGENT,CPF-WP-BAT-AGENT-04-FAILURE_RECOVERY,SEMANTIC_AXIS_SCORE,72,false,P0,cpf-batch,com.cpf.batch,Batch 개발자·운영자가 실제 제품 경로에서 다중 인스턴스 기능을 사용할 때 Agent pool·capability·zone·lease·heartbeat·drain·takeover·artifact/config·process tree·output budget을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-004906,BAT-AGENT,CPF-WP-BAT-AGENT-01-CONTRACT_OWNERSHIP,SEMANTIC_AXIS_SCORE,66,false,P0,cpf-batch,com.cpf.batch,Batch 개발자·운영자가 실제 제품 경로에서 Local/Remote 동등성 기능을 사용할 때 Agent pool·capability·zone·lease·heartbeat·drain·takeover·artifact/config·process tree·output budget을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-004907,BAT-AGENT,CPF-WP-BAT-AGENT-01-CONTRACT_OWNERSHIP,SEMANTIC_AXIS_SCORE,66,false,P0,cpf-batch,com.cpf.batch,Batch 개발자·운영자가 실제 제품 경로에서 혼합 버전 호환 기능을 사용할 때 Agent pool·capability·zone·lease·heartbeat·drain·takeover·artifact/config·process tree·output budget을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-004908,BAT-AGENT,CPF-WP-BAT-AGENT-03-VERIFICATION_EVIDENCE,SEMANTIC_AXIS_SCORE,64,false,P0,cpf-batch,com.cpf.batch,Batch 개발자·운영자가 실제 제품 경로에서 인증 기능을 사용할 때 Agent pool·capability·zone·lease·heartbeat·drain·takeover·artifact/config·process tree·output budget을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-004909,BAT-AGENT,CPF-WP-BAT-AGENT-02-IMPLEMENTATION_CONSUMER,DEVGPT_MANUAL_SEMANTIC_REVIEW,100,false,P0,cpf-batch,com.cpf.batch,Batch 개발자·운영자가 실제 제품 경로에서 권한 기능을 사용할 때 Agent pool·capability·zone·lease·heartbeat·drain·takeover·artifact/config·process tree·output budget을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-004910,BAT-AGENT,CPF-WP-BAT-AGENT-02-IMPLEMENTATION_CONSUMER,DEVGPT_MANUAL_SEMANTIC_REVIEW,100,false,P0,cpf-batch,com.cpf.batch,Batch 개발자·운영자가 실제 제품 경로에서 Data Scope 기능을 사용할 때 Agent pool·capability·zone·lease·heartbeat·drain·takeover·artifact/config·process tree·output budget을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-004911,BAT-AGENT,CPF-WP-BAT-AGENT-02-IMPLEMENTATION_CONSUMER,DEVGPT_MANUAL_SEMANTIC_REVIEW,100,false,P0,cpf-batch,com.cpf.batch,Batch 개발자·운영자가 실제 제품 경로에서 Masking·Privacy 기능을 사용할 때 Agent pool·capability·zone·lease·heartbeat·drain·takeover·artifact/config·process tree·output budget을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-004912,BAT-AGENT,CPF-WP-BAT-AGENT-02-IMPLEMENTATION_CONSUMER,DEVGPT_MANUAL_SEMANTIC_REVIEW,100,false,P0,cpf-batch,com.cpf.batch,Batch 개발자·운영자가 실제 제품 경로에서 사유 기능을 사용할 때 Agent pool·capability·zone·lease·heartbeat·drain·takeover·artifact/config·process tree·output budget을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-004913,BAT-AGENT,CPF-WP-BAT-AGENT-03-VERIFICATION_EVIDENCE,SEMANTIC_AXIS_SCORE,68,false,P0,cpf-batch,com.cpf.batch,Batch 개발자·운영자가 실제 제품 경로에서 승인 기능을 사용할 때 Agent pool·capability·zone·lease·heartbeat·drain·takeover·artifact/config·process tree·output budget을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-004914,BAT-AGENT,CPF-WP-BAT-AGENT-03-VERIFICATION_EVIDENCE,SEMANTIC_AXIS_SCORE,68,false,P0,cpf-batch,com.cpf.batch,Batch 개발자·운영자가 실제 제품 경로에서 감사 기능을 사용할 때 Agent pool·capability·zone·lease·heartbeat·drain·takeover·artifact/config·process tree·output budget을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-004915,BAT-AGENT,CPF-WP-BAT-AGENT-03-VERIFICATION_EVIDENCE,SEMANTIC_AXIS_SCORE,64,false,P0,cpf-batch,com.cpf.batch,Batch 개발자·운영자가 실제 제품 경로에서 Log 기능을 사용할 때 Agent pool·capability·zone·lease·heartbeat·drain·takeover·artifact/config·process tree·output budget을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-004916,BAT-AGENT,CPF-WP-BAT-AGENT-04-FAILURE_RECOVERY,SEMANTIC_AXIS_SCORE,72,false,P0,cpf-batch,com.cpf.batch,Batch 개발자·운영자가 실제 제품 경로에서 Metric 기능을 사용할 때 Agent pool·capability·zone·lease·heartbeat·drain·takeover·artifact/config·process tree·output budget을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-004917,BAT-AGENT,CPF-WP-BAT-AGENT-02-IMPLEMENTATION_CONSUMER,DEVGPT_MANUAL_SEMANTIC_REVIEW,100,false,P0,cpf-batch,com.cpf.batch,Batch 개발자·운영자가 실제 제품 경로에서 Trace 기능을 사용할 때 Agent pool·capability·zone·lease·heartbeat·drain·takeover·artifact/config·process tree·output budget을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-004918,BAT-AGENT,CPF-WP-BAT-AGENT-02-IMPLEMENTATION_CONSUMER,DEVGPT_MANUAL_SEMANTIC_REVIEW,100,false,P0,cpf-batch,com.cpf.batch,Batch 개발자·운영자가 실제 제품 경로에서 Health·Readiness 기능을 사용할 때 Agent pool·capability·zone·lease·heartbeat·drain·takeover·artifact/config·process tree·output budget을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-004919,BAT-AGENT,CPF-WP-BAT-AGENT-03-VERIFICATION_EVIDENCE,SEMANTIC_AXIS_SCORE,64,false,P0,cpf-batch,com.cpf.batch,Batch 개발자·운영자가 실제 제품 경로에서 Alert·Runbook 기능을 사용할 때 Agent pool·capability·zone·lease·heartbeat·drain·takeover·artifact/config·process tree·output budget을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-004920,BAT-AGENT,CPF-WP-BAT-AGENT-02-IMPLEMENTATION_CONSUMER,DEVGPT_MANUAL_SEMANTIC_REVIEW,100,false,P0,cpf-batch,com.cpf.batch,Batch 개발자·운영자가 실제 제품 경로에서 Resource 상한 기능을 사용할 때 Agent pool·capability·zone·lease·heartbeat·drain·takeover·artifact/config·process tree·output budget을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-004921,BAT-AGENT,CPF-WP-BAT-AGENT-03-VERIFICATION_EVIDENCE,SEMANTIC_AXIS_SCORE,68,false,P0,cpf-batch,com.cpf.batch,Batch 개발자·운영자가 실제 제품 경로에서 DB Ownership 기능을 사용할 때 Agent pool·capability·zone·lease·heartbeat·drain·takeover·artifact/config·process tree·output budget을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-004922,BAT-AGENT,CPF-WP-BAT-AGENT-01-CONTRACT_OWNERSHIP,SEMANTIC_AXIS_SCORE,70,false,P0,cpf-batch,com.cpf.batch,Batch 개발자·운영자가 실제 제품 경로에서 DB Schema 기능을 사용할 때 Agent pool·capability·zone·lease·heartbeat·drain·takeover·artifact/config·process tree·output budget을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-004923,BAT-AGENT,CPF-WP-BAT-AGENT-03-VERIFICATION_EVIDENCE,SEMANTIC_AXIS_SCORE,72,false,P0,cpf-batch,com.cpf.batch,Batch 개발자·운영자가 실제 제품 경로에서 Runtime Query 기능을 사용할 때 Agent pool·capability·zone·lease·heartbeat·drain·takeover·artifact/config·process tree·output budget을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-004924,BAT-AGENT,CPF-WP-BAT-AGENT-03-VERIFICATION_EVIDENCE,SEMANTIC_AXIS_SCORE,68,false,P0,cpf-batch,com.cpf.batch,Batch 개발자·운영자가 실제 제품 경로에서 Migration 기능을 사용할 때 Agent pool·capability·zone·lease·heartbeat·drain·takeover·artifact/config·process tree·output budget을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-004925,BAT-AGENT,CPF-WP-BAT-AGENT-04-FAILURE_RECOVERY,DEVGPT_MANUAL_SEMANTIC_REVIEW,100,false,P0,cpf-batch,com.cpf.batch,Batch 개발자·운영자가 실제 제품 경로에서 DB Rollback 기능을 사용할 때 Agent pool·capability·zone·lease·heartbeat·drain·takeover·artifact/config·process tree·output budget을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-004926,BAT-AGENT,CPF-WP-BAT-AGENT-03-VERIFICATION_EVIDENCE,SEMANTIC_AXIS_SCORE,64,false,P0,cpf-batch,com.cpf.batch,Batch 개발자·운영자가 실제 제품 경로에서 3 Vendor 기능을 사용할 때 Agent pool·capability·zone·lease·heartbeat·drain·takeover·artifact/config·process tree·output budget을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-004927,BAT-AGENT,CPF-WP-BAT-AGENT-03-VERIFICATION_EVIDENCE,SEMANTIC_AXIS_SCORE,64,false,P0,cpf-batch,com.cpf.batch,Batch 개발자·운영자가 실제 제품 경로에서 API·OpenAPI 기능을 사용할 때 Agent pool·capability·zone·lease·heartbeat·drain·takeover·artifact/config·process tree·output budget을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-004928,BAT-AGENT,CPF-WP-BAT-AGENT-03-VERIFICATION_EVIDENCE,SEMANTIC_AXIS_SCORE,72,false,P0,cpf-batch,com.cpf.batch,Batch 개발자·운영자가 실제 제품 경로에서 Frontend 연결 기능을 사용할 때 Agent pool·capability·zone·lease·heartbeat·drain·takeover·artifact/config·process tree·output budget을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-004929,BAT-AGENT,CPF-WP-BAT-AGENT-03-VERIFICATION_EVIDENCE,SEMANTIC_AXIS_SCORE,64,false,P0,cpf-batch,com.cpf.batch,Batch 개발자·운영자가 실제 제품 경로에서 ADM 운영 기능 기능을 사용할 때 Agent pool·capability·zone·lease·heartbeat·drain·takeover·artifact/config·process tree·output budget을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-004930,BAT-AGENT,CPF-WP-BAT-AGENT-03-VERIFICATION_EVIDENCE,SEMANTIC_AXIS_SCORE,68,false,P0,cpf-batch,com.cpf.batch,Batch 개발자·운영자가 실제 제품 경로에서 BZA 업무 관리 기능을 사용할 때 Agent pool·capability·zone·lease·heartbeat·drain·takeover·artifact/config·process tree·output budget을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-004931,BAT-AGENT,CPF-WP-BAT-AGENT-03-VERIFICATION_EVIDENCE,SEMANTIC_AXIS_SCORE,64,false,P0,cpf-batch,com.cpf.batch,Batch 개발자·운영자가 실제 제품 경로에서 Generator 영향 기능을 사용할 때 Agent pool·capability·zone·lease·heartbeat·drain·takeover·artifact/config·process tree·output budget을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-004932,BAT-AGENT,CPF-WP-BAT-AGENT-04-FAILURE_RECOVERY,SEMANTIC_AXIS_SCORE,68,false,P0,cpf-batch,com.cpf.batch,Batch 개발자·운영자가 실제 제품 경로에서 Sample·EDU 기능을 사용할 때 Agent pool·capability·zone·lease·heartbeat·drain·takeover·artifact/config·process tree·output budget을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-004933,BAT-AGENT,CPF-WP-BAT-AGENT-03-VERIFICATION_EVIDENCE,DEVGPT_MANUAL_SEMANTIC_REVIEW,100,false,P0,cpf-batch,com.cpf.batch,Batch 개발자·운영자가 실제 제품 경로에서 JavaDoc·주석 기능을 사용할 때 Agent pool·capability·zone·lease·heartbeat·drain·takeover·artifact/config·process tree·output budget을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-004934,BAT-AGENT,CPF-WP-BAT-AGENT-03-VERIFICATION_EVIDENCE,SEMANTIC_AXIS_SCORE,64,false,P0,cpf-batch,com.cpf.batch,Batch 개발자·운영자가 실제 제품 경로에서 개발·운영 Guide 기능을 사용할 때 Agent pool·capability·zone·lease·heartbeat·drain·takeover·artifact/config·process tree·output budget을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-004935,BAT-AGENT,CPF-WP-BAT-AGENT-03-VERIFICATION_EVIDENCE,SEMANTIC_AXIS_SCORE,68,false,P0,cpf-batch,com.cpf.batch,Batch 개발자·운영자가 실제 제품 경로에서 Unit Test 기능을 사용할 때 Agent pool·capability·zone·lease·heartbeat·drain·takeover·artifact/config·process tree·output budget을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-004936,BAT-AGENT,CPF-WP-BAT-AGENT-03-VERIFICATION_EVIDENCE,SEMANTIC_AXIS_SCORE,64,false,P0,cpf-batch,com.cpf.batch,Batch 개발자·운영자가 실제 제품 경로에서 Contract Test 기능을 사용할 때 Agent pool·capability·zone·lease·heartbeat·drain·takeover·artifact/config·process tree·output budget을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-004937,BAT-AGENT,CPF-WP-BAT-AGENT-03-VERIFICATION_EVIDENCE,SEMANTIC_AXIS_SCORE,64,false,P0,cpf-batch,com.cpf.batch,Batch 개발자·운영자가 실제 제품 경로에서 Integration Test 기능을 사용할 때 Agent pool·capability·zone·lease·heartbeat·drain·takeover·artifact/config·process tree·output budget을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-004938,BAT-AGENT,CPF-WP-BAT-AGENT-03-VERIFICATION_EVIDENCE,SEMANTIC_AXIS_SCORE,68,false,P0,cpf-batch,com.cpf.batch,Batch 개발자·운영자가 실제 제품 경로에서 Runtime Test 기능을 사용할 때 Agent pool·capability·zone·lease·heartbeat·drain·takeover·artifact/config·process tree·output budget을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-004939,BAT-AGENT,CPF-WP-BAT-AGENT-03-VERIFICATION_EVIDENCE,DEVGPT_MANUAL_SEMANTIC_REVIEW,100,false,P0,cpf-batch,com.cpf.batch,Batch 개발자·운영자가 실제 제품 경로에서 Fault Test 기능을 사용할 때 Agent pool·capability·zone·lease·heartbeat·drain·takeover·artifact/config·process tree·output budget을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-004940,BAT-AGENT,CPF-WP-BAT-AGENT-03-VERIFICATION_EVIDENCE,SEMANTIC_AXIS_SCORE,96,false,P0,cpf-batch,com.cpf.batch,Batch 개발자·운영자가 실제 제품 경로에서 Evidence 기능을 사용할 때 Agent pool·capability·zone·lease·heartbeat·drain·takeover·artifact/config·process tree·output budget을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-004941,BAT-AGENT,CPF-WP-BAT-AGENT-03-VERIFICATION_EVIDENCE,DEVGPT_MANUAL_SEMANTIC_REVIEW,100,false,P0,cpf-batch,com.cpf.batch,Batch 개발자·운영자가 실제 제품 경로에서 Hygiene 기능을 사용할 때 Agent pool·capability·zone·lease·heartbeat·drain·takeover·artifact/config·process tree·output budget을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-004942,BAT-CALL-SYNC,CPF-WP-BAT-CALL-SYNC-03-VERIFICATION_EVIDENCE,SEMANTIC_AXIS_SCORE,64,false,P0,cpf-batch,com.cpf.batch,Batch 개발자·운영자가 실제 제품 경로에서 기능 목적·업무 결과 기능을 사용할 때 Batch/Worker 업무 Domain 동기 호출에 Local/Remote parity·Header·deadline·idempotency·retry/unknown-result를 적용한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-004943,BAT-CALL-SYNC,CPF-WP-BAT-CALL-SYNC-01-CONTRACT_OWNERSHIP,SEMANTIC_AXIS_SCORE,74,false,P0,cpf-batch,com.cpf.batch,Batch 개발자·운영자가 실제 제품 경로에서 Owner·경계 기능을 사용할 때 Batch/Worker 업무 Domain 동기 호출에 Local/Remote parity·Header·deadline·idempotency·retry/unknown-result를 적용한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
