path,reason,approved,precondition,lifecycle,user_execution_required,replacement_path,user_approved,user_approval_ref,user_approved_at
cpf-docs/work/evidence/codex/current/CX-05-F206-F208-F211-F216-F217-F219-F221-F224-F225-F226-F227-F228-F229-F230-F231-F232-F236-F237-F244-F245-TWO-WORKER-RUNTIME-RERUN21/two-worker/processes/logs/cpf-runtime/bat-smoke-instance-1/runtime.log,RT-01 repository-resident raw runtime log violates canonical external-output ownership and Windows path budget,true,SATISFIED,PENDING_USER_EXECUTION,true,,true,USER-20260826-FINAL-1PCT,2026-08-26T13:31:00+09:00
cpf-docs/work/evidence/codex/current/CX-05-F206-F208-F211-F216-F217-F219-F221-F224-F225-F226-F227-F228-F229-F230-F231-F232-F236-F237-F244-F245-TWO-WORKER-RUNTIME-RERUN21/two-worker/processes/logs/cpf-runtime/bat-smoke-instance-2/runtime.log,RT-01 repository-resident raw runtime log violates canonical external-output ownership and Windows path budget,true,SATISFIED,PENDING_USER_EXECUTION,true,,true,USER-20260826-FINAL-1PCT,2026-08-26T13:31:00+09:00
cpf-docs/work/evidence/codex/current/CX-05-F206-F208-F211-F216-F217-F219-F221-F224-F225-F226-F227-F228-F229-F230-F231-F232-F236-F237-F244-TWO-WORKER-RUNTIME-RERUN20/two-worker/processes/bat-smoke-worker-1/worker.stderr.log,RT-01 repository-resident raw runtime log violates canonical external-output ownership and Windows path budget,true,SATISFIED,PENDING_USER_EXECUTION,true,,true,USER-20260826-FINAL-1PCT,2026-08-26T13:31:00+09:00
cpf-docs/work/evidence/codex/current/CX-05-F206-F208-F211-F216-F217-F219-F221-F224-F225-F226-F227-F228-F229-F230-F231-F232-F236-F237-F244-TWO-WORKER-RUNTIME-RERUN20/two-worker/processes/bat-smoke-worker-1/worker.stdout.log,RT-01 repository-resident raw runtime log violates canonical external-output ownership and Windows path budget,true,SATISFIED,PENDING_USER_EXECUTION,true,,true,USER-20260826-FINAL-1PCT,2026-08-26T13:31:00+09:00
cpf-docs/work/evidence/codex/current/CX-05-F206-F208-F211-F216-F217-F219-F221-F224-F225-F226-F227-F228-F229-F230-F231-F232-F236-F237-F244-TWO-WORKER-RUNTIME-RERUN20/two-worker/processes/bat-smoke-worker-2/worker.stderr.log,RT-01 repository-resident raw runtime log violates canonical external-output ownership and Windows path budget,true,SATISFIED,PENDING_USER_EXECUTION,true,,true,USER-20260826-FINAL-1PCT,2026-08-26T13:31:00+09:00
cpf-docs/work/evidence/codex/current/CX-05-F206-F208-F211-F216-F217-F219-F221-F224-F225-F226-F227-F228-F229-F230-F231-F232-F236-F237-F244-TWO-WORKER-RUNTIME-RERUN20/two-worker/processes/bat-smoke-worker-2/worker.stdout.log,RT-01 repository-resident raw runtime log violates canonical external-output ownership and Windows path budget,true,SATISFIED,PENDING_USER_EXECUTION,true,,true,USER-20260826-FINAL-1PCT,2026-08-26T13:31:00+09:00
cpf-docs/work/evidence/codex/current/CX-05-F206-F208-F211-F216-F217-F219-F221-F224-F225-F226-F227-F228-F229-F230-F231-F232-F236-F237-F244-TWO-WORKER-RUNTIME-RERUN20/two-worker/processes/logs/cpf-runtime/bat-smoke-instance-1/runtime.log,RT-01 repository-resident raw runtime log violates canonical external-output ownership and Windows path budget,true,SATISFIED,PENDING_USER_EXECUTION,true,,true,USER-20260826-FINAL-1PCT,2026-08-26T13:31:00+09:00
cpf-docs/work/evidence/codex/current/CX-05-F206-F208-F211-F216-F217-F219-F221-F224-F225-F226-F227-F228-F229-F230-F231-F232-F236-F237-F244-TWO-WORKER-RUNTIME-RERUN20/two-worker/processes/logs/cpf-runtime/bat-smoke-instance-2/runtime.log,RT-01 repository-resident raw runtime log violates canonical external-output ownership and Windows path budget,true,SATISFIED,PENDING_USER_EXECUTION,true,,true,USER-20260826-FINAL-1PCT,2026-08-26T13:31:00+09:00
cpf-docs/work/evidence/codex/current/CX-05-F206-F208-F211-F216-F217-F219-F221-F224-F225-F226-F227-F228-F229-F230-F231-F232-F236-F237-TWO-WORKER-RUNTIME-RERUN19/two-worker/processes/bat-smoke-worker-1/worker.stderr.log,RT-01 repository-resident raw runtime log violates canonical external-output ownership and Windows path budget,true,SATISFIED,PENDING_USER_EXECUTION,true,,true,USER-20260826-FINAL-1PCT,2026-08-26T13:31:00+09:00
cpf-docs/work/evidence/codex/current/CX-05-F206-F208-F211-F216-F217-F219-F221-F224-F225-F226-F227-F228-F229-F230-F231-F232-F236-F237-TWO-WORKER-RUNTIME-RERUN19/two-worker/processes/bat-smoke-worker-1/worker.stdout.log,RT-01 repository-resident raw runtime log violates canonical external-output ownership and Windows path budget,true,SATISFIED,PENDING_USER_EXECUTION,true,,true,USER-20260826-FINAL-1PCT,2026-08-26T13:31:00+09:00
cpf-docs/work/evidence/codex/current/CX-05-F206-F208-F211-F216-F217-F219-F221-F224-F225-F226-F227-F228-F229-F230-F231-F232-F236-F237-TWO-WORKER-RUNTIME-RERUN19/two-worker/processes/bat-smoke-worker-2/worker.stderr.log,RT-01 repository-resident raw runtime log violates canonical external-output ownership and Windows path budget,true,SATISFIED,PENDING_USER_EXECUTION,true,,true,USER-20260826-FINAL-1PCT,2026-08-26T13:31:00+09:00
cpf-docs/work/evidence/codex/current/CX-05-F206-F208-F211-F216-F217-F219-F221-F224-F225-F226-F227-F228-F229-F230-F231-F232-F236-F237-TWO-WORKER-RUNTIME-RERUN19/two-worker/processes/bat-smoke-worker-2/worker.stdout.log,RT-01 repository-resident raw runtime log violates canonical external-output ownership and Windows path budget,true,SATISFIED,PENDING_USER_EXECUTION,true,,true,USER-20260826-FINAL-1PCT,2026-08-26T13:31:00+09:00
cpf-docs/work/evidence/codex/current/CX-05-F206-F208-F211-F216-F217-F219-F221-F224-F225-F226-F227-F228-F229-F230-F231-F232-F236-F237-TWO-WORKER-RUNTIME-RERUN19/two-worker/processes/logs/cpf-runtime/bat-smoke-instance-1/runtime.log,RT-01 repository-resident raw runtime log violates canonical external-output ownership and Windows path budget,true,SATISFIED,PENDING_USER_EXECUTION,true,,true,USER-20260826-FINAL-1PCT,2026-08-26T13:31:00+09:00
cpf-docs/work/evidence/codex/current/CX-05-F206-F208-F211-F216-F217-F219-F221-F224-F225-F226-F227-F228-F229-F230-F231-F232-F236-F237-TWO-WORKER-RUNTIME-RERUN19/two-worker/processes/logs/cpf-runtime/bat-smoke-instance-2/runtime.log,RT-01 repository-resident raw runtime log violates canonical external-output ownership and Windows path budget,true,SATISFIED,PENDING_USER_EXECUTION,true,,true,USER-20260826-FINAL-1PCT,2026-08-26T13:31:00+09:00
cpf-docs/work/evidence/codex/current/CX-05-F206-F208-F211-F216-F217-F219-F221-F224-F225-F226-F227-F228-F229-F230-F231-F232-F236-TWO-WORKER-RUNTIME-RERUN18/two-worker/processes/bat-smoke-worker-1/worker.stderr.log,RT-01 repository-resident raw runtime log violates canonical external-output ownership and Windows path budget,true,SATISFIED,PENDING_USER_EXECUTION,true,,true,USER-20260826-FINAL-1PCT,2026-08-26T13:31:00+09:00
cpf-docs/work/evidence/codex/current/CX-05-F206-F208-F211-F216-F217-F219-F221-F224-F225-F226-F227-F228-F229-F230-F231-F232-F236-TWO-WORKER-RUNTIME-RERUN18/two-worker/processes/bat-smoke-worker-1/worker.stdout.log,RT-01 repository-resident raw runtime log violates canonical external-output ownership and Windows path budget,true,SATISFIED,PENDING_USER_EXECUTION,true,,true,USER-20260826-FINAL-1PCT,2026-08-26T13:31:00+09:00
cpf-docs/work/evidence/codex/current/CX-05-F206-F208-F211-F216-F217-F219-F221-F224-F225-F226-F227-F228-F229-F230-F231-F232-F236-TWO-WORKER-RUNTIME-RERUN18/two-worker/processes/bat-smoke-worker-2/worker.stderr.log,RT-01 repository-resident raw runtime log violates canonical external-output ownership and Windows path budget,true,SATISFIED,PENDING_USER_EXECUTION,true,,true,USER-20260826-FINAL-1PCT,2026-08-26T13:31:00+09:00
cpf-docs/work/evidence/codex/current/CX-05-F206-F208-F211-F216-F217-F219-F221-F224-F225-F226-F227-F228-F229-F230-F231-F232-F236-TWO-WORKER-RUNTIME-RERUN18/two-worker/processes/bat-smoke-worker-2/worker.stdout.log,RT-01 repository-resident raw runtime log violates canonical external-output ownership and Windows path budget,true,SATISFIED,PENDING_USER_EXECUTION,true,,true,USER-20260826-FINAL-1PCT,2026-08-26T13:31:00+09:00
cpf-docs/work/evidence/codex/current/CX-05-F206-F208-F211-F216-F217-F219-F221-F224-F225-F226-F227-F228-F229-F230-F231-F232-F236-TWO-WORKER-RUNTIME-RERUN18/two-worker/processes/logs/cpf-runtime/bat-smoke-instance-1/runtime.log,RT-01 repository-resident raw runtime log violates canonical external-output ownership and Windows path budget,true,SATISFIED,PENDING_USER_EXECUTION,true,,true,USER-20260826-FINAL-1PCT,2026-08-26T13:31:00+09:00
cpf-docs/work/evidence/codex/current/CX-05-F206-F208-F211-F216-F217-F219-F221-F224-F225-F226-F227-F228-F229-F230-F231-F232-F236-TWO-WORKER-RUNTIME-RERUN18/two-worker/processes/logs/cpf-runtime/bat-smoke-instance-2/runtime.log,RT-01 repository-resident raw runtime log violates canonical external-output ownership and Windows path budget,true,SATISFIED,PENDING_USER_EXECUTION,true,,true,USER-20260826-FINAL-1PCT,2026-08-26T13:31:00+09:00
cpf-docs/work/evidence/codex/current/CX-05-F206-F208-F211-F216-F217-F219-F221-F224-F225-F226-F227-F228-F229-F230-F231-F232-TWO-WORKER-RUNTIME-RERUN17/two-worker/processes/bat-smoke-worker-1/worker.stderr.log,RT-01 repository-resident raw runtime log violates canonical external-output ownership and Windows path budget,true,SATISFIED,PENDING_USER_EXECUTION,true,,true,USER-20260826-FINAL-1PCT,2026-08-26T13:31:00+09:00
cpf-docs/work/evidence/codex/current/CX-05-F206-F208-F211-F216-F217-F219-F221-F224-F225-F226-F227-F228-F229-F230-F231-F232-TWO-WORKER-RUNTIME-RERUN17/two-worker/processes/bat-smoke-worker-1/worker.stdout.log,RT-01 repository-resident raw runtime log violates canonical external-output ownership and Windows path budget,true,SATISFIED,PENDING_USER_EXECUTION,true,,true,USER-20260826-FINAL-1PCT,2026-08-26T13:31:00+09:00
cpf-docs/work/evidence/codex/current/CX-05-F206-F208-F211-F216-F217-F219-F221-F224-F225-F226-F227-F228-F229-F230-F231-F232-TWO-WORKER-RUNTIME-RERUN17/two-worker/processes/bat-smoke-worker-2/worker.stderr.log,RT-01 repository-resident raw runtime log violates canonical external-output ownership and Windows path budget,true,SATISFIED,PENDING_USER_EXECUTION,true,,true,USER-20260826-FINAL-1PCT,2026-08-26T13:31:00+09:00
cpf-docs/work/evidence/codex/current/CX-05-F206-F208-F211-F216-F217-F219-F221-F224-F225-F226-F227-F228-F229-F230-F231-F232-TWO-WORKER-RUNTIME-RERUN17/two-worker/processes/bat-smoke-worker-2/worker.stdout.log,RT-01 repository-resident raw runtime log violates canonical external-output ownership and Windows path budget,true,SATISFIED,PENDING_USER_EXECUTION,true,,true,USER-20260826-FINAL-1PCT,2026-08-26T13:31:00+09:00
cpf-docs/work/evidence/codex/current/CX-05-F206-F208-F211-F216-F217-F219-F221-F224-F225-F226-F227-F228-F229-F230-F231-F232-TWO-WORKER-RUNTIME-RERUN17/two-worker/processes/logs/cpf-runtime/bat-smoke-instance-1/runtime.log,RT-01 repository-resident raw runtime log violates canonical external-output ownership and Windows path budget,true,SATISFIED,PENDING_USER_EXECUTION,true,,true,USER-20260826-FINAL-1PCT,2026-08-26T13:31:00+09:00
cpf-docs/work/evidence/codex/current/CX-05-F206-F208-F211-F216-F217-F219-F221-F224-F225-F226-F227-F228-F229-F230-F231-F232-TWO-WORKER-RUNTIME-RERUN17/two-worker/processes/logs/cpf-runtime/bat-smoke-instance-2/runtime.log,RT-01 repository-resident raw runtime log violates canonical external-output ownership and Windows path budget,true,SATISFIED,PENDING_USER_EXECUTION,true,,true,USER-20260826-FINAL-1PCT,2026-08-26T13:31:00+09:00
cpf-docs/work/evidence/codex/current/CX-05-F206-F208-F211-F216-F217-F219-F221-F224-F225-F226-F227-F228-F229-F230-F231-TWO-WORKER-RUNTIME-RERUN16/two-worker/processes/bat-smoke-worker-1/worker.stderr.log,RT-01 repository-resident raw runtime log violates canonical external-output ownership and Windows path budget,true,SATISFIED,PENDING_USER_EXECUTION,true,,true,USER-20260826-FINAL-1PCT,2026-08-26T13:31:00+09:00
cpf-docs/work/evidence/codex/current/CX-05-F206-F208-F211-F216-F217-F219-F221-F224-F225-F226-F227-F228-F229-F230-F231-TWO-WORKER-RUNTIME-RERUN16/two-worker/processes/bat-smoke-worker-1/worker.stdout.log,RT-01 repository-resident raw runtime log violates canonical external-output ownership and Windows path budget,true,SATISFIED,PENDING_USER_EXECUTION,true,,true,USER-20260826-FINAL-1PCT,2026-08-26T13:31:00+09:00
cpf-docs/work/evidence/codex/current/CX-05-F206-F208-F211-F216-F217-F219-F221-F224-F225-F226-F227-F228-F229-F230-F231-TWO-WORKER-RUNTIME-RERUN16/two-worker/processes/bat-smoke-worker-2/worker.stderr.log,RT-01 repository-resident raw runtime log violates canonical external-output ownership and Windows path budget,true,SATISFIED,PENDING_USER_EXECUTION,true,,true,USER-20260826-FINAL-1PCT,2026-08-26T13:31:00+09:00
cpf-docs/work/evidence/codex/current/CX-05-F206-F208-F211-F216-F217-F219-F221-F224-F225-F226-F227-F228-F229-F230-F231-TWO-WORKER-RUNTIME-RERUN16/two-worker/processes/bat-smoke-worker-2/worker.stdout.log,RT-01 repository-resident raw runtime log violates canonical external-output ownership and Windows path budget,true,SATISFIED,PENDING_USER_EXECUTION,true,,true,USER-20260826-FINAL-1PCT,2026-08-26T13:31:00+09:00
cpf-docs/work/evidence/codex/current/CX-05-F206-F208-F211-F216-F217-F219-F221-F224-F225-F226-F227-F228-F229-F230-F231-TWO-WORKER-RUNTIME-RERUN16/two-worker/processes/logs/cpf-runtime/bat-smoke-instance-1/runtime.log,RT-01 repository-resident raw runtime log violates canonical external-output ownership and Windows path budget,true,SATISFIED,PENDING_USER_EXECUTION,true,,true,USER-20260826-FINAL-1PCT,2026-08-26T13:31:00+09:00
cpf-docs/work/evidence/codex/current/CX-05-F206-F208-F211-F216-F217-F219-F221-F224-F225-F226-F227-F228-F229-F230-F231-TWO-WORKER-RUNTIME-RERUN16/two-worker/processes/logs/cpf-runtime/bat-smoke-instance-2/runtime.log,RT-01 repository-resident raw runtime log violates canonical external-output ownership and Windows path budget,true,SATISFIED,PENDING_USER_EXECUTION,true,,true,USER-20260826-FINAL-1PCT,2026-08-26T13:31:00+09:00
cpf-docs/work/evidence/codex/current/CX-05-F206-F208-F211-F216-F217-F219-F221-F224-F225-F226-F227-F228-F229-F230-TWO-WORKER-RUNTIME-RERUN15/two-worker/processes/logs/cpf-runtime/bat-smoke-instance-1/runtime.log,RT-01 repository-resident raw runtime log violates canonical external-output ownership and Windows path budget,true,SATISFIED,PENDING_USER_EXECUTION,true,,true,USER-20260826-FINAL-1PCT,2026-08-26T13:31:00+09:00
cpf-docs/work/evidence/codex/current/CX-05-F206-F208-F211-F216-F217-F219-F221-F224-F225-F226-F227-F228-F229-F230-TWO-WORKER-RUNTIME-RERUN15/two-worker/processes/logs/cpf-runtime/bat-smoke-instance-2/runtime.log,RT-01 repository-resident raw runtime log violates canonical external-output ownership and Windows path budget,true,SATISFIED,PENDING_USER_EXECUTION,true,,true,USER-20260826-FINAL-1PCT,2026-08-26T13:31:00+09:00
cpf-docs/work/evidence/codex/current/CX-05-F206-F208-F211-F216-F217-F219-F221-F224-F225-F226-F227-F228-F229-TWO-WORKER-RUNTIME-RERUN14/two-worker/processes/logs/cpf-runtime/bat-smoke-instance-1/runtime.log,RT-01 repository-resident raw runtime log violates canonical external-output ownership and Windows path budget,true,SATISFIED,PENDING_USER_EXECUTION,true,,true,USER-20260826-FINAL-1PCT,2026-08-26T13:31:00+09:00
cpf-docs/work/evidence/codex/current/CX-05-F206-F208-F211-F216-F217-F219-F221-F224-F225-F226-F227-F228-F229-TWO-WORKER-RUNTIME-RERUN14/two-worker/processes/logs/cpf-runtime/bat-smoke-instance-2/runtime.log,RT-01 repository-resident raw runtime log violates canonical external-output ownership and Windows path budget,true,SATISFIED,PENDING_USER_EXECUTION,true,,true,USER-20260826-FINAL-1PCT,2026-08-26T13:31:00+09:00
