work_item_id,canonical_requirement_id,domain_file,priority,owner,work_type,axis,axis_title,canonical_goal,mandatory_results,implementation_proposals,scenario_classes,applicable_gates,standards,dependencies,baseline_sha,development_status,verification_status,evidence_ref,open_issue,next_action
CPF-WP-PROD-EDITION-01-POLICY_BOUNDARY,PROD-EDITION,100_RELEASE_PRODUCT_GOVERNANCE.md,P2,product governance,PRODUCT_POLICY_AND_PROTOTYPE,POLICY_BOUNDARY,제품 정책·지원 경계,Edition/License/Capability packaging을 기술 Runtime과 분리하고 미결정 정책을 GA 완료처럼 노출하지 않는다.,"지원/비지원, edition/license/capability와 security/compatibility 경계를 명시한다. || 미결정 정책을 GA 기능 완료처럼 노출하지 않는다. || 기술 Runtime과 상용 정책을 분리한다.",ADR와 capability manifest로 정책을 표현한다.,unsupported edition;license change;capability conflict,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-17-SUPPLY-CHAIN;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,STD-CYCLONEDX;STD-NIST-SSDF;STD-OPENFEATURE;STD-SCRUM;STD-SLSA,,2b259ea45f3ad1a93bfefd5e7d3bc35f3406bf06,미구현,미검증,,,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-PROD-EDITION-02-PROTOTYPE_EVIDENCE,PROD-EDITION,100_RELEASE_PRODUCT_GOVERNANCE.md,P2,product governance,PRODUCT_POLICY_AND_PROTOTYPE,PROTOTYPE_EVIDENCE,Capability Prototype·실증,Edition/License/Capability packaging을 기술 Runtime과 분리하고 미결정 정책을 GA 완료처럼 노출하지 않는다.,정책 후보가 Architecture를 깨지 않는 최소 Prototype과 실제 Consumer를 제공한다. || 성능·보안·업그레이드·제거 가능성과 지원 비용을 검증한다.,기본 비활성 leaf module/profile로 실증한다.,enable;disable/remove;upgrade;security isolation,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-17-SUPPLY-CHAIN;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,STD-CYCLONEDX;STD-NIST-SSDF;STD-OPENFEATURE;STD-SCRUM;STD-SLSA,CPF-WP-PROD-EDITION-01-POLICY_BOUNDARY,2b259ea45f3ad1a93bfefd5e7d3bc35f3406bf06,미구현,미검증,,,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-PROD-EDITION-03-COMPATIBILITY_SECURITY,PROD-EDITION,100_RELEASE_PRODUCT_GOVERNANCE.md,P2,product governance,PRODUCT_POLICY_AND_PROTOTYPE,COMPATIBILITY_SECURITY,정책 호환성·보안,Edition/License/Capability packaging을 기술 Runtime과 분리하고 미결정 정책을 GA 완료처럼 노출하지 않는다.,"tenant/plugin/edition/package 격리, permission, signature, upgrade/rollback와 mixed-version을 검토한다. || 선택 기능이 기본 Runtime 의존이나 권한 우회를 만들지 않는다.",capability-based permission and signed plugin/package metadata를 검토한다.,cross-tenant;unsigned plugin;incompatible package;rollback,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-09-SECURITY;GATE-16-COMPATIBILITY;GATE-17-SUPPLY-CHAIN;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,STD-CISA-SBD;STD-CYCLONEDX;STD-NIST-SSDF;STD-OPENFEATURE;STD-OWASP-ASVS;STD-SCRUM;STD-SLSA,CPF-WP-PROD-EDITION-01-POLICY_BOUNDARY,2b259ea45f3ad1a93bfefd5e7d3bc35f3406bf06,미구현,미검증,,,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-PROD-MULTITENANT-01-POLICY_BOUNDARY,PROD-MULTITENANT,100_RELEASE_PRODUCT_GOVERNANCE.md,P2,product governance,PRODUCT_POLICY_AND_PROTOTYPE,POLICY_BOUNDARY,제품 정책·지원 경계,"tenant context, data/config/permission/secret/quota/audit isolation과 tenant lifecycle을 선택 기능으로 설계한다.","지원/비지원, edition/license/capability와 security/compatibility 경계를 명시한다. || 미결정 정책을 GA 기능 완료처럼 노출하지 않는다. || 기술 Runtime과 상용 정책을 분리한다.",ADR와 capability manifest로 정책을 표현한다.,unsupported edition;license change;capability conflict,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-09-SECURITY;GATE-10-CRYPTO-PRIVACY;GATE-11-OPS-AUDIT;GATE-17-SUPPLY-CHAIN;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,STD-CISA-SBD;STD-CYCLONEDX;STD-NIST-SSDF;STD-OPENFEATURE;STD-OWASP-ASVS;STD-SCRUM;STD-SLSA,,2b259ea45f3ad1a93bfefd5e7d3bc35f3406bf06,미구현,미검증,,,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-PROD-MULTITENANT-02-PROTOTYPE_EVIDENCE,PROD-MULTITENANT,100_RELEASE_PRODUCT_GOVERNANCE.md,P2,product governance,PRODUCT_POLICY_AND_PROTOTYPE,PROTOTYPE_EVIDENCE,Capability Prototype·실증,"tenant context, data/config/permission/secret/quota/audit isolation과 tenant lifecycle을 선택 기능으로 설계한다.",정책 후보가 Architecture를 깨지 않는 최소 Prototype과 실제 Consumer를 제공한다. || 성능·보안·업그레이드·제거 가능성과 지원 비용을 검증한다.,기본 비활성 leaf module/profile로 실증한다.,enable;disable/remove;upgrade;security isolation,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-09-SECURITY;GATE-10-CRYPTO-PRIVACY;GATE-11-OPS-AUDIT;GATE-17-SUPPLY-CHAIN;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,STD-CISA-SBD;STD-CYCLONEDX;STD-NIST-SSDF;STD-OPENFEATURE;STD-OWASP-ASVS;STD-SCRUM;STD-SLSA,CPF-WP-PROD-MULTITENANT-01-POLICY_BOUNDARY,2b259ea45f3ad1a93bfefd5e7d3bc35f3406bf06,미구현,미검증,,,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-PROD-MULTITENANT-03-COMPATIBILITY_SECURITY,PROD-MULTITENANT,100_RELEASE_PRODUCT_GOVERNANCE.md,P2,product governance,PRODUCT_POLICY_AND_PROTOTYPE,COMPATIBILITY_SECURITY,정책 호환성·보안,"tenant context, data/config/permission/secret/quota/audit isolation과 tenant lifecycle을 선택 기능으로 설계한다.","tenant/plugin/edition/package 격리, permission, signature, upgrade/rollback와 mixed-version을 검토한다. || 선택 기능이 기본 Runtime 의존이나 권한 우회를 만들지 않는다.",capability-based permission and signed plugin/package metadata를 검토한다.,cross-tenant;unsigned plugin;incompatible package;rollback,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-09-SECURITY;GATE-10-CRYPTO-PRIVACY;GATE-11-OPS-AUDIT;GATE-16-COMPATIBILITY;GATE-17-SUPPLY-CHAIN;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,STD-CISA-SBD;STD-CYCLONEDX;STD-NIST-SSDF;STD-OPENFEATURE;STD-OWASP-ASVS;STD-SCRUM;STD-SLSA,CPF-WP-PROD-MULTITENANT-01-POLICY_BOUNDARY,2b259ea45f3ad1a93bfefd5e7d3bc35f3406bf06,미구현,미검증,,,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-PROD-PLUGIN-01-POLICY_BOUNDARY,PROD-PLUGIN,100_RELEASE_PRODUCT_GOVERNANCE.md,P2,product governance,PRODUCT_POLICY_AND_PROTOTYPE,POLICY_BOUNDARY,제품 정책·지원 경계,"고객/기관 Plugin·Adapter의 SPI, package, signature, compatibility, isolation, lifecycle, permission와 marketplace 후보 정책을 제공한다.","지원/비지원, edition/license/capability와 security/compatibility 경계를 명시한다. || 미결정 정책을 GA 기능 완료처럼 노출하지 않는다. || 기술 Runtime과 상용 정책을 분리한다.",ADR와 capability manifest로 정책을 표현한다.,unsupported edition;license change;capability conflict,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-09-SECURITY;GATE-16-COMPATIBILITY;GATE-17-SUPPLY-CHAIN;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-CISA-SBD;STD-CYCLONEDX;STD-NIST-SSDF;STD-OPENFEATURE;STD-OWASP-ASVS;STD-SCRUM;STD-SLSA,,2b259ea45f3ad1a93bfefd5e7d3bc35f3406bf06,미구현,미검증,,,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-PROD-PLUGIN-02-PROTOTYPE_EVIDENCE,PROD-PLUGIN,100_RELEASE_PRODUCT_GOVERNANCE.md,P2,product governance,PRODUCT_POLICY_AND_PROTOTYPE,PROTOTYPE_EVIDENCE,Capability Prototype·실증,"고객/기관 Plugin·Adapter의 SPI, package, signature, compatibility, isolation, lifecycle, permission와 marketplace 후보 정책을 제공한다.",정책 후보가 Architecture를 깨지 않는 최소 Prototype과 실제 Consumer를 제공한다. || 성능·보안·업그레이드·제거 가능성과 지원 비용을 검증한다.,기본 비활성 leaf module/profile로 실증한다.,enable;disable/remove;upgrade;security isolation,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-09-SECURITY;GATE-16-COMPATIBILITY;GATE-17-SUPPLY-CHAIN;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-CISA-SBD;STD-CYCLONEDX;STD-NIST-SSDF;STD-OPENFEATURE;STD-OWASP-ASVS;STD-SCRUM;STD-SLSA,CPF-WP-PROD-PLUGIN-01-POLICY_BOUNDARY,2b259ea45f3ad1a93bfefd5e7d3bc35f3406bf06,미구현,미검증,,,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-PROD-PLUGIN-03-COMPATIBILITY_SECURITY,PROD-PLUGIN,100_RELEASE_PRODUCT_GOVERNANCE.md,P2,product governance,PRODUCT_POLICY_AND_PROTOTYPE,COMPATIBILITY_SECURITY,정책 호환성·보안,"고객/기관 Plugin·Adapter의 SPI, package, signature, compatibility, isolation, lifecycle, permission와 marketplace 후보 정책을 제공한다.","tenant/plugin/edition/package 격리, permission, signature, upgrade/rollback와 mixed-version을 검토한다. || 선택 기능이 기본 Runtime 의존이나 권한 우회를 만들지 않는다.",capability-based permission and signed plugin/package metadata를 검토한다.,cross-tenant;unsigned plugin;incompatible package;rollback,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-09-SECURITY;GATE-16-COMPATIBILITY;GATE-17-SUPPLY-CHAIN;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-CISA-SBD;STD-CYCLONEDX;STD-NIST-SSDF;STD-OPENFEATURE;STD-OWASP-ASVS;STD-SCRUM;STD-SLSA,CPF-WP-PROD-PLUGIN-01-POLICY_BOUNDARY,2b259ea45f3ad1a93bfefd5e7d3bc35f3406bf06,미구현,미검증,,,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-PROD-PACKAGE-01-POLICY_BOUNDARY,PROD-PACKAGE,100_RELEASE_PRODUCT_GOVERNANCE.md,P2,product governance,PRODUCT_POLICY_AND_PROTOTYPE,POLICY_BOUNDARY,제품 정책·지원 경계,"산업군·금융권별 capability package의 dependency, install/upgrade, config, license, compatibility와 support boundary를 제공한다.","지원/비지원, edition/license/capability와 security/compatibility 경계를 명시한다. || 미결정 정책을 GA 기능 완료처럼 노출하지 않는다. || 기술 Runtime과 상용 정책을 분리한다.",ADR와 capability manifest로 정책을 표현한다.,unsupported edition;license change;capability conflict,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-16-COMPATIBILITY;GATE-17-SUPPLY-CHAIN;GATE-18-TEST-EVIDENCE;GATE-19-DOC-SUPPORT;GATE-20-HYGIENE,STD-CYCLONEDX;STD-NIST-SSDF;STD-OPENFEATURE;STD-SCRUM;STD-SLSA,,2b259ea45f3ad1a93bfefd5e7d3bc35f3406bf06,미구현,미검증,,,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-PROD-PACKAGE-02-PROTOTYPE_EVIDENCE,PROD-PACKAGE,100_RELEASE_PRODUCT_GOVERNANCE.md,P2,product governance,PRODUCT_POLICY_AND_PROTOTYPE,PROTOTYPE_EVIDENCE,Capability Prototype·실증,"산업군·금융권별 capability package의 dependency, install/upgrade, config, license, compatibility와 support boundary를 제공한다.",정책 후보가 Architecture를 깨지 않는 최소 Prototype과 실제 Consumer를 제공한다. || 성능·보안·업그레이드·제거 가능성과 지원 비용을 검증한다.,기본 비활성 leaf module/profile로 실증한다.,enable;disable/remove;upgrade;security isolation,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-16-COMPATIBILITY;GATE-17-SUPPLY-CHAIN;GATE-18-TEST-EVIDENCE;GATE-19-DOC-SUPPORT;GATE-20-HYGIENE,STD-CYCLONEDX;STD-NIST-SSDF;STD-OPENFEATURE;STD-SCRUM;STD-SLSA,CPF-WP-PROD-PACKAGE-01-POLICY_BOUNDARY,2b259ea45f3ad1a93bfefd5e7d3bc35f3406bf06,미구현,미검증,,,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-PROD-PACKAGE-03-COMPATIBILITY_SECURITY,PROD-PACKAGE,100_RELEASE_PRODUCT_GOVERNANCE.md,P2,product governance,PRODUCT_POLICY_AND_PROTOTYPE,COMPATIBILITY_SECURITY,정책 호환성·보안,"산업군·금융권별 capability package의 dependency, install/upgrade, config, license, compatibility와 support boundary를 제공한다.","tenant/plugin/edition/package 격리, permission, signature, upgrade/rollback와 mixed-version을 검토한다. || 선택 기능이 기본 Runtime 의존이나 권한 우회를 만들지 않는다.",capability-based permission and signed plugin/package metadata를 검토한다.,cross-tenant;unsigned plugin;incompatible package;rollback,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-09-SECURITY;GATE-16-COMPATIBILITY;GATE-17-SUPPLY-CHAIN;GATE-18-TEST-EVIDENCE;GATE-19-DOC-SUPPORT;GATE-20-HYGIENE,STD-CISA-SBD;STD-CYCLONEDX;STD-NIST-SSDF;STD-OPENFEATURE;STD-OWASP-ASVS;STD-SCRUM;STD-SLSA,CPF-WP-PROD-PACKAGE-01-POLICY_BOUNDARY,2b259ea45f3ad1a93bfefd5e7d3bc35f3406bf06,미구현,미검증,,,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-REQ-GOV-01-CANONICAL_MODEL,REQ-GOV,100_RELEASE_PRODUCT_GOVERNANCE.md,P2,requirement governance,GOVERNANCE,CANONICAL_MODEL,정본·ID·상태 모델,"Requirement ID, owner, priority, acceptance, status, continuity, traceability와 변경 승인 규칙을 영속 정본으로 관리한다.","Canonical Requirement/Scenario ID, owner, acceptance, continuity와 상태 규칙을 단일 정본으로 유지한다. || Alias/split/supersede/deprecate 관계와 count 변화를 추적한다. || 169/162 등 count 불일치를 자동 차단한다.",CSV/JSON schema와 deterministic builder를 사용한다.,duplicate ID;orphan scenario;count mismatch;invalid continuity,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-12-OBSERVABILITY;GATE-17-SUPPLY-CHAIN;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-CYCLONEDX;STD-NIST-SSDF;STD-OTEL;STD-SCRUM;STD-SLSA;STD-TRACE,,2b259ea45f3ad1a93bfefd5e7d3bc35f3406bf06,미구현,미검증,,,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-REQ-GOV-02-AUTOMATION_CONTINUITY,REQ-GOV,100_RELEASE_PRODUCT_GOVERNANCE.md,P2,requirement governance,GOVERNANCE,AUTOMATION_CONTINUITY,Builder·Validator·Continuity 자동화,"Requirement ID, owner, priority, acceptance, status, continuity, traceability와 변경 승인 규칙을 영속 정본으로 관리한다.","모든 Part 조립, header/count/hash, Requirement↔Scenario link와 role status를 검증한다. || Coverage 검증을 QA 통과로 오인하지 않게 result meaning을 명시한다. || 작업 전후 변경 ID와 Source/Evidence 연결을 보존한다.",logical master index와 streaming validator를 사용한다.,missing part;wrong hash;orphan link;false QA complete,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-12-OBSERVABILITY;GATE-17-SUPPLY-CHAIN;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-CYCLONEDX;STD-NIST-SSDF;STD-OTEL;STD-SCRUM;STD-SLSA;STD-TRACE,CPF-WP-REQ-GOV-01-CANONICAL_MODEL,2b259ea45f3ad1a93bfefd5e7d3bc35f3406bf06,미구현,미검증,,,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-REQ-GOV-03-EVIDENCE_VALIDATION,REQ-GOV,100_RELEASE_PRODUCT_GOVERNANCE.md,P2,requirement governance,GOVERNANCE,EVIDENCE_VALIDATION,Evidence 유효성 검증,"Requirement ID, owner, priority, acceptance, status, continuity, traceability와 변경 승인 규칙을 영속 정본으로 관리한다.","현재 baseline/working tree와 Evidence의 Source, command, environment, result, hash를 대조한다. || 과거 Commit·다른 장비·다른 Artifact·미실행 Test를 현재 성공으로 사용하지 않는다. || Coverage/traceability PASS와 제품 동작 PASS를 구분한다.",Evidence schema validator와 stale evidence detector를 사용한다.,baseline mismatch;missing report;unsanitized secret;stale evidence,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-12-OBSERVABILITY;GATE-17-SUPPLY-CHAIN;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-CYCLONEDX;STD-NIST-SSDF;STD-OTEL;STD-SCRUM;STD-SLSA;STD-TRACE,CPF-WP-REQ-GOV-01-CANONICAL_MODEL,2b259ea45f3ad1a93bfefd5e7d3bc35f3406bf06,미구현,미검증,,,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-REQ-REVIEW-01-CANONICAL_MODEL,REQ-REVIEW,100_RELEASE_PRODUCT_GOVERNANCE.md,P2,requirement governance,GOVERNANCE,CANONICAL_MODEL,정본·ID·상태 모델,각 작업 전후 Requirement→구현과 구현→Requirement를 독립 검수하고 완료 보고와 실제 Git 차이를 기록한다.,"Canonical Requirement/Scenario ID, owner, acceptance, continuity와 상태 규칙을 단일 정본으로 유지한다. || Alias/split/supersede/deprecate 관계와 count 변화를 추적한다. || 169/162 등 count 불일치를 자동 차단한다.",CSV/JSON schema와 deterministic builder를 사용한다.,duplicate ID;orphan scenario;count mismatch;invalid continuity,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-17-SUPPLY-CHAIN;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-CYCLONEDX;STD-NIST-SSDF;STD-SCRUM;STD-SLSA,,2b259ea45f3ad1a93bfefd5e7d3bc35f3406bf06,미구현,미검증,,,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-REQ-REVIEW-02-AUTOMATION_CONTINUITY,REQ-REVIEW,100_RELEASE_PRODUCT_GOVERNANCE.md,P2,requirement governance,GOVERNANCE,AUTOMATION_CONTINUITY,Builder·Validator·Continuity 자동화,각 작업 전후 Requirement→구현과 구현→Requirement를 독립 검수하고 완료 보고와 실제 Git 차이를 기록한다.,"모든 Part 조립, header/count/hash, Requirement↔Scenario link와 role status를 검증한다. || Coverage 검증을 QA 통과로 오인하지 않게 result meaning을 명시한다. || 작업 전후 변경 ID와 Source/Evidence 연결을 보존한다.",logical master index와 streaming validator를 사용한다.,missing part;wrong hash;orphan link;false QA complete,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-17-SUPPLY-CHAIN;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-CYCLONEDX;STD-NIST-SSDF;STD-SCRUM;STD-SLSA,CPF-WP-REQ-REVIEW-01-CANONICAL_MODEL,2b259ea45f3ad1a93bfefd5e7d3bc35f3406bf06,미구현,미검증,,,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-REQ-REVIEW-03-EVIDENCE_VALIDATION,REQ-REVIEW,100_RELEASE_PRODUCT_GOVERNANCE.md,P2,requirement governance,GOVERNANCE,EVIDENCE_VALIDATION,Evidence 유효성 검증,각 작업 전후 Requirement→구현과 구현→Requirement를 독립 검수하고 완료 보고와 실제 Git 차이를 기록한다.,"현재 baseline/working tree와 Evidence의 Source, command, environment, result, hash를 대조한다. || 과거 Commit·다른 장비·다른 Artifact·미실행 Test를 현재 성공으로 사용하지 않는다. || Coverage/traceability PASS와 제품 동작 PASS를 구분한다.",Evidence schema validator와 stale evidence detector를 사용한다.,baseline mismatch;missing report;unsanitized secret;stale evidence,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-17-SUPPLY-CHAIN;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-CYCLONEDX;STD-NIST-SSDF;STD-SCRUM;STD-SLSA,CPF-WP-REQ-REVIEW-01-CANONICAL_MODEL,2b259ea45f3ad1a93bfefd5e7d3bc35f3406bf06,미구현,미검증,,,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-REQ-CODEX-01-CANONICAL_MODEL,REQ-CODEX,100_RELEASE_PRODUCT_GOVERNANCE.md,P2,requirement governance,GOVERNANCE,CANONICAL_MODEL,정본·ID·상태 모델,"Codex/AI 요청서가 이전 대화 없이 실행 가능하도록 baseline, scope, architecture, acceptance, evidence, 금지조건과 output을 포함한다.","Canonical Requirement/Scenario ID, owner, acceptance, continuity와 상태 규칙을 단일 정본으로 유지한다. || Alias/split/supersede/deprecate 관계와 count 변화를 추적한다. || 169/162 등 count 불일치를 자동 차단한다.",CSV/JSON schema와 deterministic builder를 사용한다.,duplicate ID;orphan scenario;count mismatch;invalid continuity,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-17-SUPPLY-CHAIN;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-CYCLONEDX;STD-NIST-SSDF;STD-SCRUM;STD-SLSA,,2b259ea45f3ad1a93bfefd5e7d3bc35f3406bf06,미구현,미검증,,,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-REQ-CODEX-02-AUTOMATION_CONTINUITY,REQ-CODEX,100_RELEASE_PRODUCT_GOVERNANCE.md,P2,requirement governance,GOVERNANCE,AUTOMATION_CONTINUITY,Builder·Validator·Continuity 자동화,"Codex/AI 요청서가 이전 대화 없이 실행 가능하도록 baseline, scope, architecture, acceptance, evidence, 금지조건과 output을 포함한다.","모든 Part 조립, header/count/hash, Requirement↔Scenario link와 role status를 검증한다. || Coverage 검증을 QA 통과로 오인하지 않게 result meaning을 명시한다. || 작업 전후 변경 ID와 Source/Evidence 연결을 보존한다.",logical master index와 streaming validator를 사용한다.,missing part;wrong hash;orphan link;false QA complete,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-17-SUPPLY-CHAIN;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-CYCLONEDX;STD-NIST-SSDF;STD-SCRUM;STD-SLSA,CPF-WP-REQ-CODEX-01-CANONICAL_MODEL,2b259ea45f3ad1a93bfefd5e7d3bc35f3406bf06,미구현,미검증,,,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-REQ-CODEX-03-EVIDENCE_VALIDATION,REQ-CODEX,100_RELEASE_PRODUCT_GOVERNANCE.md,P2,requirement governance,GOVERNANCE,EVIDENCE_VALIDATION,Evidence 유효성 검증,"Codex/AI 요청서가 이전 대화 없이 실행 가능하도록 baseline, scope, architecture, acceptance, evidence, 금지조건과 output을 포함한다.","현재 baseline/working tree와 Evidence의 Source, command, environment, result, hash를 대조한다. || 과거 Commit·다른 장비·다른 Artifact·미실행 Test를 현재 성공으로 사용하지 않는다. || Coverage/traceability PASS와 제품 동작 PASS를 구분한다.",Evidence schema validator와 stale evidence detector를 사용한다.,baseline mismatch;missing report;unsanitized secret;stale evidence,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-17-SUPPLY-CHAIN;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-CYCLONEDX;STD-NIST-SSDF;STD-SCRUM;STD-SLSA,CPF-WP-REQ-CODEX-01-CANONICAL_MODEL,2b259ea45f3ad1a93bfefd5e7d3bc35f3406bf06,미구현,미검증,,,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-REQ-GAP-01-CANONICAL_MODEL,REQ-GAP,100_RELEASE_PRODUCT_GOVERNANCE.md,P2,requirement governance,GOVERNANCE,CANONICAL_MODEL,정본·ID·상태 모델,새 상용 필수 요구를 기존 ID와 중복 검사해 intake하고 split/supersede/deprecate 관계와 count 변화를 기록한다.,"Canonical Requirement/Scenario ID, owner, acceptance, continuity와 상태 규칙을 단일 정본으로 유지한다. || Alias/split/supersede/deprecate 관계와 count 변화를 추적한다. || 169/162 등 count 불일치를 자동 차단한다.",CSV/JSON schema와 deterministic builder를 사용한다.,duplicate ID;orphan scenario;count mismatch;invalid continuity,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-17-SUPPLY-CHAIN;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-CYCLONEDX;STD-NIST-SSDF;STD-SCRUM;STD-SLSA,,2b259ea45f3ad1a93bfefd5e7d3bc35f3406bf06,미구현,미검증,,,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-REQ-GAP-02-AUTOMATION_CONTINUITY,REQ-GAP,100_RELEASE_PRODUCT_GOVERNANCE.md,P2,requirement governance,GOVERNANCE,AUTOMATION_CONTINUITY,Builder·Validator·Continuity 자동화,새 상용 필수 요구를 기존 ID와 중복 검사해 intake하고 split/supersede/deprecate 관계와 count 변화를 기록한다.,"모든 Part 조립, header/count/hash, Requirement↔Scenario link와 role status를 검증한다. || Coverage 검증을 QA 통과로 오인하지 않게 result meaning을 명시한다. || 작업 전후 변경 ID와 Source/Evidence 연결을 보존한다.",logical master index와 streaming validator를 사용한다.,missing part;wrong hash;orphan link;false QA complete,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-17-SUPPLY-CHAIN;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-CYCLONEDX;STD-NIST-SSDF;STD-SCRUM;STD-SLSA,CPF-WP-REQ-GAP-01-CANONICAL_MODEL,2b259ea45f3ad1a93bfefd5e7d3bc35f3406bf06,미구현,미검증,,,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-REQ-GAP-03-EVIDENCE_VALIDATION,REQ-GAP,100_RELEASE_PRODUCT_GOVERNANCE.md,P2,requirement governance,GOVERNANCE,EVIDENCE_VALIDATION,Evidence 유효성 검증,새 상용 필수 요구를 기존 ID와 중복 검사해 intake하고 split/supersede/deprecate 관계와 count 변화를 기록한다.,"현재 baseline/working tree와 Evidence의 Source, command, environment, result, hash를 대조한다. || 과거 Commit·다른 장비·다른 Artifact·미실행 Test를 현재 성공으로 사용하지 않는다. || Coverage/traceability PASS와 제품 동작 PASS를 구분한다.",Evidence schema validator와 stale evidence detector를 사용한다.,baseline mismatch;missing report;unsanitized secret;stale evidence,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-17-SUPPLY-CHAIN;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-CYCLONEDX;STD-NIST-SSDF;STD-SCRUM;STD-SLSA,CPF-WP-REQ-GAP-01-CANONICAL_MODEL,2b259ea45f3ad1a93bfefd5e7d3bc35f3406bf06,미구현,미검증,,,전체 Scope 분석 후 dependency 순서로 구현
