requirement_id,priority,owner,development_status,verification_status,verification_method,required_evidence
QA38-VERIFY-005,P0,Codex/QA,완료,미검증,QA38 구조/SQL/중복 Gate + JDK Harness 구현 완료; Java25/실 Provider/DB lifecycle은 Codex Stage에서 실행,command/log/report/artifact SHA; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-INT-002,P1,Integration/Notification,완료,미검증,contract/simulator/available runtime/fault,transfer/delivery ledger·log·artifact hash; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-INT-004,P1,Integration/Notification,완료,미검증,contract/simulator/available runtime/fault,transfer/delivery ledger·log·artifact hash; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-INT-005,P1,Integration/Notification,완료,미검증,contract/simulator/available runtime/fault,transfer/delivery ledger·log·artifact hash; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-INT-006,P1,Integration/Notification,완료,미검증,contract/simulator/available runtime/fault,transfer/delivery ledger·log·artifact hash; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-INT-007,P1,Integration/Notification,완료,미검증,contract/simulator/available runtime/fault,transfer/delivery ledger·log·artifact hash; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-DB-001,P0,DB Platform/Generator,완료,미검증,sequential disposable DB lifecycle,DB/schema/object/history/artifact hashes; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-DB-002,P0,DB Platform/Generator,완료,완료,sequential disposable DB lifecycle,DB/schema/object/history/artifact hashes; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-DB-003,P0,DB Platform/Generator,완료,완료,sequential disposable DB lifecycle,DB/schema/object/history/artifact hashes; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-DB-007,P0,DB Platform/Generator,완료,완료,sequential disposable DB lifecycle,DB/schema/object/history/artifact hashes; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-DB-008,P0,DB Platform/Generator,완료,완료,sequential disposable DB lifecycle,DB/schema/object/history/artifact hashes; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-DB-009,P0,DB Platform/Generator,완료,완료,sequential disposable DB lifecycle,DB/schema/object/history/artifact hashes; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-DB-010,P0,DB Platform/Generator,완료,완료,sequential disposable DB lifecycle,DB/schema/object/history/artifact hashes; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-DB-011,P0,DB Platform/Generator,완료,완료,sequential disposable DB lifecycle,DB/schema/object/history/artifact hashes; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-DB-012,P0,DB Platform/Generator,완료,미검증,sequential disposable DB lifecycle,DB/schema/object/history/artifact hashes; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-DB-013,P0,DB Platform/Generator,완료,완료,sequential disposable DB lifecycle,DB/schema/object/history/artifact hashes; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-DB-014,P0,DB Platform/Generator,완료,미검증,sequential disposable DB lifecycle,DB/schema/object/history/artifact hashes; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-VERIFY-006,P0,Codex/QA,완료,완료,stage wrapper/execution ledger,command/log/report/artifact SHA; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-DB-004,P0,DB Platform/Generator,완료,미검증,sequential disposable DB lifecycle,DB/schema/object/history/artifact hashes; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-VERIFY-007,P0,Codex/QA,완료,미검증,stage wrapper/execution ledger,command/log/report/artifact SHA; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-DB-005,P0,DB Platform/Generator,완료,미검증,sequential disposable DB lifecycle,DB/schema/object/history/artifact hashes; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-VERIFY-008,P0,Codex/QA,완료,미검증,stage wrapper/execution ledger,command/log/report/artifact SHA; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-DB-006,P0,DB Platform/Generator,완료,미검증,sequential disposable DB lifecycle,DB/schema/object/history/artifact hashes; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-VERIFY-009,P0,Codex/QA,완료,미검증,stage wrapper/execution ledger,command/log/report/artifact SHA; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-VERIFY-010,P0,Codex/QA,완료,미검증,stage wrapper/execution ledger,command/log/report/artifact SHA; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-VERIFY-011,P0,Codex/QA,완료,미검증,stage wrapper/execution ledger,command/log/report/artifact SHA; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-VERIFY-012,P0,Codex/QA,완료,미검증,stage wrapper/execution ledger,command/log/report/artifact SHA; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-VERIFY-013,P0,Codex/QA,완료,미검증,stage wrapper/execution ledger,command/log/report/artifact SHA; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-VERIFY-014,P0,Codex/QA,완료,미검증,stage wrapper/execution ledger,command/log/report/artifact SHA; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-VERIFY-015,P0,Codex/QA,완료,미검증,stage wrapper/execution ledger,command/log/report/artifact SHA; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-CURRENT-004,P0,QA/Repository,완료,미검증,delete preflight + reference scan + git status,Delete Review·실제 DELETE/SKIP_MISSING log; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-CURRENT-008,P0,QA/Repository,완료,미검증,git grep/reference graph/CSV schema gate,post-apply validation report; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-CURRENT-009,P0,Codex/QA,완료,미검증,continuity schema/hash gate,VERIFICATION_HISTORY·Continuity·Defect ledger hash; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-CURRENT-010,P0,QA/Repository,완료,미검증,allowed-empty-directory cleanup + git status,REMOVE_EMPTY_DIR log; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-CURRENT-011,P0,QA,완료,미검증,coverage reconciliation gate,Coverage CSV와 Post Review; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-CURRENT-012,P0,QA,완료,미검증,package validation checklist,Package Info·Hash·Script static/runtime status; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
QA38-VERIFY-016,P0,Codex/QA,완료,미검증,stage wrapper/execution ledger,command/log/report/artifact SHA; cpf-docs/evidence/20260802/qa38/QA38_LOCAL_VERIFICATION_EVIDENCE.md
