repository_relative_path,delete_type,reason,approved_by_user
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harness/tcp_primary_clock/javac.command.txt,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harness/tcp_primary_clock/javac.exitcode,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harness/tcp_primary_clock/javac.stderr,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harness/tcp_primary_clock/javac.stdout,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harness/tcp_primary_clock/run.command.txt,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harness/tcp_primary_clock/run.exitcode,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harness/tcp_primary_clock/run.stderr,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harness/tcp_primary_clock/run.stdout,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/fencing/javac.command.txt,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/fencing/javac.exitcode,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/fencing/javac.stderr,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/fencing/javac.stdout,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/fencing/run.command.txt,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/fencing/run.exitcode,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/fencing/run.stderr,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/fencing/run.stdout,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/fencing/src/com/cpf/core/common/broker/CpfBrokerEnvelope.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/fencing/src/com/cpf/core/common/broker/CpfBrokerFailureSanitizer.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/fencing/src/com/cpf/core/common/broker/CpfBrokerMessage.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/fencing/src/com/cpf/core/common/broker/CpfBrokerOutboxPort.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/fencing/src/com/cpf/core/common/broker/CpfBrokerPublishResultProbe.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/fencing/src/com/cpf/core/common/broker/CpfBrokerPublisher.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/fencing/src/com/cpf/core/common/broker/CpfBrokerPublisherWorker.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/fencing/src/com/cpf/core/common/broker/CpfBrokerResult.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/fencing/src/com/cpf/core/common/broker/CpfBrokerUnknownResultPort.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/fencing/src/com/cpf/starter/messaging/reliability/CpfBrokerUnknownResultReconciler.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/fencing/src/com/cpf/starter/messaging/reliability/S03FencingHarness.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/fixedlength/javac.command.txt,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/fixedlength/javac.exitcode,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/fixedlength/javac.stderr,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/fixedlength/javac.stdout,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/fixedlength/run.command.txt,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/fixedlength/run.exitcode,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/fixedlength/run.stderr,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/fixedlength/run.stdout,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/fixedlength/src/S03FixedLengthHarness.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/fixedlength/src/com/cpf/starter/integration/fixedlength/CpfBinaryFieldCodec.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/fixedlength/src/com/cpf/starter/integration/fixedlength/CpfFixedLengthCodec.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/fixedlength/src/com/cpf/starter/integration/fixedlength/CpfFixedLengthField.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/fixedlength/src/com/cpf/starter/integration/fixedlength/CpfFixedLengthLayout.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/gateway/javac.command.txt,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/gateway/javac.exitcode,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/gateway/javac.stderr,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/gateway/javac.stdout,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/gateway/run.command.txt,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/gateway/run.exitcode,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/gateway/run.stderr,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/gateway/run.stdout,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/gateway/src/com/cpf/core/api/resilience/CpfResilienceCallContext.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/gateway/src/com/cpf/core/api/resilience/CpfResilienceExecutor.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/gateway/src/com/cpf/core/api/resilience/CpfResilienceOutcome.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/gateway/src/com/cpf/gateway/internal/resilience/CpfGatewayResilientInvoker.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/gateway/src/com/cpf/gateway/internal/resilience/S03GatewayResilienceHarness.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/http/javac.command.txt,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/http/javac.exitcode,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/http/javac.stderr,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/http/javac.stdout,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/http/run.command.txt,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/http/run.exitcode,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/http/run.stderr,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/http/run.stdout,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/http/src/com/cpf/starter/integration/http/CpfHttpClientProperties.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/http/src/com/cpf/starter/integration/http/CpfTypedHttpClient.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/http/src/com/cpf/starter/integration/http/S03HttpClientHarness.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/http/src/org/springframework/boot/context/properties/ConfigurationProperties.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/kafka/javac.command.txt,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/kafka/javac.exitcode,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/kafka/javac.stderr,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/kafka/javac.stdout,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/kafka/run.command.txt,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/kafka/run.exitcode,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/kafka/run.stderr,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/kafka/run.stdout,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/kafka/src/com/cpf/core/api/broker/CpfBrokerClient.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/kafka/src/com/cpf/core/api/broker/CpfBrokerPublishRequest.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/kafka/src/com/cpf/core/api/broker/CpfBrokerPublishResult.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/kafka/src/com/cpf/starter/kafka/CpfKafkaProperties.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/kafka/src/com/cpf/starter/kafka/KafkaCpfBrokerClient.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/kafka/src/com/cpf/starter/kafka/S03KafkaOutcomeHarness.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/kafka/src/org/apache/kafka/clients/producer/ProducerRecord.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/kafka/src/org/apache/kafka/clients/producer/RecordMetadata.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/kafka/src/org/apache/kafka/common/errors/SerializationException.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/kafka/src/org/apache/kafka/common/header/internals/RecordHeader.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/kafka/src/org/springframework/boot/context/properties/ConfigurationProperties.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/kafka/src/org/springframework/kafka/core/KafkaTemplate.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/kafka/src/org/springframework/kafka/support/SendResult.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/provider/javac.command.txt,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/provider/javac.exitcode,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/provider/javac.stderr,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/provider/javac.stdout,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/provider/run.command.txt,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/provider/run.exitcode,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/provider/run.stderr,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/provider/run.stdout,EXACT_FILE,Replaced by short V9 S03 workspace path,true
