path,artifact_kind,change_action,final_sha256,integration_required,integration_status,cleanup_eligible,owner,notes
cpf-core/src/main/java/com/cpf/core/common/broker/CpfBrokerOutboxPort.java,PRODUCT_REQUIRED,ADD_OR_MODIFY,72bed916d8e7c4518134d386dae1b542e8c98e8212fe0eeeb5f8bbdf1992ddde,true,pending,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harness/provider/run.stderr,EVIDENCE_RETAINED,ADD_OR_MODIFY,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harness/provider/run.stdout,EVIDENCE_RETAINED,ADD_OR_MODIFY,7349c0650bd8a5b8e0abda4d6bd99ed36a7c8c37ad012863ace4262d6143c6a6,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harness/provider_header/javac.command.txt,EVIDENCE_RETAINED,ADD_OR_MODIFY,b2bcb5eefa6aa0b990a9b579acaf785c4f5e860471fee6a4625553bc6911ac21,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harness/provider_header/javac.exitcode,EVIDENCE_RETAINED,ADD_OR_MODIFY,9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harness/provider_header/javac.stderr,EVIDENCE_RETAINED,ADD_OR_MODIFY,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harness/provider_header/javac.stdout,EVIDENCE_RETAINED,ADD_OR_MODIFY,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harness/provider_header/run.command.txt,EVIDENCE_RETAINED,ADD_OR_MODIFY,e91c4cdff4493bf7cc290d012d938981d322ea44e045728c096324386c535348,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harness/provider_header/run.exitcode,EVIDENCE_RETAINED,ADD_OR_MODIFY,9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harness/provider_header/run.stderr,EVIDENCE_RETAINED,ADD_OR_MODIFY,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harness/provider_header/run.stdout,EVIDENCE_RETAINED,ADD_OR_MODIFY,26917aa5076870118eb286036ad0492906557e9ab6f76dfd672bf79ffb1a506a,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harness/sftp_policy/javac.command.txt,EVIDENCE_RETAINED,ADD_OR_MODIFY,457de1028aff22cd32445a1836a1487c129e525432b2e8bfaf904dce8af2b9a9,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harness/sftp_policy/javac.exitcode,EVIDENCE_RETAINED,ADD_OR_MODIFY,9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harness/sftp_policy/javac.stderr,EVIDENCE_RETAINED,ADD_OR_MODIFY,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harness/sftp_policy/javac.stdout,EVIDENCE_RETAINED,ADD_OR_MODIFY,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harness/sftp_policy/run.command.txt,EVIDENCE_RETAINED,ADD_OR_MODIFY,9bfcf00e72dba24cc39428c08e18c44da1667799913379af5d32480552313cbf,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harness/sftp_policy/run.exitcode,EVIDENCE_RETAINED,ADD_OR_MODIFY,9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harness/sftp_policy/run.stderr,EVIDENCE_RETAINED,ADD_OR_MODIFY,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harness/sftp_policy/run.stdout,EVIDENCE_RETAINED,ADD_OR_MODIFY,4c76cbc461b5026e4d2a59b8919834d761e14002e89e36221ccd24d467be8d62,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harness/summary.tsv,EVIDENCE_RETAINED,ADD_OR_MODIFY,4908435faf4593bf9d186c7b8e8fbbb608b9a9a322732fe1195600e1c0ffe8ba,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harness/tcp/javac.command.txt,EVIDENCE_RETAINED,ADD_OR_MODIFY,2f812e41cb70141ca7cecce47770c39633daa9744a2a8fd0b0f30dc5bc21f619,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harness/tcp/javac.exitcode,EVIDENCE_RETAINED,ADD_OR_MODIFY,9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harness/tcp/javac.stderr,EVIDENCE_RETAINED,ADD_OR_MODIFY,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harness/tcp/javac.stdout,EVIDENCE_RETAINED,ADD_OR_MODIFY,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harness/tcp/run.command.txt,EVIDENCE_RETAINED,ADD_OR_MODIFY,d65f103baf00a68a48be3e11c233bf4e4d277772fadd2e77ab484009963b31c6,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harness/tcp/run.exitcode,EVIDENCE_RETAINED,ADD_OR_MODIFY,9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harness/tcp/run.stderr,EVIDENCE_RETAINED,ADD_OR_MODIFY,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harness/tcp/run.stdout,EVIDENCE_RETAINED,ADD_OR_MODIFY,81efdf556a124a6eba61cdcc31699502d2b02d0db8f2ef218f34c1efbbc9f2ff,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harness/tcp_initial_failed/javac.exitcode,EVIDENCE_RETAINED,ADD_OR_MODIFY,4355a46b19d348dc2f57c046f8ef63d4538ebb936000f3c9ee954a27460dd865,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harness/tcp_initial_failed/javac.stderr,EVIDENCE_RETAINED,ADD_OR_MODIFY,ceb0aea4d7ef83705c4de8bb8097f563df84ce8e92586d4469acd238040a8238,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harness/tcp_initial_failed/javac.stdout,EVIDENCE_RETAINED,ADD_OR_MODIFY,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harness/tcp_primary_clock/javac.command.txt,EVIDENCE_RETAINED,ADD_OR_MODIFY,b20704cd325a76c393a168cabfc4291518ec7082b416e4638ba0a1a4d8c567dd,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harness/tcp_primary_clock/javac.exitcode,EVIDENCE_RETAINED,ADD_OR_MODIFY,9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harness/tcp_primary_clock/javac.stderr,EVIDENCE_RETAINED,ADD_OR_MODIFY,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harness/tcp_primary_clock/javac.stdout,EVIDENCE_RETAINED,ADD_OR_MODIFY,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harness/tcp_primary_clock/run.command.txt,EVIDENCE_RETAINED,ADD_OR_MODIFY,1a891bb6814ae8be48001448acc075bec241714c5c5d09a8e0c1ba76ffbc8ef1,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harness/tcp_primary_clock/run.exitcode,EVIDENCE_RETAINED,ADD_OR_MODIFY,9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harness/tcp_primary_clock/run.stderr,EVIDENCE_RETAINED,ADD_OR_MODIFY,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harness/tcp_primary_clock/run.stdout,EVIDENCE_RETAINED,ADD_OR_MODIFY,56b2c075797488cdaced7217aedbfba33395609b5c3c2fc134e3259b11d44b63,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/fencing/javac.command.txt,EVIDENCE_RETAINED,ADD_OR_MODIFY,1d8945dd0e4c4d8dfb90fd5b909951ce6f227e1d21064bef4b1249a356bc0c05,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/fencing/javac.exitcode,EVIDENCE_RETAINED,ADD_OR_MODIFY,9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/fencing/javac.stderr,EVIDENCE_RETAINED,ADD_OR_MODIFY,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/fencing/javac.stdout,EVIDENCE_RETAINED,ADD_OR_MODIFY,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/fencing/run.command.txt,EVIDENCE_RETAINED,ADD_OR_MODIFY,a61a3410d7cfa951d92071497bccf1926d1fcf4d8516cde2342db4926b22ec45,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/fencing/run.exitcode,EVIDENCE_RETAINED,ADD_OR_MODIFY,9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/fencing/run.stderr,EVIDENCE_RETAINED,ADD_OR_MODIFY,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/fencing/run.stdout,EVIDENCE_RETAINED,ADD_OR_MODIFY,a7a7222a1ca001c800b52ae8833fe7b456b331650d00c364fcc0853e88ba1519,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/fencing/src/com/cpf/core/common/broker/CpfBrokerEnvelope.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,07c2edc57cc0fe111f67cbf61ad6120bb59a6922b4dac8ef617170abf86f4590,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/fencing/src/com/cpf/core/common/broker/CpfBrokerFailureSanitizer.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,f23932aa8b43cc95db6972cd896c41ab993016e82577213d57e2b78c7d35f6ad,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/fencing/src/com/cpf/core/common/broker/CpfBrokerMessage.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,d0b9686cf4961caf5360adadd706fe57b728676bf34f6fe92600a0f8055553e4,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/fencing/src/com/cpf/core/common/broker/CpfBrokerOutboxPort.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,72bed916d8e7c4518134d386dae1b542e8c98e8212fe0eeeb5f8bbdf1992ddde,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/fencing/src/com/cpf/core/common/broker/CpfBrokerPublishResultProbe.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,a538642f534e07fcc5c7791eb2fc3340975caf46c6b86f8260f5b5ad7c639e3f,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/fencing/src/com/cpf/core/common/broker/CpfBrokerPublisher.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,663b54ef4afe066dbcf79b80935ee16cd073cb097029c62af04961624b8c7f6d,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/fencing/src/com/cpf/core/common/broker/CpfBrokerPublisherWorker.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,862c0d134264398d813a31f4e481190d1fbd8696618c8ef6a362baf3225c27a0,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/fencing/src/com/cpf/core/common/broker/CpfBrokerResult.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,145a5b91361023e5aa01839bdc0ac6089b200a52757e7388a202d6ae111bd29e,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/fencing/src/com/cpf/core/common/broker/CpfBrokerUnknownResultPort.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,dc189c012225300eb86490a39c39f9c1027e41e4ec294dcd20173d19c869cdf3,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/fencing/src/com/cpf/starter/messaging/reliability/CpfBrokerUnknownResultReconciler.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,49a68ee6afb80415086de4ddc2a69431f7a34c87acfa2f2a502995197d114dcd,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/fencing/src/com/cpf/starter/messaging/reliability/S03FencingHarness.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,5fc0d99c710a25468175426bdcee4e67e6204429c6a92873d433d5f9c78f199c,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/fixedlength/javac.command.txt,EVIDENCE_RETAINED,ADD_OR_MODIFY,92a10bce1bc4476d4cdb5a8f7c03f103f086e186a69edc98fe5c03ca48336aad,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/fixedlength/javac.exitcode,EVIDENCE_RETAINED,ADD_OR_MODIFY,9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/fixedlength/javac.stderr,EVIDENCE_RETAINED,ADD_OR_MODIFY,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/fixedlength/javac.stdout,EVIDENCE_RETAINED,ADD_OR_MODIFY,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/fixedlength/run.command.txt,EVIDENCE_RETAINED,ADD_OR_MODIFY,f4488db5a9723067cb718637ac56b3137bebf1b32ede92533878c1c0a72fe806,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/fixedlength/run.exitcode,EVIDENCE_RETAINED,ADD_OR_MODIFY,9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/fixedlength/run.stderr,EVIDENCE_RETAINED,ADD_OR_MODIFY,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/fixedlength/run.stdout,EVIDENCE_RETAINED,ADD_OR_MODIFY,2b66bb6d0ecc3eb47803ca74706ff9d594967443dbe92d8b07bd6ccbc47afbfd,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/fixedlength/src/S03FixedLengthHarness.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,e09c1a118a8951d7dfcf552c3c6e684ad22e9f1a110da6b2929a2b30f11ce768,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/fixedlength/src/com/cpf/starter/integration/fixedlength/CpfBinaryFieldCodec.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,80c6ec8cc47995b46d77d4e423fed76b22ce587262d7b858b4af6f5cef0e5b1e,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/fixedlength/src/com/cpf/starter/integration/fixedlength/CpfFixedLengthCodec.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,be1db44c82b48ddc65fada1ebecfb3f41eb928034b18f1e435a61873bccf23f7,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/fixedlength/src/com/cpf/starter/integration/fixedlength/CpfFixedLengthField.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,5bb75438309bf15fc34088cdf7a9b0a83848c26315d32b1881c213f8a54d728f,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/fixedlength/src/com/cpf/starter/integration/fixedlength/CpfFixedLengthLayout.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,876727a022aa989d3e7f06b6bab7bc966e95cd9bb095083f01e3070aec61d6d4,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/gateway/javac.command.txt,EVIDENCE_RETAINED,ADD_OR_MODIFY,d9d0d0d10754752aee2149a9097f53428bb893f7d418244675a105e723a6fd9e,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/gateway/javac.exitcode,EVIDENCE_RETAINED,ADD_OR_MODIFY,9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/gateway/javac.stderr,EVIDENCE_RETAINED,ADD_OR_MODIFY,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/gateway/javac.stdout,EVIDENCE_RETAINED,ADD_OR_MODIFY,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/gateway/run.command.txt,EVIDENCE_RETAINED,ADD_OR_MODIFY,7382eb31f863f2e551a6e606541c3f9a0615d673188f9d2a37da86da7c4b18bf,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/gateway/run.exitcode,EVIDENCE_RETAINED,ADD_OR_MODIFY,9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/gateway/run.stderr,EVIDENCE_RETAINED,ADD_OR_MODIFY,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/gateway/run.stdout,EVIDENCE_RETAINED,ADD_OR_MODIFY,e7153182da688538371faf5bc969a5f85c40e0270f84d86a1dd9c82ddb4ea435,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/gateway/src/com/cpf/core/api/resilience/CpfResilienceCallContext.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,a480882db14c60a3637fd18c208332df358d2d94abe9691b5bb85f1b5e39353c,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
