path,action,owner_session,canonical_requirement_id,reason,baseline_sha,sha256
cpf-admin/frontend/src/generated/orval/model/admFeatureFlagRevokeOverrideRequest.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,6f46b1ff86366a59dc6f1f30694d253377599ee93f37cf3c11a2296587e0eb9f
cpf-admin/frontend/src/generated/orval/model/admFeatureFlagSearchParams.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,85fd6d9c065076f0ca0b8c4b62ea958a36ae1b21ffc26dc79edfd83f4d6bb902
cpf-admin/frontend/src/generated/orval/model/admFeatureFlagSetKillSwitchParams.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,f8f0b4dfeec4b1ddb938bef1e089663b38993dad0e33d793319648a4341f98d9
cpf-admin/frontend/src/generated/orval/model/admFeatureFlagSetKillSwitchRequest.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,6824f1b60e0596d43f424095bef8c1ca85028210d9ca3b31ac2e7e35a05bb7ce
cpf-admin/frontend/src/generated/orval/model/admFileJobApplyRequest.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,708582e5c50085f7f38318c895ec7ffccc67f5a1f22c74e66ee04ba491e85c8b
cpf-admin/frontend/src/generated/orval/model/admFileJobCancelRequest.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,07e926f1b35952c1a68cee46ca8269ffe45cabb79f0d89e3be7268163f097c8b
cpf-admin/frontend/src/generated/orval/model/admFileJobListParams.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,cf3e7a1f67db2acce8470eb9339418fd36c7dc00eb5b71b6e301b1b1f655100d
cpf-admin/frontend/src/generated/orval/model/admFileJobResolveUnknownRequest.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,95cf6657d7080d1f0b131949e9065bacb1082aac962591ead0b4a0d957778384
cpf-admin/frontend/src/generated/orval/model/admFileJobRetryRequest.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,7a1fd4828c78a708b47bfdf34800f11d46a45965e4beaaf052d47033cb3daa7a
cpf-admin/frontend/src/generated/orval/model/admFileJobRollbackRequest.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,a954cdd99f248c5f6ce5bbe961315828e0e351fcefa63d8b323cb9d83db8e628
cpf-admin/frontend/src/generated/orval/model/admFileJobUploadParams.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,933f3dc09ba30f967d2dc068b45e7d6d1ff463bb085871abda397c4406f507c7
cpf-admin/frontend/src/generated/orval/model/admGatewayFindApplyStatusParams.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,14f12baef1db85674ac20e3b5b1557061ca870a6a924ea6ac306515ae0783999
cpf-admin/frontend/src/generated/orval/model/admGatewayFindBindingsParams.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,8627c55ff32b0b23abfd8069d2eba7e661fa50f116f106645276323a775888d0
cpf-admin/frontend/src/generated/orval/model/admGatewayFindConnectionTestsParams.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,cbb3efedc9359126f15b646957f6653a0595afaa8a9dc63db9ef615207cb2913
cpf-admin/frontend/src/generated/orval/model/admGatewayFindServerGroupsParams.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,abd4e633b4cf585f6fc0a7e1e035b1ec19af05a2e85e455805f3b56f1043ec26
cpf-admin/frontend/src/generated/orval/model/admGatewayOperationsEventsParams.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,7c10f9d0b39a1c22053565185d821e100d282b2639f4dde1b33aa2510974383b
cpf-admin/frontend/src/generated/orval/model/admGatewayOperationsStreamParams.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,9ecd25a8c5ce50120b063e2377a7c2bfb440e0b6921434e05c23c073f30c195d
cpf-admin/frontend/src/generated/orval/model/admIncidentCreateIncidentRequest.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,36fb96b69875e7580ae3ddaa847b8ca2700d6d0d8efde979cbd490e1db5fc11c
cpf-admin/frontend/src/generated/orval/model/admIncidentFindIncidentsParams.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,7322da681e0a366eb537d1c9b0b00f519661308f0fda916f359b59fc7f18d3a0
cpf-admin/frontend/src/generated/orval/model/admIncidentFindMaintenanceParams.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,de4ecce04ca4400cc3e25506b8f211fb5832c27374de9be9737ed7ec163339ae
cpf-admin/frontend/src/generated/orval/model/admIncidentFindPoliciesParams.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,8d21b394b2ecb71b92bad3a93018dc4c866e0bcb141d2e7237677c61956671e8
cpf-admin/frontend/src/generated/orval/model/admIncidentTransitionIncidentRequest.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,4f44da826c8077a164ba19ef3fd76c45d9b137b96952c8444bc923902437d007
cpf-admin/frontend/src/generated/orval/model/admIpAllowlistRequest.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,3e35113da58e1cac3bebdaed7ea53a981a1d12f46df468f794c27fa538a4b8fa
cpf-admin/frontend/src/generated/orval/model/admLogExportRequest.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,cd84f1dbb2f210b9cde86c84882abdee92455d66e4b1f9b5ba5235aea74f8086
cpf-admin/frontend/src/generated/orval/model/admLogFindLogsParams.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,77bd44a17a8c63c90fd1e77832063466390fb6ad0076275c836e541138833727
cpf-admin/frontend/src/generated/orval/model/admLogPolicyAuditFindPolicyAuditsParams.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,bab304fb8edbadaa4c7e4b46b07665d98b3bd4338b16e1fa7a473f4a1c1d59b3
cpf-admin/frontend/src/generated/orval/model/admLogPolicyClearCacheParams.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,28a48f383b7accea613ddd81d5257ca2c7d46e45a0a68f7f208e1f3f405f4804
cpf-admin/frontend/src/generated/orval/model/admLogPolicyDisableOverrideParams.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,37bf4913d058403f4ceb6c90521d41cd22d3d308a41631491e647d2123076314
cpf-admin/frontend/src/generated/orval/model/admLogPolicyDisablePolicyParams.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,cbc682971fc33c3ff96481817220402bae4cae9c64439a3d8df98ee2eff7d2f7
cpf-admin/frontend/src/generated/orval/model/admLogPolicyDistributionStatusParams.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,8698154f244dc6fb5e08dea4b3ec05546232719e8635e71c0009418e9da54df6
cpf-admin/frontend/src/generated/orval/model/admLogPolicyFindPoliciesParams.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,080ccb13159d261fe324d6c24ecfe2651fc13fc07058d6cb823f53474c1cbc35
cpf-admin/frontend/src/generated/orval/model/admLogPolicyFindTraceBoostHistoryParams.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,b2e47c30a38227af442c7d2f65f1c04cfc384483cdd6d846ac98b0793576dff8
cpf-admin/frontend/src/generated/orval/model/admLogPolicyFindTraceBoostRuntimeStateParams.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,6566990c47338557756f2f82e172f01d5136b3e43621aff576dae84b535517e5
cpf-admin/frontend/src/generated/orval/model/admLogPolicyOverrideRequest.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,df3acf687bf893607f91e43efbac939bf743ff7bf0561dd71af038f8137b9824
cpf-admin/frontend/src/generated/orval/model/admLogPolicyRefreshCacheParams.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,447d70dca9a3d06fbf90acd7e58b9491af5d3bc78808680e5a198cfab729a46c
cpf-admin/frontend/src/generated/orval/model/admLogPolicyRequest.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,89de4582041dd314270136511f08e7b7104dddd078de82e2394ef88b767dcc5c
cpf-admin/frontend/src/generated/orval/model/admLoginRequest.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,5326929b009f3744c6deb8e2e3fbd0f3914d7e0cdd31de08b8f40d30fc847397
cpf-admin/frontend/src/generated/orval/model/admMaintenanceExecuteActionRequest.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,00211b85389bc33e523ad5271cf06a2ec1526810aa19f7ae02064c8b57d0eb0b
cpf-admin/frontend/src/generated/orval/model/admMaintenanceFindActionsParams.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,96f14bbd2ebcbd6aa551788147dbe2c13cb5d16256bfc60caafe58a58116f9d7
cpf-admin/frontend/src/generated/orval/model/admMenuPermissionUpdateRequest.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,5afe33932ff51f47fafd878119a810fd709672f6ce1290c74fadf4781bd75487
cpf-admin/frontend/src/generated/orval/model/admMenuSaveRequest.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,ad005e9f4270e60432a5c398037fb98dbce287088eebdb37f8c17f4f750ccef6
cpf-admin/frontend/src/generated/orval/model/admMessageDeleteMessageParams.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,cf0da824c46fce9e605642489f9cf3d808dcac6fe10b38c5e7897820c3da5d82
cpf-admin/frontend/src/generated/orval/model/admMfaOtpRequest.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,47df5ef424106d4fc18a88acd6917fe3b5d146a430c4151b2f89a8e71a715b91
cpf-admin/frontend/src/generated/orval/model/admNotificationCancelDeliveryParams.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,d299adda411ddbcea7fa75442b23535ed2284beb9682c8e569254f9da5ca6497
cpf-admin/frontend/src/generated/orval/model/admNotificationDisableRuleParams.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,df407188be7997b557ff7f1340b548d66f94ed688cbcc3574fb7d3fba7e2f497
cpf-admin/frontend/src/generated/orval/model/admNotificationFindDeliveryAttemptsParams.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,c81f207543d7e7597c797eb87e55cafc9fece89800ada01675df6a10003c74f0
cpf-admin/frontend/src/generated/orval/model/admNotificationFindDeliveryLogsParams.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,0cb79e922076830e2259f53d2a63dace4d36d4ce1fe93ecbb78dd2daf22c0028
cpf-admin/frontend/src/generated/orval/model/admNotificationFindDlqParams.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,22efd22f995a5978def02aa7af6553c704ce8bde91a986d3d919a64aca4e1463
cpf-admin/frontend/src/generated/orval/model/admNotificationFindRulesParams.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,a45794982dd2aea155d77b87df28f2cc30827af1423c8d70544353801209cb59
cpf-admin/frontend/src/generated/orval/model/admNotificationRetryDeliveryParams.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,fc7920cc14f67325899715996456a48cfb2e4ae3be88c8f4d41949fe402b8aec
cpf-admin/frontend/src/generated/orval/model/admNotificationRuleRequest.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,4b98b9baf5e7776dc5a6f80166d9f1cfc6d0d50d54a030d07deb5b767c9f874e
cpf-admin/frontend/src/generated/orval/model/admNotificationTestSendRequest.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,595564053bfc3f9def5651943a1fd60f37ca54c06b1a6d9f19be30dfa3d2d046
cpf-admin/frontend/src/generated/orval/model/admOpenApiRefreshParams.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,ad9ce19cb93807aec6835d6a6635c8ba87523ff3b577270246452e06b0d79546
cpf-admin/frontend/src/generated/orval/model/admOpenApiRefreshRequest.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,a88367949c2d9d87af9767a13d8a77b65a8ac5edaa82a4ae7338fc821a9ebf80
cpf-admin/frontend/src/generated/orval/model/admOperatorContactUpdateRequest.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,0b542ba9bef1a3e7fb0171e366cfe54c7f6603a03468fc9728494863257abbb2
cpf-admin/frontend/src/generated/orval/model/admOperatorCreateRequest.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,7a323e7134d76283f8c030fbf5ebba29050bd073573f43ea5e3562d40ce70a4d
cpf-admin/frontend/src/generated/orval/model/admOperatorPasswordResetRequest.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,0a3122e9c22c5fdb9db84b35023c3e2838625147e48d9fa5228dc2e5349e28e6
cpf-admin/frontend/src/generated/orval/model/admOperatorRoleUpdateRequest.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,2b617cf04d4428ea7bdc5d0f37c683cd26b8c1b1556b681c7ad382e4dd423b3e
cpf-admin/frontend/src/generated/orval/model/admOperatorStatusUpdateRequest.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,35c4d3cf9648eded706fabaadac58e71b894e23229a8b9396daa620b8a49a0bf
cpf-admin/frontend/src/generated/orval/model/admOperatorValidatePasswordParams.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,b6dfd2b8da49c545792b3de9707ce4525a6368beb2f84d15a74b771c5d045d9e
cpf-admin/frontend/src/generated/orval/model/admParameterReferenceSearchParams.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,25a3be52544c8690b2e43871de00262783bc947c5a1ae7f7d7d68f32d77bd71e
cpf-admin/frontend/src/generated/orval/model/admPasswordChangeRequest.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,4d08da4785869a68fd818a6386e1422e3d2eabbefb8f4dca7b30668417daa674
cpf-admin/frontend/src/generated/orval/model/admPermissionFindButtonsParams.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,500cd176b2a268fca9e1acbb60029e7e18e1dfe0a0393efd3f5a4f8733fe9d10
cpf-admin/frontend/src/generated/orval/model/admReliabilityActionRequest.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,1ad2639ae997d963283a4d75338a725f166da4d4432fa7ba3702c96eaa52dbb5
cpf-admin/frontend/src/generated/orval/model/admRemoteLogBundleDownloadRequest.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,4e62a986317409e3b4b11dca73d43e1ff67ed47d4b09e4bff864966bfa5c41be
cpf-admin/frontend/src/generated/orval/model/admRemoteLogBundleDownloadTokenIssueRequest.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,5520e8c6606846a7762e649a7b3261f2c3838d669561f1d1c2abee33765d32d9
cpf-admin/frontend/src/generated/orval/model/admRemoteLogBundleJobCreateRequest.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,4513047d1c7bc622d04dcad02497f690f302e47f396904668c48a80efa67605b
cpf-admin/frontend/src/generated/orval/model/admRemoteLogBundleJobDownloadParams.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,e2f2e7f69c6fcb87fe50b57587351eda83b3bdd924abdabf36018653071ca0ad
cpf-admin/frontend/src/generated/orval/model/admRemoteLogDownloadParams.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,33952e609ed43f8a683f2bc087c461b19f9401545449d93c2980ccbffcb90966
cpf-admin/frontend/src/generated/orval/model/admRemoteLogPreviewParams.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,992ae23e486bcf5748d3c12438370282ec97835963834f7787058c0ea3e7b5d7
cpf-admin/frontend/src/generated/orval/model/admRemoteLogSearchParams.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,2198119a286e8aa555d952e84a6e439d114ede93482d344fc038f0b14bd5ffd1
cpf-admin/frontend/src/generated/orval/model/admResilienceDecisionRequest.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,3931d5821a38f998ba559f6a3833cd3129af01b8be5545c8b34158e9e83c81aa
cpf-admin/frontend/src/generated/orval/model/admResiliencePolicyApproveParams.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,0d697967d7e732e45a66c72f26406ce29a536367cdfd05a8f4e40450fab65004
cpf-admin/frontend/src/generated/orval/model/admResiliencePolicyApproveRequest.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,4403f39573db93220fa747d8b1b9df3dc24d0a9af93225fa034d9d3eb0c657a6
cpf-admin/frontend/src/generated/orval/model/admResiliencePolicyRejectParams.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,70ba8eb51c14dd48975124ca0c282d25d2ac2e8a25cdcdcd242531a217f323ad
cpf-admin/frontend/src/generated/orval/model/admResiliencePolicyRejectRequest.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,626622310633231976001577818f05fc9d0266f07dd0895096b7626f5d02b7e5
cpf-admin/frontend/src/generated/orval/model/admResiliencePolicyRequest.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,28631545564016528f59f2bd3685c3d5883f2bbd697d499accc2b39758b8ecd8
cpf-admin/frontend/src/generated/orval/model/admResiliencePolicyRequestRequest.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,eda8af92f5bf7f90aaf836aae270a71d5576402f4d4d07be3758fa8c631ea677
cpf-admin/frontend/src/generated/orval/model/admResiliencePolicySearchParams.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,67c3c2ea822737df06ddc049f4fb88347035d5163cd7feca52db053069afa889
cpf-admin/frontend/src/generated/orval/model/admResponseCodeCreateParams.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,eb391eadb4c5ee97c442a7254d5cc8c322b947d1dced83e13a07324fa6816e1e
cpf-admin/frontend/src/generated/orval/model/admResponseCodeDeleteParams.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,87f83fbf4990a4f37c449ae016225fc5c4994d20a3dbf040118dcf0f4c4e0480
