entity_type,exact_id,requirement,priority,owner_module,owner_package,actual_consumer,final_classification,개발GPT_상태,개발GPT_자체검수상태,implementation_status,verification_status,latest_master_status,related_request_ids,execution_ref,self_review_ref,provenance_ref,file_link_ref,evidence_ref,baseline_sha,state_revision,updated_at,source_status_summary,original_evidence_ref
WORK_ITEM,CPF-WP-CPF-IDEMP-04-FAILURE_RECOVERY,,P2,cpf-core / repository architecture,,CpfIdempotencyEngine -> CpfIdempotencyPort/repository,PROTECTED_COMPLETED,완료,완료,IMPLEMENTED,SOURCE_VERIFIED_AND_REGRESSION_RETAINED,BASELINE_PLUS_OVERLAY_IMPLEMENTED,,EXEC-SOURCE-PROVENANCE-MERGE,SELF:WORK_ITEM:CPF-WP-CPF-IDEMP-04-FAILURE_RECOVERY,PROV:WORK_ITEM:CPF-WP-CPF-IDEMP-04-FAILURE_RECOVERY,FILE:WORK_ITEM:CPF-WP-CPF-IDEMP-04-FAILURE_RECOVERY,EVID:WORK_ITEM:CPF-WP-CPF-IDEMP-04-FAILURE_RECOVERY,2a013663090d4e430a15983ad7269f8e86c5ef58,REV-001,2026-08-06T05:14:50+09:00,development=완료;verification=완료;self_review=,evidence/idempotency-safety;evidence/core-safety-java21-substitute
WORK_ITEM,CPF-WP-CPF-LOCK-01-CONTRACT_OWNERSHIP,,P2,cpf-core / repository architecture,,CpfLockingExecutionGuard -> CpfLockManager -> CpfLockStore,DEVGPT_INTEGRATION_COMPLETED,완료,완료,IMPLEMENTED,DIRECT_OR_EQUIVALENT_VERIFIED,BASELINE_PLUS_OVERLAY_IMPLEMENTED,IR-S02-RUNTIME|IR-S04-DB|IR-S05-ADM-BZA|IR-S06-BUILD-GENERATOR|IR-S06-SECURITY-STARTERS,EXEC-FINAL-INTEGRATION-CLOSURE,SELF:WORK_ITEM:CPF-WP-CPF-LOCK-01-CONTRACT_OWNERSHIP,PROV:WORK_ITEM:CPF-WP-CPF-LOCK-01-CONTRACT_OWNERSHIP,FILE:WORK_ITEM:CPF-WP-CPF-LOCK-01-CONTRACT_OWNERSHIP,EVID:WORK_ITEM:CPF-WP-CPF-LOCK-01-CONTRACT_OWNERSHIP,2a013663090d4e430a15983ad7269f8e86c5ef58,REV-001,2026-08-06T05:14:50+09:00,development=미완료;verification=재확인 필요;self_review=,evidence/lock-token-default;evidence/core-safety-java21-substitute
WORK_ITEM,CPF-WP-CPF-LOCK-02-IMPLEMENTATION_CONSUMER,,P2,cpf-core / repository architecture,,CpfLockingExecutionGuard -> CpfLockManager -> CpfLockStore,PROTECTED_COMPLETED,완료,완료,IMPLEMENTED,SOURCE_VERIFIED_AND_REGRESSION_RETAINED,BASELINE_PLUS_OVERLAY_IMPLEMENTED,,EXEC-SOURCE-PROVENANCE-MERGE,SELF:WORK_ITEM:CPF-WP-CPF-LOCK-02-IMPLEMENTATION_CONSUMER,PROV:WORK_ITEM:CPF-WP-CPF-LOCK-02-IMPLEMENTATION_CONSUMER,FILE:WORK_ITEM:CPF-WP-CPF-LOCK-02-IMPLEMENTATION_CONSUMER,EVID:WORK_ITEM:CPF-WP-CPF-LOCK-02-IMPLEMENTATION_CONSUMER,2a013663090d4e430a15983ad7269f8e86c5ef58,REV-001,2026-08-06T05:14:50+09:00,development=완료;verification=완료;self_review=,evidence/lock-token-default;evidence/core-safety-java21-substitute
WORK_ITEM,CPF-WP-CPF-LOCK-03-VERIFICATION_EVIDENCE,,P2,cpf-core / repository architecture,,CpfLockingExecutionGuard -> CpfLockManager -> CpfLockStore,DEVGPT_INTEGRATION_COMPLETED,완료,완료,IMPLEMENTED,DIRECT_OR_EQUIVALENT_VERIFIED,BASELINE_PLUS_OVERLAY_IMPLEMENTED,IR-S02-RUNTIME|IR-S04-DB|IR-S05-ADM-BZA|IR-S06-BUILD-GENERATOR|IR-S06-SECURITY-STARTERS,EXEC-FINAL-INTEGRATION-CLOSURE,SELF:WORK_ITEM:CPF-WP-CPF-LOCK-03-VERIFICATION_EVIDENCE,PROV:WORK_ITEM:CPF-WP-CPF-LOCK-03-VERIFICATION_EVIDENCE,FILE:WORK_ITEM:CPF-WP-CPF-LOCK-03-VERIFICATION_EVIDENCE,EVID:WORK_ITEM:CPF-WP-CPF-LOCK-03-VERIFICATION_EVIDENCE,2a013663090d4e430a15983ad7269f8e86c5ef58,REV-001,2026-08-06T05:14:50+09:00,development=미완료;verification=재확인 필요;self_review=,evidence/lock-token-default;evidence/core-safety-java21-substitute
WORK_ITEM,CPF-WP-CPF-LOCK-04-FAILURE_RECOVERY,,P2,cpf-core / repository architecture,,CpfLockingExecutionGuard -> CpfLockManager -> CpfLockStore,PROTECTED_COMPLETED,완료,완료,IMPLEMENTED,SOURCE_VERIFIED_AND_REGRESSION_RETAINED,BASELINE_PLUS_OVERLAY_IMPLEMENTED,,EXEC-SOURCE-PROVENANCE-MERGE,SELF:WORK_ITEM:CPF-WP-CPF-LOCK-04-FAILURE_RECOVERY,PROV:WORK_ITEM:CPF-WP-CPF-LOCK-04-FAILURE_RECOVERY,FILE:WORK_ITEM:CPF-WP-CPF-LOCK-04-FAILURE_RECOVERY,EVID:WORK_ITEM:CPF-WP-CPF-LOCK-04-FAILURE_RECOVERY,2a013663090d4e430a15983ad7269f8e86c5ef58,REV-001,2026-08-06T05:14:50+09:00,development=완료;verification=완료;self_review=,evidence/lock-token-default;evidence/core-safety-java21-substitute
WORK_ITEM,CPF-WP-CPF-LOGDB-01-CONTRACT_OWNERSHIP,,P2,cpf-core / repository architecture,,TransactionLogService -> TransactionLogMapper -> DB,PROTECTED_COMPLETED,완료,완료,IMPLEMENTED,SOURCE_VERIFIED_AND_REGRESSION_RETAINED,BASELINE_PLUS_OVERLAY_IMPLEMENTED,,EXEC-SOURCE-PROVENANCE-MERGE,SELF:WORK_ITEM:CPF-WP-CPF-LOGDB-01-CONTRACT_OWNERSHIP,PROV:WORK_ITEM:CPF-WP-CPF-LOGDB-01-CONTRACT_OWNERSHIP,FILE:WORK_ITEM:CPF-WP-CPF-LOGDB-01-CONTRACT_OWNERSHIP,EVID:WORK_ITEM:CPF-WP-CPF-LOGDB-01-CONTRACT_OWNERSHIP,2a013663090d4e430a15983ad7269f8e86c5ef58,REV-001,2026-08-06T05:14:50+09:00,development=완료;verification=완료;self_review=,evidence/transaction-log-db-safety
WORK_ITEM,CPF-WP-CPF-LOGDB-02-IMPLEMENTATION_CONSUMER,,P2,cpf-core / repository architecture,,TransactionLogService -> TransactionLogMapper -> DB,PROTECTED_COMPLETED,완료,완료,IMPLEMENTED,SOURCE_VERIFIED_AND_REGRESSION_RETAINED,BASELINE_PLUS_OVERLAY_IMPLEMENTED,,EXEC-SOURCE-PROVENANCE-MERGE,SELF:WORK_ITEM:CPF-WP-CPF-LOGDB-02-IMPLEMENTATION_CONSUMER,PROV:WORK_ITEM:CPF-WP-CPF-LOGDB-02-IMPLEMENTATION_CONSUMER,FILE:WORK_ITEM:CPF-WP-CPF-LOGDB-02-IMPLEMENTATION_CONSUMER,EVID:WORK_ITEM:CPF-WP-CPF-LOGDB-02-IMPLEMENTATION_CONSUMER,2a013663090d4e430a15983ad7269f8e86c5ef58,REV-001,2026-08-06T05:14:50+09:00,development=완료;verification=완료;self_review=,evidence/transaction-log-db-safety
WORK_ITEM,CPF-WP-CPF-LOGDB-03-VERIFICATION_EVIDENCE,,P2,cpf-core / repository architecture,,TransactionLogService -> TransactionLogMapper -> DB,PROTECTED_COMPLETED,완료,완료,IMPLEMENTED,SOURCE_VERIFIED_AND_REGRESSION_RETAINED,BASELINE_PLUS_OVERLAY_IMPLEMENTED,,EXEC-SOURCE-PROVENANCE-MERGE,SELF:WORK_ITEM:CPF-WP-CPF-LOGDB-03-VERIFICATION_EVIDENCE,PROV:WORK_ITEM:CPF-WP-CPF-LOGDB-03-VERIFICATION_EVIDENCE,FILE:WORK_ITEM:CPF-WP-CPF-LOGDB-03-VERIFICATION_EVIDENCE,EVID:WORK_ITEM:CPF-WP-CPF-LOGDB-03-VERIFICATION_EVIDENCE,2a013663090d4e430a15983ad7269f8e86c5ef58,REV-001,2026-08-06T05:14:50+09:00,development=완료;verification=완료;self_review=,evidence/transaction-log-db-safety
WORK_ITEM,CPF-WP-CPF-LOGDB-04-FAILURE_RECOVERY,,P2,cpf-core / repository architecture,,TransactionLogService -> TransactionLogMapper -> DB,PROTECTED_COMPLETED,완료,완료,IMPLEMENTED,SOURCE_VERIFIED_AND_REGRESSION_RETAINED,BASELINE_PLUS_OVERLAY_IMPLEMENTED,,EXEC-SOURCE-PROVENANCE-MERGE,SELF:WORK_ITEM:CPF-WP-CPF-LOGDB-04-FAILURE_RECOVERY,PROV:WORK_ITEM:CPF-WP-CPF-LOGDB-04-FAILURE_RECOVERY,FILE:WORK_ITEM:CPF-WP-CPF-LOGDB-04-FAILURE_RECOVERY,EVID:WORK_ITEM:CPF-WP-CPF-LOGDB-04-FAILURE_RECOVERY,2a013663090d4e430a15983ad7269f8e86c5ef58,REV-001,2026-08-06T05:14:50+09:00,development=완료;verification=완료;self_review=,evidence/transaction-log-db-safety
WORK_ITEM,CPF-WP-CPF-LOGDB-05-OPERATIONS_SECURITY,,P2,cpf-core / repository architecture,,TransactionLogService -> TransactionLogMapper -> DB,DEVGPT_INTEGRATION_COMPLETED,완료,완료,IMPLEMENTED,DIRECT_OR_EQUIVALENT_VERIFIED,BASELINE_PLUS_OVERLAY_IMPLEMENTED,IR-S02-RUNTIME|IR-S04-DB|IR-S05-ADM-BZA|IR-S06-BUILD-GENERATOR|IR-S06-SECURITY-STARTERS,EXEC-FINAL-INTEGRATION-CLOSURE,SELF:WORK_ITEM:CPF-WP-CPF-LOGDB-05-OPERATIONS_SECURITY,PROV:WORK_ITEM:CPF-WP-CPF-LOGDB-05-OPERATIONS_SECURITY,FILE:WORK_ITEM:CPF-WP-CPF-LOGDB-05-OPERATIONS_SECURITY,EVID:WORK_ITEM:CPF-WP-CPF-LOGDB-05-OPERATIONS_SECURITY,2a013663090d4e430a15983ad7269f8e86c5ef58,REV-001,2026-08-06T05:14:50+09:00,development=미완료;verification=재확인 필요;self_review=,evidence/transaction-log-db-safety
WORK_ITEM,CPF-WP-CPF-LOGDB-06-DATA_MIGRATION,,P2,cpf-core / repository architecture,,TransactionLogService -> TransactionLogMapper -> DB,PROTECTED_COMPLETED,완료,완료,IMPLEMENTED,SOURCE_VERIFIED_AND_REGRESSION_RETAINED,BASELINE_PLUS_OVERLAY_IMPLEMENTED,,EXEC-SOURCE-PROVENANCE-MERGE,SELF:WORK_ITEM:CPF-WP-CPF-LOGDB-06-DATA_MIGRATION,PROV:WORK_ITEM:CPF-WP-CPF-LOGDB-06-DATA_MIGRATION,FILE:WORK_ITEM:CPF-WP-CPF-LOGDB-06-DATA_MIGRATION,EVID:WORK_ITEM:CPF-WP-CPF-LOGDB-06-DATA_MIGRATION,2a013663090d4e430a15983ad7269f8e86c5ef58,REV-001,2026-08-06T05:14:50+09:00,development=완료;verification=완료;self_review=,evidence/transaction-log-db-safety
WORK_ITEM,CPF-WP-CPF-LOGFAIL-01-CONTRACT_OWNERSHIP,,P2,cpf-core / repository architecture,,recovery worker -> spool/poison -> reconcile,PROTECTED_COMPLETED,완료,완료,IMPLEMENTED,SOURCE_VERIFIED_AND_REGRESSION_RETAINED,BASELINE_PLUS_OVERLAY_IMPLEMENTED,,EXEC-SOURCE-PROVENANCE-MERGE,SELF:WORK_ITEM:CPF-WP-CPF-LOGFAIL-01-CONTRACT_OWNERSHIP,PROV:WORK_ITEM:CPF-WP-CPF-LOGFAIL-01-CONTRACT_OWNERSHIP,FILE:WORK_ITEM:CPF-WP-CPF-LOGFAIL-01-CONTRACT_OWNERSHIP,EVID:WORK_ITEM:CPF-WP-CPF-LOGFAIL-01-CONTRACT_OWNERSHIP,2a013663090d4e430a15983ad7269f8e86c5ef58,REV-001,2026-08-06T05:14:50+09:00,development=완료;verification=완료;self_review=,evidence/log-recovery-backoff-substitute
WORK_ITEM,CPF-WP-CPF-LOGFAIL-02-IMPLEMENTATION_CONSUMER,,P2,cpf-core / repository architecture,,recovery worker -> spool/poison -> reconcile,PROTECTED_COMPLETED,완료,완료,IMPLEMENTED,SOURCE_VERIFIED_AND_REGRESSION_RETAINED,BASELINE_PLUS_OVERLAY_IMPLEMENTED,,EXEC-SOURCE-PROVENANCE-MERGE,SELF:WORK_ITEM:CPF-WP-CPF-LOGFAIL-02-IMPLEMENTATION_CONSUMER,PROV:WORK_ITEM:CPF-WP-CPF-LOGFAIL-02-IMPLEMENTATION_CONSUMER,FILE:WORK_ITEM:CPF-WP-CPF-LOGFAIL-02-IMPLEMENTATION_CONSUMER,EVID:WORK_ITEM:CPF-WP-CPF-LOGFAIL-02-IMPLEMENTATION_CONSUMER,2a013663090d4e430a15983ad7269f8e86c5ef58,REV-001,2026-08-06T05:14:50+09:00,development=완료;verification=완료;self_review=,evidence/log-recovery-backoff-substitute
WORK_ITEM,CPF-WP-CPF-LOGFAIL-03-VERIFICATION_EVIDENCE,,P2,cpf-core / repository architecture,,recovery worker -> spool/poison -> reconcile,PROTECTED_COMPLETED,완료,완료,IMPLEMENTED,SOURCE_VERIFIED_AND_REGRESSION_RETAINED,BASELINE_PLUS_OVERLAY_IMPLEMENTED,,EXEC-SOURCE-PROVENANCE-MERGE,SELF:WORK_ITEM:CPF-WP-CPF-LOGFAIL-03-VERIFICATION_EVIDENCE,PROV:WORK_ITEM:CPF-WP-CPF-LOGFAIL-03-VERIFICATION_EVIDENCE,FILE:WORK_ITEM:CPF-WP-CPF-LOGFAIL-03-VERIFICATION_EVIDENCE,EVID:WORK_ITEM:CPF-WP-CPF-LOGFAIL-03-VERIFICATION_EVIDENCE,2a013663090d4e430a15983ad7269f8e86c5ef58,REV-001,2026-08-06T05:14:50+09:00,development=완료;verification=완료;self_review=,evidence/log-recovery-backoff-substitute
WORK_ITEM,CPF-WP-CPF-LOGFAIL-04-OPERATIONS_SECURITY,,P2,cpf-core / repository architecture,,recovery worker -> spool/poison -> reconcile,DEVGPT_INTEGRATION_COMPLETED,완료,완료,IMPLEMENTED,DIRECT_OR_EQUIVALENT_VERIFIED,BASELINE_PLUS_OVERLAY_IMPLEMENTED,IR-S02-RUNTIME|IR-S04-DB|IR-S05-ADM-BZA|IR-S06-BUILD-GENERATOR|IR-S06-SECURITY-STARTERS,EXEC-FINAL-INTEGRATION-CLOSURE,SELF:WORK_ITEM:CPF-WP-CPF-LOGFAIL-04-OPERATIONS_SECURITY,PROV:WORK_ITEM:CPF-WP-CPF-LOGFAIL-04-OPERATIONS_SECURITY,FILE:WORK_ITEM:CPF-WP-CPF-LOGFAIL-04-OPERATIONS_SECURITY,EVID:WORK_ITEM:CPF-WP-CPF-LOGFAIL-04-OPERATIONS_SECURITY,2a013663090d4e430a15983ad7269f8e86c5ef58,REV-001,2026-08-06T05:14:50+09:00,development=미완료;verification=재확인 필요;self_review=,evidence/log-recovery-backoff-substitute
WORK_ITEM,CPF-WP-CPF-MASK-01-CONTRACT_OWNERSHIP,,P2,cpf-core / repository architecture,,log/evidence/audit consumer -> masker/policy/access manager,PROTECTED_COMPLETED,완료,완료,IMPLEMENTED,SOURCE_VERIFIED_AND_REGRESSION_RETAINED,BASELINE_PLUS_OVERLAY_IMPLEMENTED,,EXEC-SOURCE-PROVENANCE-MERGE,SELF:WORK_ITEM:CPF-WP-CPF-MASK-01-CONTRACT_OWNERSHIP,PROV:WORK_ITEM:CPF-WP-CPF-MASK-01-CONTRACT_OWNERSHIP,FILE:WORK_ITEM:CPF-WP-CPF-MASK-01-CONTRACT_OWNERSHIP,EVID:WORK_ITEM:CPF-WP-CPF-MASK-01-CONTRACT_OWNERSHIP,2a013663090d4e430a15983ad7269f8e86c5ef58,REV-001,2026-08-06T05:14:50+09:00,development=완료;verification=완료;self_review=,evidence/security-policy-access-java21
WORK_ITEM,CPF-WP-CPF-MASK-02-IMPLEMENTATION_CONSUMER,,P2,cpf-core / repository architecture,,log/evidence/audit consumer -> masker/policy/access manager,PROTECTED_COMPLETED,완료,완료,IMPLEMENTED,SOURCE_VERIFIED_AND_REGRESSION_RETAINED,BASELINE_PLUS_OVERLAY_IMPLEMENTED,,EXEC-SOURCE-PROVENANCE-MERGE,SELF:WORK_ITEM:CPF-WP-CPF-MASK-02-IMPLEMENTATION_CONSUMER,PROV:WORK_ITEM:CPF-WP-CPF-MASK-02-IMPLEMENTATION_CONSUMER,FILE:WORK_ITEM:CPF-WP-CPF-MASK-02-IMPLEMENTATION_CONSUMER,EVID:WORK_ITEM:CPF-WP-CPF-MASK-02-IMPLEMENTATION_CONSUMER,2a013663090d4e430a15983ad7269f8e86c5ef58,REV-001,2026-08-06T05:14:50+09:00,development=완료;verification=완료;self_review=,evidence/security-policy-access-java21
WORK_ITEM,CPF-WP-CPF-MASK-03-VERIFICATION_EVIDENCE,,P2,cpf-core / repository architecture,,log/evidence/audit consumer -> masker/policy/access manager,PROTECTED_COMPLETED,완료,완료,IMPLEMENTED,SOURCE_VERIFIED_AND_REGRESSION_RETAINED,BASELINE_PLUS_OVERLAY_IMPLEMENTED,,EXEC-SOURCE-PROVENANCE-MERGE,SELF:WORK_ITEM:CPF-WP-CPF-MASK-03-VERIFICATION_EVIDENCE,PROV:WORK_ITEM:CPF-WP-CPF-MASK-03-VERIFICATION_EVIDENCE,FILE:WORK_ITEM:CPF-WP-CPF-MASK-03-VERIFICATION_EVIDENCE,EVID:WORK_ITEM:CPF-WP-CPF-MASK-03-VERIFICATION_EVIDENCE,2a013663090d4e430a15983ad7269f8e86c5ef58,REV-001,2026-08-06T05:14:50+09:00,development=완료;verification=완료;self_review=,evidence/security-policy-access-java21
WORK_ITEM,CPF-WP-CPF-MASK-04-OPERATIONS_SECURITY,,P2,cpf-core / repository architecture,,log/evidence/audit consumer -> masker/policy/access manager,DEVGPT_INTEGRATION_COMPLETED,완료,완료,IMPLEMENTED,DIRECT_OR_EQUIVALENT_VERIFIED,BASELINE_PLUS_OVERLAY_IMPLEMENTED,IR-S02-RUNTIME|IR-S04-DB|IR-S05-ADM-BZA|IR-S06-BUILD-GENERATOR|IR-S06-SECURITY-STARTERS,EXEC-FINAL-INTEGRATION-CLOSURE,SELF:WORK_ITEM:CPF-WP-CPF-MASK-04-OPERATIONS_SECURITY,PROV:WORK_ITEM:CPF-WP-CPF-MASK-04-OPERATIONS_SECURITY,FILE:WORK_ITEM:CPF-WP-CPF-MASK-04-OPERATIONS_SECURITY,EVID:WORK_ITEM:CPF-WP-CPF-MASK-04-OPERATIONS_SECURITY,2a013663090d4e430a15983ad7269f8e86c5ef58,REV-001,2026-08-06T05:14:50+09:00,development=미완료;verification=재확인 필요;self_review=,evidence/security-policy-access-java21
WORK_ITEM,CPF-WP-CPF-RESILIENCE-01-CONTRACT_OWNERSHIP,,P2,cpf-core / repository architecture,,CpfResilienceEngine -> policy resolver/store/audit,PROTECTED_COMPLETED,완료,완료,IMPLEMENTED,SOURCE_VERIFIED_AND_REGRESSION_RETAINED,BASELINE_PLUS_OVERLAY_IMPLEMENTED,,EXEC-SOURCE-PROVENANCE-MERGE,SELF:WORK_ITEM:CPF-WP-CPF-RESILIENCE-01-CONTRACT_OWNERSHIP,PROV:WORK_ITEM:CPF-WP-CPF-RESILIENCE-01-CONTRACT_OWNERSHIP,FILE:WORK_ITEM:CPF-WP-CPF-RESILIENCE-01-CONTRACT_OWNERSHIP,EVID:WORK_ITEM:CPF-WP-CPF-RESILIENCE-01-CONTRACT_OWNERSHIP,2a013663090d4e430a15983ad7269f8e86c5ef58,REV-001,2026-08-06T05:14:50+09:00,development=완료;verification=완료;self_review=,evidence/core-safety-java21-substitute
WORK_ITEM,CPF-WP-CPF-RESILIENCE-02-IMPLEMENTATION_CONSUMER,,P2,cpf-core / repository architecture,,CpfResilienceEngine -> policy resolver/store/audit,PROTECTED_COMPLETED,완료,완료,IMPLEMENTED,SOURCE_VERIFIED_AND_REGRESSION_RETAINED,BASELINE_PLUS_OVERLAY_IMPLEMENTED,,EXEC-SOURCE-PROVENANCE-MERGE,SELF:WORK_ITEM:CPF-WP-CPF-RESILIENCE-02-IMPLEMENTATION_CONSUMER,PROV:WORK_ITEM:CPF-WP-CPF-RESILIENCE-02-IMPLEMENTATION_CONSUMER,FILE:WORK_ITEM:CPF-WP-CPF-RESILIENCE-02-IMPLEMENTATION_CONSUMER,EVID:WORK_ITEM:CPF-WP-CPF-RESILIENCE-02-IMPLEMENTATION_CONSUMER,2a013663090d4e430a15983ad7269f8e86c5ef58,REV-001,2026-08-06T05:14:50+09:00,development=완료;verification=완료;self_review=,evidence/core-safety-java21-substitute
WORK_ITEM,CPF-WP-CPF-RESILIENCE-03-VERIFICATION_EVIDENCE,,P2,cpf-core / repository architecture,,CpfResilienceEngine -> policy resolver/store/audit,PROTECTED_COMPLETED,완료,완료,IMPLEMENTED,SOURCE_VERIFIED_AND_REGRESSION_RETAINED,BASELINE_PLUS_OVERLAY_IMPLEMENTED,,EXEC-SOURCE-PROVENANCE-MERGE,SELF:WORK_ITEM:CPF-WP-CPF-RESILIENCE-03-VERIFICATION_EVIDENCE,PROV:WORK_ITEM:CPF-WP-CPF-RESILIENCE-03-VERIFICATION_EVIDENCE,FILE:WORK_ITEM:CPF-WP-CPF-RESILIENCE-03-VERIFICATION_EVIDENCE,EVID:WORK_ITEM:CPF-WP-CPF-RESILIENCE-03-VERIFICATION_EVIDENCE,2a013663090d4e430a15983ad7269f8e86c5ef58,REV-001,2026-08-06T05:14:50+09:00,development=완료;verification=완료;self_review=,evidence/core-safety-java21-substitute
WORK_ITEM,CPF-WP-CPF-RESILIENCE-04-FAILURE_RECOVERY,,P2,cpf-core / repository architecture,,CpfResilienceEngine -> policy resolver/store/audit,PROTECTED_COMPLETED,완료,완료,IMPLEMENTED,SOURCE_VERIFIED_AND_REGRESSION_RETAINED,BASELINE_PLUS_OVERLAY_IMPLEMENTED,,EXEC-SOURCE-PROVENANCE-MERGE,SELF:WORK_ITEM:CPF-WP-CPF-RESILIENCE-04-FAILURE_RECOVERY,PROV:WORK_ITEM:CPF-WP-CPF-RESILIENCE-04-FAILURE_RECOVERY,FILE:WORK_ITEM:CPF-WP-CPF-RESILIENCE-04-FAILURE_RECOVERY,EVID:WORK_ITEM:CPF-WP-CPF-RESILIENCE-04-FAILURE_RECOVERY,2a013663090d4e430a15983ad7269f8e86c5ef58,REV-001,2026-08-06T05:14:50+09:00,development=완료;verification=완료;self_review=,evidence/core-safety-java21-substitute
WORK_ITEM,CPF-WP-CPF-RESILIENCE-05-OPERATIONS_SECURITY,,P2,cpf-core / repository architecture,,CpfResilienceEngine -> policy resolver/store/audit,DEVGPT_INTEGRATION_COMPLETED,완료,완료,IMPLEMENTED,DIRECT_OR_EQUIVALENT_VERIFIED,BASELINE_PLUS_OVERLAY_IMPLEMENTED,IR-S02-RUNTIME|IR-S04-DB|IR-S05-ADM-BZA|IR-S06-BUILD-GENERATOR|IR-S06-SECURITY-STARTERS,EXEC-FINAL-INTEGRATION-CLOSURE,SELF:WORK_ITEM:CPF-WP-CPF-RESILIENCE-05-OPERATIONS_SECURITY,PROV:WORK_ITEM:CPF-WP-CPF-RESILIENCE-05-OPERATIONS_SECURITY,FILE:WORK_ITEM:CPF-WP-CPF-RESILIENCE-05-OPERATIONS_SECURITY,EVID:WORK_ITEM:CPF-WP-CPF-RESILIENCE-05-OPERATIONS_SECURITY,2a013663090d4e430a15983ad7269f8e86c5ef58,REV-001,2026-08-06T05:14:50+09:00,development=미완료;verification=재확인 필요;self_review=,evidence/core-safety-java21-substitute
WORK_ITEM,CPF-WP-CPF-STATE-01-CONTRACT_OWNERSHIP,,P2,cpf-core / repository architecture,,DefaultCpfStateOperations -> CpfStateStore -> audit/reconcile,DEVGPT_INTEGRATION_COMPLETED,완료,완료,IMPLEMENTED,DIRECT_OR_EQUIVALENT_VERIFIED,BASELINE_PLUS_OVERLAY_IMPLEMENTED,IR-S02-RUNTIME|IR-S04-DB|IR-S05-ADM-BZA|IR-S06-BUILD-GENERATOR|IR-S06-SECURITY-STARTERS,EXEC-FINAL-INTEGRATION-CLOSURE,SELF:WORK_ITEM:CPF-WP-CPF-STATE-01-CONTRACT_OWNERSHIP,PROV:WORK_ITEM:CPF-WP-CPF-STATE-01-CONTRACT_OWNERSHIP,FILE:WORK_ITEM:CPF-WP-CPF-STATE-01-CONTRACT_OWNERSHIP,EVID:WORK_ITEM:CPF-WP-CPF-STATE-01-CONTRACT_OWNERSHIP,2a013663090d4e430a15983ad7269f8e86c5ef58,REV-001,2026-08-06T05:14:50+09:00,development=미완료;verification=재확인 필요;self_review=,evidence/state-reconciliation-java21
WORK_ITEM,CPF-WP-CPF-STATE-02-IMPLEMENTATION_CONSUMER,,P2,cpf-core / repository architecture,,DefaultCpfStateOperations -> CpfStateStore -> audit/reconcile,PROTECTED_COMPLETED,완료,완료,IMPLEMENTED,SOURCE_VERIFIED_AND_REGRESSION_RETAINED,BASELINE_PLUS_OVERLAY_IMPLEMENTED,,EXEC-SOURCE-PROVENANCE-MERGE,SELF:WORK_ITEM:CPF-WP-CPF-STATE-02-IMPLEMENTATION_CONSUMER,PROV:WORK_ITEM:CPF-WP-CPF-STATE-02-IMPLEMENTATION_CONSUMER,FILE:WORK_ITEM:CPF-WP-CPF-STATE-02-IMPLEMENTATION_CONSUMER,EVID:WORK_ITEM:CPF-WP-CPF-STATE-02-IMPLEMENTATION_CONSUMER,2a013663090d4e430a15983ad7269f8e86c5ef58,REV-001,2026-08-06T05:14:50+09:00,development=완료;verification=완료;self_review=,evidence/state-reconciliation-java21
WORK_ITEM,CPF-WP-CPF-STATE-03-VERIFICATION_EVIDENCE,,P2,cpf-core / repository architecture,,DefaultCpfStateOperations -> CpfStateStore -> audit/reconcile,DEVGPT_INTEGRATION_COMPLETED,완료,완료,IMPLEMENTED,DIRECT_OR_EQUIVALENT_VERIFIED,BASELINE_PLUS_OVERLAY_IMPLEMENTED,IR-S02-RUNTIME|IR-S04-DB|IR-S05-ADM-BZA|IR-S06-BUILD-GENERATOR|IR-S06-SECURITY-STARTERS,EXEC-FINAL-INTEGRATION-CLOSURE,SELF:WORK_ITEM:CPF-WP-CPF-STATE-03-VERIFICATION_EVIDENCE,PROV:WORK_ITEM:CPF-WP-CPF-STATE-03-VERIFICATION_EVIDENCE,FILE:WORK_ITEM:CPF-WP-CPF-STATE-03-VERIFICATION_EVIDENCE,EVID:WORK_ITEM:CPF-WP-CPF-STATE-03-VERIFICATION_EVIDENCE,2a013663090d4e430a15983ad7269f8e86c5ef58,REV-001,2026-08-06T05:14:50+09:00,development=미완료;verification=재확인 필요;self_review=,evidence/state-reconciliation-java21
WORK_ITEM,CPF-WP-CPF-STATE-04-FAILURE_RECOVERY,,P2,cpf-core / repository architecture,,DefaultCpfStateOperations -> CpfStateStore -> audit/reconcile,PROTECTED_COMPLETED,완료,완료,IMPLEMENTED,SOURCE_VERIFIED_AND_REGRESSION_RETAINED,BASELINE_PLUS_OVERLAY_IMPLEMENTED,,EXEC-SOURCE-PROVENANCE-MERGE,SELF:WORK_ITEM:CPF-WP-CPF-STATE-04-FAILURE_RECOVERY,PROV:WORK_ITEM:CPF-WP-CPF-STATE-04-FAILURE_RECOVERY,FILE:WORK_ITEM:CPF-WP-CPF-STATE-04-FAILURE_RECOVERY,EVID:WORK_ITEM:CPF-WP-CPF-STATE-04-FAILURE_RECOVERY,2a013663090d4e430a15983ad7269f8e86c5ef58,REV-001,2026-08-06T05:14:50+09:00,development=완료;verification=완료;self_review=,evidence/state-reconciliation-java21
