path,classification,owner,change_type,size_bytes,sha256,requirement_scope,baseline_sha,note
cpf-reference/src/main/java/com/cpf/reference/optional/gateway/reconcile/EduGw06Handler.java,JAVA_SOURCE,cpf-reference,ADD_OR_REPLACE,4534,9c8cae1b369586bbc36a06b054dc0cc90acc8a3ff65ef64296e490c30fb75863,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/java/com/cpf/reference/optional/gateway/recovery/EduGw14Handler.java,JAVA_SOURCE,cpf-reference,ADD_OR_REPLACE,5157,cf07a33d3e493692323a33e287ed2ebb3cc321e88e6ebc67f7fbde83d2210616,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/java/com/cpf/reference/optional/gateway/registry/EduGw07Handler.java,JAVA_SOURCE,cpf-reference,ADD_OR_REPLACE,5389,0f946c67f40e72a5304b28735bd539f080338842c1c2620b47c96d9bfe625958,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/java/com/cpf/reference/optional/gateway/rejection/EduGw10Handler.java,JAVA_SOURCE,cpf-reference,ADD_OR_REPLACE,5354,3c905237a53f7ee404223902c5076cb8e67ca1d24ce38e10fb15508888a1e671,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/java/com/cpf/reference/optional/gateway/resilience/EduGw04Handler.java,JAVA_SOURCE,cpf-reference,ADD_OR_REPLACE,4527,cea3ff2824f6b81496960359f10631f87d69108205c5b255e72e8535e49a02df,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/java/com/cpf/reference/optional/gateway/route/EduGw02Handler.java,JAVA_SOURCE,cpf-reference,ADD_OR_REPLACE,4517,8ba4265da24545450f89f961da80713750d827d60dbb2b1190ef1d9efaec2eae,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/java/com/cpf/reference/optional/gateway/runtime/ReferenceGatewayBusinessConsumer.java,JAVA_SOURCE,cpf-reference,ADD_OR_REPLACE,1629,df8235f62a4b4b3370986e0e4a2134520f98692620f810330ad2f40e52c80967,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/java/com/cpf/reference/optional/gateway/security/EduGw03Handler.java,JAVA_SOURCE,cpf-reference,ADD_OR_REPLACE,4557,68e66ac6474949e656ff018b2dac8f54c164d5a5350c7e9c2ba1ebf5d34da4a2,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/java/com/cpf/reference/optional/gateway/servergroup/EduGw01Handler.java,JAVA_SOURCE,cpf-reference,ADD_OR_REPLACE,4559,10f04c8ede62c9c11723ab62e29e09f9ca0d84ab9b54516d83cc1a4588aa9244,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/java/com/cpf/reference/optional/gateway/version/EduGw11Handler.java,JAVA_SOURCE,cpf-reference,ADD_OR_REPLACE,5326,6b83d820fa0e6e49c9dc9bdc4a41a9c6bcb5a3a6a72df053beda0c81555d14dc,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/java/com/cpf/reference/optional/operations/approval/EduAdm04Handler.java,JAVA_SOURCE,cpf-reference,ADD_OR_REPLACE,4211,f77c86b399701620ac14f6fd58b9f9361b71fe97a6bc33e5c91a5664b45740dc,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/java/com/cpf/reference/optional/operations/asyncoperation/EduAdm05Handler.java,JAVA_SOURCE,cpf-reference,ADD_OR_REPLACE,4401,69a0355ceb42c3f19aec5147641ee321ba59c8de4578d3752bd627e07d80a920,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/java/com/cpf/reference/optional/operations/bulk/EduAdm10Handler.java,JAVA_SOURCE,cpf-reference,ADD_OR_REPLACE,5432,1f33dcff17b5d5354339246125611f48cd19197bb6e094abfd2cb74215b200ff,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/java/com/cpf/reference/optional/operations/command/EduAdm03Handler.java,JAVA_SOURCE,cpf-reference,ADD_OR_REPLACE,4123,1e2aeddeed5f38bfdc5e38fc02559dafda5f682420344a7b05e359a3035aa358,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/java/com/cpf/reference/optional/operations/config/ReferenceOperationsCapabilityContributor.java,JAVA_SOURCE,cpf-reference,ADD_OR_REPLACE,2372,8ad10d407642b4fd0b2558176dc73dbe6d73840db85973fcb254a604bce2bb61,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/java/com/cpf/reference/optional/operations/configuration/EduAdm11Handler.java,JAVA_SOURCE,cpf-reference,ADD_OR_REPLACE,5267,d479377fe1fd2f8aafa17f977466048c2d8374f604a23cc92baa12a4f0dfbd1f,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/java/com/cpf/reference/optional/operations/correlation/EduAdm15Handler.java,JAVA_SOURCE,cpf-reference,ADD_OR_REPLACE,5113,40e754ff3d900cee5d10aade141869d8eb5b34d816769166a89dbb383fdf863d,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/java/com/cpf/reference/optional/operations/customscreen/EduAdm07Handler.java,JAVA_SOURCE,cpf-reference,ADD_OR_REPLACE,4227,c171047d7c1842df5cc3f2612868c68a41f1d6e88021127bf5395b91ac78988d,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/java/com/cpf/reference/optional/operations/detail/EduAdm09Handler.java,JAVA_SOURCE,cpf-reference,ADD_OR_REPLACE,5178,a415e636e055808b4b388b5df8779a6e18c17bbeff4267b534e5d5e78a1f6b77,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/java/com/cpf/reference/optional/operations/evidence/EduAdm13Handler.java,JAVA_SOURCE,cpf-reference,ADD_OR_REPLACE,5454,91b62a033ef2ce1f3589991ff3605033d8bff283d86d51212b5259dcf496961c,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/java/com/cpf/reference/optional/operations/incident/EduAdm12Handler.java,JAVA_SOURCE,cpf-reference,ADD_OR_REPLACE,5181,c2e9d4be9ce4cb83c683ebb26cfd3437ecf56ef076f871e51f8227e0fbd40327,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/java/com/cpf/reference/optional/operations/notification/EduAdm16Handler.java,JAVA_SOURCE,cpf-reference,ADD_OR_REPLACE,5421,e6aecbc14faf1d55f5e3a9158a4da40a733658b01915342b3e534ed685ad8588,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/java/com/cpf/reference/optional/operations/package-info.java,JAVA_SOURCE,cpf-reference,ADD_OR_REPLACE,122,83a82b7ae9f60098e5dbd74de68c54d4b90fb37ba12e517d2d191093de3b263c,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/java/com/cpf/reference/optional/operations/partialrecovery/EduAdm06Handler.java,JAVA_SOURCE,cpf-reference,ADD_OR_REPLACE,4295,c62e488c1053634b30d98a9323d44fec262e29d4ac5734d21df6ddd7d0ab3026,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/java/com/cpf/reference/optional/operations/query/EduAdm02Handler.java,JAVA_SOURCE,cpf-reference,ADD_OR_REPLACE,4116,cd49c3aeaad6bb2173a4d7c6efbfc8dc50458f4c9ebf64fe2ef3b7226fea5453,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/java/com/cpf/reference/optional/operations/reuse/EduAdm01Handler.java,JAVA_SOURCE,cpf-reference,ADD_OR_REPLACE,4139,0a7db8fea1c31a40af19983306473b1d2b4f5d0cce2a2df422ec960aa57996ad,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/java/com/cpf/reference/optional/operations/search/EduAdm08Handler.java,JAVA_SOURCE,cpf-reference,ADD_OR_REPLACE,5302,fb38cea081e2907fc997fd57ba7f80dab96b302abe7a7091556df717af36fcb6,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/java/com/cpf/reference/optional/operations/session/EduAdm17Handler.java,JAVA_SOURCE,cpf-reference,ADD_OR_REPLACE,5215,ca50b117aade88e9cdd804a14a6e1de2295d5b0585dac3be016f7e4ff91ebda8,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/java/com/cpf/reference/optional/operations/topology/EduAdm14Handler.java,JAVA_SOURCE,cpf-reference,ADD_OR_REPLACE,5061,67168b1693243989a83ce3368a7d2bd0e6cef7bc4f421fe04b3bb3b2005f57a0,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/java/com/cpf/reference/optional/package-info.java,JAVA_SOURCE,cpf-reference,ADD_OR_REPLACE,171,11b74f00a8dc19c22c3ca57628d624230e13730b52ec8861c51a9b5cc9274edf,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/java/com/cpf/reference/platform/configuration/reconcile/EduOps09Handler.java,JAVA_SOURCE,cpf-reference,ADD_OR_REPLACE,5342,886f398c8288cc2f107892e81fdbaba45d6ba8348c8f7e05b7ada4b123282b38,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/java/com/cpf/reference/platform/configuration/validation/EduOps02Handler.java,JAVA_SOURCE,cpf-reference,ADD_OR_REPLACE,5222,40e8e77cc2c70095a14505c06265aea1226e3982293d55a81420de397737df0b,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/java/com/cpf/reference/platform/database/lifecycle/EduOps04Handler.java,JAVA_SOURCE,cpf-reference,ADD_OR_REPLACE,5412,997ccfbba5f004ec7de186f5138299ef059acf786619a7073db19b851d3a8c96,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/java/com/cpf/reference/platform/deployment/bluegreen/EduOps08Handler.java,JAVA_SOURCE,cpf-reference,ADD_OR_REPLACE,5526,af2206acfe9ea8ba546dc9748819b68a7c2efecb1c499d5832a8485d46432760,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/java/com/cpf/reference/platform/deployment/rolling/EduOps07Handler.java,JAVA_SOURCE,cpf-reference,ADD_OR_REPLACE,5536,46d76524cf330433074ab269be7584c95a3a6cbf33eb3c130dc028aa5bced2f6,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/java/com/cpf/reference/platform/install/artifact/EduOps01Handler.java,JAVA_SOURCE,cpf-reference,ADD_OR_REPLACE,5618,9bc41fbf361be626f4ff1a462b15cb63cfa5f0e1e066a49d35c607497c968822,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/java/com/cpf/reference/platform/lifecycle/startstop/EduOps06Handler.java,JAVA_SOURCE,cpf-reference,ADD_OR_REPLACE,5394,e23845a7faa2df5ce18d9a84e8481969e351afb04a66ca8fd087225b72c3f2c2,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/java/com/cpf/reference/platform/messaging/kafka/EduOps05Handler.java,JAVA_SOURCE,cpf-reference,ADD_OR_REPLACE,5516,1e6741bd5417291de40ab0f7242b5ddce4aa161b96d7eb5e8ea99be7511db374,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/java/com/cpf/reference/platform/observability/pipeline/EduOps10Handler.java,JAVA_SOURCE,cpf-reference,ADD_OR_REPLACE,5149,2ca8b3d9e9106782384f3680352f895b37b5c2e0915b613a12984d2fce115915,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/java/com/cpf/reference/platform/package-info.java,JAVA_SOURCE,cpf-reference,ADD_OR_REPLACE,242,7d7286fbdd5d236b4f4e12da3d05fa23f01f00ec28acf6c380bb51a7a5b075ef,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/java/com/cpf/reference/platform/recovery/backuprestore/EduOps11Handler.java,JAVA_SOURCE,cpf-reference,ADD_OR_REPLACE,5536,ca20d7de4e159da5c3cf6fe02f5ed8003a09912953943e9c011c6a21990ab0f6,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/java/com/cpf/reference/platform/recovery/disaster/EduOps12Handler.java,JAVA_SOURCE,cpf-reference,ADD_OR_REPLACE,5624,42c6a9abe96de179af7833ab9dab93bbb06cbfeb955c49cc8d60d68946d915c4,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/java/com/cpf/reference/platform/runbook/infrastructure/EduOps13Handler.java,JAVA_SOURCE,cpf-reference,ADD_OR_REPLACE,5183,38d1c728f3036fb432ba188eec05161814a546604999955003c5c737d97bc5fb,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/java/com/cpf/reference/platform/security/incident/EduOps14Handler.java,JAVA_SOURCE,cpf-reference,ADD_OR_REPLACE,5394,28f1117938a13f9e21039a14ca961b5474cb7609141be11339e1001af399f594,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/java/com/cpf/reference/platform/security/secretrotation/EduOps03Handler.java,JAVA_SOURCE,cpf-reference,ADD_OR_REPLACE,5464,8b8cd3b6efb01d362609cdefc14793294777551934a6397ef120808cd18e1fd6,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/java/com/cpf/reference/platform/upgrade/compatibility/EduOps15Handler.java,JAVA_SOURCE,cpf-reference,ADD_OR_REPLACE,5541,daeffcb6503f4af3ae2bfde17cc4b18ed7a12dee5109018030c2a18a07f154ba,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/resources/edu/PACKAGE_INDEX.md,RESOURCE_CONTRACT,cpf-reference,ADD_OR_REPLACE,24970,a0d550907a415e2ef69a87a27b5212f4fce860b9a4bcbd07d955bcf4d83fc282,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/resources/edu/batch/agent/offline/scenario-contract.json,RESOURCE_CONTRACT,cpf-reference,ADD_OR_REPLACE,3088,9b85429eaa80cdaad19b3a18c97376793c729caec34754687239f3ad67f6b0e1,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/resources/edu/batch/backfill/latearrival/scenario-contract.json,RESOURCE_CONTRACT,cpf-reference,ADD_OR_REPLACE,3030,16edbd7700febaed6e5c9b60aa858804fda5ab80daef648bac8aa945a9009ae8,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/resources/edu/batch/calendar/businessday/scenario-contract.json,RESOURCE_CONTRACT,cpf-reference,ADD_OR_REPLACE,3009,96132388ab872d0bb3f1aea0f0a46b2724e28f0ae344ca2c43cc110ebdee0e65,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/resources/edu/batch/centercut/approval/scenario-contract.json,RESOURCE_CONTRACT,cpf-reference,ADD_OR_REPLACE,2119,761b82566f331a9e9839af698960fe10392f9e75da5845ae1af39a526358453c,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/resources/edu/batch/centercut/reconcile/scenario-contract.json,RESOURCE_CONTRACT,cpf-reference,ADD_OR_REPLACE,3053,704105b298d5bf6fa36c388aaf25c050f742beab1c198543903acbbc70365a61,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/resources/edu/batch/checkpoint/writercommit/scenario-contract.json,RESOURCE_CONTRACT,cpf-reference,ADD_OR_REPLACE,2998,db68158fd8b78b98b260016f09e171d6a074ffb908d160a9832982917b66a4bb,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/resources/edu/batch/chunk/membergrade/scenario-contract.json,RESOURCE_CONTRACT,cpf-reference,ADD_OR_REPLACE,2030,dc3d6d7dc838498d3dc78d36e3f62866bf004bc63502ee27ad7b26348b25a754,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/resources/edu/batch/concurrency/execution/scenario-contract.json,RESOURCE_CONTRACT,cpf-reference,ADD_OR_REPLACE,2946,1dcf04439d7ea6a0ab229f22882e099fd09a1050e8e3d2c8f56439746e4be256,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/resources/edu/batch/dryrun/preview/scenario-contract.json,RESOURCE_CONTRACT,cpf-reference,ADD_OR_REPLACE,3002,55a3812bc6b9632165977e6e15fa916b816a2b3720e18d50dbe708a1c08f2dd0,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/resources/edu/batch/faulttolerance/retryskip/scenario-contract.json,RESOURCE_CONTRACT,cpf-reference,ADD_OR_REPLACE,3009,1ef6b06e5f46a6b9fd53fa632fae3332e44a85d7bcc213210e3da20bde452e1a,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/resources/edu/batch/file/csv/scenario-contract.json,RESOURCE_CONTRACT,cpf-reference,ADD_OR_REPLACE,2097,4cf27887b785fdca0faf8e1da708af68b2cd14105318843ae258e152337d2451,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/resources/edu/batch/file/faninout/scenario-contract.json,RESOURCE_CONTRACT,cpf-reference,ADD_OR_REPLACE,3111,b83b1fe70edd45ff8d8d6a2f1c6bd0a065e1a6d79fb3a4581b1d9d705217d557,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/resources/edu/batch/file/secureoutput/scenario-contract.json,RESOURCE_CONTRACT,cpf-reference,ADD_OR_REPLACE,3197,fab86c1970258ed13b44961d28c6228f9ab690f729531ed3d063812b5adf17f6,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/resources/edu/batch/file/validation/scenario-contract.json,RESOURCE_CONTRACT,cpf-reference,ADD_OR_REPLACE,3111,3c87c386d40b7d87cde4b933c9962d044d993960827030f0ebbf494bae5b7b7e,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/resources/edu/batch/flow/conditional/scenario-contract.json,RESOURCE_CONTRACT,cpf-reference,ADD_OR_REPLACE,2976,fcdc65fb2ee5711bb13f247ad30d6d0a01071127a067b94b96a98fb6c4778fa6,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/resources/edu/batch/incremental/watermark/scenario-contract.json,RESOURCE_CONTRACT,cpf-reference,ADD_OR_REPLACE,2999,2147b6c1886b3dd37a8c2ad74c6ecae3119550831d3e91f10eff93e0b2776a44,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/resources/edu/batch/instance/parameter/scenario-contract.json,RESOURCE_CONTRACT,cpf-reference,ADD_OR_REPLACE,2996,63bf41873dbe071e78cc8672f6deff8306d1e6e0299062e65b330afa9d2bf403,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/resources/edu/batch/jobpack/recovery/scenario-contract.json,RESOURCE_CONTRACT,cpf-reference,ADD_OR_REPLACE,3115,ae24410494548cce04c4bddf53329818c130b87b8a7fd12a92bf3507256a5c41,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/resources/edu/batch/jobpack/version/scenario-contract.json,RESOURCE_CONTRACT,cpf-reference,ADD_OR_REPLACE,2190,2558cad2db70373a6685f8860395855444ec25e0fa9395408d08221fec1dd1fb,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/resources/edu/batch/lifecycle/stopabandon/scenario-contract.json,RESOURCE_CONTRACT,cpf-reference,ADD_OR_REPLACE,3084,0a9d86eb46515c1c47e54ee9ada5f79e52da571d070769949863ceeb7175dd8f,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/resources/edu/batch/partition/range/scenario-contract.json,RESOURCE_CONTRACT,cpf-reference,ADD_OR_REPLACE,2060,3754c4f98ed67788d5797795cda8d5fec9dbb7955dfb271ea5ed88b4b727e565,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/resources/edu/batch/partition/rebalance/scenario-contract.json,RESOURCE_CONTRACT,cpf-reference,ADD_OR_REPLACE,3053,7d7d3dfd03ee02ddd45b9eb413b893772a509bd39611211895f999ba23584abd,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/resources/edu/batch/performance/backpressure/scenario-contract.json,RESOURCE_CONTRACT,cpf-reference,ADD_OR_REPLACE,3013,d793dc9102b2485f17a8280fa70aa50d2370e35bc40b6917d51ade524d0f1c40,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/resources/edu/batch/reconcile/requestloss/scenario-contract.json,RESOURCE_CONTRACT,cpf-reference,ADD_OR_REPLACE,1929,014bb06fa71df8d5d31a2a0f1f038c541543e3135c78317da75d366ba8040f01,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/resources/edu/batch/recovery/restart/scenario-contract.json,RESOURCE_CONTRACT,cpf-reference,ADD_OR_REPLACE,2012,2b5500b1b7fc1746c8255126ec3005eb11929b7d0f3f5e441351698d7e3ea782,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/resources/edu/batch/remote/reassignment/scenario-contract.json,RESOURCE_CONTRACT,cpf-reference,ADD_OR_REPLACE,3181,cab088b4415b8aea363dcb56ea307f1493bfde68670e27875afee3c444e5c46e,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/resources/edu/batch/remote/worker/scenario-contract.json,RESOURCE_CONTRACT,cpf-reference,ADD_OR_REPLACE,2103,1d972ee0dcb8e106f9aaa0c32f30cd29d4732b2e318a9663ed5d134823bdcb09,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/resources/edu/batch/scheduler/businessday/scenario-contract.json,RESOURCE_CONTRACT,cpf-reference,ADD_OR_REPLACE,2066,fb363e36ef4e2add0ee0e8c6c4aa7eaaa796feb1640a61ddd494c0f4d83cd189,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/resources/edu/batch/scheduler/misfire/scenario-contract.json,RESOURCE_CONTRACT,cpf-reference,ADD_OR_REPLACE,2991,1b25f77a5cb5b2404f6e8d16fb7e4ffd284f8398264cabdcdd926e4f3daacd68,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/resources/edu/batch/tasklet/close/scenario-contract.json,RESOURCE_CONTRACT,cpf-reference,ADD_OR_REPLACE,1942,22e7d3ca9a7bb59b0425288f600b8bd827b2bea56f97e9b52d25c6da8d83cdc2,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/resources/edu/manual-135-catalog.json,RESOURCE_CONTRACT,cpf-reference,ADD_OR_REPLACE,570493,62d3c12f9ce7c3a4f203f6b15fdba9942c9acb4b8fd9df8eae890c709c78cb11,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/resources/edu/online/api/quota/scenario-contract.json,RESOURCE_CONTRACT,cpf-reference,ADD_OR_REPLACE,2939,c4ff90a116f8c0613bcacb0591f086d167aa8d2c8652491a6e9fa768440f4087,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/resources/edu/online/api/versioning/scenario-contract.json,RESOURCE_CONTRACT,cpf-reference,ADD_OR_REPLACE,2870,4a41f17afe00393133a51078809df08c5106325e101a002889a3aa8b0f1f267a,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/main/resources/edu/online/asyncoperation/lifecycle/scenario-contract.json,RESOURCE_CONTRACT,cpf-reference,ADD_OR_REPLACE,2983,a1f98b2b171cc1f657694719ba64787b75e7f0200ce9140968e2511abdb6cd89,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
