delete_path,kind,replacement_path,owner,reason,status
cpf-core/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfBrokerRetryDlqRuntimeApplier.java,SOURCE,cpf-starters/runtime-control-client/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfBrokerRetryDlqRuntimeApplier.java,runtime-control-client,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfChannelPolicyRuntimeApplier.java,SOURCE,cpf-starters/runtime-control-client/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfChannelPolicyRuntimeApplier.java,runtime-control-client,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfConnectionPoolRuntimeApplier.java,SOURCE,cpf-starters/runtime-control-client/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfConnectionPoolRuntimeApplier.java,runtime-control-client,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfDbReadRoutingRuntimeApplier.java,SOURCE,cpf-starters/runtime-control-client/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfDbReadRoutingRuntimeApplier.java,runtime-control-client,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfDownloadPolicyRuntimeApplier.java,SOURCE,cpf-starters/runtime-control-client/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfDownloadPolicyRuntimeApplier.java,runtime-control-client,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfDynamicLogLevelRuntimeApplier.java,SOURCE,cpf-starters/runtime-control-client/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfDynamicLogLevelRuntimeApplier.java,runtime-control-client,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfExternalInstitutionRuntimeApplier.java,SOURCE,cpf-starters/runtime-control-client/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfExternalInstitutionRuntimeApplier.java,runtime-control-client,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfFilePolicyRuntimeApplier.java,SOURCE,cpf-starters/runtime-control-client/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfFilePolicyRuntimeApplier.java,runtime-control-client,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfFixedLayoutRuntimeApplier.java,SOURCE,cpf-starters/runtime-control-client/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfFixedLayoutRuntimeApplier.java,runtime-control-client,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfFixedLengthLayoutPayloadDecoder.java,SOURCE,cpf-starters/runtime-control-client/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfFixedLengthLayoutPayloadDecoder.java,runtime-control-client,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfMaskingPolicyRuntimeApplier.java,SOURCE,cpf-starters/runtime-control-client/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfMaskingPolicyRuntimeApplier.java,runtime-control-client,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfPasswordPolicyRuntimeApplier.java,SOURCE,cpf-starters/runtime-control-client/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfPasswordPolicyRuntimeApplier.java,runtime-control-client,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfReconciliationRuntimeApplier.java,SOURCE,cpf-starters/runtime-control-client/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfReconciliationRuntimeApplier.java,runtime-control-client,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfSchemaRegistryRuntimeApplier.java,SOURCE,cpf-starters/runtime-control-client/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfSchemaRegistryRuntimeApplier.java,runtime-control-client,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfSecurityMaterialRuntimeApplier.java,SOURCE,cpf-starters/runtime-control-client/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfSecurityMaterialRuntimeApplier.java,runtime-control-client,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfServiceRegistryRuntimeVerifierApplier.java,SOURCE,cpf-starters/runtime-control-client/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfServiceRegistryRuntimeVerifierApplier.java,runtime-control-client,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfSftpTransferRuntimeApplier.java,SOURCE,cpf-starters/runtime-control-client/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfSftpTransferRuntimeApplier.java,runtime-control-client,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfTraceSamplingRuntimeApplier.java,SOURCE,cpf-starters/runtime-control-client/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfTraceSamplingRuntimeApplier.java,runtime-control-client,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfWebhookCallbackRuntimeApplier.java,SOURCE,cpf-starters/runtime-control-client/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfWebhookCallbackRuntimeApplier.java,runtime-control-client,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/main/java/com/cpf/core/common/servicecall/CpfEndpointRegistry.java,SOURCE,cpf-starters/http-client/src/main/java/com/cpf/core/common/servicecall/CpfEndpointRegistry.java,http-client,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/main/java/com/cpf/core/common/servicecall/CpfEndpointResolver.java,SOURCE,cpf-starters/http-client/src/main/java/com/cpf/core/common/servicecall/CpfEndpointResolver.java,http-client,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/main/java/com/cpf/core/common/servicecall/CpfHealthAwareInstanceSelector.java,SOURCE,cpf-starters/http-client/src/main/java/com/cpf/core/common/servicecall/CpfHealthAwareInstanceSelector.java,http-client,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/main/java/com/cpf/core/common/servicecall/CpfPolicyId.java,SOURCE,cpf-starters/http-client/src/main/java/com/cpf/core/common/servicecall/CpfPolicyId.java,http-client,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/main/java/com/cpf/core/common/servicecall/CpfRemoteFacadeProxySupport.java,SOURCE,cpf-starters/http-client/src/main/java/com/cpf/core/common/servicecall/CpfRemoteFacadeProxySupport.java,http-client,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/main/java/com/cpf/core/common/servicecall/CpfRoutingPolicyResolver.java,SOURCE,cpf-starters/http-client/src/main/java/com/cpf/core/common/servicecall/CpfRoutingPolicyResolver.java,http-client,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/main/java/com/cpf/core/common/servicecall/CpfServiceCallEngine.java,SOURCE,cpf-starters/http-client/src/main/java/com/cpf/core/common/servicecall/CpfServiceCallEngine.java,http-client,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/main/java/com/cpf/core/common/servicecall/CpfServiceCallException.java,SOURCE,cpf-starters/http-client/src/main/java/com/cpf/core/common/servicecall/CpfServiceCallException.java,http-client,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/main/java/com/cpf/core/common/servicecall/CpfServiceCallExecutorAdapter.java,SOURCE,cpf-starters/http-client/src/main/java/com/cpf/core/common/servicecall/CpfServiceCallExecutorAdapter.java,http-client,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/main/java/com/cpf/core/common/servicecall/CpfServiceCallLogWriter.java,SOURCE,cpf-starters/http-client/src/main/java/com/cpf/core/common/servicecall/CpfServiceCallLogWriter.java,http-client,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/main/java/com/cpf/core/common/servicecall/CpfServiceCallOptions.java,SOURCE,cpf-starters/http-client/src/main/java/com/cpf/core/common/servicecall/CpfServiceCallOptions.java,http-client,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/main/java/com/cpf/core/common/servicecall/CpfServiceCallProperties.java,SOURCE,cpf-starters/http-client/src/main/java/com/cpf/core/common/servicecall/CpfServiceCallProperties.java,http-client,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/main/java/com/cpf/core/common/servicecall/CpfServiceCallerAdapter.java,SOURCE,cpf-starters/http-client/src/main/java/com/cpf/core/common/servicecall/CpfServiceCallerAdapter.java,http-client,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/main/java/com/cpf/core/common/servicecall/CpfServiceHealthChecker.java,SOURCE,cpf-starters/http-client/src/main/java/com/cpf/core/common/servicecall/CpfServiceHealthChecker.java,http-client,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/main/java/com/cpf/core/common/servicecall/CpfServiceInstanceRegistry.java,SOURCE,cpf-starters/http-client/src/main/java/com/cpf/core/common/servicecall/CpfServiceInstanceRegistry.java,http-client,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/main/java/com/cpf/core/common/servicecall/CpfServiceRegistry.java,SOURCE,cpf-starters/http-client/src/main/java/com/cpf/core/common/servicecall/CpfServiceRegistry.java,http-client,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/main/java/com/cpf/core/common/servicecall/CpfServiceRegistryControlFacade.java,SOURCE,cpf-starters/http-client/src/main/java/com/cpf/core/common/servicecall/CpfServiceRegistryControlFacade.java,http-client,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/main/java/com/cpf/core/common/servicecall/CpfServiceRegistryQueryFacade.java,SOURCE,cpf-starters/http-client/src/main/java/com/cpf/core/common/servicecall/CpfServiceRegistryQueryFacade.java,http-client,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/main/java/com/cpf/core/common/servicecall/CpfServiceRegistryRepository.java,SOURCE,cpf-starters/http-client/src/main/java/com/cpf/core/common/servicecall/CpfServiceRegistryRepository.java,http-client,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/main/java/com/cpf/core/common/servicecall/CpfTypedServiceClient.java,SOURCE,cpf-starters/http-client/src/main/java/com/cpf/core/common/servicecall/CpfTypedServiceClient.java,http-client,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/main/java/com/cpf/core/common/servicecall/ServiceCallAttemptEvent.java,SOURCE,cpf-starters/http-client/src/main/java/com/cpf/core/common/servicecall/ServiceCallAttemptEvent.java,http-client,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/main/java/com/cpf/core/common/servicecall/ServiceCallAttemptObserver.java,SOURCE,cpf-starters/http-client/src/main/java/com/cpf/core/common/servicecall/ServiceCallAttemptObserver.java,http-client,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/main/java/com/cpf/core/common/servicecall/ServiceCallRequest.java,SOURCE,cpf-starters/http-client/src/main/java/com/cpf/core/common/servicecall/ServiceCallRequest.java,http-client,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/main/java/com/cpf/core/common/servicecall/ServiceCallResolvedTarget.java,SOURCE,cpf-starters/http-client/src/main/java/com/cpf/core/common/servicecall/ServiceCallResolvedTarget.java,http-client,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/main/java/com/cpf/core/common/servicecall/ServiceCallResult.java,SOURCE,cpf-starters/http-client/src/main/java/com/cpf/core/common/servicecall/ServiceCallResult.java,http-client,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/main/java/com/cpf/core/config/CpfAopConfig.java,SOURCE,cpf-starters/aop-service-access/src/main/java/com/cpf/core/config/CpfAopConfig.java,aop-service-access,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/main/java/com/cpf/core/config/CpfAttachmentAutoConfiguration.java,SOURCE,cpf-starters/attachment/src/main/java/com/cpf/core/config/CpfAttachmentAutoConfiguration.java,attachment,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/main/java/com/cpf/core/config/CpfDataSourceConfig.java,SOURCE,cpf-starters/persistence-jdbc/src/main/java/com/cpf/core/config/CpfDataSourceConfig.java,persistence-jdbc,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/main/java/com/cpf/core/config/CpfLogEnvironmentPostProcessor.java,SOURCE,cpf-starters/observability/src/main/java/com/cpf/core/config/CpfLogEnvironmentPostProcessor.java,observability,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/main/java/com/cpf/core/config/CpfLogPolicyAutoConfiguration.java,SOURCE,cpf-starters/observability/src/main/java/com/cpf/core/config/CpfLogPolicyAutoConfiguration.java,observability,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/main/java/com/cpf/core/config/CpfLogRecoveryAutoConfiguration.java,SOURCE,cpf-starters/observability/src/main/java/com/cpf/core/config/CpfLogRecoveryAutoConfiguration.java,observability,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/main/java/com/cpf/core/config/CpfMyBatisConfig.java,SOURCE,cpf-starters/persistence-mybatis/src/main/java/com/cpf/core/config/CpfMyBatisConfig.java,persistence-mybatis,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/main/java/com/cpf/core/config/CpfOpenApiAutoConfiguration.java,SOURCE,cpf-starters/openapi-webmvc/src/main/java/com/cpf/core/config/CpfOpenApiAutoConfiguration.java,openapi-webmvc,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/main/java/com/cpf/core/config/CpfRuntimeControlAutoConfiguration.java,SOURCE,cpf-starters/runtime-control-client/src/main/java/com/cpf/core/config/CpfRuntimeControlAutoConfiguration.java,runtime-control-client,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/main/java/com/cpf/core/config/CpfSecurityAutoConfiguration.java,SOURCE,cpf-starters/security-resource-server/src/main/java/com/cpf/starter/security/resource/CpfResourceServerAutoConfiguration.java|cpf-starters/security/src/main/java/com/cpf/starter/security/CpfServerSessionSecurityAutoConfiguration.java|cpf-starters/security-service-identity/src/main/java/com/cpf/starter/security/identity/CpfServiceIdentityAutoConfiguration.java,security-resource-server,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/main/java/com/cpf/core/config/CpfServiceCallAutoConfiguration.java,SOURCE,cpf-starters/http-client/src/main/java/com/cpf/core/config/CpfServiceCallAutoConfiguration.java,http-client,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/main/java/com/cpf/core/mapper/common/logging/TransactionLogMapper.java,SOURCE,cpf-starters/persistence-mybatis/src/main/java/com/cpf/core/mapper/common/logging/TransactionLogMapper.java,persistence-mybatis,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/main/java/com/cpf/core/mapper/common/logging/TransactionSegmentMapper.java,SOURCE,cpf-starters/persistence-mybatis/src/main/java/com/cpf/core/mapper/common/logging/TransactionSegmentMapper.java,persistence-mybatis,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/main/resources/mybatis/config/cpf-mybatis-config.xml,RESOURCE,cpf-starters/persistence-mybatis/src/main/resources/mybatis/config/cpf-mybatis-config.xml,persistence-mybatis,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/test/java/com/cpf/core/common/aop/CpfAspectPointcutMigrationTest.java,TEST,cpf-starters/aop-service-access/src/test/java/com/cpf/core/common/aop/CpfAspectPointcutMigrationTest.java,aop-service-access,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/test/java/com/cpf/core/common/archive/CpfArchiveChecksumTest.java,TEST,cpf-starters/file-archive/src/test/java/com/cpf/core/common/archive/CpfArchiveChecksumTest.java,file-archive,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/test/java/com/cpf/core/common/archive/CpfArchiveServiceTest.java,TEST,cpf-starters/file-archive/src/test/java/com/cpf/core/common/archive/CpfArchiveServiceTest.java,file-archive,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/test/java/com/cpf/core/common/archive/LocalCpfArchiveServiceStreamingTest.java,TEST,cpf-starters/file-archive/src/test/java/com/cpf/core/common/archive/LocalCpfArchiveServiceStreamingTest.java,file-archive,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/test/java/com/cpf/core/common/attachment/LocalCpfAttachmentStorageAdapterTest.java,TEST,cpf-starters/attachment/src/test/java/com/cpf/core/common/attachment/LocalCpfAttachmentStorageAdapterTest.java,attachment,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/test/java/com/cpf/core/common/broker/CpfBrokerBridgeAdapterTest.java,TEST,cpf-starters/messaging-reliability-jdbc/src/test/java/com/cpf/core/common/broker/CpfBrokerBridgeAdapterTest.java,messaging-reliability-jdbc,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/test/java/com/cpf/core/common/broker/CpfBrokerWorkerTest.java,TEST,cpf-starters/messaging-reliability-jdbc/src/test/java/com/cpf/core/common/broker/CpfBrokerWorkerTest.java,messaging-reliability-jdbc,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/test/java/com/cpf/core/common/broker/JdbcCpfBrokerReliabilityRepositoryTest.java,TEST,cpf-starters/messaging-reliability-jdbc/src/test/java/com/cpf/core/common/broker/JdbcCpfBrokerReliabilityRepositoryTest.java,messaging-reliability-jdbc,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/test/java/com/cpf/core/common/database/CpfCoreRuntimeSqlPortabilityTest.java,TEST,cpf-starters/persistence-jdbc/src/test/java/com/cpf/core/common/database/CpfCoreRuntimeSqlPortabilityTest.java,persistence-jdbc,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/test/java/com/cpf/core/common/database/CpfDataSourceResolverTest.java,TEST,cpf-starters/persistence-jdbc/src/test/java/com/cpf/core/common/database/CpfDataSourceResolverTest.java,persistence-jdbc,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/test/java/com/cpf/core/common/filetransfer/CpfFileExchangeGatewayTest.java,TEST,cpf-starters/integration-sftp/src/test/java/com/cpf/core/common/filetransfer/CpfFileExchangeGatewayTest.java,integration-sftp,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/test/java/com/cpf/core/common/filetransfer/DeterministicCpfRemoteFileTransferAdapterTest.java,TEST,cpf-starters/integration-sftp/src/test/java/com/cpf/core/common/filetransfer/DeterministicCpfRemoteFileTransferAdapterTest.java,integration-sftp,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/test/java/com/cpf/core/common/filetransfer/JdbcCpfFileTransferRepositoryTest.java,TEST,cpf-starters/integration-sftp/src/test/java/com/cpf/core/common/filetransfer/JdbcCpfFileTransferRepositoryTest.java,integration-sftp,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/test/java/com/cpf/core/common/filetransfer/LocalCpfFileTransferAdapterTest.java,TEST,cpf-starters/integration-sftp/src/test/java/com/cpf/core/common/filetransfer/LocalCpfFileTransferAdapterTest.java,integration-sftp,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/test/java/com/cpf/core/common/http/CpfRestClientInterceptorTest.java,TEST,cpf-starters/http-client/src/test/java/com/cpf/core/common/http/CpfRestClientInterceptorTest.java,http-client,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/test/java/com/cpf/core/common/logging/DynamicTransactionLogLevelServiceTest.java,TEST,cpf-starters/observability/src/test/java/com/cpf/core/common/logging/DynamicTransactionLogLevelServiceTest.java,observability,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/test/java/com/cpf/core/common/logging/LoggingAspectMetadataTest.java,TEST,cpf-starters/observability/src/test/java/com/cpf/core/common/logging/LoggingAspectMetadataTest.java,observability,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/test/java/com/cpf/core/common/product/CpfCapabilityRegistryTest.java,TEST,cpf-starters/base/src/test/java/com/cpf/core/common/product/CpfCapabilityRegistryTest.java,base,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/test/java/com/cpf/core/common/remotelog/InMemoryCpfRemoteLogBundleJobAdapterTest.java,TEST,cpf-starters/observability/src/test/java/com/cpf/core/common/remotelog/InMemoryCpfRemoteLogBundleJobAdapterTest.java,observability,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/test/java/com/cpf/core/common/remotelog/LocalCpfRemoteLogArtifactAdapterTest.java,TEST,cpf-starters/observability/src/test/java/com/cpf/core/common/remotelog/LocalCpfRemoteLogArtifactAdapterTest.java,observability,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/test/java/com/cpf/core/common/remotelog/RoutingCpfRemoteLogArtifactAdapterTest.java,TEST,cpf-starters/observability/src/test/java/com/cpf/core/common/remotelog/RoutingCpfRemoteLogArtifactAdapterTest.java,observability,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/test/java/com/cpf/core/common/runtimecontrol/CpfRuntimeCanonicalHashTest.java,TEST,cpf-starters/runtime-control-client/src/test/java/com/cpf/core/common/runtimecontrol/CpfRuntimeCanonicalHashTest.java,runtime-control-client,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/test/java/com/cpf/core/common/runtimecontrol/applier/CpfExternalInstitutionRuntimeApplierTest.java,TEST,cpf-starters/runtime-control-client/src/test/java/com/cpf/core/common/runtimecontrol/applier/CpfExternalInstitutionRuntimeApplierTest.java,runtime-control-client,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/test/java/com/cpf/core/common/servicecall/CpfHealthAwareInstanceSelectorTest.java,TEST,cpf-starters/http-client/src/test/java/com/cpf/core/common/servicecall/CpfHealthAwareInstanceSelectorTest.java,http-client,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/test/java/com/cpf/core/common/servicecall/CpfServiceCallEngineTest.java,TEST,cpf-starters/http-client/src/test/java/com/cpf/core/common/servicecall/CpfServiceCallEngineTest.java,http-client,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
cpf-core/src/test/java/com/cpf/core/common/servicecall/CpfServiceCallLogWriterTest.java,TEST,cpf-starters/http-client/src/test/java/com/cpf/core/common/servicecall/CpfServiceCallLogWriterTest.java,http-client,Starter capability owner로 실제 구현/검증을 이관하여 Legacy Core/Common 경로 제거,DELETE_ON_APPLY
