scope_type,exact_id,owner,source_file,ledger_part,status
CPF-FR,CPF-FR-003581,EXS-REST,CPF_REQUIREMENT_MASTER.parts,EXS-REST,미완료
CPF-FR,CPF-FR-003582,EXS-REST,CPF_REQUIREMENT_MASTER.parts,EXS-REST,미완료
CPF-FR,CPF-FR-003583,EXS-REST,CPF_REQUIREMENT_MASTER.parts,EXS-REST,미완료
CPF-FR,CPF-FR-003584,EXS-REST,CPF_REQUIREMENT_MASTER.parts,EXS-REST,미완료
CPF-FR,CPF-FR-003585,EXS-REST,CPF_REQUIREMENT_MASTER.parts,EXS-REST,미완료
CPF-FR,CPF-FR-003586,EXS-REST,CPF_REQUIREMENT_MASTER.parts,EXS-REST,미완료
CPF-FR,CPF-FR-003587,EXS-REST,CPF_REQUIREMENT_MASTER.parts,EXS-REST,미완료
CPF-FR,CPF-FR-003588,EXS-REST,CPF_REQUIREMENT_MASTER.parts,EXS-REST,미완료
CPF-FR,CPF-FR-003589,EXS-REST,CPF_REQUIREMENT_MASTER.parts,EXS-REST,미완료
CPF-FR,CPF-FR-003590,EXS-REST,CPF_REQUIREMENT_MASTER.parts,EXS-REST,완료
CPF-FR,CPF-FR-003591,EXS-REST,CPF_REQUIREMENT_MASTER.parts,EXS-REST,완료
CPF-FR,CPF-FR-003592,EXS-REST,CPF_REQUIREMENT_MASTER.parts,EXS-REST,완료
CPF-FR,CPF-FR-003593,EXS-REST,CPF_REQUIREMENT_MASTER.parts,EXS-REST,완료
CPF-FR,CPF-FR-003594,EXS-REST,CPF_REQUIREMENT_MASTER.parts,EXS-REST,완료
CPF-FR,CPF-FR-003595,EXS-REST,CPF_REQUIREMENT_MASTER.parts,EXS-REST,완료
CPF-FR,CPF-FR-003596,EXS-REST,CPF_REQUIREMENT_MASTER.parts,EXS-REST,완료
CPF-FR,CPF-FR-003597,EXS-REST,CPF_REQUIREMENT_MASTER.parts,EXS-REST,완료
CPF-FR,CPF-FR-003598,EXS-REST,CPF_REQUIREMENT_MASTER.parts,EXS-REST,완료
CPF-FR,CPF-FR-003599,EXS-REST,CPF_REQUIREMENT_MASTER.parts,EXS-REST,완료
CPF-FR,CPF-FR-003600,EXS-FIXED,CPF_REQUIREMENT_MASTER.parts,EXS-FIXED,완료
CPF-FR,CPF-FR-003601,EXS-FIXED,CPF_REQUIREMENT_MASTER.parts,EXS-FIXED,완료
CPF-FR,CPF-FR-003602,EXS-FIXED,CPF_REQUIREMENT_MASTER.parts,EXS-FIXED,완료
CPF-FR,CPF-FR-003603,EXS-FIXED,CPF_REQUIREMENT_MASTER.parts,EXS-FIXED,완료
CPF-FR,CPF-FR-003604,EXS-FIXED,CPF_REQUIREMENT_MASTER.parts,EXS-FIXED,완료
CPF-FR,CPF-FR-003605,EXS-FIXED,CPF_REQUIREMENT_MASTER.parts,EXS-FIXED,완료
CPF-FR,CPF-FR-003606,EXS-FIXED,CPF_REQUIREMENT_MASTER.parts,EXS-FIXED,완료
CPF-FR,CPF-FR-003607,EXS-FIXED,CPF_REQUIREMENT_MASTER.parts,EXS-FIXED,완료
CPF-FR,CPF-FR-003608,EXS-FIXED,CPF_REQUIREMENT_MASTER.parts,EXS-FIXED,완료
CPF-FR,CPF-FR-003609,EXS-FIXED,CPF_REQUIREMENT_MASTER.parts,EXS-FIXED,완료
CPF-FR,CPF-FR-003610,EXS-FIXED,CPF_REQUIREMENT_MASTER.parts,EXS-FIXED,완료
CPF-FR,CPF-FR-003611,EXS-FIXED,CPF_REQUIREMENT_MASTER.parts,EXS-FIXED,완료
CPF-FR,CPF-FR-003612,EXS-FIXED,CPF_REQUIREMENT_MASTER.parts,EXS-FIXED,완료
CPF-FR,CPF-FR-003613,EXS-FIXED,CPF_REQUIREMENT_MASTER.parts,EXS-FIXED,완료
CPF-FR,CPF-FR-003614,EXS-FIXED,CPF_REQUIREMENT_MASTER.parts,EXS-FIXED,완료
CPF-FR,CPF-FR-003615,EXS-FIXED,CPF_REQUIREMENT_MASTER.parts,EXS-FIXED,완료
CPF-FR,CPF-FR-003616,EXS-FIXED,CPF_REQUIREMENT_MASTER.parts,EXS-FIXED,완료
CPF-FR,CPF-FR-003617,EXS-FIXED,CPF_REQUIREMENT_MASTER.parts,EXS-FIXED,완료
CPF-FR,CPF-FR-003618,EXS-FIXED,CPF_REQUIREMENT_MASTER.parts,EXS-FIXED,완료
CPF-FR,CPF-FR-003619,EXS-FIXED,CPF_REQUIREMENT_MASTER.parts,EXS-FIXED,완료
CPF-FR,CPF-FR-003620,EXS-FIXED,CPF_REQUIREMENT_MASTER.parts,EXS-FIXED,완료
CPF-FR,CPF-FR-003621,EXS-FIXED,CPF_REQUIREMENT_MASTER.parts,EXS-FIXED,완료
CPF-FR,CPF-FR-003622,EXS-FIXED,CPF_REQUIREMENT_MASTER.parts,EXS-FIXED,완료
CPF-FR,CPF-FR-003623,EXS-FIXED,CPF_REQUIREMENT_MASTER.parts,EXS-FIXED,완료
CPF-FR,CPF-FR-003624,EXS-FIXED,CPF_REQUIREMENT_MASTER.parts,EXS-FIXED,완료
CPF-FR,CPF-FR-003625,EXS-FIXED,CPF_REQUIREMENT_MASTER.parts,EXS-FIXED,완료
CPF-FR,CPF-FR-003626,EXS-FIXED,CPF_REQUIREMENT_MASTER.parts,EXS-FIXED,완료
CPF-FR,CPF-FR-003627,EXS-FIXED,CPF_REQUIREMENT_MASTER.parts,EXS-FIXED,완료
CPF-FR,CPF-FR-003628,EXS-FIXED,CPF_REQUIREMENT_MASTER.parts,EXS-FIXED,완료
CPF-FR,CPF-FR-003629,EXS-FIXED,CPF_REQUIREMENT_MASTER.parts,EXS-FIXED,완료
CPF-FR,CPF-FR-003630,EXS-FIXED,CPF_REQUIREMENT_MASTER.parts,EXS-FIXED,완료
CPF-FR,CPF-FR-003631,EXS-FIXED,CPF_REQUIREMENT_MASTER.parts,EXS-FIXED,미완료
CPF-FR,CPF-FR-003632,EXS-FIXED,CPF_REQUIREMENT_MASTER.parts,EXS-FIXED,미완료
CPF-FR,CPF-FR-003633,EXS-FIXED,CPF_REQUIREMENT_MASTER.parts,EXS-FIXED,완료
CPF-FR,CPF-FR-003634,EXS-FIXED,CPF_REQUIREMENT_MASTER.parts,EXS-FIXED,완료
CPF-FR,CPF-FR-003635,EXS-FIXED,CPF_REQUIREMENT_MASTER.parts,EXS-FIXED,완료
CPF-FR,CPF-FR-003636,EXS-FIXED,CPF_REQUIREMENT_MASTER.parts,EXS-FIXED,완료
CPF-FR,CPF-FR-003637,EXS-FIXED,CPF_REQUIREMENT_MASTER.parts,EXS-FIXED,완료
CPF-FR,CPF-FR-003638,EXS-FIXED,CPF_REQUIREMENT_MASTER.parts,EXS-FIXED,완료
CPF-FR,CPF-FR-003639,EXS-FIXED,CPF_REQUIREMENT_MASTER.parts,EXS-FIXED,완료
CPF-FR,CPF-FR-003640,EXS-FIXED,CPF_REQUIREMENT_MASTER.parts,EXS-FIXED,미완료
CPF-FR,CPF-FR-003641,EXS-FIXED,CPF_REQUIREMENT_MASTER.parts,EXS-FIXED,미완료
CPF-FR,CPF-FR-003642,EXS-FIXED,CPF_REQUIREMENT_MASTER.parts,EXS-FIXED,미완료
CPF-FR,CPF-FR-003643,EXS-FIXED,CPF_REQUIREMENT_MASTER.parts,EXS-FIXED,미완료
CPF-FR,CPF-FR-003644,EXS-FIXED,CPF_REQUIREMENT_MASTER.parts,EXS-FIXED,미완료
CPF-FR,CPF-FR-003645,EXS-FIXED,CPF_REQUIREMENT_MASTER.parts,EXS-FIXED,미완료
CPF-FR,CPF-FR-003646,EXS-FIXED,CPF_REQUIREMENT_MASTER.parts,EXS-FIXED,미완료
CPF-FR,CPF-FR-003647,EXS-FIXED,CPF_REQUIREMENT_MASTER.parts,EXS-FIXED,미완료
CPF-FR,CPF-FR-003648,EXS-FIXED,CPF_REQUIREMENT_MASTER.parts,EXS-FIXED,미완료
CPF-FR,CPF-FR-003649,EXS-FIXED,CPF_REQUIREMENT_MASTER.parts,EXS-FIXED,미완료
CPF-FR,CPF-FR-003650,EXS-FIXED,CPF_REQUIREMENT_MASTER.parts,EXS-FIXED,미완료
CPF-FR,CPF-FR-003651,EXS-FIXED,CPF_REQUIREMENT_MASTER.parts,EXS-FIXED,완료
CPF-FR,CPF-FR-003652,EXS-FIXED,CPF_REQUIREMENT_MASTER.parts,EXS-FIXED,완료
CPF-FR,CPF-FR-003653,EXS-FIXED,CPF_REQUIREMENT_MASTER.parts,EXS-FIXED,완료
CPF-FR,CPF-FR-003654,EXS-FIXED,CPF_REQUIREMENT_MASTER.parts,EXS-FIXED,완료
CPF-FR,CPF-FR-003655,EXS-FIXED,CPF_REQUIREMENT_MASTER.parts,EXS-FIXED,완료
CPF-FR,CPF-FR-003656,EXS-FIXED,CPF_REQUIREMENT_MASTER.parts,EXS-FIXED,완료
CPF-FR,CPF-FR-003657,EXS-FIXED,CPF_REQUIREMENT_MASTER.parts,EXS-FIXED,완료
CPF-FR,CPF-FR-003658,EXS-FIXED,CPF_REQUIREMENT_MASTER.parts,EXS-FIXED,완료
CPF-FR,CPF-FR-003659,EXS-FIXED,CPF_REQUIREMENT_MASTER.parts,EXS-FIXED,완료
CPF-FR,CPF-FR-003660,EXS-FIXED,CPF_REQUIREMENT_MASTER.parts,EXS-FIXED,완료
CPF-FR,CPF-FR-003661,EXS-SEC,CPF_REQUIREMENT_MASTER.parts,EXS-SEC,완료
CPF-FR,CPF-FR-003662,EXS-SEC,CPF_REQUIREMENT_MASTER.parts,EXS-SEC,완료
CPF-FR,CPF-FR-003663,EXS-SEC,CPF_REQUIREMENT_MASTER.parts,EXS-SEC,완료
CPF-FR,CPF-FR-003664,EXS-SEC,CPF_REQUIREMENT_MASTER.parts,EXS-SEC,완료
CPF-FR,CPF-FR-003665,EXS-SEC,CPF_REQUIREMENT_MASTER.parts,EXS-SEC,완료
CPF-FR,CPF-FR-003666,EXS-SEC,CPF_REQUIREMENT_MASTER.parts,EXS-SEC,완료
CPF-FR,CPF-FR-003667,EXS-SEC,CPF_REQUIREMENT_MASTER.parts,EXS-SEC,완료
CPF-FR,CPF-FR-003668,EXS-SEC,CPF_REQUIREMENT_MASTER.parts,EXS-SEC,완료
CPF-FR,CPF-FR-003669,EXS-SEC,CPF_REQUIREMENT_MASTER.parts,EXS-SEC,완료
CPF-FR,CPF-FR-003670,EXS-SEC,CPF_REQUIREMENT_MASTER.parts,EXS-SEC,완료
CPF-FR,CPF-FR-003671,EXS-SEC,CPF_REQUIREMENT_MASTER.parts,EXS-SEC,완료
CPF-FR,CPF-FR-003672,EXS-SEC,CPF_REQUIREMENT_MASTER.parts,EXS-SEC,완료
CPF-FR,CPF-FR-003673,EXS-SEC,CPF_REQUIREMENT_MASTER.parts,EXS-SEC,완료
CPF-FR,CPF-FR-003674,EXS-SEC,CPF_REQUIREMENT_MASTER.parts,EXS-SEC,완료
CPF-FR,CPF-FR-003675,EXS-SEC,CPF_REQUIREMENT_MASTER.parts,EXS-SEC,완료
CPF-FR,CPF-FR-003676,EXS-SEC,CPF_REQUIREMENT_MASTER.parts,EXS-SEC,완료
CPF-FR,CPF-FR-003677,EXS-SEC,CPF_REQUIREMENT_MASTER.parts,EXS-SEC,완료
CPF-FR,CPF-FR-003678,EXS-SEC,CPF_REQUIREMENT_MASTER.parts,EXS-SEC,완료
CPF-FR,CPF-FR-003679,EXS-SEC,CPF_REQUIREMENT_MASTER.parts,EXS-SEC,완료
CPF-FR,CPF-FR-003680,EXS-SEC,CPF_REQUIREMENT_MASTER.parts,EXS-SEC,완료
CPF-FR,CPF-FR-003681,EXS-SEC,CPF_REQUIREMENT_MASTER.parts,EXS-SEC,완료
CPF-FR,CPF-FR-003682,EXS-SEC,CPF_REQUIREMENT_MASTER.parts,EXS-SEC,완료
CPF-FR,CPF-FR-003683,EXS-SEC,CPF_REQUIREMENT_MASTER.parts,EXS-SEC,완료
CPF-FR,CPF-FR-003684,EXS-SEC,CPF_REQUIREMENT_MASTER.parts,EXS-SEC,완료
CPF-FR,CPF-FR-003685,EXS-SEC,CPF_REQUIREMENT_MASTER.parts,EXS-SEC,완료
CPF-FR,CPF-FR-003686,EXS-SEC,CPF_REQUIREMENT_MASTER.parts,EXS-SEC,완료
CPF-FR,CPF-FR-003687,EXS-SEC,CPF_REQUIREMENT_MASTER.parts,EXS-SEC,완료
CPF-FR,CPF-FR-003688,EXS-SEC,CPF_REQUIREMENT_MASTER.parts,EXS-SEC,완료
CPF-FR,CPF-FR-003689,EXS-SEC,CPF_REQUIREMENT_MASTER.parts,EXS-SEC,완료
CPF-FR,CPF-FR-003690,EXS-SEC,CPF_REQUIREMENT_MASTER.parts,EXS-SEC,완료
CPF-FR,CPF-FR-003691,EXS-SEC,CPF_REQUIREMENT_MASTER.parts,EXS-SEC,완료
CPF-FR,CPF-FR-003692,EXS-SEC,CPF_REQUIREMENT_MASTER.parts,EXS-SEC,미완료
CPF-FR,CPF-FR-003693,EXS-SEC,CPF_REQUIREMENT_MASTER.parts,EXS-SEC,미완료
CPF-FR,CPF-FR-003694,EXS-SEC,CPF_REQUIREMENT_MASTER.parts,EXS-SEC,완료
CPF-FR,CPF-FR-003695,EXS-SEC,CPF_REQUIREMENT_MASTER.parts,EXS-SEC,완료
CPF-FR,CPF-FR-003696,EXS-SEC,CPF_REQUIREMENT_MASTER.parts,EXS-SEC,완료
CPF-FR,CPF-FR-003697,EXS-SEC,CPF_REQUIREMENT_MASTER.parts,EXS-SEC,완료
CPF-FR,CPF-FR-003698,EXS-SEC,CPF_REQUIREMENT_MASTER.parts,EXS-SEC,완료
CPF-FR,CPF-FR-003699,EXS-SEC,CPF_REQUIREMENT_MASTER.parts,EXS-SEC,완료
CPF-FR,CPF-FR-003700,EXS-SEC,CPF_REQUIREMENT_MASTER.parts,EXS-SEC,완료
CPF-FR,CPF-FR-003701,EXS-SEC,CPF_REQUIREMENT_MASTER.parts,EXS-SEC,미완료
CPF-FR,CPF-FR-003702,EXS-SEC,CPF_REQUIREMENT_MASTER.parts,EXS-SEC,미완료
CPF-FR,CPF-FR-003703,EXS-SEC,CPF_REQUIREMENT_MASTER.parts,EXS-SEC,미완료
CPF-FR,CPF-FR-003704,EXS-SEC,CPF_REQUIREMENT_MASTER.parts,EXS-SEC,미완료
CPF-FR,CPF-FR-003705,EXS-SEC,CPF_REQUIREMENT_MASTER.parts,EXS-SEC,미완료
CPF-FR,CPF-FR-003706,EXS-SEC,CPF_REQUIREMENT_MASTER.parts,EXS-SEC,미완료
CPF-FR,CPF-FR-003707,EXS-SEC,CPF_REQUIREMENT_MASTER.parts,EXS-SEC,미완료
CPF-FR,CPF-FR-003708,EXS-SEC,CPF_REQUIREMENT_MASTER.parts,EXS-SEC,미완료
CPF-FR,CPF-FR-003709,EXS-SEC,CPF_REQUIREMENT_MASTER.parts,EXS-SEC,미완료
CPF-FR,CPF-FR-003710,EXS-SEC,CPF_REQUIREMENT_MASTER.parts,EXS-SEC,미완료
CPF-FR,CPF-FR-003711,EXS-SEC,CPF_REQUIREMENT_MASTER.parts,EXS-SEC,미완료
CPF-FR,CPF-FR-003712,EXS-SEC,CPF_REQUIREMENT_MASTER.parts,EXS-SEC,완료
CPF-FR,CPF-FR-003713,EXS-SEC,CPF_REQUIREMENT_MASTER.parts,EXS-SEC,완료
CPF-FR,CPF-FR-003714,EXS-SEC,CPF_REQUIREMENT_MASTER.parts,EXS-SEC,완료
CPF-FR,CPF-FR-003715,EXS-SEC,CPF_REQUIREMENT_MASTER.parts,EXS-SEC,완료
CPF-FR,CPF-FR-003716,EXS-SEC,CPF_REQUIREMENT_MASTER.parts,EXS-SEC,완료
CPF-FR,CPF-FR-003717,EXS-SEC,CPF_REQUIREMENT_MASTER.parts,EXS-SEC,완료
CPF-FR,CPF-FR-003718,EXS-SEC,CPF_REQUIREMENT_MASTER.parts,EXS-SEC,완료
CPF-FR,CPF-FR-003719,EXS-SEC,CPF_REQUIREMENT_MASTER.parts,EXS-SEC,완료
CPF-FR,CPF-FR-003720,EXS-SEC,CPF_REQUIREMENT_MASTER.parts,EXS-SEC,완료
CPF-FR,CPF-FR-003721,EXS-SEC,CPF_REQUIREMENT_MASTER.parts,EXS-SEC,완료
CPF-FR,CPF-FR-003722,EXS-FILE,CPF_REQUIREMENT_MASTER.parts,EXS-FILE,완료
CPF-FR,CPF-FR-003723,EXS-FILE,CPF_REQUIREMENT_MASTER.parts,EXS-FILE,완료
CPF-FR,CPF-FR-003724,EXS-FILE,CPF_REQUIREMENT_MASTER.parts,EXS-FILE,완료
CPF-FR,CPF-FR-003725,EXS-FILE,CPF_REQUIREMENT_MASTER.parts,EXS-FILE,완료
CPF-FR,CPF-FR-003726,EXS-FILE,CPF_REQUIREMENT_MASTER.parts,EXS-FILE,완료
CPF-FR,CPF-FR-003727,EXS-FILE,CPF_REQUIREMENT_MASTER.parts,EXS-FILE,완료
CPF-FR,CPF-FR-003728,EXS-FILE,CPF_REQUIREMENT_MASTER.parts,EXS-FILE,완료
CPF-FR,CPF-FR-003729,EXS-FILE,CPF_REQUIREMENT_MASTER.parts,EXS-FILE,완료
CPF-FR,CPF-FR-003730,EXS-FILE,CPF_REQUIREMENT_MASTER.parts,EXS-FILE,완료
CPF-FR,CPF-FR-003731,EXS-FILE,CPF_REQUIREMENT_MASTER.parts,EXS-FILE,완료
CPF-FR,CPF-FR-003732,EXS-FILE,CPF_REQUIREMENT_MASTER.parts,EXS-FILE,완료
CPF-FR,CPF-FR-003733,EXS-FILE,CPF_REQUIREMENT_MASTER.parts,EXS-FILE,완료
CPF-FR,CPF-FR-003734,EXS-FILE,CPF_REQUIREMENT_MASTER.parts,EXS-FILE,완료
CPF-FR,CPF-FR-003735,EXS-FILE,CPF_REQUIREMENT_MASTER.parts,EXS-FILE,완료
CPF-FR,CPF-FR-003736,EXS-FILE,CPF_REQUIREMENT_MASTER.parts,EXS-FILE,완료
CPF-FR,CPF-FR-003737,EXS-FILE,CPF_REQUIREMENT_MASTER.parts,EXS-FILE,완료
CPF-FR,CPF-FR-003738,EXS-FILE,CPF_REQUIREMENT_MASTER.parts,EXS-FILE,완료
CPF-FR,CPF-FR-003739,EXS-FILE,CPF_REQUIREMENT_MASTER.parts,EXS-FILE,완료
CPF-FR,CPF-FR-003740,EXS-FILE,CPF_REQUIREMENT_MASTER.parts,EXS-FILE,완료
CPF-FR,CPF-FR-003741,EXS-FILE,CPF_REQUIREMENT_MASTER.parts,EXS-FILE,완료
CPF-FR,CPF-FR-003742,EXS-FILE,CPF_REQUIREMENT_MASTER.parts,EXS-FILE,완료
CPF-FR,CPF-FR-003743,EXS-FILE,CPF_REQUIREMENT_MASTER.parts,EXS-FILE,완료
CPF-FR,CPF-FR-003744,EXS-FILE,CPF_REQUIREMENT_MASTER.parts,EXS-FILE,완료
CPF-FR,CPF-FR-003745,EXS-FILE,CPF_REQUIREMENT_MASTER.parts,EXS-FILE,완료
CPF-FR,CPF-FR-003746,EXS-FILE,CPF_REQUIREMENT_MASTER.parts,EXS-FILE,완료
CPF-FR,CPF-FR-003747,EXS-FILE,CPF_REQUIREMENT_MASTER.parts,EXS-FILE,완료
CPF-FR,CPF-FR-003748,EXS-FILE,CPF_REQUIREMENT_MASTER.parts,EXS-FILE,완료
CPF-FR,CPF-FR-003749,EXS-FILE,CPF_REQUIREMENT_MASTER.parts,EXS-FILE,완료
CPF-FR,CPF-FR-003750,EXS-FILE,CPF_REQUIREMENT_MASTER.parts,EXS-FILE,완료
CPF-FR,CPF-FR-003751,EXS-FILE,CPF_REQUIREMENT_MASTER.parts,EXS-FILE,완료
CPF-FR,CPF-FR-003752,EXS-FILE,CPF_REQUIREMENT_MASTER.parts,EXS-FILE,완료
CPF-FR,CPF-FR-003753,EXS-FILE,CPF_REQUIREMENT_MASTER.parts,EXS-FILE,미완료
CPF-FR,CPF-FR-003754,EXS-FILE,CPF_REQUIREMENT_MASTER.parts,EXS-FILE,미완료
CPF-FR,CPF-FR-003755,EXS-FILE,CPF_REQUIREMENT_MASTER.parts,EXS-FILE,완료
CPF-FR,CPF-FR-003756,EXS-FILE,CPF_REQUIREMENT_MASTER.parts,EXS-FILE,완료
CPF-FR,CPF-FR-003757,EXS-FILE,CPF_REQUIREMENT_MASTER.parts,EXS-FILE,완료
CPF-FR,CPF-FR-003758,EXS-FILE,CPF_REQUIREMENT_MASTER.parts,EXS-FILE,완료
CPF-FR,CPF-FR-003759,EXS-FILE,CPF_REQUIREMENT_MASTER.parts,EXS-FILE,완료
CPF-FR,CPF-FR-003760,EXS-FILE,CPF_REQUIREMENT_MASTER.parts,EXS-FILE,완료
CPF-FR,CPF-FR-003761,EXS-FILE,CPF_REQUIREMENT_MASTER.parts,EXS-FILE,완료
CPF-FR,CPF-FR-003762,EXS-FILE,CPF_REQUIREMENT_MASTER.parts,EXS-FILE,미완료
CPF-FR,CPF-FR-003763,EXS-FILE,CPF_REQUIREMENT_MASTER.parts,EXS-FILE,미완료
CPF-FR,CPF-FR-003764,EXS-FILE,CPF_REQUIREMENT_MASTER.parts,EXS-FILE,미완료
CPF-FR,CPF-FR-003765,EXS-FILE,CPF_REQUIREMENT_MASTER.parts,EXS-FILE,미완료
CPF-FR,CPF-FR-003766,EXS-FILE,CPF_REQUIREMENT_MASTER.parts,EXS-FILE,미완료
CPF-FR,CPF-FR-003767,EXS-FILE,CPF_REQUIREMENT_MASTER.parts,EXS-FILE,미완료
CPF-FR,CPF-FR-003768,EXS-FILE,CPF_REQUIREMENT_MASTER.parts,EXS-FILE,미완료
CPF-FR,CPF-FR-003769,EXS-FILE,CPF_REQUIREMENT_MASTER.parts,EXS-FILE,미완료
CPF-FR,CPF-FR-003770,EXS-FILE,CPF_REQUIREMENT_MASTER.parts,EXS-FILE,미완료
CPF-FR,CPF-FR-003771,EXS-FILE,CPF_REQUIREMENT_MASTER.parts,EXS-FILE,미완료
CPF-FR,CPF-FR-003772,EXS-FILE,CPF_REQUIREMENT_MASTER.parts,EXS-FILE,미완료
CPF-FR,CPF-FR-003773,EXS-FILE,CPF_REQUIREMENT_MASTER.parts,EXS-FILE,완료
CPF-FR,CPF-FR-003774,EXS-FILE,CPF_REQUIREMENT_MASTER.parts,EXS-FILE,완료
CPF-FR,CPF-FR-003775,EXS-FILE,CPF_REQUIREMENT_MASTER.parts,EXS-FILE,완료
CPF-FR,CPF-FR-003776,EXS-FILE,CPF_REQUIREMENT_MASTER.parts,EXS-FILE,완료
CPF-FR,CPF-FR-003777,EXS-FILE,CPF_REQUIREMENT_MASTER.parts,EXS-FILE,완료
CPF-FR,CPF-FR-003778,EXS-FILE,CPF_REQUIREMENT_MASTER.parts,EXS-FILE,완료
CPF-FR,CPF-FR-003779,EXS-FILE,CPF_REQUIREMENT_MASTER.parts,EXS-FILE,완료
CPF-FR,CPF-FR-003780,EXS-FILE,CPF_REQUIREMENT_MASTER.parts,EXS-FILE,완료
CPF-FR,CPF-FR-003781,EXS-FILE,CPF_REQUIREMENT_MASTER.parts,EXS-FILE,완료
CPF-FR,CPF-FR-003782,EXS-FILE,CPF_REQUIREMENT_MASTER.parts,EXS-FILE,완료
CPF-FR,CPF-FR-003783,EXS-UNKNOWN,CPF_REQUIREMENT_MASTER.parts,EXS-UNKNOWN,완료
CPF-FR,CPF-FR-003784,EXS-UNKNOWN,CPF_REQUIREMENT_MASTER.parts,EXS-UNKNOWN,완료
CPF-FR,CPF-FR-003785,EXS-UNKNOWN,CPF_REQUIREMENT_MASTER.parts,EXS-UNKNOWN,완료
CPF-FR,CPF-FR-003786,EXS-UNKNOWN,CPF_REQUIREMENT_MASTER.parts,EXS-UNKNOWN,완료
CPF-FR,CPF-FR-003787,EXS-UNKNOWN,CPF_REQUIREMENT_MASTER.parts,EXS-UNKNOWN,완료
CPF-FR,CPF-FR-003788,EXS-UNKNOWN,CPF_REQUIREMENT_MASTER.parts,EXS-UNKNOWN,완료
CPF-FR,CPF-FR-003789,EXS-UNKNOWN,CPF_REQUIREMENT_MASTER.parts,EXS-UNKNOWN,완료
CPF-FR,CPF-FR-003790,EXS-UNKNOWN,CPF_REQUIREMENT_MASTER.parts,EXS-UNKNOWN,완료
CPF-FR,CPF-FR-003791,EXS-UNKNOWN,CPF_REQUIREMENT_MASTER.parts,EXS-UNKNOWN,완료
CPF-FR,CPF-FR-003792,EXS-UNKNOWN,CPF_REQUIREMENT_MASTER.parts,EXS-UNKNOWN,완료
CPF-FR,CPF-FR-003793,EXS-UNKNOWN,CPF_REQUIREMENT_MASTER.parts,EXS-UNKNOWN,완료
CPF-FR,CPF-FR-003794,EXS-UNKNOWN,CPF_REQUIREMENT_MASTER.parts,EXS-UNKNOWN,완료
CPF-FR,CPF-FR-003795,EXS-UNKNOWN,CPF_REQUIREMENT_MASTER.parts,EXS-UNKNOWN,완료
CPF-FR,CPF-FR-003796,EXS-UNKNOWN,CPF_REQUIREMENT_MASTER.parts,EXS-UNKNOWN,완료
CPF-FR,CPF-FR-003797,EXS-UNKNOWN,CPF_REQUIREMENT_MASTER.parts,EXS-UNKNOWN,완료
CPF-FR,CPF-FR-003798,EXS-UNKNOWN,CPF_REQUIREMENT_MASTER.parts,EXS-UNKNOWN,완료
CPF-FR,CPF-FR-003799,EXS-UNKNOWN,CPF_REQUIREMENT_MASTER.parts,EXS-UNKNOWN,완료
CPF-FR,CPF-FR-003800,EXS-UNKNOWN,CPF_REQUIREMENT_MASTER.parts,EXS-UNKNOWN,완료
CPF-FR,CPF-FR-003801,EXS-UNKNOWN,CPF_REQUIREMENT_MASTER.parts,EXS-UNKNOWN,완료
CPF-FR,CPF-FR-003802,EXS-UNKNOWN,CPF_REQUIREMENT_MASTER.parts,EXS-UNKNOWN,완료
CPF-FR,CPF-FR-003803,EXS-UNKNOWN,CPF_REQUIREMENT_MASTER.parts,EXS-UNKNOWN,완료
CPF-FR,CPF-FR-003804,EXS-UNKNOWN,CPF_REQUIREMENT_MASTER.parts,EXS-UNKNOWN,완료
CPF-FR,CPF-FR-003805,EXS-UNKNOWN,CPF_REQUIREMENT_MASTER.parts,EXS-UNKNOWN,완료
CPF-FR,CPF-FR-003806,EXS-UNKNOWN,CPF_REQUIREMENT_MASTER.parts,EXS-UNKNOWN,완료
CPF-FR,CPF-FR-003807,EXS-UNKNOWN,CPF_REQUIREMENT_MASTER.parts,EXS-UNKNOWN,완료
CPF-FR,CPF-FR-003808,EXS-UNKNOWN,CPF_REQUIREMENT_MASTER.parts,EXS-UNKNOWN,완료
CPF-FR,CPF-FR-003809,EXS-UNKNOWN,CPF_REQUIREMENT_MASTER.parts,EXS-UNKNOWN,완료
CPF-FR,CPF-FR-003810,EXS-UNKNOWN,CPF_REQUIREMENT_MASTER.parts,EXS-UNKNOWN,완료
CPF-FR,CPF-FR-003811,EXS-UNKNOWN,CPF_REQUIREMENT_MASTER.parts,EXS-UNKNOWN,완료
CPF-FR,CPF-FR-003812,EXS-UNKNOWN,CPF_REQUIREMENT_MASTER.parts,EXS-UNKNOWN,완료
CPF-FR,CPF-FR-003813,EXS-UNKNOWN,CPF_REQUIREMENT_MASTER.parts,EXS-UNKNOWN,완료
CPF-FR,CPF-FR-003814,EXS-UNKNOWN,CPF_REQUIREMENT_MASTER.parts,EXS-UNKNOWN,미완료
CPF-FR,CPF-FR-003815,EXS-UNKNOWN,CPF_REQUIREMENT_MASTER.parts,EXS-UNKNOWN,미완료
CPF-FR,CPF-FR-003816,EXS-UNKNOWN,CPF_REQUIREMENT_MASTER.parts,EXS-UNKNOWN,완료
CPF-FR,CPF-FR-003817,EXS-UNKNOWN,CPF_REQUIREMENT_MASTER.parts,EXS-UNKNOWN,완료
