entity_id,req_count,files,main,tests,sql,scripts,required,observed,missing,paths
CPF-WP-API-ASYNC-03-VERIFICATION_EVIDENCE,399,16,5,0,0,9,audit;concurrency;database;frontend;generator;idempotency;migration;openapi;recovery;retry;rollback;security;test;unknown,audit;concurrency;database;frontend;generator;idempotency;masking;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-starters/integration/http-client/src/main/java/com/cpf/starter/integration/http/client/internal/CpfResilientHttpClient.java;cpf-starters/integration/tcp/src/main/java/com/cpf/starter/integration/tcp/internal/CpfResilientTcpClient.java;cpf-tools/scripts/build-cpf-requirement-development-traceability.py;cpf-tools/scripts/run-cpf-full-qa-validation.ps1;cpf-tools/scripts/invoke-official-db-vendor-sql.ps1;cpf-core/src/main/java/com/cpf/core/api/broker/CpfBrokerClient.java;cpf-admin/frontend/openapi/cpf-openapi.json;cpf-core/src/main/java/com/cpf/core/internal/broker/CpfBrokerClientAdapter.java;cpf-gateway/src/main/java/com/cpf/gateway/scg/CpfGatewayPinnedHttpClientConfiguration.java;cpf-tools/scripts/tests/test_publication_starter_closure.py;cpf-tools/scripts/verify-cpf-evidence-semantics.py;cpf-tools/scripts/verify-cpf-product-governance.py;cpf-tools/scripts/verify-cpf-publication-starter-closure.py;cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/TEST_AND_EVIDENCE.md;cpf-tools/scripts/tests/test_oracle_sqlplus_secret_transport.py;cpf-tools/scripts/verify-cpf-qa34-build-contract.py
CPF-WP-API-ASYNC-04-FAILURE_RECOVERY,509,16,6,0,0,5,audit;concurrency;database;frontend;generator;idempotency;migration;openapi;recovery;retry;rollback;security;test;unknown,audit;concurrency;database;frontend;generator;idempotency;masking;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-admin/frontend/openapi/cpf-openapi.json;cpf-admin/frontend/src/generated/cpf-api.ts;cpf-tools/config/cpf-starter-catalog.json;cpf-tools/generator/contracts/cpf-starter-catalog.json;cpf-tools/scripts/build-cpf-requirement-development-traceability.py;cpf-admin/frontend/src/generated/cpf-operation-contract.ts;cpf-tools/scripts/invoke-official-db-vendor-sql.ps1;cpf-tools/scripts/verify-cpf-starter-catalog-truth.py;cpf-gateway/src/main/java/com/cpf/gateway/scg/CpfGatewayPinnedHttpClientConfiguration.java;cpf-starters/integration/http-client/src/main/java/com/cpf/starter/integration/http/client/internal/CpfResilientHttpClient.java;cpf-tools/scripts/verify-cpf-product-governance.py;cpf-core/src/main/java/com/cpf/core/api/broker/CpfBrokerClient.java;cpf-starters/integration/tcp/src/main/java/com/cpf/starter/integration/tcp/internal/CpfResilientTcpClient.java;cpf-core/src/main/java/com/cpf/core/internal/broker/CpfBrokerClientAdapter.java;cpf-reference/src/main/java/com/cpf/reference/edu/runtime/application/EduExecutionService.java;cpf-tools/scripts/tests/test_oracle_sqlplus_secret_transport.py
CPF-WP-API-ASYNC-05-OPERATIONS_SECURITY,315,17,1,0,13,2,audit;concurrency;database;frontend;generator;idempotency;masking;migration;openapi;recovery;retry;rollback;security;test;unknown,audit;concurrency;database;frontend;generator;idempotency;masking;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-tools/db/vendor/mariadb/migration/flyway/V87__batch_remote_message_ledger.sql;cpf-tools/db/vendor/oracle/migration/flyway/batDB/V87__batch_remote_message_ledger.sql;cpf-tools/db/vendor/postgresql/migration/flyway/batDB/V87__batch_remote_message_ledger.sql;cpf-tools/db/vendor/mariadb/seed/00_optional_sample_seed.sql;cpf-tools/db/vendor/mariadb/source/00_optional_sample_seed.sql;cpf-tools/db/vendor/oracle/seed/00_optional_sample_seed.sql;cpf-tools/db/vendor/oracle/source/00_optional_sample_seed.sql;cpf-tools/db/vendor/postgresql/seed/00_optional_sample_seed.sql;cpf-tools/db/vendor/postgresql/source/00_optional_sample_seed.sql;cpf-tools/generator/contracts/cpf-starter-catalog.json;cpf-tools/db/vendor/mariadb/migration/flyway/V88__scheduler_durable_launch_outbox.sql;cpf-tools/db/vendor/oracle/migration/flyway/batDB/V88__scheduler_durable_launch_outbox.sql;cpf-tools/db/vendor/postgresql/migration/flyway/batDB/V88__scheduler_durable_launch_outbox.sql;cpf-tools/scripts/invoke-official-db-vendor-sql.ps1;cpf-reference/src/main/java/com/cpf/reference/edu/runtime/api/EduCapabilityController.java;cpf-tools/db/vendor/mariadb/migration/flyway/V90__deployment_request_hash_reconciliation.sql;cpf-tools/scripts/build-cpf-requirement-development-traceability.py
CPF-WP-API-FILE-01-CONTRACT_OWNERSHIP,9,16,6,0,0,9,audit;database;frontend;openapi;recovery;security;test,audit;concurrency;database;frontend;generator;idempotency;masking;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-admin/frontend/openapi/cpf-openapi.json;cpf-tools/scripts/verify-cpf-openapi-controller-coverage.py;cpf-tools/scripts/verify-cpf-generator-upgrade-ownership.py;cpf-tools/scripts/invoke-official-db-vendor-sql.ps1;cpf-admin/src/main/java/com/cpf/admin/opr/controller/AdmOpenApiController.java;cpf-core/src/main/java/com/cpf/core/api/broker/CpfBrokerClient.java;cpf-starters/integration/http-client/src/main/java/com/cpf/starter/integration/http/client/internal/CpfResilientHttpClient.java;cpf-tools/scripts/tests/test_oracle_sqlplus_secret_transport.py;cpf-tools/scripts/verify-cpf-publication-starter-closure.py;cpf-core/src/main/java/com/cpf/core/internal/broker/CpfBrokerClientAdapter.java;cpf-gateway/src/main/java/com/cpf/gateway/scg/CpfGatewayPinnedHttpClientConfiguration.java;cpf-starters/integration/tcp/src/main/java/com/cpf/starter/integration/tcp/internal/CpfResilientTcpClient.java;cpf-tools/scripts/tests/test_publication_starter_closure.py;cpf-tools/scripts/tests/test_qa39_build_contract_split_bom.py;cpf-tools/scripts/tests/test_seed_bundle_runtime_contract.py;cpf-tools/scripts/verify-cpf-owner-boundaries.py
CPF-WP-API-FILE-02-IMPLEMENTATION_CONSUMER,8,16,8,0,0,2,audit;database;frontend;generator;recovery;security;test,audit;concurrency;database;frontend;generator;idempotency;masking;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-admin/frontend/openapi/cpf-openapi.json;cpf-admin/frontend/src/generated/cpf-api.ts;cpf-admin/frontend/src/generated/cpf-operation-contract.ts;cpf-admin/frontend/playwright.config.ts;cpf-admin/frontend/src/generated/adm-route-operation-contract.ts;cpf-biz-admin/frontend/playwright.config.ts;cpf-admin/src/main/java/com/cpf/admin/opr/controller/AdmServiceRegistryController.java;cpf-tools/scripts/invoke-official-db-vendor-sql.ps1;cpf-admin/src/main/java/com/cpf/admin/opr/controller/AdmConfigController.java;cpf-admin/src/main/java/com/cpf/admin/opr/controller/AdmOpenApiController.java;cpf-core/src/main/java/com/cpf/core/api/broker/CpfBrokerClient.java;cpf-starters/integration/http-client/src/main/java/com/cpf/starter/integration/http/client/internal/CpfResilientHttpClient.java;cpf-starters/messaging/kafka/src/main/java/com/cpf/starter/messaging/kafka/internal/CpfKafkaConsumerControlAdapter.java;cpf-gateway/src/main/java/com/cpf/gateway/scg/CpfGatewayPinnedHttpClientConfiguration.java;cpf-starters/integration/tcp/src/main/java/com/cpf/starter/integration/tcp/internal/CpfResilientTcpClient.java;cpf-tools/scripts/tests/test_oracle_sqlplus_secret_transport.py
CPF-WP-API-FILE-03-VERIFICATION_EVIDENCE,12,16,4,2,0,3,audit;concurrency;database;frontend;generator;openapi;recovery;security;test,audit;concurrency;database;frontend;generator;idempotency;masking;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-admin/frontend/openapi/cpf-openapi.json;cpf-biz-admin/frontend/playwright.config.ts;cpf-admin/src/main/java/com/cpf/admin/opr/controller/AdmOpenApiController.java;cpf-starters/integration/http-client/src/main/java/com/cpf/starter/integration/http/client/internal/CpfResilientHttpClient.java;cpf-tools/scripts/verify-cpf-openapi-controller-coverage.py;cpf-starters/integration/tcp/src/main/java/com/cpf/starter/integration/tcp/internal/CpfResilientTcpClient.java;cpf-biz-admin/frontend/e2e/route-quality.spec.ts;cpf-biz-admin/frontend/e2e/bff-security.spec.ts;cpf-admin/frontend/src/generated/cpf-api.ts;cpf-admin/frontend/src/generated/cpf-operation-contract.ts;cpf-tools/scripts/run-cpf-full-qa-validation.ps1;cpf-admin/frontend/src/generated/adm-route-operation-contract.ts;cpf-admin/frontend/playwright.config.ts;cpf-admin/src/main/java/com/cpf/admin/opr/controller/AdmConfigController.java;cpf-admin/frontend/src/app/routes.ts;cpf-tools/scripts/invoke-official-db-vendor-sql.ps1
CPF-WP-API-FILE-04-FAILURE_RECOVERY,16,17,2,3,0,3,audit;concurrency;database;frontend;idempotency;recovery;retry;rollback;security;test;unknown,audit;concurrency;database;frontend;generator;idempotency;masking;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-admin/frontend/openapi/cpf-openapi.json;cpf-biz-admin/frontend/playwright.config.ts;cpf-admin/frontend/src/generated/cpf-api.ts;cpf-admin/frontend/src/generated/cpf-operation-contract.ts;cpf-biz-admin/frontend/e2e/route-quality.spec.ts;cpf-admin/src/main/java/com/cpf/admin/opr/controller/AdmOpenApiController.java;cpf-tools/scripts/verify-cpf-openapi-controller-coverage.py;cpf-biz-admin/frontend/e2e/bff-security.spec.ts;cpf-admin/frontend/playwright.config.ts;cpf-admin/frontend/src/generated/adm-route-operation-contract.ts;cpf-tools/config/cpf-starter-catalog.json;cpf-tools/generator/contracts/cpf-starter-catalog.json;cpf-admin/src/main/java/com/cpf/admin/opr/controller/AdmServiceRegistryController.java;cpf-admin/frontend/e2e/route-quality.spec.ts;cpf-admin/frontend/src/app/routes.ts;cpf-tools/scripts/verify-cpf-owner-boundaries.py;cpf-tools/scripts/tests/test_oracle_sqlplus_secret_transport.py
CPF-WP-API-FILE-05-OPERATIONS_SECURITY,58,17,0,1,12,2,audit;database;frontend;generator;masking;migration;openapi;recovery;retry;rollback;security;test;unknown,audit;concurrency;database;frontend;generator;idempotency;masking;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-biz-admin/frontend/e2e/bff-security.spec.ts;cpf-biz-admin/frontend/playwright.config.ts;cpf-tools/db/vendor/mariadb/migration/flyway/V87__batch_remote_message_ledger.sql;cpf-tools/db/vendor/oracle/migration/flyway/batDB/V87__batch_remote_message_ledger.sql;cpf-tools/db/vendor/postgresql/migration/flyway/batDB/V87__batch_remote_message_ledger.sql;cpf-tools/db/vendor/mariadb/seed/00_optional_sample_seed.sql;cpf-tools/db/vendor/mariadb/source/00_optional_sample_seed.sql;cpf-tools/db/vendor/oracle/seed/00_optional_sample_seed.sql;cpf-tools/db/vendor/oracle/source/00_optional_sample_seed.sql;cpf-tools/db/vendor/postgresql/seed/00_optional_sample_seed.sql;cpf-tools/db/vendor/postgresql/source/00_optional_sample_seed.sql;cpf-tools/generator/contracts/cpf-starter-catalog.json;cpf-tools/db/vendor/mariadb/migration/flyway/V88__scheduler_durable_launch_outbox.sql;cpf-tools/db/vendor/oracle/migration/flyway/batDB/V88__scheduler_durable_launch_outbox.sql;cpf-tools/db/vendor/postgresql/migration/flyway/batDB/V88__scheduler_durable_launch_outbox.sql;cpf-tools/scripts/invoke-official-db-vendor-sql.ps1;cpf-tools/scripts/build-cpf-requirement-development-traceability.py
CPF-WP-RULE-ARCH-01-GATE_ENGINE,18,16,0,0,12,4,audit;concurrency;database;frontend;generator;migration;openapi;recovery;retry;security;test;unknown,audit;concurrency;database;frontend;generator;idempotency;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-tools/scripts/verify-cpf-generator-upgrade-ownership.py;cpf-tools/db/vendor/oracle/seed/00_optional_sample_seed.sql;cpf-tools/db/vendor/oracle/source/00_optional_sample_seed.sql;cpf-tools/db/vendor/postgresql/seed/00_optional_sample_seed.sql;cpf-tools/db/vendor/postgresql/source/00_optional_sample_seed.sql;cpf-tools/db/vendor/mariadb/seed/00_optional_sample_seed.sql;cpf-tools/db/vendor/mariadb/source/00_optional_sample_seed.sql;cpf-tools/db/vendor/mariadb/migration/flyway/V88__scheduler_durable_launch_outbox.sql;cpf-tools/db/vendor/mariadb/migration/flyway/V91__bza_bootstrap_claim_recovery.sql;cpf-tools/db/vendor/oracle/migration/flyway/batDB/V88__scheduler_durable_launch_outbox.sql;cpf-tools/db/vendor/oracle/migration/flyway/bzaDB/V91__bza_bootstrap_claim_recovery.sql;cpf-tools/db/vendor/postgresql/migration/flyway/batDB/V88__scheduler_durable_launch_outbox.sql;cpf-tools/db/vendor/postgresql/migration/flyway/bzaDB/V91__bza_bootstrap_claim_recovery.sql;cpf-tools/scripts/run-cpf-full-qa-validation.ps1;cpf-tools/scripts/invoke-official-db-vendor-sql.ps1;cpf-tools/scripts/tests/test_verify_cpf_reference_edu_runtime.py
CPF-WP-RULE-ARCH-02-NEGATIVE_FIXTURES,39,17,0,0,6,9,audit;concurrency;database;frontend;generator;idempotency;masking;recovery;retry;rollback;security;test;unknown,audit;concurrency;database;frontend;generator;idempotency;masking;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-tools/config/cpf-starter-catalog.json;cpf-tools/scripts/verify-local-artifact-propagation.ps1;cpf-tools/scripts/verify-cpf-publication-starter-closure.py;cpf-tools/scripts/verify-cpf-starter-catalog-truth.py;cpf-tools/scripts/invoke-official-db-vendor-sql.ps1;cpf-tools/scripts/tests/test_publication_starter_closure.py;cpf-tools/scripts/verify-cpf-generator-idempotency-templates.py;cpf-tools/scripts/verify-cpf-owner-boundaries.py;cpf-tools/scripts/tests/test_oracle_sqlplus_secret_transport.py;cpf-tools/db/vendor/mariadb/migration/flyway/V87__batch_remote_message_ledger.sql;cpf-tools/db/vendor/mariadb/migration/flyway/V89__batch_execution_idempotency_lifecycle.sql;cpf-tools/db/vendor/oracle/migration/flyway/batDB/V87__batch_remote_message_ledger.sql;cpf-tools/db/vendor/oracle/migration/flyway/batDB/V89__batch_execution_idempotency_lifecycle.sql;cpf-tools/db/vendor/postgresql/migration/flyway/batDB/V87__batch_remote_message_ledger.sql;cpf-tools/db/vendor/postgresql/migration/flyway/batDB/V89__batch_execution_idempotency_lifecycle.sql;cpf-tools/scripts/verify-cpf-openapi-controller-coverage.py;cpf-admin/frontend/openapi/cpf-openapi.json
CPF-WP-RULE-ARCH-03-INTEGRATION_ENFORCEMENT,4,16,0,0,5,9,audit;database;frontend;generator;openapi;recovery;security;test,audit;concurrency;database;frontend;generator;idempotency;masking;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-tools/scripts/verify-cpf-openapi-controller-coverage.py;cpf-admin/frontend/openapi/cpf-openapi.json;cpf-tools/scripts/invoke-official-db-vendor-sql.ps1;cpf-tools/scripts/tests/test_publication_starter_closure.py;cpf-tools/scripts/verify-cpf-publication-starter-closure.py;cpf-tools/scripts/tests/test_oracle_sqlplus_secret_transport.py;cpf-tools/scripts/Qa39Tool.java;cpf-tools/scripts/build-cpf-requirement-development-traceability.py;cpf-tools/scripts/devgpt-control-v9/build_full_assignment.py;cpf-tools/config/cpf-starter-catalog.json;cpf-tools/scripts/verify-cpf-execution-scope-exhaustive.py;cpf-tools/db/vendor/mariadb/seed/00_product_seed.sql;cpf-tools/db/vendor/mariadb/source/00_product_seed.sql;cpf-tools/db/vendor/oracle/seed/00_product_seed.sql;cpf-tools/db/vendor/oracle/source/00_product_seed.sql;cpf-tools/db/vendor/postgresql/seed/00_product_seed.sql
CPF-WP-RULE-SEC-01-GATE_ENGINE,50,16,0,0,2,12,audit;concurrency;database;frontend;generator;idempotency;masking;migration;openapi;recovery;retry;rollback;security;test;unknown,audit;concurrency;database;frontend;generator;idempotency;masking;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-tools/scripts/tests/test_oracle_sqlplus_secret_transport.py;cpf-tools/config/cpf-starter-catalog.json;cpf-tools/scripts/run-cpf-full-qa-validation.ps1;cpf-tools/scripts/verify-cpf-publication-starter-closure.py;cpf-tools/scripts/verify-cpf-starter-catalog-truth.py;cpf-tools/scripts/invoke-official-db-vendor-sql.ps1;cpf-tools/scripts/tests/test_publication_starter_closure.py;cpf-tools/scripts/verify-cpf-owner-boundaries.py;cpf-tools/scripts/tests/test_validate_cpf_full_qa_ledgers_gate_ids.py;cpf-tools/scripts/verify-cpf-generator-idempotency-templates.py;cpf-tools/scripts/tests/test_verify_cpf_owner_boundaries_full_project.py;cpf-tools/scripts/verify-cpf-generator-upgrade-ownership.py;cpf-tools/scripts/verify-cpf-openapi-controller-coverage.py;cpf-admin/frontend/openapi/cpf-openapi.json;cpf-tools/db/vendor/mariadb/seed/00_product_seed.sql;cpf-tools/db/vendor/mariadb/source/00_product_seed.sql
CPF-WP-RULE-SEC-02-NEGATIVE_FIXTURES,4,16,0,0,6,10,audit;database;frontend;generator;idempotency;recovery;security;test,audit;concurrency;database;frontend;generator;idempotency;masking;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-tools/scripts/tests/test_oracle_sqlplus_secret_transport.py;cpf-tools/scripts/verify-cpf-generator-java-template-compile.py;cpf-tools/generator/create-domain-repository.ps1;cpf-tools/scripts/invoke-official-db-vendor-sql.ps1;cpf-tools/scripts/tests/test_publication_starter_closure.py;cpf-tools/scripts/verify-cpf-publication-starter-closure.py;cpf-tools/generator/export-domain-repository.ps1;cpf-tools/generator/remove-domain-repository.ps1;cpf-tools/scripts/verify-cpf-generator-idempotency-templates.py;cpf-tools/scripts/verify-cpf-generator-upgrade-ownership.py;cpf-tools/db/vendor/mariadb/seed/00_product_seed.sql;cpf-tools/db/vendor/mariadb/source/00_product_seed.sql;cpf-tools/db/vendor/oracle/seed/00_product_seed.sql;cpf-tools/db/vendor/oracle/source/00_product_seed.sql;cpf-tools/db/vendor/postgresql/seed/00_product_seed.sql;cpf-tools/db/vendor/postgresql/source/00_product_seed.sql
CPF-WP-RULE-SEC-03-INTEGRATION_ENFORCEMENT,7,16,0,0,4,9,audit;database;frontend;masking;openapi;recovery;security;test,audit;concurrency;database;frontend;generator;idempotency;masking;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-tools/scripts/verify-cpf-openapi-controller-coverage.py;cpf-tools/scripts/tests/test_oracle_sqlplus_secret_transport.py;cpf-tools/scripts/verify-cpf-execution-scope-exhaustive.py;cpf-admin/frontend/openapi/cpf-openapi.json;cpf-tools/scripts/tests/test_publication_starter_closure.py;cpf-tools/scripts/verify-local-artifact-propagation.ps1;cpf-tools/scripts/invoke-official-db-vendor-sql.ps1;cpf-tools/scripts/verify-cpf-publication-starter-closure.py;cpf-tools/config/database-source-plan.json;cpf-tools/scripts/initialize-cpf-database.ps1;cpf-tools/scripts/initialize-domain-database.ps1;cpf-tools/config/cpf-starter-catalog.json;cpf-tools/db/vendor/mariadb/seed/00_product_seed.sql;cpf-tools/db/vendor/mariadb/source/00_product_seed.sql;cpf-tools/db/vendor/oracle/seed/00_product_seed.sql;cpf-tools/db/vendor/oracle/source/00_product_seed.sql
CPF-WP-RULE-QUALITY-01-GATE_ENGINE,18,16,0,0,12,4,audit;concurrency;database;frontend;generator;migration;openapi;recovery;retry;security;test;unknown,audit;concurrency;database;frontend;generator;idempotency;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-tools/scripts/verify-cpf-generator-upgrade-ownership.py;cpf-tools/db/vendor/oracle/seed/00_optional_sample_seed.sql;cpf-tools/db/vendor/oracle/source/00_optional_sample_seed.sql;cpf-tools/db/vendor/postgresql/seed/00_optional_sample_seed.sql;cpf-tools/db/vendor/postgresql/source/00_optional_sample_seed.sql;cpf-tools/db/vendor/mariadb/seed/00_optional_sample_seed.sql;cpf-tools/db/vendor/mariadb/source/00_optional_sample_seed.sql;cpf-tools/db/vendor/mariadb/migration/flyway/V88__scheduler_durable_launch_outbox.sql;cpf-tools/db/vendor/mariadb/migration/flyway/V91__bza_bootstrap_claim_recovery.sql;cpf-tools/db/vendor/oracle/migration/flyway/batDB/V88__scheduler_durable_launch_outbox.sql;cpf-tools/db/vendor/oracle/migration/flyway/bzaDB/V91__bza_bootstrap_claim_recovery.sql;cpf-tools/db/vendor/postgresql/migration/flyway/batDB/V88__scheduler_durable_launch_outbox.sql;cpf-tools/db/vendor/postgresql/migration/flyway/bzaDB/V91__bza_bootstrap_claim_recovery.sql;cpf-tools/scripts/run-cpf-full-qa-validation.ps1;cpf-tools/scripts/invoke-official-db-vendor-sql.ps1;cpf-tools/scripts/tests/test_verify_cpf_reference_edu_runtime.py
CPF-WP-RULE-QUALITY-02-NEGATIVE_FIXTURES,39,17,0,0,6,9,audit;concurrency;database;frontend;generator;idempotency;masking;recovery;retry;rollback;security;test;unknown,audit;concurrency;database;frontend;generator;idempotency;masking;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-tools/config/cpf-starter-catalog.json;cpf-tools/scripts/verify-local-artifact-propagation.ps1;cpf-tools/scripts/verify-cpf-publication-starter-closure.py;cpf-tools/scripts/verify-cpf-starter-catalog-truth.py;cpf-tools/scripts/invoke-official-db-vendor-sql.ps1;cpf-tools/scripts/tests/test_publication_starter_closure.py;cpf-tools/scripts/verify-cpf-generator-idempotency-templates.py;cpf-tools/scripts/verify-cpf-owner-boundaries.py;cpf-tools/scripts/tests/test_oracle_sqlplus_secret_transport.py;cpf-tools/db/vendor/mariadb/migration/flyway/V87__batch_remote_message_ledger.sql;cpf-tools/db/vendor/mariadb/migration/flyway/V89__batch_execution_idempotency_lifecycle.sql;cpf-tools/db/vendor/oracle/migration/flyway/batDB/V87__batch_remote_message_ledger.sql;cpf-tools/db/vendor/oracle/migration/flyway/batDB/V89__batch_execution_idempotency_lifecycle.sql;cpf-tools/db/vendor/postgresql/migration/flyway/batDB/V87__batch_remote_message_ledger.sql;cpf-tools/db/vendor/postgresql/migration/flyway/batDB/V89__batch_execution_idempotency_lifecycle.sql;cpf-tools/scripts/verify-cpf-openapi-controller-coverage.py;cpf-admin/frontend/openapi/cpf-openapi.json
CPF-WP-RULE-QUALITY-03-INTEGRATION_ENFORCEMENT,4,16,0,0,5,9,audit;database;frontend;openapi;recovery;security;test,audit;concurrency;database;frontend;generator;idempotency;masking;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-tools/scripts/verify-cpf-openapi-controller-coverage.py;cpf-admin/frontend/openapi/cpf-openapi.json;cpf-tools/scripts/invoke-official-db-vendor-sql.ps1;cpf-tools/scripts/tests/test_publication_starter_closure.py;cpf-tools/scripts/verify-cpf-publication-starter-closure.py;cpf-tools/scripts/tests/test_oracle_sqlplus_secret_transport.py;cpf-tools/scripts/Qa39Tool.java;cpf-tools/scripts/build-cpf-requirement-development-traceability.py;cpf-tools/scripts/devgpt-control-v9/build_full_assignment.py;cpf-tools/config/cpf-starter-catalog.json;cpf-tools/scripts/verify-cpf-execution-scope-exhaustive.py;cpf-tools/db/vendor/mariadb/seed/00_product_seed.sql;cpf-tools/db/vendor/mariadb/source/00_product_seed.sql;cpf-tools/db/vendor/oracle/seed/00_product_seed.sql;cpf-tools/db/vendor/oracle/source/00_product_seed.sql;cpf-tools/db/vendor/postgresql/seed/00_product_seed.sql
CPF-WP-TEST-UNIT-01-GATE_ENGINE,4,16,0,0,0,14,audit;database;frontend;generator;openapi;recovery;security;test,audit;database;frontend;generator;idempotency;masking;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-tools/scripts/verify-cpf-qa34-build-contract.py;cpf-tools/scripts/invoke-official-db-vendor-sql.ps1;cpf-tools/scripts/run-cpf-full-qa-validation.ps1;cpf-tools/scripts/tests/test_qa39_build_contract_split_bom.py;cpf-tools/scripts/verify-cpf-publication-starter-closure.py;cpf-tools/scripts/tests/test_oracle_sqlplus_secret_transport.py;cpf-tools/scripts/tests/test_publication_starter_closure.py;cpf-tools/scripts/tests/test_seed_bundle_runtime_contract.py;cpf-tools/scripts/verify-cpf-generator-upgrade-ownership.py;cpf-tools/scripts/verify-cpf-openapi-controller-coverage.py;cpf-tools/scripts/Qa39Tool.java;cpf-tools/scripts/devgpt-control-v9/build_full_assignment.py;cpf-tools/scripts/tests/test_qa39_runtime_contract_semantics.py;cpf-tools/scripts/tests/test_validate_cpf_full_qa_ledgers_gate_ids.py;cpf-tools/config/cpf-starter-catalog.json;cpf-tools/generator/contracts/cpf-starter-catalog.json
CPF-WP-TEST-UNIT-02-NEGATIVE_FIXTURES,53,16,0,0,6,9,audit;concurrency;database;frontend;generator;idempotency;masking;migration;recovery;retry;rollback;security;test;unknown,audit;concurrency;database;frontend;generator;idempotency;masking;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-tools/config/cpf-starter-catalog.json;cpf-tools/scripts/verify-cpf-generator-upgrade-ownership.py;cpf-tools/scripts/verify-cpf-publication-starter-closure.py;cpf-tools/scripts/verify-cpf-starter-catalog-truth.py;cpf-tools/scripts/invoke-official-db-vendor-sql.ps1;cpf-tools/scripts/tests/test_publication_starter_closure.py;cpf-tools/scripts/verify-cpf-owner-boundaries.py;cpf-tools/scripts/tests/test_oracle_sqlplus_secret_transport.py;cpf-tools/scripts/verify-cpf-generator-idempotency-templates.py;cpf-tools/scripts/verify-cpf-openapi-controller-coverage.py;cpf-tools/db/vendor/mariadb/seed/00_product_seed.sql;cpf-tools/db/vendor/mariadb/source/00_product_seed.sql;cpf-tools/db/vendor/oracle/seed/00_product_seed.sql;cpf-tools/db/vendor/oracle/source/00_product_seed.sql;cpf-tools/db/vendor/postgresql/seed/00_product_seed.sql;cpf-tools/db/vendor/postgresql/source/00_product_seed.sql
CPF-WP-TEST-UNIT-03-INTEGRATION_ENFORCEMENT,4,16,0,0,4,11,audit;database;frontend;openapi;recovery;security;test,audit;concurrency;database;frontend;generator;idempotency;masking;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-tools/scripts/verify-cpf-openapi-controller-coverage.py;cpf-tools/scripts/invoke-official-db-vendor-sql.ps1;cpf-tools/scripts/tests/test_publication_starter_closure.py;cpf-tools/scripts/verify-cpf-publication-starter-closure.py;cpf-tools/scripts/Qa39Tool.java;cpf-tools/scripts/devgpt-control-v9/build_full_assignment.py;cpf-tools/scripts/tests/test_oracle_sqlplus_secret_transport.py;cpf-tools/scripts/verify-cpf-generator-upgrade-ownership.py;cpf-tools/config/cpf-starter-catalog.json;cpf-tools/scripts/build-cpf-requirement-development-traceability.py;cpf-tools/scripts/build-cpf-work-package-source-review.py;cpf-tools/scripts/verify-cpf-execution-scope-exhaustive.py;cpf-tools/db/vendor/mariadb/seed/00_product_seed.sql;cpf-tools/db/vendor/mariadb/source/00_product_seed.sql;cpf-tools/db/vendor/oracle/seed/00_product_seed.sql;cpf-tools/db/vendor/oracle/source/00_product_seed.sql
