id,area,work_package,status,severity,title,requirement,validation,evidence_or_scope,depends_on,protected_regression,environment_class
CPF-QA-D03-ALR-021,ALR,WP10,부분 구현,P0,연계기관·Endpoint 관제 범위,"ADM 관제·알림 기능으로 **연계기관·Endpoint 관제 범위** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.","정책 matching, Outbox transaction, Fake/Embedded SMTP/SMS Simulator, fault·storm·escalation Test로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.",,"WP08,WP09",,MariaDB+Embedded SMTP/Simulator
CPF-QA-D03-ALR-022,ALR,WP10,부분 구현,P0,오류코드·오류그룹 관리,"ADM 관제·알림 기능으로 **오류코드·오류그룹 관리** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.","정책 matching, Outbox transaction, Fake/Embedded SMTP/SMS Simulator, fault·storm·escalation Test로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.",,"WP08,WP09",,MariaDB+Embedded SMTP/Simulator
CPF-QA-D03-ALR-023,ALR,WP10,부분 구현,P0,반복 횟수 Threshold,"ADM 관제·알림 기능으로 **반복 횟수 Threshold** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.","정책 matching, Outbox transaction, Fake/Embedded SMTP/SMS Simulator, fault·storm·escalation Test로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.",,"WP08,WP09",,MariaDB+Embedded SMTP/Simulator
CPF-QA-D03-ALR-024,ALR,WP10,부분 구현,P0,지속시간 Threshold,"ADM 관제·알림 기능으로 **지속시간 Threshold** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.","정책 matching, Outbox transaction, Fake/Embedded SMTP/SMS Simulator, fault·storm·escalation Test로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.",,"WP08,WP09",,MariaDB+Embedded SMTP/Simulator
CPF-QA-D03-ALR-025,ALR,WP10,부분 구현,P0,실패율·처리량 Threshold,"ADM 관제·알림 기능으로 **실패율·처리량 Threshold** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.","정책 matching, Outbox transaction, Fake/Embedded SMTP/SMS Simulator, fault·storm·escalation Test로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.",,"WP08,WP09",,MariaDB+Embedded SMTP/Simulator
CPF-QA-D03-ALR-026,ALR,WP10,부분 구현,P0,업무시간·야간·휴일 정책,"ADM 관제·알림 기능으로 **업무시간·야간·휴일 정책** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.","정책 matching, Outbox transaction, Fake/Embedded SMTP/SMS Simulator, fault·storm·escalation Test로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.",,"WP08,WP09",,MariaDB+Embedded SMTP/Simulator
CPF-QA-D03-ALR-027,ALR,WP10,부분 구현,P0,수신 개인·역할·조직·당직그룹,"ADM 관제·알림 기능으로 **수신 개인·역할·조직·당직그룹** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.","정책 matching, Outbox transaction, Fake/Embedded SMTP/SMS Simulator, fault·storm·escalation Test로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.",,"WP08,WP09",,MariaDB+Embedded SMTP/Simulator
CPF-QA-D03-ALR-028,ALR,WP10,부분 구현,P0,채널 우선순위·Fallback,"ADM 관제·알림 기능으로 **채널 우선순위·Fallback** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.","정책 matching, Outbox transaction, Fake/Embedded SMTP/SMS Simulator, fault·storm·escalation Test로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.",,"WP08,WP09",,MariaDB+Embedded SMTP/Simulator
CPF-QA-D03-ALR-029,ALR,WP10,부분 구현,P0,중복 억제·Cooldown,"ADM 관제·알림 기능으로 **중복 억제·Cooldown** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.","정책 matching, Outbox transaction, Fake/Embedded SMTP/SMS Simulator, fault·storm·escalation Test로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.",,"WP08,WP09",,MariaDB+Embedded SMTP/Simulator
CPF-QA-D03-ALR-030,ALR,WP10,부분 구현,P0,집계 알림,"ADM 관제·알림 기능으로 **집계 알림** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.","정책 matching, Outbox transaction, Fake/Embedded SMTP/SMS Simulator, fault·storm·escalation Test로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.",,"WP08,WP09",,MariaDB+Embedded SMTP/Simulator
CPF-QA-D03-ALR-031,ALR,WP10,부분 구현,P0,무음시간·Maintenance Suppression,"ADM 관제·알림 기능으로 **무음시간·Maintenance Suppression** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.","정책 matching, Outbox transaction, Fake/Embedded SMTP/SMS Simulator, fault·storm·escalation Test로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.",,"WP08,WP09",,MariaDB+Embedded SMTP/Simulator
CPF-QA-D03-ALR-032,ALR,WP10,부분 구현,P0,시간당 발송 제한,"ADM 관제·알림 기능으로 **시간당 발송 제한** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.","정책 matching, Outbox transaction, Fake/Embedded SMTP/SMS Simulator, fault·storm·escalation Test로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.",,"WP08,WP09",,MariaDB+Embedded SMTP/Simulator
CPF-QA-D03-ALR-033,ALR,WP10,부분 구현,P0,Escalation 단계,"ADM 관제·알림 기능으로 **Escalation 단계** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.","정책 matching, Outbox transaction, Fake/Embedded SMTP/SMS Simulator, fault·storm·escalation Test로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.",,"WP08,WP09",,MariaDB+Embedded SMTP/Simulator
CPF-QA-D03-ALR-034,ALR,WP10,부분 구현,P0,5분 미확인 Escalation,"ADM 관제·알림 기능으로 **5분 미확인 Escalation** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.","정책 matching, Outbox transaction, Fake/Embedded SMTP/SMS Simulator, fault·storm·escalation Test로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.",,"WP08,WP09",,MariaDB+Embedded SMTP/Simulator
CPF-QA-D03-ALR-035,ALR,WP10,부분 구현,P0,Incident 자동 생성,"ADM 관제·알림 기능으로 **Incident 자동 생성** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.","정책 matching, Outbox transaction, Fake/Embedded SMTP/SMS Simulator, fault·storm·escalation Test로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.",,"WP08,WP09",,MariaDB+Embedded SMTP/Simulator
CPF-QA-D03-ALR-036,ALR,WP10,부분 구현,P0,Incident 확인·담당자 지정,"ADM 관제·알림 기능으로 **Incident 확인·담당자 지정** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.","정책 matching, Outbox transaction, Fake/Embedded SMTP/SMS Simulator, fault·storm·escalation Test로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.",,"WP08,WP09",,MariaDB+Embedded SMTP/Simulator
CPF-QA-D03-ALR-037,ALR,WP10,부분 구현,P0,처리중·종료·재발 상태,"ADM 관제·알림 기능으로 **처리중·종료·재발 상태** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.","정책 matching, Outbox transaction, Fake/Embedded SMTP/SMS Simulator, fault·storm·escalation Test로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.",,"WP08,WP09",,MariaDB+Embedded SMTP/Simulator
CPF-QA-D03-ALR-038,ALR,WP10,부분 구현,P0,임시 관제 제외·만료,"ADM 관제·알림 기능으로 **임시 관제 제외·만료** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.","정책 matching, Outbox transaction, Fake/Embedded SMTP/SMS Simulator, fault·storm·escalation Test로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.",,"WP08,WP09",,MariaDB+Embedded SMTP/Simulator
CPF-QA-D03-ALR-039,ALR,WP10,부분 구현,P0,Template Version·다국어,"ADM 관제·알림 기능으로 **Template Version·다국어** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.","정책 matching, Outbox transaction, Fake/Embedded SMTP/SMS Simulator, fault·storm·escalation Test로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.",,"WP08,WP09",,MariaDB+Embedded SMTP/Simulator
CPF-QA-D03-ALR-040,ALR,WP10,부분 구현,P0,발송 Retry·Backoff,"ADM 관제·알림 기능으로 **발송 Retry·Backoff** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.","정책 matching, Outbox transaction, Fake/Embedded SMTP/SMS Simulator, fault·storm·escalation Test로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.",,"WP08,WP09",,MariaDB+Embedded SMTP/Simulator
CPF-QA-D03-ALR-041,ALR,WP10,부분 구현,P0,발송 DLQ·수동 재처리,"ADM 관제·알림 기능으로 **발송 DLQ·수동 재처리** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.","정책 matching, Outbox transaction, Fake/Embedded SMTP/SMS Simulator, fault·storm·escalation Test로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.",,"WP08,WP09",,MariaDB+Embedded SMTP/Simulator
CPF-QA-D03-ALR-042,ALR,WP10,부분 구현,P0,Preview·Test Send,"ADM 관제·알림 기능으로 **Preview·Test Send** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.","정책 matching, Outbox transaction, Fake/Embedded SMTP/SMS Simulator, fault·storm·escalation Test로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.",,"WP08,WP09",,MariaDB+Embedded SMTP/Simulator
CPF-QA-D03-ALR-043,ALR,WP10,부분 구현,P0,설정 변경 승인·감사·Rollback,"ADM 관제·알림 기능으로 **설정 변경 승인·감사·Rollback** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.","정책 matching, Outbox transaction, Fake/Embedded SMTP/SMS Simulator, fault·storm·escalation Test로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.",,"WP08,WP09",,MariaDB+Embedded SMTP/Simulator
CPF-QA-D03-ALR-044,ALR,WP10,부분 구현,P0,Provider 장애가 원 거래 미오염,"ADM 관제·알림 기능으로 **Provider 장애가 원 거래 미오염** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.","정책 matching, Outbox transaction, Fake/Embedded SMTP/SMS Simulator, fault·storm·escalation Test로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.",,"WP08,WP09",,MariaDB+Embedded SMTP/Simulator
CPF-QA-D03-ALR-045,ALR,WP10,부분 구현,P0,Notification DB Vendor portability,"ADM 관제·알림 기능으로 **Notification DB Vendor portability** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.","정책 matching, Outbox transaction, Fake/Embedded SMTP/SMS Simulator, fault·storm·escalation Test로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.",,"WP08,WP09",,MariaDB+Embedded SMTP/Simulator
CPF-QA-D03-ALR-046,ALR,WP10,부분 구현,P0,Receiver 개인정보 보호,"ADM 관제·알림 기능으로 **Receiver 개인정보 보호** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.","정책 matching, Outbox transaction, Fake/Embedded SMTP/SMS Simulator, fault·storm·escalation Test로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.",,"WP08,WP09",,MariaDB+Embedded SMTP/Simulator
CPF-QA-D03-ALR-047,ALR,WP10,부분 구현,P0,발송 결과·Provider Message ID 추적,"ADM 관제·알림 기능으로 **발송 결과·Provider Message ID 추적** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.","정책 matching, Outbox transaction, Fake/Embedded SMTP/SMS Simulator, fault·storm·escalation Test로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.",,"WP08,WP09",,MariaDB+Embedded SMTP/Simulator
CPF-QA-D03-ALR-048,ALR,WP10,부분 구현,P0,SLO·발송 지연 Monitoring,"ADM 관제·알림 기능으로 **SLO·발송 지연 Monitoring** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.","정책 matching, Outbox transaction, Fake/Embedded SMTP/SMS Simulator, fault·storm·escalation Test로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.",,"WP08,WP09",,MariaDB+Embedded SMTP/Simulator
CPF-QA-D03-INS-002,INS,WP11,부분 구현,P0,환경 계층,"ADM Runtime Instance Registry에서 **환경 계층** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",DB/API/UI/Runtime heartbeat와 2개 이상 Instance로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,"WP01,WP09",,
CPF-QA-D03-INS-003,INS,WP11,부분 구현,P0,플랫폼·클러스터 계층,"ADM Runtime Instance Registry에서 **플랫폼·클러스터 계층** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",DB/API/UI/Runtime heartbeat와 2개 이상 Instance로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,"WP01,WP09",,
CPF-QA-D03-INS-004,INS,WP11,부분 구현,P0,시스템·도메인 계층,"ADM Runtime Instance Registry에서 **시스템·도메인 계층** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",DB/API/UI/Runtime heartbeat와 2개 이상 Instance로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,"WP01,WP09",,
CPF-QA-D03-INS-005,INS,WP11,부분 구현,P0,애플리케이션 그룹 계층,"ADM Runtime Instance Registry에서 **애플리케이션 그룹 계층** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",DB/API/UI/Runtime heartbeat와 2개 이상 Instance로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,"WP01,WP09",,
CPF-QA-D03-INS-006,INS,WP11,부분 구현,P0,인스턴스 역할 Web·Gateway·Batch·Scheduler·Worker·Agent,"ADM Runtime Instance Registry에서 **인스턴스 역할 Web·Gateway·Batch·Scheduler·Worker·Agent** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",DB/API/UI/Runtime heartbeat와 2개 이상 Instance로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,"WP01,WP09",,
CPF-QA-D03-INS-007,INS,WP11,부분 구현,P0,Instance ID·Host·Port·JVM Metadata,"ADM Runtime Instance Registry에서 **Instance ID·Host·Port·JVM Metadata** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",DB/API/UI/Runtime heartbeat와 2개 이상 Instance로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,"WP01,WP09",,
CPF-QA-D03-INS-008,INS,WP11,부분 구현,P0,Artifact Version·Commit 표시,"ADM Runtime Instance Registry에서 **Artifact Version·Commit 표시** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",DB/API/UI/Runtime heartbeat와 2개 이상 Instance로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,"WP01,WP09",,
CPF-QA-D03-INS-009,INS,WP11,부분 구현,P0,시작시각·Heartbeat·Lease 상태,"ADM Runtime Instance Registry에서 **시작시각·Heartbeat·Lease 상태** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",DB/API/UI/Runtime heartbeat와 2개 이상 Instance로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,"WP01,WP09",,
CPF-QA-D03-INS-010,INS,WP11,부분 구현,P0,Group 정상·경고·장애 집계,"ADM Runtime Instance Registry에서 **Group 정상·경고·장애 집계** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",DB/API/UI/Runtime heartbeat와 2개 이상 Instance로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,"WP01,WP09",,
CPF-QA-D03-INS-011,INS,WP11,부분 구현,P0,도메인·그룹 검색·Paging,"ADM Runtime Instance Registry에서 **도메인·그룹 검색·Paging** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",DB/API/UI/Runtime heartbeat와 2개 이상 Instance로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,"WP01,WP09",,
CPF-QA-D03-INS-012,INS,WP11,부분 구현,P0,Group 운영담당·권한,"ADM Runtime Instance Registry에서 **Group 운영담당·권한** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",DB/API/UI/Runtime heartbeat와 2개 이상 Instance로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,"WP01,WP09",,
CPF-QA-D03-INS-013,INS,WP11,부분 구현,P0,Group Capacity·동시성 정책,"ADM Runtime Instance Registry에서 **Group Capacity·동시성 정책** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",DB/API/UI/Runtime heartbeat와 2개 이상 Instance로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,"WP01,WP09",,
CPF-QA-D03-INS-014,INS,WP11,부분 구현,P0,Group Drain·격리·복귀,"ADM Runtime Instance Registry에서 **Group Drain·격리·복귀** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",DB/API/UI/Runtime heartbeat와 2개 이상 Instance로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,"WP01,WP09",,
CPF-QA-D03-INS-015,INS,WP11,부분 구현,P0,개별 Instance 예외 제어,"ADM Runtime Instance Registry에서 **개별 Instance 예외 제어** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",DB/API/UI/Runtime heartbeat와 2개 이상 Instance로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,"WP01,WP09",,
CPF-QA-D03-INS-016,INS,WP11,부분 구현,P0,Rolling Upgrade·버전 혼재 표시,"ADM Runtime Instance Registry에서 **Rolling Upgrade·버전 혼재 표시** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",DB/API/UI/Runtime heartbeat와 2개 이상 Instance로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,"WP01,WP09",,
CPF-QA-D03-INS-017,INS,WP11,부분 구현,P0,Tenant·도메인 접근 격리,"ADM Runtime Instance Registry에서 **Tenant·도메인 접근 격리** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",DB/API/UI/Runtime heartbeat와 2개 이상 Instance로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,"WP01,WP09",,
CPF-QA-D03-INS-018,INS,WP11,부분 구현,P0,Static·Dynamic Membership,"ADM Runtime Instance Registry에서 **Static·Dynamic Membership** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",DB/API/UI/Runtime heartbeat와 2개 이상 Instance로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,"WP01,WP09",,
CPF-QA-D03-INS-019,INS,WP11,부분 구현,P0,Nested Group Cycle 방지,"ADM Runtime Instance Registry에서 **Nested Group Cycle 방지** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",DB/API/UI/Runtime heartbeat와 2개 이상 Instance로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,"WP01,WP09",,
CPF-QA-D03-INS-020,INS,WP11,부분 구현,P0,Target Preview·Immutable Snapshot,"ADM Runtime Instance Registry에서 **Target Preview·Immutable Snapshot** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",DB/API/UI/Runtime heartbeat와 2개 이상 Instance로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,"WP01,WP09",,
CPF-QA-D03-INS-021,INS,WP11,부분 구현,P0,Instance Ghost 등록 정리,"ADM Runtime Instance Registry에서 **Instance Ghost 등록 정리** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",DB/API/UI/Runtime heartbeat와 2개 이상 Instance로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,"WP01,WP09",,
CPF-QA-D03-LOG-004,LOG,WP11,부분 구현,P0,인스턴스별 로그 파일 목록,"ADM→대상 Agent 또는 Archive Store 흐름으로 **인스턴스별 로그 파일 목록** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",실제 파일·대용량·권한·공격 fixture·disconnect·multi-instance로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,WP11-INS,,
