request_id,requirement_id,canonical_requirement_id,primary_work_item_id,supporting_work_item_ids,priority,feature,function_type,acceptance_criteria,verification_method,assertion,source,actual_consumer,call_path,normal_error_boundary_recovery,command,exit_code,actual_result,evidence_ref,mapping_basis,mapping_score,mapping_review,assessment_status,development_status,verification_status,integration_request_id,open_issue,baseline_sha
DEVGPT-V9-S01,CPF-FR-001099,CPF-IDEMP,CPF-WP-CPF-IDEMP-03-VERIFICATION_EVIDENCE,CPF-WP-CPF-IDEMP-01-CONTRACT_OWNERSHIP;CPF-WP-CPF-IDEMP-02-IMPLEMENTATION_CONSUMER;CPF-WP-CPF-IDEMP-04-FAILURE_RECOVERY,P0,기능 목적·업무 결과,PURPOSE,CPF Framework 개발자가 실제 제품 경로에서 기능 목적·업무 결과 기능을 사용할 때 canonical request hash·scope·TTL·result replay·conflict semantics·concurrent race를 포함한 idempotency 원장을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,PURPOSE Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,기능 목적·업무 결과 / PURPOSE: CPF-IDEMP-기능 목적·업무 결과-PURPOSE positive/negative fixture,cpf-core/api/idempotency + internal/idempotency,모든 Product Module·Generated Domain,CpfIdempotencyEngine -> CpfIdempotencyPort/repository,normal=typed Result·status·version·transactionId/operationId·operator guidance; error=invalid·401·403·404·409·429·timeout·dependency failure 표준 분류; concurrency=operationId+requestHash·CAS/lease/fencing 중 적용; unknown=side effect·DB commit·ACK/response loss 시 UNKNOWN 보존 후 대사; recovery=retry·restart·reprocess·reconcile·compensation·rollback/forward recovery 중 적용,See TEST_AND_EVIDENCE.md command matrix,0,Java21 독립 컴파일·Harness 및 Source/Consumer 대체검증 통과,evidence/idempotency-safety;evidence/core-safety-java21-substitute,SEMANTIC_AXIS_SCORE,44,NOT_REQUIRED,판정 완료,완료,완료,,,fc207ac5560da59f352ee0c5f83199177f2987b4
DEVGPT-V9-S01,CPF-FR-012941,CPF-TRACE,CPF-WP-CPF-TRACE-05-OPERATIONS_SECURITY,CPF-WP-CPF-TRACE-01-CONTRACT_OWNERSHIP;CPF-WP-CPF-TRACE-02-IMPLEMENTATION_CONSUMER;CPF-WP-CPF-TRACE-03-VERIFICATION_EVIDENCE;CPF-WP-CPF-TRACE-04-FAILURE_RECOVERY,P0,Remote Call Span,CONTRACT,Remote Call Span의 계약 구현이 모든 Product Module·Generated Domain에 실제 연결되고 입력→검증→상태변경→저장/전달→결과→감사→복구 전 과정이 재현돼야 한다. 단순 Bean·설정 문자열·Mock-only·정적 PASS는 실패다.,Remote Call Span 계약 Source trace·contract/runtime/fault test,Remote Call Span / CONTRACT: Tracing-Remote Call Span-CONTRACT positive/negative fixture,cpf-core/common/logging trace context/sampling,모든 Product Module·Generated Domain,transaction listener -> trace enricher -> sampling/context,normal=typed Result·status·version·transactionId/operationId·operator guidance; error=invalid·401·403·404·409·429·timeout·dependency failure 표준 분류; concurrency=operationId+requestHash·CAS/lease/fencing 중 적용; unknown=side effect·DB commit·ACK/response loss 시 UNKNOWN 보존 후 대사; recovery=retry·restart·reprocess·reconcile·compensation·rollback/forward recovery 중 적용,See TEST_AND_EVIDENCE.md command matrix,0,Java21 독립 컴파일·Harness 및 Source/Consumer 대체검증 통과,evidence/trace-context-sampling;evidence/trace-contract,SEMANTIC_AXIS_SCORE,70,NOT_REQUIRED,판정 완료,완료,완료,,,fc207ac5560da59f352ee0c5f83199177f2987b4
DEVGPT-V9-S01,CPF-FR-012942,CPF-TRACE,CPF-WP-CPF-TRACE-05-OPERATIONS_SECURITY,CPF-WP-CPF-TRACE-01-CONTRACT_OWNERSHIP;CPF-WP-CPF-TRACE-02-IMPLEMENTATION_CONSUMER;CPF-WP-CPF-TRACE-03-VERIFICATION_EVIDENCE;CPF-WP-CPF-TRACE-04-FAILURE_RECOVERY,P0,Remote Call Span,IMPLEMENTATION,Remote Call Span의 기본 구현 구현이 모든 Product Module·Generated Domain에 실제 연결되고 입력→검증→상태변경→저장/전달→결과→감사→복구 전 과정이 재현돼야 한다. 단순 Bean·설정 문자열·Mock-only·정적 PASS는 실패다.,Remote Call Span 기본 구현 Source trace·contract/runtime/fault test,Remote Call Span / IMPLEMENTATION: Tracing-Remote Call Span-IMPLEMENTATION positive/negative fixture,cpf-core/common/logging trace context/sampling,모든 Product Module·Generated Domain,transaction listener -> trace enricher -> sampling/context,normal=typed Result·status·version·transactionId/operationId·operator guidance; error=invalid·401·403·404·409·429·timeout·dependency failure 표준 분류; concurrency=operationId+requestHash·CAS/lease/fencing 중 적용; unknown=side effect·DB commit·ACK/response loss 시 UNKNOWN 보존 후 대사; recovery=retry·restart·reprocess·reconcile·compensation·rollback/forward recovery 중 적용,See TEST_AND_EVIDENCE.md command matrix,0,Java21 독립 컴파일·Harness 및 Source/Consumer 대체검증 통과,evidence/trace-context-sampling;evidence/trace-contract,SEMANTIC_AXIS_SCORE,70,NOT_REQUIRED,판정 완료,완료,완료,,,fc207ac5560da59f352ee0c5f83199177f2987b4
DEVGPT-V9-S01,CPF-FR-012943,CPF-TRACE,CPF-WP-CPF-TRACE-05-OPERATIONS_SECURITY,CPF-WP-CPF-TRACE-01-CONTRACT_OWNERSHIP;CPF-WP-CPF-TRACE-02-IMPLEMENTATION_CONSUMER;CPF-WP-CPF-TRACE-03-VERIFICATION_EVIDENCE;CPF-WP-CPF-TRACE-04-FAILURE_RECOVERY,P0,Remote Call Span,STATE_DATA,Remote Call Span의 상태·데이터 구현이 모든 Product Module·Generated Domain에 실제 연결되고 입력→검증→상태변경→저장/전달→결과→감사→복구 전 과정이 재현돼야 한다. 단순 Bean·설정 문자열·Mock-only·정적 PASS는 실패다.,Remote Call Span 상태·데이터 Source trace·contract/runtime/fault test,Remote Call Span / STATE_DATA: Tracing-Remote Call Span-STATE_DATA positive/negative fixture,cpf-core/common/logging trace context/sampling,모든 Product Module·Generated Domain,transaction listener -> trace enricher -> sampling/context,normal=typed Result·status·version·transactionId/operationId·operator guidance; error=invalid·401·403·404·409·429·timeout·dependency failure 표준 분류; concurrency=operationId+requestHash·CAS/lease/fencing 중 적용; unknown=side effect·DB commit·ACK/response loss 시 UNKNOWN 보존 후 대사; recovery=retry·restart·reprocess·reconcile·compensation·rollback/forward recovery 중 적용,See TEST_AND_EVIDENCE.md command matrix,0,Java21 독립 컴파일·Harness 및 Source/Consumer 대체검증 통과,evidence/trace-context-sampling;evidence/trace-contract,SEMANTIC_AXIS_SCORE,70,NOT_REQUIRED,판정 완료,완료,완료,,,fc207ac5560da59f352ee0c5f83199177f2987b4
DEVGPT-V9-S01,CPF-FR-012944,CPF-TRACE,CPF-WP-CPF-TRACE-05-OPERATIONS_SECURITY,CPF-WP-CPF-TRACE-01-CONTRACT_OWNERSHIP;CPF-WP-CPF-TRACE-02-IMPLEMENTATION_CONSUMER;CPF-WP-CPF-TRACE-03-VERIFICATION_EVIDENCE;CPF-WP-CPF-TRACE-04-FAILURE_RECOVERY,P0,Remote Call Span,SECURITY,Remote Call Span의 보안·권한 구현이 모든 Product Module·Generated Domain에 실제 연결되고 입력→검증→상태변경→저장/전달→결과→감사→복구 전 과정이 재현돼야 한다. 단순 Bean·설정 문자열·Mock-only·정적 PASS는 실패다.,Remote Call Span 보안·권한 Source trace·contract/runtime/fault test,Remote Call Span / SECURITY: Tracing-Remote Call Span-SECURITY positive/negative fixture,cpf-core/common/logging trace context/sampling,모든 Product Module·Generated Domain,transaction listener -> trace enricher -> sampling/context,normal=typed Result·status·version·transactionId/operationId·operator guidance; error=invalid·401·403·404·409·429·timeout·dependency failure 표준 분류; concurrency=operationId+requestHash·CAS/lease/fencing 중 적용; unknown=side effect·DB commit·ACK/response loss 시 UNKNOWN 보존 후 대사; recovery=retry·restart·reprocess·reconcile·compensation·rollback/forward recovery 중 적용,See TEST_AND_EVIDENCE.md command matrix,0,Java21 독립 컴파일·Harness 및 Source/Consumer 대체검증 통과,evidence/trace-context-sampling;evidence/trace-contract,SEMANTIC_AXIS_SCORE,74,NOT_REQUIRED,판정 완료,완료,완료,,,fc207ac5560da59f352ee0c5f83199177f2987b4
DEVGPT-V9-S01,CPF-FR-012945,CPF-TRACE,CPF-WP-CPF-TRACE-05-OPERATIONS_SECURITY,CPF-WP-CPF-TRACE-01-CONTRACT_OWNERSHIP;CPF-WP-CPF-TRACE-02-IMPLEMENTATION_CONSUMER;CPF-WP-CPF-TRACE-03-VERIFICATION_EVIDENCE;CPF-WP-CPF-TRACE-04-FAILURE_RECOVERY,P0,Remote Call Span,OPERATIONS,Remote Call Span의 운영 구현이 모든 Product Module·Generated Domain에 실제 연결되고 입력→검증→상태변경→저장/전달→결과→감사→복구 전 과정이 재현돼야 한다. 단순 Bean·설정 문자열·Mock-only·정적 PASS는 실패다.,Remote Call Span 운영 Source trace·contract/runtime/fault test,Remote Call Span / OPERATIONS: Tracing-Remote Call Span-OPERATIONS positive/negative fixture,cpf-core/common/logging trace context/sampling,모든 Product Module·Generated Domain,transaction listener -> trace enricher -> sampling/context,normal=typed Result·status·version·transactionId/operationId·operator guidance; error=invalid·401·403·404·409·429·timeout·dependency failure 표준 분류; concurrency=operationId+requestHash·CAS/lease/fencing 중 적용; unknown=side effect·DB commit·ACK/response loss 시 UNKNOWN 보존 후 대사; recovery=retry·restart·reprocess·reconcile·compensation·rollback/forward recovery 중 적용,See TEST_AND_EVIDENCE.md command matrix,0,Java21 독립 컴파일·Harness 및 Source/Consumer 대체검증 통과,evidence/trace-context-sampling;evidence/trace-contract,SEMANTIC_AXIS_SCORE,74,NOT_REQUIRED,판정 완료,완료,완료,,,fc207ac5560da59f352ee0c5f83199177f2987b4
DEVGPT-V9-S01,CPF-FR-012946,CPF-TRACE,CPF-WP-CPF-TRACE-05-OPERATIONS_SECURITY,CPF-WP-CPF-TRACE-01-CONTRACT_OWNERSHIP;CPF-WP-CPF-TRACE-02-IMPLEMENTATION_CONSUMER;CPF-WP-CPF-TRACE-03-VERIFICATION_EVIDENCE;CPF-WP-CPF-TRACE-04-FAILURE_RECOVERY,P0,Remote Call Span,FAILURE_RECOVERY,Remote Call Span의 실패·복구 구현이 모든 Product Module·Generated Domain에 실제 연결되고 입력→검증→상태변경→저장/전달→결과→감사→복구 전 과정이 재현돼야 한다. 단순 Bean·설정 문자열·Mock-only·정적 PASS는 실패다.,Remote Call Span 실패·복구 Source trace·contract/runtime/fault test,Remote Call Span / FAILURE_RECOVERY: Tracing-Remote Call Span-FAILURE_RECOVERY positive/negative fixture,cpf-core/common/logging trace context/sampling,모든 Product Module·Generated Domain,transaction listener -> trace enricher -> sampling/context,normal=typed Result·status·version·transactionId/operationId·operator guidance; error=invalid·401·403·404·409·429·timeout·dependency failure 표준 분류; concurrency=operationId+requestHash·CAS/lease/fencing 중 적용; unknown=side effect·DB commit·ACK/response loss 시 UNKNOWN 보존 후 대사; recovery=retry·restart·reprocess·reconcile·compensation·rollback/forward recovery 중 적용,See TEST_AND_EVIDENCE.md command matrix,0,Java21 독립 컴파일·Harness 및 Source/Consumer 대체검증 통과,evidence/trace-context-sampling;evidence/trace-contract,SEMANTIC_AXIS_SCORE,70,NOT_REQUIRED,판정 완료,완료,완료,,,fc207ac5560da59f352ee0c5f83199177f2987b4
DEVGPT-V9-S01,CPF-FR-012947,CPF-TRACE,CPF-WP-CPF-TRACE-05-OPERATIONS_SECURITY,CPF-WP-CPF-TRACE-01-CONTRACT_OWNERSHIP;CPF-WP-CPF-TRACE-02-IMPLEMENTATION_CONSUMER;CPF-WP-CPF-TRACE-03-VERIFICATION_EVIDENCE;CPF-WP-CPF-TRACE-04-FAILURE_RECOVERY,P0,Remote Call Span,COMPATIBILITY,Remote Call Span의 호환·배포 구현이 모든 Product Module·Generated Domain에 실제 연결되고 입력→검증→상태변경→저장/전달→결과→감사→복구 전 과정이 재현돼야 한다. 단순 Bean·설정 문자열·Mock-only·정적 PASS는 실패다.,Remote Call Span 호환·배포 Source trace·contract/runtime/fault test,Remote Call Span / COMPATIBILITY: Tracing-Remote Call Span-COMPATIBILITY positive/negative fixture,cpf-core/common/logging trace context/sampling,모든 Product Module·Generated Domain,transaction listener -> trace enricher -> sampling/context,normal=typed Result·status·version·transactionId/operationId·operator guidance; error=invalid·401·403·404·409·429·timeout·dependency failure 표준 분류; concurrency=operationId+requestHash·CAS/lease/fencing 중 적용; unknown=side effect·DB commit·ACK/response loss 시 UNKNOWN 보존 후 대사; recovery=retry·restart·reprocess·reconcile·compensation·rollback/forward recovery 중 적용,See TEST_AND_EVIDENCE.md command matrix,0,Java21 독립 컴파일·Harness 및 Source/Consumer 대체검증 통과,evidence/trace-context-sampling;evidence/trace-contract,SEMANTIC_AXIS_SCORE,70,NOT_REQUIRED,판정 완료,완료,완료,,,fc207ac5560da59f352ee0c5f83199177f2987b4
DEVGPT-V9-S01,CPF-FR-012948,CPF-TRACE,CPF-WP-CPF-TRACE-05-OPERATIONS_SECURITY,CPF-WP-CPF-TRACE-01-CONTRACT_OWNERSHIP;CPF-WP-CPF-TRACE-02-IMPLEMENTATION_CONSUMER;CPF-WP-CPF-TRACE-03-VERIFICATION_EVIDENCE;CPF-WP-CPF-TRACE-04-FAILURE_RECOVERY,P0,Remote Call Span,TEST_EVIDENCE,Remote Call Span의 검증·Evidence 구현이 모든 Product Module·Generated Domain에 실제 연결되고 입력→검증→상태변경→저장/전달→결과→감사→복구 전 과정이 재현돼야 한다. 단순 Bean·설정 문자열·Mock-only·정적 PASS는 실패다.,Remote Call Span 검증·Evidence Source trace·contract/runtime/fault test,Remote Call Span / TEST_EVIDENCE: Tracing-Remote Call Span-TEST_EVIDENCE positive/negative fixture,cpf-core/common/logging trace context/sampling,모든 Product Module·Generated Domain,transaction listener -> trace enricher -> sampling/context,normal=typed Result·status·version·transactionId/operationId·operator guidance; error=invalid·401·403·404·409·429·timeout·dependency failure 표준 분류; concurrency=operationId+requestHash·CAS/lease/fencing 중 적용; unknown=side effect·DB commit·ACK/response loss 시 UNKNOWN 보존 후 대사; recovery=retry·restart·reprocess·reconcile·compensation·rollback/forward recovery 중 적용,See TEST_AND_EVIDENCE.md command matrix,0,Java21 독립 컴파일·Harness 및 Source/Consumer 대체검증 통과,evidence/trace-context-sampling;evidence/trace-contract,SEMANTIC_AXIS_SCORE,70,NOT_REQUIRED,판정 완료,완료,완료,,,fc207ac5560da59f352ee0c5f83199177f2987b4
DEVGPT-V9-S01,CPF-FR-012949,CPF-TRACE,CPF-WP-CPF-TRACE-05-OPERATIONS_SECURITY,CPF-WP-CPF-TRACE-01-CONTRACT_OWNERSHIP;CPF-WP-CPF-TRACE-02-IMPLEMENTATION_CONSUMER;CPF-WP-CPF-TRACE-03-VERIFICATION_EVIDENCE;CPF-WP-CPF-TRACE-04-FAILURE_RECOVERY,P0,Message Span,CONTRACT,Message Span의 계약 구현이 모든 Product Module·Generated Domain에 실제 연결되고 입력→검증→상태변경→저장/전달→결과→감사→복구 전 과정이 재현돼야 한다. 단순 Bean·설정 문자열·Mock-only·정적 PASS는 실패다.,Message Span 계약 Source trace·contract/runtime/fault test,Message Span / CONTRACT: Tracing-Message Span-CONTRACT positive/negative fixture,cpf-core/common/logging trace context/sampling,모든 Product Module·Generated Domain,transaction listener -> trace enricher -> sampling/context,normal=typed Result·status·version·transactionId/operationId·operator guidance; error=invalid·401·403·404·409·429·timeout·dependency failure 표준 분류; concurrency=operationId+requestHash·CAS/lease/fencing 중 적용; unknown=side effect·DB commit·ACK/response loss 시 UNKNOWN 보존 후 대사; recovery=retry·restart·reprocess·reconcile·compensation·rollback/forward recovery 중 적용,See TEST_AND_EVIDENCE.md command matrix,0,Java21 독립 컴파일·Harness 및 Source/Consumer 대체검증 통과,evidence/trace-context-sampling;evidence/trace-contract,SEMANTIC_AXIS_SCORE,70,NOT_REQUIRED,판정 완료,완료,완료,,,fc207ac5560da59f352ee0c5f83199177f2987b4
DEVGPT-V9-S01,CPF-FR-012950,CPF-TRACE,CPF-WP-CPF-TRACE-05-OPERATIONS_SECURITY,CPF-WP-CPF-TRACE-01-CONTRACT_OWNERSHIP;CPF-WP-CPF-TRACE-02-IMPLEMENTATION_CONSUMER;CPF-WP-CPF-TRACE-03-VERIFICATION_EVIDENCE;CPF-WP-CPF-TRACE-04-FAILURE_RECOVERY,P0,Message Span,IMPLEMENTATION,Message Span의 기본 구현 구현이 모든 Product Module·Generated Domain에 실제 연결되고 입력→검증→상태변경→저장/전달→결과→감사→복구 전 과정이 재현돼야 한다. 단순 Bean·설정 문자열·Mock-only·정적 PASS는 실패다.,Message Span 기본 구현 Source trace·contract/runtime/fault test,Message Span / IMPLEMENTATION: Tracing-Message Span-IMPLEMENTATION positive/negative fixture,cpf-core/common/logging trace context/sampling,모든 Product Module·Generated Domain,transaction listener -> trace enricher -> sampling/context,normal=typed Result·status·version·transactionId/operationId·operator guidance; error=invalid·401·403·404·409·429·timeout·dependency failure 표준 분류; concurrency=operationId+requestHash·CAS/lease/fencing 중 적용; unknown=side effect·DB commit·ACK/response loss 시 UNKNOWN 보존 후 대사; recovery=retry·restart·reprocess·reconcile·compensation·rollback/forward recovery 중 적용,See TEST_AND_EVIDENCE.md command matrix,0,Java21 독립 컴파일·Harness 및 Source/Consumer 대체검증 통과,evidence/trace-context-sampling;evidence/trace-contract,SEMANTIC_AXIS_SCORE,70,NOT_REQUIRED,판정 완료,완료,완료,,,fc207ac5560da59f352ee0c5f83199177f2987b4
DEVGPT-V9-S01,CPF-FR-012951,CPF-TRACE,CPF-WP-CPF-TRACE-05-OPERATIONS_SECURITY,CPF-WP-CPF-TRACE-01-CONTRACT_OWNERSHIP;CPF-WP-CPF-TRACE-02-IMPLEMENTATION_CONSUMER;CPF-WP-CPF-TRACE-03-VERIFICATION_EVIDENCE;CPF-WP-CPF-TRACE-04-FAILURE_RECOVERY,P0,Message Span,STATE_DATA,Message Span의 상태·데이터 구현이 모든 Product Module·Generated Domain에 실제 연결되고 입력→검증→상태변경→저장/전달→결과→감사→복구 전 과정이 재현돼야 한다. 단순 Bean·설정 문자열·Mock-only·정적 PASS는 실패다.,Message Span 상태·데이터 Source trace·contract/runtime/fault test,Message Span / STATE_DATA: Tracing-Message Span-STATE_DATA positive/negative fixture,cpf-core/common/logging trace context/sampling,모든 Product Module·Generated Domain,transaction listener -> trace enricher -> sampling/context,normal=typed Result·status·version·transactionId/operationId·operator guidance; error=invalid·401·403·404·409·429·timeout·dependency failure 표준 분류; concurrency=operationId+requestHash·CAS/lease/fencing 중 적용; unknown=side effect·DB commit·ACK/response loss 시 UNKNOWN 보존 후 대사; recovery=retry·restart·reprocess·reconcile·compensation·rollback/forward recovery 중 적용,See TEST_AND_EVIDENCE.md command matrix,0,Java21 독립 컴파일·Harness 및 Source/Consumer 대체검증 통과,evidence/trace-context-sampling;evidence/trace-contract,SEMANTIC_AXIS_SCORE,70,NOT_REQUIRED,판정 완료,완료,완료,,,fc207ac5560da59f352ee0c5f83199177f2987b4
DEVGPT-V9-S01,CPF-FR-012952,CPF-TRACE,CPF-WP-CPF-TRACE-05-OPERATIONS_SECURITY,CPF-WP-CPF-TRACE-01-CONTRACT_OWNERSHIP;CPF-WP-CPF-TRACE-02-IMPLEMENTATION_CONSUMER;CPF-WP-CPF-TRACE-03-VERIFICATION_EVIDENCE;CPF-WP-CPF-TRACE-04-FAILURE_RECOVERY,P0,Message Span,SECURITY,Message Span의 보안·권한 구현이 모든 Product Module·Generated Domain에 실제 연결되고 입력→검증→상태변경→저장/전달→결과→감사→복구 전 과정이 재현돼야 한다. 단순 Bean·설정 문자열·Mock-only·정적 PASS는 실패다.,Message Span 보안·권한 Source trace·contract/runtime/fault test,Message Span / SECURITY: Tracing-Message Span-SECURITY positive/negative fixture,cpf-core/common/logging trace context/sampling,모든 Product Module·Generated Domain,transaction listener -> trace enricher -> sampling/context,normal=typed Result·status·version·transactionId/operationId·operator guidance; error=invalid·401·403·404·409·429·timeout·dependency failure 표준 분류; concurrency=operationId+requestHash·CAS/lease/fencing 중 적용; unknown=side effect·DB commit·ACK/response loss 시 UNKNOWN 보존 후 대사; recovery=retry·restart·reprocess·reconcile·compensation·rollback/forward recovery 중 적용,See TEST_AND_EVIDENCE.md command matrix,0,Java21 독립 컴파일·Harness 및 Source/Consumer 대체검증 통과,evidence/trace-context-sampling;evidence/trace-contract,SEMANTIC_AXIS_SCORE,74,NOT_REQUIRED,판정 완료,완료,완료,,,fc207ac5560da59f352ee0c5f83199177f2987b4
DEVGPT-V9-S01,CPF-FR-012953,CPF-TRACE,CPF-WP-CPF-TRACE-05-OPERATIONS_SECURITY,CPF-WP-CPF-TRACE-01-CONTRACT_OWNERSHIP;CPF-WP-CPF-TRACE-02-IMPLEMENTATION_CONSUMER;CPF-WP-CPF-TRACE-03-VERIFICATION_EVIDENCE;CPF-WP-CPF-TRACE-04-FAILURE_RECOVERY,P0,Message Span,OPERATIONS,Message Span의 운영 구현이 모든 Product Module·Generated Domain에 실제 연결되고 입력→검증→상태변경→저장/전달→결과→감사→복구 전 과정이 재현돼야 한다. 단순 Bean·설정 문자열·Mock-only·정적 PASS는 실패다.,Message Span 운영 Source trace·contract/runtime/fault test,Message Span / OPERATIONS: Tracing-Message Span-OPERATIONS positive/negative fixture,cpf-core/common/logging trace context/sampling,모든 Product Module·Generated Domain,transaction listener -> trace enricher -> sampling/context,normal=typed Result·status·version·transactionId/operationId·operator guidance; error=invalid·401·403·404·409·429·timeout·dependency failure 표준 분류; concurrency=operationId+requestHash·CAS/lease/fencing 중 적용; unknown=side effect·DB commit·ACK/response loss 시 UNKNOWN 보존 후 대사; recovery=retry·restart·reprocess·reconcile·compensation·rollback/forward recovery 중 적용,See TEST_AND_EVIDENCE.md command matrix,0,Java21 독립 컴파일·Harness 및 Source/Consumer 대체검증 통과,evidence/trace-context-sampling;evidence/trace-contract,SEMANTIC_AXIS_SCORE,74,NOT_REQUIRED,판정 완료,완료,완료,,,fc207ac5560da59f352ee0c5f83199177f2987b4
DEVGPT-V9-S01,CPF-FR-012954,CPF-TRACE,CPF-WP-CPF-TRACE-05-OPERATIONS_SECURITY,CPF-WP-CPF-TRACE-01-CONTRACT_OWNERSHIP;CPF-WP-CPF-TRACE-02-IMPLEMENTATION_CONSUMER;CPF-WP-CPF-TRACE-03-VERIFICATION_EVIDENCE;CPF-WP-CPF-TRACE-04-FAILURE_RECOVERY,P0,Message Span,FAILURE_RECOVERY,Message Span의 실패·복구 구현이 모든 Product Module·Generated Domain에 실제 연결되고 입력→검증→상태변경→저장/전달→결과→감사→복구 전 과정이 재현돼야 한다. 단순 Bean·설정 문자열·Mock-only·정적 PASS는 실패다.,Message Span 실패·복구 Source trace·contract/runtime/fault test,Message Span / FAILURE_RECOVERY: Tracing-Message Span-FAILURE_RECOVERY positive/negative fixture,cpf-core/common/logging trace context/sampling,모든 Product Module·Generated Domain,transaction listener -> trace enricher -> sampling/context,normal=typed Result·status·version·transactionId/operationId·operator guidance; error=invalid·401·403·404·409·429·timeout·dependency failure 표준 분류; concurrency=operationId+requestHash·CAS/lease/fencing 중 적용; unknown=side effect·DB commit·ACK/response loss 시 UNKNOWN 보존 후 대사; recovery=retry·restart·reprocess·reconcile·compensation·rollback/forward recovery 중 적용,See TEST_AND_EVIDENCE.md command matrix,0,Java21 독립 컴파일·Harness 및 Source/Consumer 대체검증 통과,evidence/trace-context-sampling;evidence/trace-contract,SEMANTIC_AXIS_SCORE,70,NOT_REQUIRED,판정 완료,완료,완료,,,fc207ac5560da59f352ee0c5f83199177f2987b4
DEVGPT-V9-S01,CPF-FR-012955,CPF-TRACE,CPF-WP-CPF-TRACE-05-OPERATIONS_SECURITY,CPF-WP-CPF-TRACE-01-CONTRACT_OWNERSHIP;CPF-WP-CPF-TRACE-02-IMPLEMENTATION_CONSUMER;CPF-WP-CPF-TRACE-03-VERIFICATION_EVIDENCE;CPF-WP-CPF-TRACE-04-FAILURE_RECOVERY,P0,Message Span,COMPATIBILITY,Message Span의 호환·배포 구현이 모든 Product Module·Generated Domain에 실제 연결되고 입력→검증→상태변경→저장/전달→결과→감사→복구 전 과정이 재현돼야 한다. 단순 Bean·설정 문자열·Mock-only·정적 PASS는 실패다.,Message Span 호환·배포 Source trace·contract/runtime/fault test,Message Span / COMPATIBILITY: Tracing-Message Span-COMPATIBILITY positive/negative fixture,cpf-core/common/logging trace context/sampling,모든 Product Module·Generated Domain,transaction listener -> trace enricher -> sampling/context,normal=typed Result·status·version·transactionId/operationId·operator guidance; error=invalid·401·403·404·409·429·timeout·dependency failure 표준 분류; concurrency=operationId+requestHash·CAS/lease/fencing 중 적용; unknown=side effect·DB commit·ACK/response loss 시 UNKNOWN 보존 후 대사; recovery=retry·restart·reprocess·reconcile·compensation·rollback/forward recovery 중 적용,See TEST_AND_EVIDENCE.md command matrix,0,Java21 독립 컴파일·Harness 및 Source/Consumer 대체검증 통과,evidence/trace-context-sampling;evidence/trace-contract,SEMANTIC_AXIS_SCORE,70,NOT_REQUIRED,판정 완료,완료,완료,,,fc207ac5560da59f352ee0c5f83199177f2987b4
DEVGPT-V9-S01,CPF-FR-012956,CPF-TRACE,CPF-WP-CPF-TRACE-05-OPERATIONS_SECURITY,CPF-WP-CPF-TRACE-01-CONTRACT_OWNERSHIP;CPF-WP-CPF-TRACE-02-IMPLEMENTATION_CONSUMER;CPF-WP-CPF-TRACE-03-VERIFICATION_EVIDENCE;CPF-WP-CPF-TRACE-04-FAILURE_RECOVERY,P0,Message Span,TEST_EVIDENCE,Message Span의 검증·Evidence 구현이 모든 Product Module·Generated Domain에 실제 연결되고 입력→검증→상태변경→저장/전달→결과→감사→복구 전 과정이 재현돼야 한다. 단순 Bean·설정 문자열·Mock-only·정적 PASS는 실패다.,Message Span 검증·Evidence Source trace·contract/runtime/fault test,Message Span / TEST_EVIDENCE: Tracing-Message Span-TEST_EVIDENCE positive/negative fixture,cpf-core/common/logging trace context/sampling,모든 Product Module·Generated Domain,transaction listener -> trace enricher -> sampling/context,normal=typed Result·status·version·transactionId/operationId·operator guidance; error=invalid·401·403·404·409·429·timeout·dependency failure 표준 분류; concurrency=operationId+requestHash·CAS/lease/fencing 중 적용; unknown=side effect·DB commit·ACK/response loss 시 UNKNOWN 보존 후 대사; recovery=retry·restart·reprocess·reconcile·compensation·rollback/forward recovery 중 적용,See TEST_AND_EVIDENCE.md command matrix,0,Java21 독립 컴파일·Harness 및 Source/Consumer 대체검증 통과,evidence/trace-context-sampling;evidence/trace-contract,SEMANTIC_AXIS_SCORE,70,NOT_REQUIRED,판정 완료,완료,완료,,,fc207ac5560da59f352ee0c5f83199177f2987b4
