change_id,action,path,category,reason,baseline_sha,validation,delete_approval_required
V9-ADD-0086,ADD,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/ledgers/51_BIZ_ADMIN_WORK_ITEMS.csv,DATA,V8와 겹치지 않는 신규 개발 GPT 관리·격리 Namespace,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c,namespace isolation + unit test 8/8 + package hash,false
V9-ADD-0087,ADD,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/ledgers/60_SECURITY_PRIVACY_CRYPTO_WORK_ITEMS.csv,DATA,V8와 겹치지 않는 신규 개발 GPT 관리·격리 Namespace,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c,namespace isolation + unit test 8/8 + package hash,false
V9-ADD-0088,ADD,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/ledgers/70_OPERATIONS_SRE_RUNTIME_CONTROL_PART_01_WORK_ITEMS.csv,DATA,V8와 겹치지 않는 신규 개발 GPT 관리·격리 Namespace,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c,namespace isolation + unit test 8/8 + package hash,false
V9-ADD-0089,ADD,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/ledgers/70_OPERATIONS_SRE_RUNTIME_CONTROL_PART_02_WORK_ITEMS.csv,DATA,V8와 겹치지 않는 신규 개발 GPT 관리·격리 Namespace,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c,namespace isolation + unit test 8/8 + package hash,false
V9-ADD-0090,ADD,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/ledgers/80_DEVEX_GENERATOR_SAMPLE_WORK_ITEMS.csv,DATA,V8와 겹치지 않는 신규 개발 GPT 관리·격리 Namespace,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c,namespace isolation + unit test 8/8 + package hash,false
V9-ADD-0091,ADD,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/ledgers/90_API_QUALITY_TESTING_WORK_ITEMS.csv,DATA,V8와 겹치지 않는 신규 개발 GPT 관리·격리 Namespace,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c,namespace isolation + unit test 8/8 + package hash,false
V9-ADD-0092,ADD,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/templates/CROSS_SESSION_CHANGE_REQUEST_TEMPLATE.csv,DATA,V8와 겹치지 않는 신규 개발 GPT 관리·격리 Namespace,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c,namespace isolation + unit test 8/8 + package hash,false
V9-ADD-0093,ADD,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/templates/DEVELOPMENT_REQUIREMENT_RESULT_TEMPLATE.csv,DATA,V8와 겹치지 않는 신규 개발 GPT 관리·격리 Namespace,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c,namespace isolation + unit test 8/8 + package hash,false
V9-ADD-0094,ADD,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/templates/DEVELOPMENT_SCENARIO_RESULT_TEMPLATE.csv,DATA,V8와 겹치지 않는 신규 개발 GPT 관리·격리 Namespace,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c,namespace isolation + unit test 8/8 + package hash,false
V9-ADD-0095,ADD,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/templates/DEVELOPMENT_SESSION_ARTIFACT_MANIFEST_TEMPLATE.csv,DATA,V8와 겹치지 않는 신규 개발 GPT 관리·격리 Namespace,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c,namespace isolation + unit test 8/8 + package hash,false
V9-ADD-0096,ADD,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/templates/DEVELOPMENT_SESSION_ASSIGNMENT_TEMPLATE.csv,DATA,V8와 겹치지 않는 신규 개발 GPT 관리·격리 Namespace,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c,namespace isolation + unit test 8/8 + package hash,false
V9-ADD-0097,ADD,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/templates/DEVELOPMENT_SESSION_CLEANUP_HANDOVER_TEMPLATE.md,DOCUMENT,V8와 겹치지 않는 신규 개발 GPT 관리·격리 Namespace,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c,namespace isolation + unit test 8/8 + package hash,false
V9-ADD-0098,ADD,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/templates/DEVELOPMENT_SESSION_RESULT_TEMPLATE.csv,DATA,V8와 겹치지 않는 신규 개발 GPT 관리·격리 Namespace,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c,namespace isolation + unit test 8/8 + package hash,false
V9-ADD-0099,ADD,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/templates/DEVELOPMENT_TO_QA_HANDOFF_TEMPLATE.csv,DATA,V8와 겹치지 않는 신규 개발 GPT 관리·격리 Namespace,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c,namespace isolation + unit test 8/8 + package hash,false
V9-ADD-0100,ADD,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/templates/QA_REOPEN_FEED_TEMPLATE.csv,DATA,V8와 겹치지 않는 신규 개발 GPT 관리·격리 Namespace,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c,namespace isolation + unit test 8/8 + package hash,false
V9-ADD-0101,ADD,cpf-tools/scripts/devgpt-control-v9/__pycache__/devgpt_control_lib.cpython-313.pyc,DOCUMENT,V8와 겹치지 않는 신규 개발 GPT 관리·격리 Namespace,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c,namespace isolation + unit test 8/8 + package hash,false
V9-ADD-0102,ADD,cpf-tools/scripts/devgpt-control-v9/__pycache__/generate_development_requests.cpython-313.pyc,DOCUMENT,V8와 겹치지 않는 신규 개발 GPT 관리·격리 Namespace,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c,namespace isolation + unit test 8/8 + package hash,false
V9-ADD-0103,ADD,cpf-tools/scripts/devgpt-control-v9/apply-qa-reopen-feed.ps1,SCRIPT,V8와 겹치지 않는 신규 개발 GPT 관리·격리 Namespace,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c,namespace isolation + unit test 8/8 + package hash,false
V9-ADD-0104,ADD,cpf-tools/scripts/devgpt-control-v9/apply_qa_reopen_feed.py,SCRIPT,V8와 겹치지 않는 신규 개발 GPT 관리·격리 Namespace,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c,namespace isolation + unit test 8/8 + package hash,false
V9-ADD-0105,ADD,cpf-tools/scripts/devgpt-control-v9/bootstrap-and-generate-first-campaign.ps1,SCRIPT,V8와 겹치지 않는 신규 개발 GPT 관리·격리 Namespace,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c,namespace isolation + unit test 8/8 + package hash,false
V9-ADD-0106,ADD,cpf-tools/scripts/devgpt-control-v9/build_full_assignment.py,SCRIPT,V8와 겹치지 않는 신규 개발 GPT 관리·격리 Namespace,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c,namespace isolation + unit test 8/8 + package hash,false
V9-ADD-0107,ADD,cpf-tools/scripts/devgpt-control-v9/devgpt_control_lib.py,SCRIPT,V8와 겹치지 않는 신규 개발 GPT 관리·격리 Namespace,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c,namespace isolation + unit test 8/8 + package hash,false
V9-ADD-0108,ADD,cpf-tools/scripts/devgpt-control-v9/generate-development-requests.ps1,SCRIPT,V8와 겹치지 않는 신규 개발 GPT 관리·격리 Namespace,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c,namespace isolation + unit test 8/8 + package hash,false
V9-ADD-0109,ADD,cpf-tools/scripts/devgpt-control-v9/generate_development_requests.py,SCRIPT,V8와 겹치지 않는 신규 개발 GPT 관리·격리 Namespace,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c,namespace isolation + unit test 8/8 + package hash,false
V9-ADD-0110,ADD,cpf-tools/scripts/devgpt-control-v9/initialize-development-management.ps1,SCRIPT,V8와 겹치지 않는 신규 개발 GPT 관리·격리 Namespace,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c,namespace isolation + unit test 8/8 + package hash,false
V9-ADD-0111,ADD,cpf-tools/scripts/devgpt-control-v9/merge-development-results.ps1,SCRIPT,V8와 겹치지 않는 신규 개발 GPT 관리·격리 Namespace,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c,namespace isolation + unit test 8/8 + package hash,false
V9-ADD-0112,ADD,cpf-tools/scripts/devgpt-control-v9/merge_session_results.py,SCRIPT,V8와 겹치지 않는 신규 개발 GPT 관리·격리 Namespace,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c,namespace isolation + unit test 8/8 + package hash,false
V9-ADD-0113,ADD,cpf-tools/scripts/devgpt-control-v9/validate-development-management.ps1,SCRIPT,V8와 겹치지 않는 신규 개발 GPT 관리·격리 Namespace,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c,namespace isolation + unit test 8/8 + package hash,false
V9-ADD-0114,ADD,cpf-tools/scripts/devgpt-control-v9/validate_development_management.py,SCRIPT,V8와 겹치지 않는 신규 개발 GPT 관리·격리 Namespace,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c,namespace isolation + unit test 8/8 + package hash,false
V9-ADD-0115,ADD,cpf-tools/scripts/tests/devgpt_control_v9/__pycache__/test_devgpt_control.cpython-313.pyc,TEST,V8와 겹치지 않는 신규 개발 GPT 관리·격리 Namespace,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c,namespace isolation + unit test 8/8 + package hash,false
V9-ADD-0116,ADD,cpf-tools/scripts/tests/devgpt_control_v9/test_devgpt_control.py,SCRIPT,V8와 겹치지 않는 신규 개발 GPT 관리·격리 Namespace,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c,namespace isolation + unit test 8/8 + package hash,false
