entity_type,exact_id,previous_classification,current_status,self_review_status,external_runtime_tracked,execution_ref,evidence_ref
CPF_FR,CPF-FR-011616,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-011616
CPF_FR,CPF-FR-011617,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-011617
CPF_FR,CPF-FR-011618,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-011618
CPF_FR,CPF-FR-011619,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-011619
CPF_FR,CPF-FR-011620,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-011620
CPF_FR,CPF-FR-011621,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-011621
CPF_FR,CPF-FR-011622,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-011622
CPF_FR,CPF-FR-011623,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-011623
CPF_FR,CPF-FR-011624,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-011624
CPF_FR,CPF-FR-011625,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-011625
CPF_FR,CPF-FR-011626,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-011626
CPF_FR,CPF-FR-011627,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-011627
CPF_FR,CPF-FR-011628,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-011628
CPF_FR,CPF-FR-011629,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-011629
CPF_FR,CPF-FR-011630,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-011630
CPF_FR,CPF-FR-011631,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-011631
CPF_FR,CPF-FR-011632,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-011632
CPF_FR,CPF-FR-011633,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-011633
CPF_FR,CPF-FR-011634,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-011634
CPF_FR,CPF-FR-011635,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-011635
CPF_FR,CPF-FR-011636,VERIFICATION_ONLY,완료,완료,true,EXEC-FINAL-INTEGRATION-CLOSURE|EXEC-TARGET-RUNTIME-REEXECUTION,EVID:CPF_FR:CPF-FR-011636
CPF_FR,CPF-FR-011637,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-011637
CPF_FR,CPF-FR-011638,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-011638
CPF_FR,CPF-FR-011639,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-011639
CPF_FR,CPF-FR-011640,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-011640
CPF_FR,CPF-FR-011641,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-011641
CPF_FR,CPF-FR-011642,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-011642
CPF_FR,CPF-FR-011643,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-011643
CPF_FR,CPF-FR-011644,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-011644
CPF_FR,CPF-FR-011645,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-011645
CPF_FR,CPF-FR-011646,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-011646
CPF_FR,CPF-FR-011647,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-011647
CPF_FR,CPF-FR-011648,VERIFICATION_ONLY,완료,완료,true,EXEC-FINAL-INTEGRATION-CLOSURE|EXEC-TARGET-RUNTIME-REEXECUTION,EVID:CPF_FR:CPF-FR-011648
CPF_FR,CPF-FR-011649,VERIFICATION_ONLY,완료,완료,true,EXEC-FINAL-INTEGRATION-CLOSURE|EXEC-TARGET-RUNTIME-REEXECUTION,EVID:CPF_FR:CPF-FR-011649
CPF_FR,CPF-FR-011650,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-011650
CPF_FR,CPF-FR-011651,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-011651
CPF_FR,CPF-FR-011657,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-011657
CPF_FR,CPF-FR-011661,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-011661
CPF_FR,CPF-FR-011664,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-011664
CPF_FR,CPF-FR-011665,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-011665
CPF_FR,CPF-FR-011676,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-011676
CPF_FR,CPF-FR-011677,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-011677
CPF_FR,CPF-FR-011678,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-011678
CPF_FR,CPF-FR-011679,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-011679
CPF_FR,CPF-FR-011680,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-011680
CPF_FR,CPF-FR-011681,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-011681
CPF_FR,CPF-FR-011682,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-011682
CPF_FR,CPF-FR-011683,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-011683
CPF_FR,CPF-FR-011684,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-011684
CPF_FR,CPF-FR-011685,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-011685
CPF_FR,CPF-FR-011686,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-011686
CPF_FR,CPF-FR-011687,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-011687
CPF_FR,CPF-FR-011688,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-011688
CPF_FR,CPF-FR-011689,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-011689
CPF_FR,CPF-FR-011690,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-011690
CPF_FR,CPF-FR-011691,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-011691
CPF_FR,CPF-FR-011692,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-011692
CPF_FR,CPF-FR-011693,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-011693
CPF_FR,CPF-FR-011694,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-011694
CPF_FR,CPF-FR-011695,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-011695
CPF_FR,CPF-FR-011696,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-011696
CPF_FR,CPF-FR-011697,VERIFICATION_ONLY,완료,완료,true,EXEC-FINAL-INTEGRATION-CLOSURE|EXEC-TARGET-RUNTIME-REEXECUTION,EVID:CPF_FR:CPF-FR-011697
CPF_FR,CPF-FR-011698,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-011698
CPF_FR,CPF-FR-011699,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-011699
CPF_FR,CPF-FR-011700,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-011700
CPF_FR,CPF-FR-011701,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-011701
CPF_FR,CPF-FR-011702,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-011702
CPF_FR,CPF-FR-011703,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-011703
CPF_FR,CPF-FR-011704,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-011704
CPF_FR,CPF-FR-011705,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-011705
CPF_FR,CPF-FR-011706,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-011706
CPF_FR,CPF-FR-011707,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-011707
CPF_FR,CPF-FR-011708,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-011708
CPF_FR,CPF-FR-011709,VERIFICATION_ONLY,완료,완료,true,EXEC-FINAL-INTEGRATION-CLOSURE|EXEC-TARGET-RUNTIME-REEXECUTION,EVID:CPF_FR:CPF-FR-011709
CPF_FR,CPF-FR-011710,VERIFICATION_ONLY,완료,완료,true,EXEC-FINAL-INTEGRATION-CLOSURE|EXEC-TARGET-RUNTIME-REEXECUTION,EVID:CPF_FR:CPF-FR-011710
CPF_FR,CPF-FR-011711,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-011711
CPF_FR,CPF-FR-011712,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-011712
CPF_FR,CPF-FR-014973,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-014973
CPF_FR,CPF-FR-014974,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-014974
CPF_FR,CPF-FR-014975,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-014975
CPF_FR,CPF-FR-014976,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-014976
CPF_FR,CPF-FR-014977,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-014977
CPF_FR,CPF-FR-014978,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-014978
CPF_FR,CPF-FR-014979,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-014979
CPF_FR,CPF-FR-014980,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-014980
CPF_FR,CPF-FR-014981,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-014981
CPF_FR,CPF-FR-014982,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-014982
CPF_FR,CPF-FR-014983,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-014983
CPF_FR,CPF-FR-014984,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-014984
CPF_FR,CPF-FR-014985,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-014985
CPF_FR,CPF-FR-014986,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-014986
CPF_FR,CPF-FR-014987,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-014987
CPF_FR,CPF-FR-014988,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-014988
CPF_FR,CPF-FR-014989,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-014989
CPF_FR,CPF-FR-014990,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-014990
CPF_FR,CPF-FR-014991,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-014991
CPF_FR,CPF-FR-014992,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-014992
CPF_FR,CPF-FR-014993,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-014993
CPF_FR,CPF-FR-014994,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-014994
CPF_FR,CPF-FR-014995,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-014995
CPF_FR,CPF-FR-014996,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-014996
CPF_FR,CPF-FR-014997,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-014997
CPF_FR,CPF-FR-014998,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-014998
CPF_FR,CPF-FR-014999,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-014999
CPF_FR,CPF-FR-015000,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-015000
CPF_FR,CPF-FR-015001,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-015001
CPF_FR,CPF-FR-015002,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-015002
CPF_FR,CPF-FR-015003,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-015003
CPF_FR,CPF-FR-015004,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-015004
CPF_FR,CPF-FR-015005,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-015005
CPF_FR,CPF-FR-015006,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-015006
CPF_FR,CPF-FR-015007,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-015007
CPF_FR,CPF-FR-015008,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-015008
CPF_FR,CPF-FR-015009,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-015009
CPF_FR,CPF-FR-015010,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-015010
CPF_FR,CPF-FR-015011,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-015011
CPF_FR,CPF-FR-015012,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-015012
CPF_FR,CPF-FR-015013,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-015013
CPF_FR,CPF-FR-015014,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-015014
CPF_FR,CPF-FR-015015,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-015015
CPF_FR,CPF-FR-015016,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-015016
CPF_FR,CPF-FR-015017,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-015017
CPF_FR,CPF-FR-015018,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-015018
CPF_FR,CPF-FR-015019,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-015019
CPF_FR,CPF-FR-015020,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-015020
CPF_FR,CPF-FR-015021,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-015021
CPF_FR,CPF-FR-015022,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-015022
CPF_FR,CPF-FR-015023,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-015023
CPF_FR,CPF-FR-015024,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-015024
CPF_FR,CPF-FR-015025,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-015025
CPF_FR,CPF-FR-015026,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-015026
CPF_FR,CPF-FR-015027,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-015027
CPF_FR,CPF-FR-015028,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-015028
CPF_FR,CPF-FR-015029,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-015029
CPF_FR,CPF-FR-015030,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-015030
CPF_FR,CPF-FR-015031,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-015031
CPF_FR,CPF-FR-015032,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-015032
CPF_FR,CPF-FR-015033,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-015033
CPF_FR,CPF-FR-015034,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-015034
CPF_FR,CPF-FR-015035,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-015035
CPF_FR,CPF-FR-015036,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-015036
CPF_FR,CPF-FR-015037,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-015037
CPF_FR,CPF-FR-015038,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-015038
CPF_FR,CPF-FR-015039,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-015039
CPF_FR,CPF-FR-015040,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-015040
CPF_FR,CPF-FR-015041,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-015041
CPF_FR,CPF-FR-015042,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-015042
CPF_FR,CPF-FR-015043,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-015043
CPF_FR,CPF-FR-015044,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-015044
CPF_FR,CPF-FR-015045,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-015045
CPF_FR,CPF-FR-015046,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-015046
CPF_FR,CPF-FR-015047,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-015047
CPF_FR,CPF-FR-015048,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-015048
CPF_FR,CPF-FR-015049,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-015049
CPF_FR,CPF-FR-015050,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-015050
CPF_FR,CPF-FR-015051,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-015051
CPF_FR,CPF-FR-015052,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-015052
CPF_FR,CPF-FR-015053,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-015053
CPF_FR,CPF-FR-015054,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-015054
CPF_FR,CPF-FR-015055,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-015055
CPF_FR,CPF-FR-015056,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-015056
CPF_FR,CPF-FR-015057,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-015057
CPF_FR,CPF-FR-015058,VERIFICATION_ONLY,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_FR:CPF-FR-015058
