entity_type,exact_id,previous_classification,current_status,self_review_status,external_runtime_tracked,execution_ref,evidence_ref
CPF_SC,CPF-SC-019095,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019095
CPF_SC,CPF-SC-019096,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019096
CPF_SC,CPF-SC-019097,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019097
CPF_SC,CPF-SC-019098,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019098
CPF_SC,CPF-SC-019099,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019099
CPF_SC,CPF-SC-019100,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019100
CPF_SC,CPF-SC-019101,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019101
CPF_SC,CPF-SC-019102,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019102
CPF_SC,CPF-SC-019103,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019103
CPF_SC,CPF-SC-019104,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019104
CPF_SC,CPF-SC-019105,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019105
CPF_SC,CPF-SC-019106,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019106
CPF_SC,CPF-SC-019107,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019107
CPF_SC,CPF-SC-019108,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019108
CPF_SC,CPF-SC-019109,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019109
CPF_SC,CPF-SC-019110,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019110
CPF_SC,CPF-SC-019111,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019111
CPF_SC,CPF-SC-019112,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019112
CPF_SC,CPF-SC-019113,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019113
CPF_SC,CPF-SC-019114,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019114
CPF_SC,CPF-SC-019115,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019115
CPF_SC,CPF-SC-019116,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019116
CPF_SC,CPF-SC-019117,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019117
CPF_SC,CPF-SC-019118,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019118
CPF_SC,CPF-SC-019119,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019119
CPF_SC,CPF-SC-019120,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019120
CPF_SC,CPF-SC-019121,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019121
CPF_SC,CPF-SC-019122,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019122
CPF_SC,CPF-SC-019123,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019123
CPF_SC,CPF-SC-019124,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019124
CPF_SC,CPF-SC-019125,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019125
CPF_SC,CPF-SC-019126,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019126
CPF_SC,CPF-SC-019127,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019127
CPF_SC,CPF-SC-019128,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019128
CPF_SC,CPF-SC-019129,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019129
CPF_SC,CPF-SC-019130,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019130
CPF_SC,CPF-SC-019131,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019131
CPF_SC,CPF-SC-019132,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019132
CPF_SC,CPF-SC-019133,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019133
CPF_SC,CPF-SC-019134,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019134
CPF_SC,CPF-SC-019135,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019135
CPF_SC,CPF-SC-019136,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019136
CPF_SC,CPF-SC-019137,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019137
CPF_SC,CPF-SC-019138,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019138
CPF_SC,CPF-SC-019139,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019139
CPF_SC,CPF-SC-019140,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019140
CPF_SC,CPF-SC-019141,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019141
CPF_SC,CPF-SC-019142,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019142
CPF_SC,CPF-SC-019143,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019143
CPF_SC,CPF-SC-019144,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019144
CPF_SC,CPF-SC-019145,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019145
CPF_SC,CPF-SC-019146,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019146
CPF_SC,CPF-SC-019147,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019147
CPF_SC,CPF-SC-019148,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019148
CPF_SC,CPF-SC-019149,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019149
CPF_SC,CPF-SC-019150,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019150
CPF_SC,CPF-SC-019151,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019151
CPF_SC,CPF-SC-019152,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019152
CPF_SC,CPF-SC-019153,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019153
CPF_SC,CPF-SC-019154,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019154
CPF_SC,CPF-SC-019155,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019155
CPF_SC,CPF-SC-019156,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019156
CPF_SC,CPF-SC-019157,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019157
CPF_SC,CPF-SC-019158,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019158
CPF_SC,CPF-SC-019159,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019159
CPF_SC,CPF-SC-019160,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019160
CPF_SC,CPF-SC-019161,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019161
CPF_SC,CPF-SC-019162,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019162
CPF_SC,CPF-SC-019163,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019163
CPF_SC,CPF-SC-019164,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019164
CPF_SC,CPF-SC-019165,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019165
CPF_SC,CPF-SC-019166,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019166
CPF_SC,CPF-SC-019167,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019167
CPF_SC,CPF-SC-019168,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019168
CPF_SC,CPF-SC-019169,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019169
CPF_SC,CPF-SC-019170,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019170
CPF_SC,CPF-SC-019171,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019171
CPF_SC,CPF-SC-019172,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019172
CPF_SC,CPF-SC-019173,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019173
CPF_SC,CPF-SC-019174,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019174
CPF_SC,CPF-SC-019175,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019175
CPF_SC,CPF-SC-019176,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019176
CPF_SC,CPF-SC-019177,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019177
CPF_SC,CPF-SC-019178,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019178
CPF_SC,CPF-SC-019179,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019179
CPF_SC,CPF-SC-019180,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019180
CPF_SC,CPF-SC-019181,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019181
CPF_SC,CPF-SC-019182,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019182
CPF_SC,CPF-SC-019183,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019183
CPF_SC,CPF-SC-019184,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019184
CPF_SC,CPF-SC-019185,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019185
CPF_SC,CPF-SC-019186,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019186
CPF_SC,CPF-SC-019187,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019187
CPF_SC,CPF-SC-019188,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019188
CPF_SC,CPF-SC-019189,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019189
CPF_SC,CPF-SC-019190,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019190
CPF_SC,CPF-SC-019191,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019191
CPF_SC,CPF-SC-019192,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019192
CPF_SC,CPF-SC-019193,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019193
CPF_SC,CPF-SC-019194,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019194
CPF_SC,CPF-SC-019195,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019195
CPF_SC,CPF-SC-019196,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019196
CPF_SC,CPF-SC-019197,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019197
CPF_SC,CPF-SC-019198,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019198
CPF_SC,CPF-SC-019199,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019199
CPF_SC,CPF-SC-019200,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019200
CPF_SC,CPF-SC-019201,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019201
CPF_SC,CPF-SC-019202,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019202
CPF_SC,CPF-SC-019203,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019203
CPF_SC,CPF-SC-019204,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019204
CPF_SC,CPF-SC-019205,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019205
CPF_SC,CPF-SC-019206,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019206
CPF_SC,CPF-SC-019207,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019207
CPF_SC,CPF-SC-019208,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019208
CPF_SC,CPF-SC-019209,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019209
CPF_SC,CPF-SC-019210,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019210
CPF_SC,CPF-SC-019211,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019211
CPF_SC,CPF-SC-019212,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019212
CPF_SC,CPF-SC-019213,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019213
CPF_SC,CPF-SC-019214,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019214
CPF_SC,CPF-SC-019215,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019215
CPF_SC,CPF-SC-019216,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019216
CPF_SC,CPF-SC-019217,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019217
CPF_SC,CPF-SC-019218,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019218
CPF_SC,CPF-SC-019219,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019219
CPF_SC,CPF-SC-019220,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019220
CPF_SC,CPF-SC-019221,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019221
CPF_SC,CPF-SC-019222,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019222
CPF_SC,CPF-SC-019223,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019223
CPF_SC,CPF-SC-019224,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019224
CPF_SC,CPF-SC-019225,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019225
CPF_SC,CPF-SC-019226,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019226
CPF_SC,CPF-SC-019227,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019227
CPF_SC,CPF-SC-019228,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019228
CPF_SC,CPF-SC-019229,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019229
CPF_SC,CPF-SC-019230,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019230
CPF_SC,CPF-SC-019231,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019231
CPF_SC,CPF-SC-019232,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019232
CPF_SC,CPF-SC-019233,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019233
CPF_SC,CPF-SC-019234,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019234
CPF_SC,CPF-SC-019235,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019235
CPF_SC,CPF-SC-019236,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019236
CPF_SC,CPF-SC-019237,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019237
CPF_SC,CPF-SC-019238,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019238
CPF_SC,CPF-SC-019239,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019239
CPF_SC,CPF-SC-019240,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019240
CPF_SC,CPF-SC-019241,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019241
CPF_SC,CPF-SC-019242,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019242
CPF_SC,CPF-SC-019243,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019243
CPF_SC,CPF-SC-019244,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019244
CPF_SC,CPF-SC-019245,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019245
CPF_SC,CPF-SC-019246,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019246
CPF_SC,CPF-SC-019247,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019247
CPF_SC,CPF-SC-019248,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019248
CPF_SC,CPF-SC-019249,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019249
CPF_SC,CPF-SC-019250,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019250
CPF_SC,CPF-SC-019251,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019251
CPF_SC,CPF-SC-019252,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019252
CPF_SC,CPF-SC-019253,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019253
CPF_SC,CPF-SC-019254,DIRECT_DEVELOPMENT,완료,완료,false,EXEC-FINAL-INTEGRATION-CLOSURE,EVID:CPF_SC:CPF-SC-019254
