id,area,work_package,status,severity,title,requirement,validation,evidence_or_scope,depends_on,protected_regression,environment_class
CPF-QA-D03-EDU-074,EDU,WP07,부분 구현,P1,Secret·Certificate Reload 예제,"CPF가 공식 지원하는 기능별 그룹에 **Secret·Certificate Reload 예제** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.","실제 CPF Public API 사용 여부, JavaDoc/OpenAPI/Guide, 정상·오류·복구·보안·운영 Test를 포함해 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.",,"WP01,WP08",,WAS+MariaDB/Fake/Simulator
CPF-QA-D03-EDU-075,EDU,WP07,부분 구현,P1,Feature Flag 변경 예제,"CPF가 공식 지원하는 기능별 그룹에 **Feature Flag 변경 예제** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.","실제 CPF Public API 사용 여부, JavaDoc/OpenAPI/Guide, 정상·오류·복구·보안·운영 Test를 포함해 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.",,"WP01,WP08",,WAS+MariaDB/Fake/Simulator
CPF-QA-D03-EDU-076,EDU,WP07,부분 구현,P1,Service Discovery 예제,"CPF가 공식 지원하는 기능별 그룹에 **Service Discovery 예제** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.","실제 CPF Public API 사용 여부, JavaDoc/OpenAPI/Guide, 정상·오류·복구·보안·운영 Test를 포함해 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.",,"WP01,WP08",,WAS+MariaDB/Fake/Simulator
CPF-QA-D03-EDU-077,EDU,WP07,부분 구현,P1,Schema Registry 예제,"CPF가 공식 지원하는 기능별 그룹에 **Schema Registry 예제** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.","실제 CPF Public API 사용 여부, JavaDoc/OpenAPI/Guide, 정상·오류·복구·보안·운영 Test를 포함해 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.",,"WP01,WP08",,WAS+MariaDB/Fake/Simulator
CPF-QA-D03-EDU-078,EDU,WP07,부분 구현,P1,Mapping·Transformation 예제,"CPF가 공식 지원하는 기능별 그룹에 **Mapping·Transformation 예제** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.","실제 CPF Public API 사용 여부, JavaDoc/OpenAPI/Guide, 정상·오류·복구·보안·운영 Test를 포함해 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.",,"WP01,WP08",,WAS+MariaDB/Fake/Simulator
CPF-QA-D03-EDU-079,EDU,WP07,부분 구현,P1,Notification Provider 확장 예제,"CPF가 공식 지원하는 기능별 그룹에 **Notification Provider 확장 예제** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.","실제 CPF Public API 사용 여부, JavaDoc/OpenAPI/Guide, 정상·오류·복구·보안·운영 Test를 포함해 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.",,"WP01,WP08",,WAS+MariaDB/Fake/Simulator
CPF-QA-D03-EDU-080,EDU,WP07,부분 구현,P1,Search Provider 예제,"CPF가 공식 지원하는 기능별 그룹에 **Search Provider 예제** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.","실제 CPF Public API 사용 여부, JavaDoc/OpenAPI/Guide, 정상·오류·복구·보안·운영 Test를 포함해 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.",,"WP01,WP08",,WAS+MariaDB/Fake/Simulator
CPF-QA-D03-EDU-081,EDU,WP07,부분 구현,P1,Workflow·State Machine 예제,"CPF가 공식 지원하는 기능별 그룹에 **Workflow·State Machine 예제** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.","실제 CPF Public API 사용 여부, JavaDoc/OpenAPI/Guide, 정상·오류·복구·보안·운영 Test를 포함해 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.",,"WP01,WP08",,WAS+MariaDB/Fake/Simulator
CPF-QA-D03-EDU-082,EDU,WP07,부분 구현,P1,Protocol Translation 예제,"CPF가 공식 지원하는 기능별 그룹에 **Protocol Translation 예제** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.","실제 CPF Public API 사용 여부, JavaDoc/OpenAPI/Guide, 정상·오류·복구·보안·운영 Test를 포함해 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.",,"WP01,WP08",,WAS+MariaDB/Fake/Simulator
CPF-QA-D03-EDU-083,EDU,WP07,부분 구현,P1,Offline/Air-gapped 예제,"CPF가 공식 지원하는 기능별 그룹에 **Offline/Air-gapped 예제** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.","실제 CPF Public API 사용 여부, JavaDoc/OpenAPI/Guide, 정상·오류·복구·보안·운영 Test를 포함해 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.",,"WP01,WP08",,WAS+MariaDB/Fake/Simulator
CPF-QA-D03-EDU-084,EDU,WP07,부분 구현,P1,Multi-region·DR 예제,"CPF가 공식 지원하는 기능별 그룹에 **Multi-region·DR 예제** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.","실제 CPF Public API 사용 여부, JavaDoc/OpenAPI/Guide, 정상·오류·복구·보안·운영 Test를 포함해 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.",,"WP01,WP08",,WAS+MariaDB/Fake/Simulator
CPF-QA-D03-EDU-085,EDU,WP07,부분 구현,P1,Quota·Metering 예제,"CPF가 공식 지원하는 기능별 그룹에 **Quota·Metering 예제** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.","실제 CPF Public API 사용 여부, JavaDoc/OpenAPI/Guide, 정상·오류·복구·보안·운영 Test를 포함해 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.",,"WP01,WP08",,WAS+MariaDB/Fake/Simulator
CPF-QA-D03-EDU-086,EDU,WP07,부분 구현,P1,Data Retention·Deletion 예제,"CPF가 공식 지원하는 기능별 그룹에 **Data Retention·Deletion 예제** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.","실제 CPF Public API 사용 여부, JavaDoc/OpenAPI/Guide, 정상·오류·복구·보안·운영 Test를 포함해 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.",,"WP01,WP08",,WAS+MariaDB/Fake/Simulator
CPF-QA-D03-EDU-087,EDU,WP07,부분 구현,P1,Supply Chain·SBOM 예제,"CPF가 공식 지원하는 기능별 그룹에 **Supply Chain·SBOM 예제** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.","실제 CPF Public API 사용 여부, JavaDoc/OpenAPI/Guide, 정상·오류·복구·보안·운영 Test를 포함해 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.",,"WP01,WP08",,WAS+MariaDB/Fake/Simulator
CPF-QA-D03-EDU-088,EDU,WP07,부분 구현,P1,Fault Injection Testkit 예제,"CPF가 공식 지원하는 기능별 그룹에 **Fault Injection Testkit 예제** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.","실제 CPF Public API 사용 여부, JavaDoc/OpenAPI/Guide, 정상·오류·복구·보안·운영 Test를 포함해 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.",,"WP01,WP08",,WAS+MariaDB/Fake/Simulator
CPF-QA-D03-INT-001,INT,WP08,부분 구현,P0,Raw WebClient·RestClient·JDK HttpClient 직접 사용 금지,"Business/Generated Domain → CPF Public API → Runtime Engine → Provider Adapter 구조로 **Raw WebClient·RestClient·JDK HttpClient 직접 사용 금지** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",Source scan·ArchUnit·실제 Consumer·Provider 교체 Test·오류/복구 Runtime으로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,WP01,,
CPF-QA-D03-INT-002,INT,WP08,부분 구현,P0,Raw RedisTemplate·Lettuce·Jedis 직접 사용 금지,"Business/Generated Domain → CPF Public API → Runtime Engine → Provider Adapter 구조로 **Raw RedisTemplate·Lettuce·Jedis 직접 사용 금지** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",Source scan·ArchUnit·실제 Consumer·Provider 교체 Test·오류/복구 Runtime으로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,WP01,,
CPF-QA-D03-INT-003,INT,WP08,부분 구현,P0,Raw KafkaTemplate·Consumer 직접 사용 금지,"Business/Generated Domain → CPF Public API → Runtime Engine → Provider Adapter 구조로 **Raw KafkaTemplate·Consumer 직접 사용 금지** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",Source scan·ArchUnit·실제 Consumer·Provider 교체 Test·오류/복구 Runtime으로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,WP01,,
CPF-QA-D03-INT-004,INT,WP08,부분 구현,P0,Raw RabbitTemplate·JMS 직접 사용 금지,"Business/Generated Domain → CPF Public API → Runtime Engine → Provider Adapter 구조로 **Raw RabbitTemplate·JMS 직접 사용 금지** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",Source scan·ArchUnit·실제 Consumer·Provider 교체 Test·오류/복구 Runtime으로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,WP01,,
CPF-QA-D03-INT-005,INT,WP08,부분 구현,P0,Raw Socket·Netty 직접 사용 금지,"Business/Generated Domain → CPF Public API → Runtime Engine → Provider Adapter 구조로 **Raw Socket·Netty 직접 사용 금지** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",Source scan·ArchUnit·실제 Consumer·Provider 교체 Test·오류/복구 Runtime으로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,WP01,,
CPF-QA-D03-INT-006,INT,WP08,부분 구현,P0,Raw FTP·SFTP·SMB Client 직접 사용 금지,"Business/Generated Domain → CPF Public API → Runtime Engine → Provider Adapter 구조로 **Raw FTP·SFTP·SMB Client 직접 사용 금지** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",Source scan·ArchUnit·실제 Consumer·Provider 교체 Test·오류/복구 Runtime으로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,WP01,,
CPF-QA-D03-INT-007,INT,WP08,부분 구현,P0,Raw S3/Object SDK 직접 사용 금지,"Business/Generated Domain → CPF Public API → Runtime Engine → Provider Adapter 구조로 **Raw S3/Object SDK 직접 사용 금지** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",Source scan·ArchUnit·실제 Consumer·Provider 교체 Test·오류/복구 Runtime으로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,WP01,,
CPF-QA-D03-INT-008,INT,WP08,부분 구현,P0,Raw gRPC ManagedChannel 직접 사용 금지,"Business/Generated Domain → CPF Public API → Runtime Engine → Provider Adapter 구조로 **Raw gRPC ManagedChannel 직접 사용 금지** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",Source scan·ArchUnit·실제 Consumer·Provider 교체 Test·오류/복구 Runtime으로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,WP01,,
CPF-QA-D03-INT-009,INT,WP08,부분 구현,P0,Raw SOAP Factory 직접 사용 금지,"Business/Generated Domain → CPF Public API → Runtime Engine → Provider Adapter 구조로 **Raw SOAP Factory 직접 사용 금지** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",Source scan·ArchUnit·실제 Consumer·Provider 교체 Test·오류/복구 Runtime으로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,WP01,,
CPF-QA-D03-INT-010,INT,WP08,부분 구현,P0,CPF 단순 한 줄 호출 API,"Business/Generated Domain → CPF Public API → Runtime Engine → Provider Adapter 구조로 **CPF 단순 한 줄 호출 API** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",Source scan·ArchUnit·실제 Consumer·Provider 교체 Test·오류/복구 Runtime으로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,WP01,,
CPF-QA-D03-INT-011,INT,WP08,부분 구현,P0,CPF Fluent 호출 API,"Business/Generated Domain → CPF Public API → Runtime Engine → Provider Adapter 구조로 **CPF Fluent 호출 API** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",Source scan·ArchUnit·실제 Consumer·Provider 교체 Test·오류/복구 Runtime으로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,WP01,,
CPF-QA-D03-INT-012,INT,WP08,부분 구현,P0,Generated Typed Client,"Business/Generated Domain → CPF Public API → Runtime Engine → Provider Adapter 구조로 **Generated Typed Client** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",Source scan·ArchUnit·실제 Consumer·Provider 교체 Test·오류/복구 Runtime으로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,WP01,,
CPF-QA-D03-INT-013,INT,WP08,부분 구현,P0,Provider-neutral Public Contract,"Business/Generated Domain → CPF Public API → Runtime Engine → Provider Adapter 구조로 **Provider-neutral Public Contract** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",Source scan·ArchUnit·실제 Consumer·Provider 교체 Test·오류/복구 Runtime으로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,WP01,,
CPF-QA-D03-INT-014,INT,WP08,부분 구현,P0,Provider 예외·유형 누출 차단,"Business/Generated Domain → CPF Public API → Runtime Engine → Provider Adapter 구조로 **Provider 예외·유형 누출 차단** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",Source scan·ArchUnit·실제 Consumer·Provider 교체 Test·오류/복구 Runtime으로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,WP01,,
CPF-QA-D03-INT-015,INT,WP08,부분 구현,P0,Endpoint Profile Registry,"Business/Generated Domain → CPF Public API → Runtime Engine → Provider Adapter 구조로 **Endpoint Profile Registry** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",Source scan·ArchUnit·실제 Consumer·Provider 교체 Test·오류/복구 Runtime으로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,WP01,,
CPF-QA-D03-INT-016,INT,WP08,부분 구현,P0,Timeout Budget,"Business/Generated Domain → CPF Public API → Runtime Engine → Provider Adapter 구조로 **Timeout Budget** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",Source scan·ArchUnit·실제 Consumer·Provider 교체 Test·오류/복구 Runtime으로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,WP01,,
CPF-QA-D03-INT-017,INT,WP08,부분 구현,P0,Bounded Retry,"Business/Generated Domain → CPF Public API → Runtime Engine → Provider Adapter 구조로 **Bounded Retry** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",Source scan·ArchUnit·실제 Consumer·Provider 교체 Test·오류/복구 Runtime으로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,WP01,,
CPF-QA-D03-INT-018,INT,WP08,부분 구현,P0,Circuit Breaker,"Business/Generated Domain → CPF Public API → Runtime Engine → Provider Adapter 구조로 **Circuit Breaker** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",Source scan·ArchUnit·실제 Consumer·Provider 교체 Test·오류/복구 Runtime으로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,WP01,,
CPF-QA-D03-INT-019,INT,WP08,부분 구현,P0,Bulkhead,"Business/Generated Domain → CPF Public API → Runtime Engine → Provider Adapter 구조로 **Bulkhead** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",Source scan·ArchUnit·실제 Consumer·Provider 교체 Test·오류/복구 Runtime으로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,WP01,,
CPF-QA-D03-INT-020,INT,WP08,부분 구현,P0,Backpressure,"Business/Generated Domain → CPF Public API → Runtime Engine → Provider Adapter 구조로 **Backpressure** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",Source scan·ArchUnit·실제 Consumer·Provider 교체 Test·오류/복구 Runtime으로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,WP01,,
CPF-QA-D03-INT-021,INT,WP08,부분 구현,P0,Correlation·Trace 전파,"Business/Generated Domain → CPF Public API → Runtime Engine → Provider Adapter 구조로 **Correlation·Trace 전파** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",Source scan·ArchUnit·실제 Consumer·Provider 교체 Test·오류/복구 Runtime으로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,WP01,,
CPF-QA-D03-INT-022,INT,WP08,부분 구현,P0,Idempotency,"Business/Generated Domain → CPF Public API → Runtime Engine → Provider Adapter 구조로 **Idempotency** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",Source scan·ArchUnit·실제 Consumer·Provider 교체 Test·오류/복구 Runtime으로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,WP01,,
CPF-QA-D03-INT-023,INT,WP08,부분 구현,P0,Unknown Result,"Business/Generated Domain → CPF Public API → Runtime Engine → Provider Adapter 구조로 **Unknown Result** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",Source scan·ArchUnit·실제 Consumer·Provider 교체 Test·오류/복구 Runtime으로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,WP01,,
CPF-QA-D03-INT-024,INT,WP08,부분 구현,P0,Reconciliation,"Business/Generated Domain → CPF Public API → Runtime Engine → Provider Adapter 구조로 **Reconciliation** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",Source scan·ArchUnit·실제 Consumer·Provider 교체 Test·오류/복구 Runtime으로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,WP01,,
CPF-QA-D03-INT-025,INT,WP08,부분 구현,P0,Compensation Hook,"Business/Generated Domain → CPF Public API → Runtime Engine → Provider Adapter 구조로 **Compensation Hook** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",Source scan·ArchUnit·실제 Consumer·Provider 교체 Test·오류/복구 Runtime으로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,WP01,,
CPF-QA-D03-INT-026,INT,WP08,부분 구현,P0,Security·Credential Reference,"Business/Generated Domain → CPF Public API → Runtime Engine → Provider Adapter 구조로 **Security·Credential Reference** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",Source scan·ArchUnit·실제 Consumer·Provider 교체 Test·오류/복구 Runtime으로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,WP01,,
CPF-QA-D03-INT-027,INT,WP08,부분 구현,P0,Metrics·Tracing,"Business/Generated Domain → CPF Public API → Runtime Engine → Provider Adapter 구조로 **Metrics·Tracing** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",Source scan·ArchUnit·실제 Consumer·Provider 교체 Test·오류/복구 Runtime으로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,WP01,,
CPF-QA-D03-INT-028,INT,WP08,부분 구현,P0,Safe ConfigurationProperties 기본값,"Business/Generated Domain → CPF Public API → Runtime Engine → Provider Adapter 구조로 **Safe ConfigurationProperties 기본값** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",Source scan·ArchUnit·실제 Consumer·Provider 교체 Test·오류/복구 Runtime으로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,WP01,,
CPF-QA-D03-INT-029,INT,WP08,부분 구현,P0,설정 Metadata·Fail-fast,"Business/Generated Domain → CPF Public API → Runtime Engine → Provider Adapter 구조로 **설정 Metadata·Fail-fast** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",Source scan·ArchUnit·실제 Consumer·Provider 교체 Test·오류/복구 Runtime으로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,WP01,,
CPF-QA-D03-INT-030,INT,WP08,부분 구현,P0,설정 우선순위 계층,"Business/Generated Domain → CPF Public API → Runtime Engine → Provider Adapter 구조로 **설정 우선순위 계층** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",Source scan·ArchUnit·실제 Consumer·Provider 교체 Test·오류/복구 Runtime으로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,WP01,,
CPF-QA-D03-INT-031,INT,WP08,부분 구현,P0,승인된 Runtime Override,"Business/Generated Domain → CPF Public API → Runtime Engine → Provider Adapter 구조로 **승인된 Runtime Override** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",Source scan·ArchUnit·실제 Consumer·Provider 교체 Test·오류/복구 Runtime으로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,WP01,,
